hEntrez,humanSymbol,n_studies,n_tissues,n_systems,n_species,max_abs_lfc,min_padj,n_up,n_down,n_strict,studies,n_mouse_studies,mouse_lfc,mouse_tissues,mouse_fanout,n_fly_studies,fly_fanout,fly_lfc,dir_consistency,consensus_dir,in_ocular,in_cns,in_cardio,in_flyhead,systems,xspecies_ok,mouse_systems,score,rank,tier
8863,PER3,1,1,1,1,0.242689,0.0259575,1,0,0,OSD-255,1,0.242689,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.189,892,C
2259,FGF14,1,1,1,1,0.241602,0.0213665,1,0,0,OSD-100,1,0.241602,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.188,893,C
84631,SLITRK2,1,1,1,1,0.241053,0.0451708,0,1,0,OSD-255,1,-0.241053,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.188,894,C
8742,TNFSF12,1,1,1,1,0.240838,0.0268552,0,1,0,OSD-255,1,-0.240838,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.187,895,C
407977,TNFSF12-TNFSF13,1,1,1,1,0.240838,0.0268552,0,1,0,OSD-255,1,-0.240838,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.187,896,C
27339,PRPF19,1,1,1,1,0.240397,0.00532039,0,1,0,OSD-255,1,-0.240397,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.187,897,C
60,ACTB,1,1,1,1,0.240136,0.0183432,0,1,0,OSD-255,1,-0.240136,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.187,898,C
26155,NOC2L,1,1,1,1,0.23982,0.0245332,0,1,0,OSD-255,1,-0.23982,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.187,899,C
150275,CCDC117,1,1,1,1,0.239476,0.0185737,1,0,0,OSD-255,1,0.239476,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.186,900,C
10025,MED16,1,1,1,1,0.238952,0.0156467,0,1,0,OSD-255,1,-0.238952,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.186,901,C
51255,RNF181,1,1,1,1,0.234818,0.00224855,1,0,0,OSD-255,1,0.234818,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.183,902,C
10749,KIF1C,1,1,1,1,0.234663,0.00276731,0,1,0,OSD-100,1,-0.234663,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.183,903,C
2780,GNAT2,1,1,1,1,0.234576,0.00620225,1,0,0,OSD-100,1,0.234576,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.183,904,C
10514,MYBBP1A,1,1,1,1,0.233925,0.037889,0,1,0,OSD-255,1,-0.233925,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.183,905,C
51304,ZDHHC3,1,1,1,1,0.233822,0.0174998,0,1,0,OSD-255,1,-0.233822,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.183,906,C
59284,CACNG7,1,1,1,1,0.233551,0.0213665,1,0,0,OSD-100,1,0.233551,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.182,907,C
71,ACTG1,1,1,1,1,0.233377,1.97599e-07,0,1,0,OSD-255,1,-0.233377,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.182,908,C
9348,NDST3,1,1,1,1,0.23299,0.0289794,1,0,0,OSD-100,1,0.23299,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.182,909,C
6173,RPL36A,1,1,1,1,0.232148,0.00632182,0,1,0,OSD-100,1,-0.232148,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.181,910,C
91833,WDR20,1,1,1,1,0.231936,0.0099104,1,0,0,OSD-255,1,0.231936,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.181,911,C
4638,MYLK,1,1,1,1,0.231532,0.0305671,1,0,0,OSD-255,1,0.231532,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.181,912,C
27239,GPR162,1,1,1,1,0.231329,0.0235394,1,0,0,OSD-100,1,0.231329,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.181,913,C
9879,DDX46,1,1,1,1,0.230923,0.00443278,0,1,0,OSD-255,1,-0.230923,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.18,914,C
8473,OGT,1,1,1,1,0.230796,0.0174998,1,0,0,OSD-255,1,0.230796,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.18,915,C
7448,VTN,1,1,1,1,0.230575,0.000515878,0,1,0,OSD-255,1,-0.230575,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.18,916,C
9975,NR1D2,1,1,1,1,0.228166,0.0470099,0,1,0,OSD-100,1,-0.228166,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.179,917,C
6141,RPL18,1,1,1,1,0.227967,0.0167936,0,1,0,OSD-100,1,-0.227967,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.178,918,C
29796,UQCR10,1,1,1,1,0.227948,0.0313011,0,1,0,OSD-100,1,-0.227948,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.178,919,C
10014,HDAC5,1,1,1,1,0.227789,0.0207096,0,1,0,OSD-255,1,-0.227789,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.178,920,C
10594,PRPF8,1,1,1,1,0.227698,0.00443278,0,1,0,OSD-255,1,-0.227698,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.178,921,C
1182,CLCN3,1,1,1,1,0.227154,0.0099104,1,0,0,OSD-255,1,0.227154,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.178,922,C
22941,SHANK2,1,1,1,1,0.226667,0.00276731,1,0,0,OSD-100,1,0.226667,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.177,923,C
6203,RPS9,1,1,1,1,0.226492,0.0213665,0,1,0,OSD-100,1,-0.226492,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.177,924,C
29896,TRA2A,1,1,1,1,0.225746,0.0418169,1,0,0,OSD-255,1,0.225746,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.177,925,C
1495,CTNNA1,1,1,1,1,0.2242,0.00532039,1,0,0,OSD-255,1,0.2242,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.176,926,C
4780,NFE2L2,1,1,1,1,0.224186,0.00392963,0,1,0,OSD-100,1,-0.224186,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.176,927,C
3921,RPSA,1,1,1,1,0.223833,0.0403331,0,1,0,OSD-100,1,-0.223833,left eye,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.175,928,C
388524,RPSAP58,1,1,1,1,0.223833,0.0403331,0,1,0,OSD-100,1,-0.223833,left eye,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.175,929,C
217,ALDH2,1,1,1,1,0.223505,0.00276731,0,1,0,OSD-100,1,-0.223505,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.175,930,C
2978,GUCA1A|LOC118142757,1,1,1,1,0.223351,0.0174998,0,1,0,OSD-255,1,-0.223351,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.175,931,C
118142757,GUCA1A|LOC118142757,1,1,1,1,0.223351,0.0174998,0,1,0,OSD-255,1,-0.223351,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.175,932,C
54806,AHI1,1,1,1,1,0.223324,0.0110305,1,0,0,OSD-255,1,0.223324,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.175,933,C
25921,ZDHHC5,1,1,1,1,0.222327,0.00201286,1,0,0,OSD-255,1,0.222327,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.174,934,C
84280,BTBD10,1,1,1,1,0.22167,0.0228587,1,0,0,OSD-255,1,0.22167,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.174,935,C
92154,MTSS2,1,1,1,1,0.22166,0.00479518,0,1,0,OSD-255,1,-0.22166,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.174,936,C
5949,RBP3,1,1,1,1,0.220858,0.00043482,0,1,0,OSD-255,1,-0.220858,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.173,937,C
260425,MAGI3,1,1,1,1,0.220147,0.0361876,1,0,0,OSD-255,1,0.220147,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.173,938,C
64398,PALS1,1,1,1,1,0.22012,0.0432703,1,0,0,OSD-255,1,0.22012,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.173,939,C
5662,PSD,1,1,1,1,0.219857,0.0358581,0,1,0,OSD-255,1,-0.219857,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.173,940,C
4131,MAP1B,1,1,1,1,0.218984,0.0228587,0,1,0,OSD-255,1,-0.218984,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.172,941,C
55661,DDX27,1,1,1,1,0.218582,0.0432703,0,1,0,OSD-255,1,-0.218582,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.172,942,C
23412,COMMD3,1,1,1,1,0.218048,0.0361876,1,0,0,OSD-255,1,0.218048,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.171,943,C
10150,MBNL2,1,1,1,1,0.218022,0.0378611,0,1,0,OSD-255,1,-0.218022,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.171,944,C
66004,LYNX1,1,1,1,1,0.217265,7.5428e-05,0,1,0,OSD-255,1,-0.217265,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.171,945,C
111188157,LYNX1-SLURP2,1,1,1,1,0.217265,7.5428e-05,0,1,0,OSD-255,1,-0.217265,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.171,946,C
389813,AJM1,1,1,1,1,0.216313,0.0364718,1,0,0,OSD-100,1,0.216313,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.17,947,C
6671,SP4,1,1,1,1,0.216305,0.000473114,1,0,0,OSD-255,1,0.216305,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.17,948,C
6176,RPLP1,1,1,1,1,0.215583,0.0457873,0,1,0,OSD-100,1,-0.215583,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.17,949,C
5339,PLEC,1,1,1,1,0.214382,0.0139287,0,1,0,OSD-100,1,-0.214382,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.169,950,C
85012,TCEAL3,1,1,1,1,0.213236,0.0212527,0,1,0,OSD-255,1,-0.213236,retina,3.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.168,951,C
158931,TCEAL6,1,1,1,1,0.213236,0.0212527,0,1,0,OSD-255,1,-0.213236,retina,3.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.168,952,C
340543,TCEAL5,1,1,1,1,0.213236,0.0212527,0,1,0,OSD-255,1,-0.213236,retina,3.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.168,953,C
2907,GRINA,1,1,1,1,0.21236,0.000124165,0,1,0,OSD-255,1,-0.21236,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.167,954,C
7284,TUFM,1,1,1,1,0.212224,0.00449036,0,1,0,OSD-100,1,-0.212224,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.167,955,C
1316,KLF6,1,1,1,1,0.211489,0.00198796,0,1,0,OSD-100,1,-0.211489,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.167,956,C
55697,VAC14,1,1,1,1,0.211298,0.0365342,0,1,0,OSD-255,1,-0.211298,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.167,957,C
3737,KCNA2,1,1,1,1,0.210721,0.0263149,1,0,0,OSD-100,1,0.210721,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.166,958,C
9883,POM121,1,1,1,1,0.210312,0.00532039,0,1,0,OSD-255,1,-0.210312,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.166,959,C
100101267,POM121C,1,1,1,1,0.210312,0.00532039,0,1,0,OSD-255,1,-0.210312,retina,2.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.166,960,C
54800,KLHL24,1,1,1,1,0.210223,0.0125118,0,1,0,OSD-100,1,-0.210223,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.166,961,C
4357,MPST,1,1,1,1,0.209908,0.0307234,0,1,0,OSD-100,1,-0.209908,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.166,962,C
1739,DLG1,1,1,1,1,0.208184,0.0486969,1,0,0,OSD-255,1,0.208184,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.164,963,C
1933,EEF1B2,1,1,1,1,0.204578,0.0318105,0,1,0,OSD-100,1,-0.204578,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.162,964,C
23336,SYNM,1,1,1,1,0.204518,0.0393189,0,1,0,OSD-100,1,-0.204518,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.162,965,C
3178,HNRNPA1,1,1,1,1,0.203309,0.0283393,0,1,0,OSD-255,1,-0.203309,retina,3.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.161,966,C
144983,HNRNPA1L2,1,1,1,1,0.203309,0.0283393,0,1,0,OSD-255,1,-0.203309,retina,3.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.161,967,C
642659,HNRNPA1L3,1,1,1,1,0.203309,0.0283393,0,1,0,OSD-255,1,-0.203309,retina,3.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.161,968,C
9063,PIAS2,1,1,1,1,0.203024,0.0168167,1,0,0,OSD-255,1,0.203024,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.161,969,C
8658,TNKS,1,1,1,1,0.202379,0.0127858,0,1,0,OSD-255,1,-0.202379,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.16,970,C
1039,CDR2,1,1,1,1,0.20171,0.040037,0,1,0,OSD-255,1,-0.20171,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.16,971,C
708,C1QBP,1,1,1,1,0.201339,0.00412057,0,1,0,OSD-100,1,-0.201339,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.159,972,C
116138,KLHDC3,1,1,1,1,0.20105,0.00674444,0,1,0,OSD-255,1,-0.20105,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.159,973,C
4130,MAP1A,1,1,1,1,0.200692,0.0133245,0,1,0,OSD-255,1,-0.200692,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.159,974,C
10991,SLC38A3,1,1,1,1,0.200465,0.00392963,1,0,0,OSD-100,1,0.200465,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.159,975,C
5641,LGMN,1,1,1,1,0.199323,0.0203119,1,0,0,OSD-255,1,0.199323,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.158,976,C
55275,VPS53,1,1,1,1,0.198899,0.0151967,0,1,0,OSD-255,1,-0.198899,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.158,977,C
6535,SLC6A8,1,1,1,1,0.196886,0.026103,0,1,0,OSD-255,1,-0.196886,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.156,978,C
7804,LRP8,1,1,1,1,0.196481,0.00106025,1,0,0,OSD-100,1,0.196481,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.156,979,C
6144,RPL21,1,1,1,1,0.196093,0.0438676,0,1,0,OSD-100,1,-0.196093,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.156,980,C
27254,CSDC2,1,1,1,1,0.195792,0.00539352,0,1,0,OSD-255,1,-0.195792,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.155,981,C
6888,TALDO1,1,1,1,1,0.195514,0.0156364,0,1,0,OSD-100,1,-0.195514,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.155,982,C
1981,EIF4G1,1,1,1,1,0.194529,0.0198281,0,1,0,OSD-255,1,-0.194529,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.154,983,C
51604,PIGT,1,1,1,1,0.194253,0.000487077,0,1,0,OSD-255,1,-0.194253,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.154,984,C
23154,NCDN,1,1,1,1,0.19371,0.0133245,0,1,0,OSD-255,1,-0.19371,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.154,985,C
6625,SNRNP70,1,1,1,1,0.193656,0.0279339,1,0,0,OSD-255,1,0.193656,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.154,986,C
6645,SNTB2,1,1,1,1,0.190988,0.0479759,1,0,0,OSD-255,1,0.190988,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.152,987,C
9361,LONP1,1,1,1,1,0.190982,0.00392963,0,1,0,OSD-100,1,-0.190982,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.152,988,C
124402,UBALD1,1,1,1,1,0.189254,0.014595,0,1,0,OSD-255,1,-0.189254,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.151,989,C
6146,RPL22,1,1,1,1,0.187988,0.0139287,0,1,0,OSD-100,1,-0.187988,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.15,990,C
80206,FHOD3,1,1,1,1,0.187439,0.0480062,0,1,0,OSD-255,1,-0.187439,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.149,991,C
7756,ZNF207,1,1,1,1,0.187324,0.027436,1,0,0,OSD-255,1,0.187324,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.149,992,C
6249,CLIP1,1,1,1,1,0.187018,0.0114905,1,0,0,OSD-255,1,0.187018,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.149,993,C
9230,RAB11B,1,1,1,1,0.186569,0.0147405,0,1,0,OSD-255,1,-0.186569,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.149,994,C
5903,RANBP2,1,1,1,1,0.186065,0.00687983,0,1,0,OSD-255,1,-0.186065,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.148,995,C
51123,ZNF706,1,1,1,1,0.185389,0.0467559,0,1,0,OSD-100,1,-0.185389,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.148,996,C
5230,PGK1,1,1,1,1,0.183536,0.0321477,1,0,0,OSD-255,1,0.183536,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.146,997,C
11052,CPSF6,1,1,1,1,0.182502,0.027469,1,0,0,OSD-255,1,0.182502,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.146,998,C
51142,CHCHD2,1,1,1,1,0.181417,0.0393189,0,1,0,OSD-100,1,-0.181417,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.145,999,C
5621,PRNP,1,1,1,1,0.179539,0.0114905,1,0,0,OSD-255,1,0.179539,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.143,1000,C
8660,IRS2,1,1,1,1,0.178361,0.0467559,0,1,0,OSD-100,1,-0.178361,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.143,1001,C
5062,PAK2,1,1,1,1,0.178232,0.0163397,0,1,0,OSD-255,1,-0.178232,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.142,1002,C
1982,EIF4G2,1,1,1,1,0.177884,0.0245149,0,1,0,OSD-255,1,-0.177884,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.142,1003,C
7416,VDAC1,1,1,1,1,0.177654,0.0293771,0,1,0,OSD-100,1,-0.177654,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.142,1004,C
6512,SLC1A7,1,1,1,1,0.177058,0.0472956,1,0,0,OSD-255,1,0.177058,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.142,1005,C
196441,ZFC3H1,1,1,1,1,0.17658,0.0163744,1,0,0,OSD-255,1,0.17658,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.141,1006,C
23426,GRIP1,1,1,1,1,0.176385,0.0168167,0,1,0,OSD-255,1,-0.176385,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.141,1007,C
11215,AKAP11,1,1,1,1,0.174418,0.0201943,1,0,0,OSD-255,1,0.174418,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.14,1008,C
29,ABR,1,1,1,1,0.173472,0.0237417,0,1,0,OSD-255,1,-0.173472,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.139,1009,C
7436,VLDLR,1,1,1,1,0.173406,0.0136538,0,1,0,OSD-255,1,-0.173406,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.139,1010,C
2889,RAPGEF1,1,1,1,1,0.172822,0.0278502,0,1,0,OSD-255,1,-0.172822,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.138,1011,C
118987,PDZD8,1,1,1,1,0.171778,0.0133245,0,1,0,OSD-255,1,-0.171778,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.138,1012,C
4684,NCAM1,1,1,1,1,0.169382,0.000854404,0,1,0,OSD-255,1,-0.169382,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.136,1013,C
93589,CACNA2D4,1,1,1,1,0.167169,0.0212527,1,0,0,OSD-255,1,0.167169,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.134,1014,C
7741,ZSCAN26,1,1,1,1,0.164338,0.0133245,1,0,0,OSD-255,1,0.164338,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.132,1015,C
4170,MCL1|ADAMTSL4-AS1,1,1,1,1,0.163528,0.0201949,0,1,0,OSD-100,1,-0.163528,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.132,1016,C
2058,EPRS1,1,1,1,1,0.163267,0.0415174,0,1,0,OSD-255,1,-0.163267,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.131,1017,C
10614,HEXIM1,1,1,1,1,0.162164,0.0394277,0,1,0,OSD-100,1,-0.162164,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.131,1018,C
8665,EIF3F,1,1,1,1,0.161861,0.00228831,1,0,0,OSD-255,1,0.161861,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.13,1019,C
23507,LRRC8B,1,1,1,1,0.16052,0.0248661,0,1,0,OSD-255,1,-0.16052,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.129,1020,C
10924,SMPDL3A,1,1,1,1,0.157029,0.0393189,0,1,0,OSD-100,1,-0.157029,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.127,1021,C
5629,PROX1,1,1,1,1,0.155259,0.0147297,0,1,0,OSD-255,1,-0.155259,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.125,1022,C
65268,WNK2,1,1,1,1,0.154288,0.0472336,0,1,0,OSD-255,1,-0.154288,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.125,1023,C
126006,PCP2,1,1,1,1,10.5301,6.83018e-06,0,1,1,OSD-612,1,-10.5301,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,15.124,1024,C
5007,OSBP,1,1,1,1,0.152842,0.00768482,0,1,0,OSD-100,1,-0.152842,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.124,1025,C
54039,PCBP3,1,1,1,1,0.152539,0.0136538,0,1,0,OSD-255,1,-0.152539,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.123,1026,C
2580,GAK,1,1,1,1,0.151046,0.0479759,0,1,0,OSD-255,1,-0.151046,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.122,1027,C
57060,PCBP4,1,1,1,1,0.147373,0.0473877,1,0,0,OSD-100,1,0.147373,left eye,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.119,1028,C
1605,DAG1,1,1,1,1,0.147182,0.0157426,0,1,0,OSD-100,1,-0.147182,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.119,1029,C
4134,MAP4,1,1,1,1,0.145645,0.00887309,0,1,0,OSD-255,1,-0.145645,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.118,1030,C
54629,MINDY2,1,1,1,1,0.144949,0.0338346,1,0,0,OSD-255,1,0.144949,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.118,1031,C
57484,RNF150,1,1,1,1,0.144438,0.0371255,1,0,0,OSD-255,1,0.144438,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.117,1032,C
1938,EEF2,1,1,1,1,0.140465,0.00350877,1,0,0,OSD-255,1,0.140465,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.114,1033,C
7812,CSDE1,1,1,1,1,0.138656,0.00419436,0,1,0,OSD-100,1,-0.138656,left eye,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.113,1034,C
55031,USP47,1,1,1,1,0.138542,0.00748706,0,1,0,OSD-255,1,-0.138542,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.113,1035,C
7009,TMBIM6,1,1,1,1,0.135976,0.0399684,0,1,0,OSD-255,1,-0.135976,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.111,1036,C
6857,SYT1,1,1,1,1,0.128604,0.0133245,0,1,0,OSD-255,1,-0.128604,retina,1.0,0,,,1.0,DOWN,True,False,False,False,ocular,False,1,15.105,1037,C
80014,WWC2,1,1,1,1,0.123514,0.0286738,1,0,0,OSD-255,1,0.123514,retina,1.0,0,,,1.0,UP,True,False,False,False,ocular,False,1,15.101,1038,C
148113,CILP2,1,1,1,1,10.1161,0.000900043,0,1,1,OSD-599,1,-10.1161,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,15.092,1039,C
2559,GABRA6,1,1,1,1,9.80021,1.08598e-05,0,1,1,OSD-612,1,-9.80021,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,15.067,1040,C
343263,MYBPHL,1,1,1,1,9.70057,1.8662e-05,0,1,1,OSD-599,1,-9.70057,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,15.059,1041,C
