symbol,trait,trait_label
ARNTL,http://www.orpha.net/ORDO/Orphanet_181396,Rare hypothyroidism
ARNTL,http://www.orpha.net/ORDO/Orphanet_181402,Syndrome with hypoparathyroidism
ARNTL,http://www.orpha.net/ORDO/Orphanet_181405,Rare hypoparathyroidism
ARNTL,http://www.orpha.net/ORDO/Orphanet_181422,Rare hyperlipidemia
ARNTL,http://www.orpha.net/ORDO/Orphanet_183484,Genetic subcutaneous tissue disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_183524,Rare genetic bone disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_183530,Rare genetic developmental defect during embryogenesis
ARNTL,http://www.orpha.net/ORDO/Orphanet_183533,Genetic multiple congenital anomalies/dysmorphic syndrome
ARNTL,http://www.orpha.net/ORDO/Orphanet_183542,Genetic cranial malformation
ARNTL,http://www.orpha.net/ORDO/Orphanet_183545,Genetic digestive tract malformation
ARNTL,http://www.orpha.net/ORDO/Orphanet_183557,Genetic developmental defect of the eye
ARNTL,http://www.orpha.net/ORDO/Orphanet_183573,Genetic overgrowth/obesity syndrome
ARNTL,http://www.orpha.net/ORDO/Orphanet_183607,Genetic lens and zonula anomaly
ARNTL,http://www.orpha.net/ORDO/Orphanet_183625,Rare genetic diabetes mellitus
ARNTL,http://www.orpha.net/ORDO/Orphanet_183628,Rare genetic hypothalamic or pituitary disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_183631,Rare genetic thyroid disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_183731,Rare genetic gynecological and obstetrical diseases
ARNTL,http://www.orpha.net/ORDO/Orphanet_183770,Rare genetic immune disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_202940,Anomaly of puberty or/and menstrual cycle of genetic origin
ARNTL,http://www.orpha.net/ORDO/Orphanet_206634,Genetic skeletal muscle disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_206644,Progressive muscular dystrophy
ARNTL,http://www.orpha.net/ORDO/Orphanet_208593,Genetic hypoparathyroidism
ARNTL,http://www.orpha.net/ORDO/Orphanet_226292,Permanent congenital hypothyroidism
ARNTL,http://www.orpha.net/ORDO/Orphanet_250908,Rare neoplastic disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_262182,Partial deletion of the long arm of chromosome 22 syndrome
ARNTL,http://www.orpha.net/ORDO/Orphanet_275555,Preeclampsia
ARNTL,http://www.orpha.net/ORDO/Orphanet_275742,Genetic infertility
ARNTL,http://www.orpha.net/ORDO/Orphanet_309005,Disorder of lipid metabolism
ARNTL,http://www.orpha.net/ORDO/Orphanet_331217,Syndrome with combined immunodeficiency
ARNTL,http://www.orpha.net/ORDO/Orphanet_331220,Syndome with combined immunodeficiency due to thymic defect
ARNTL,http://www.orpha.net/ORDO/Orphanet_34533,Corneal dystrophy
ARNTL,http://www.orpha.net/ORDO/Orphanet_352301,Disorder of phospholipids; sphingolipids and fatty acids biosynthesis
ARNTL,http://www.orpha.net/ORDO/Orphanet_363245,Genetic progeroid syndrome
ARNTL,http://www.orpha.net/ORDO/Orphanet_399572,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_399764,Male infertility due to gonadal dysgenesis or sperm disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_399771,Male infertility due to sperm disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_399775,Male infertility with spermatogenesis disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_399831,Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_399839,Rare female infertility due to a congenital hypogonadotropic hypogonadism
ARNTL,http://www.orpha.net/ORDO/Orphanet_399980,Rare genetic male infertility
ARNTL,http://www.orpha.net/ORDO/Orphanet_399983,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
ARNTL,http://www.orpha.net/ORDO/Orphanet_400008,Rare genetic female infertility
ARNTL,http://www.orpha.net/ORDO/Orphanet_400011,Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
ARNTL,http://www.orpha.net/ORDO/Orphanet_404584,Rare genetic bone development disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_441452,Early-onset lamellar cataract
ARNTL,http://www.orpha.net/ORDO/Orphanet_442,Congenital hypothyroidism
ARNTL,http://www.orpha.net/ORDO/Orphanet_506207,Rare disorder potentially indicated for transplant
ARNTL,http://www.orpha.net/ORDO/Orphanet_506216,Rare disorder potentially indicated for bowel transplant
ARNTL,http://www.orpha.net/ORDO/Orphanet_506219,Rare disorder potentially indicated for hematopoietic stem cell transplant
ARNTL,http://www.orpha.net/ORDO/Orphanet_519,Acute myeloid leukemia
ARNTL,http://www.orpha.net/ORDO/Orphanet_519282,Rare corneal disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_519284,Rare disorder of the anterior segment of the eye
ARNTL,http://www.orpha.net/ORDO/Orphanet_519288,Rare disorder with corneal involvement as a major feature
ARNTL,http://www.orpha.net/ORDO/Orphanet_520814,Rare disorder of the visual organs
ARNTL,http://www.orpha.net/ORDO/Orphanet_522504,Rare genetic disorder of the visual organs
ARNTL,http://www.orpha.net/ORDO/Orphanet_522538,Rare genetic disorder of the anterior segment of the eye
ARNTL,http://www.orpha.net/ORDO/Orphanet_522546,Rare genetic disorder with lens opacification
ARNTL,http://www.orpha.net/ORDO/Orphanet_522548,Syndromic genetic cataract
ARNTL,http://www.orpha.net/ORDO/Orphanet_522556,Rare genetic corneal disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_522558,Rare genetic disorder with corneal involvement as a major feature
ARNTL,http://www.orpha.net/ORDO/Orphanet_522560,Genetic corneal dystrophy
ARNTL,http://www.orpha.net/ORDO/Orphanet_547,Non-Hodgkin lymphoma
ARNTL,http://www.orpha.net/ORDO/Orphanet_565779,Rare disorder potentially indicated for transplant or complication after transplantation
ARNTL,http://www.orpha.net/ORDO/Orphanet_567,22q11.2 deletion syndrome
ARNTL,http://www.orpha.net/ORDO/Orphanet_611327,Genetic multiple congenital anomalies/dysmorphic syndrome-intellectual disability
ARNTL,http://www.orpha.net/ORDO/Orphanet_68341,Multiple congenital anomalies/dysmorphic syndrome
ARNTL,http://www.orpha.net/ORDO/Orphanet_68346,Rare genetic skin disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_68347,Tumor of hematopoietic and lymphoid tissues
ARNTL,http://www.orpha.net/ORDO/Orphanet_68381,Neuromuscular disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_71859,Rare genetic neurological disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_77828,Genetic obesity
ARNTL,http://www.orpha.net/ORDO/Orphanet_79382,Subcutaneous tissue disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_79389,Premature aging
ARNTL,http://www.orpha.net/ORDO/Orphanet_89826,Rare skin disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_90692,Rare endocrine growth disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_90970,Primary lipodystrophy
ARNTL,http://www.orpha.net/ORDO/Orphanet_93419,Rare bone disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_93587,Genetic cystic renal disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_93890,Rare developmental defect during embryogenesis
ARNTL,http://www.orpha.net/ORDO/Orphanet_95488,Non-acquired pituitary hormone deficiency
ARNTL,http://www.orpha.net/ORDO/Orphanet_96344,Rare gynecologic or obstetric disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_97245,Congenital myopathy
ARNTL,http://www.orpha.net/ORDO/Orphanet_97935,Rare gastroenterologic disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_97965,Rare surgical cardiac disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_97966,Rare ophthalmic disorder
ARNTL,http://www.orpha.net/ORDO/Orphanet_97978,Rare endocrine disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_98004,Rare immune disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_98038,Cranial malformation
ARNTL,http://www.orpha.net/ORDO/Orphanet_98039,Digestive tract malformation
ARNTL,http://www.orpha.net/ORDO/Orphanet_98047,Rare infertility
ARNTL,http://www.orpha.net/ORDO/Orphanet_98048,Rare male infertility
ARNTL,http://www.orpha.net/ORDO/Orphanet_98049,Rare female infertility
ARNTL,http://www.orpha.net/ORDO/Orphanet_98057,Rare tumor
ARNTL,http://www.orpha.net/ORDO/Orphanet_98305,Genetic lipodystrophy
ARNTL,http://www.orpha.net/ORDO/Orphanet_98472,Skeletal muscle disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_98473,Muscular dystrophy
ARNTL,http://www.orpha.net/ORDO/Orphanet_98553,Developmental defect of the eye
ARNTL,http://www.orpha.net/ORDO/Orphanet_98639,Rare lens disease
ARNTL,http://www.orpha.net/ORDO/Orphanet_98640,Rare disorder with lens opacification
ARNTL,http://www.orpha.net/ORDO/Orphanet_98641,Syndromic cataract
ARNTL,http://www.orpha.net/ORDO/Orphanet_98994,Total early-onset cataract
ARNTL,http://www.orpha.net/ORDO/Orphanet_98995,Early-onset zonular cataract
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/00173a5dd9807f4365f0,Net left ventricular stroke volume
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0032ae6b6a3774201724,Modified insulinogenic index
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/00c4d8451e973aeffced,Posterior urethral valves
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/01089ddb25a124e33d71,End-stage renal disease (ESRD) vs. no ESRD in type 1 diabetes
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0585d6614db9516e6927,Triglyceride levels in individuals without type 2 diabetes
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/081433407f35f7034b3b,ceramide measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/089a89fcb8a48df05be1,HDL2 cholesterol
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0a512bc6a798aece6793,Nucleated red blood cell percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0c58edab8f3e3255423e,Type 1 diabetes with renal manifestations
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0c81a1643fb5698407f4,visceral adipose tissue measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0d1f6d9e2dfcd4f0b21c,Fasting proinsulin
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0d37069c36097e6116bd,Geographic atrophy
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/101f535aacf7ce69b4da,Aggregate vessel volume; vessels 30-35 mm2
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/11abd472e5774cbb08ef,Exp percent below 856 LUL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/12f04fc7524b7508e0c2,cardiovascular disease
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/13f4b98431af18e10d9f,Asthma
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/17dd39e0c57c12b06f49,Exp percent below 856 RLL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1da22f8958e8ea7e39fd,Aggregate vessel volume; vessels 45-50 mm2
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1ea0d277668217c049a0,Maternal genetic effect on offspring birth weight
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/207be96694b63b9e43ec,End-stage renal disease (ESRD) vs. no ESRD in diabetes
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/22b32df7d85c35d5fc4e,Neutrophil percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/23045e361646a598f2cd,Forced vital capacity (FVC)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/25da761ec4365c45f655,Hypothyroidism; not otherwise specified
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2841a51fb1368b11c909,Basophil percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2b34c74a96a2933c519a,Waist-hip ratio adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2d7f850742d766e97812,Type 2 diabetes (additive model)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2e1ebb1b39b4ef979f37,Fasting insulin adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/32891d5aaa3f1496d4ec,Dilated cardiomyopathy; strict definition
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/331d7f1fdb4d78213083,serum non-albumin protein measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/33c47fbe4c1f81955d87,Gestational age at birth (fetal GWAS)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/348cabb31aff71b3fb42,Hu 15th Percentile; Exp
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/34b37481c2b74ab3f75e,Parametric Response Mapping: Percent normal
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3b10714f934e10bc9e01,Direct bilirubin
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3c756c78ad06abd6def0,cholesterol esters in large HDL measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4292856cef5530408df0,Stumvoll first-phase secretion
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/42d6ac1cd2a99d23d388,fasting blood glucose measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/449de16e8049af35333b,Coronary artery disease (CAD)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/45469583aed8a60594bc,White blood cell count
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/462ff334979211cbf280,Sex hormone binding globulin (SHBG) levels
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4b20eaf36ab8e5281bdf,CT Histogram; Expiratory; 15th Percentile in Hu; LLL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4cd4300c442c534079ce,Log of insulin at 30 min at V1
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4e83c1d73ea294926d22,Random glucose
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4ebb75e586f05dbc6449,Log of insulin at 90 min at V1
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/512c297776055dd177f2,Two-hour glucose adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/51cd6ee96ed611db6961,NAFLD in type 2 diabetes (T2D)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/51e5444ee236dab6a538,Parametric Response Mapping: Percent air trapping
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5274244ee5589e3a57ba,cholesterol esters in medium VLDL measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/52b63158fe3aed682dd1,Appendicular lean body mass
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/539d90e3ebf2f1792433,Forward left ventricular stroke volume
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/545822b2ea96b24dd71d,Chronotype (morningness)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/54c5f2599170bc13dcfc,Left ventricular mass; BSA indexed
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/57f8bc8d7a94263b6ab0,Allergic disease (asthma; hay fever; or eczema)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/58787228a7ed64d26736,Insulin-like growth factor (IGF-1)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/58ba1b6cb7e564812faf,high density lipoprotein particle size measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5ac6940d84d0eb93e0af,pancreatic carcinoma
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5b589311e87ab0908de9,Seropositive rheumatoid arthritis
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5c59ece935c2bc8b9a55,Triglyceride levels in individuals with type 2 diabetes
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5d00945fc7474871ad73,Exp percent below 856 RML
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5f8ca4c2d4a8ec326aa4,Fetal genetic effect on own birth weight
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6034ba732a5e3afb1355,Hyperparathyroidism
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/60599f4009764cfb914c,Fasting proinsulin adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/66c90e93a8e31b0d68d7,Type 2 diabetes (T2D) adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/67879044b385a3c3c098,Inflammatory bowel disease (IBD)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6cb5c821073bc28aed23,Dyslipidemia (additive model)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6cc3191241ad0dd5fe0c,Type 1 diabetes (T1D)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e3d1f67139d79663537,Hematocrit percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e4b310a308a0ee47c9f,Exp percent below 856 RUL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6ff640f49e6007922f20,Tinnitus
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7145290c5f78e41a1451,BIGTT acute insulin response
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7153de2afff9f0479804,Pulse rate
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/71dbf97dae0ff3c9098c,Lymphocyte percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/734b32b95e4d4ec928b4,Plasma C-reactive protein
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/739e6e5e386a8f800a24,Pituitary hypofunction
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/75f5e0ea8bfb56d5d968,Post-term birth (fetal GWAS)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7710f00fab744c1cef29,Leukocyte telomere length
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/778bf57bfbdb7c29b0f5,Myocardial infarction
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7820caa82fef3e6f5d37,Exp MeanAtten LLL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7930ddbcf573c6d9f779,fat body mass
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/79e7fadd3e3ea745569b,Non-ischemic heart failure with reduced ejection fraction
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7a651d57bffdaf6619e8,Fetal genetic effect on own birth weight adj maternal genotype
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7a70574644e8f9cd0e3e,Clonal haematopoiesis of indeterminate potential (SF3B1 mutation)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7c968da9b15a905704af,Calcific aortic stenosis
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7d3429ec21cd80f1f54e,Alanine transaminase (ALT)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/802051b8d48b9b360db8,Percent gas trapping; Slicer
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/83ffcb32961358c670c5,HbA1c adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/854daef052670f79dc4b,Insp MeanAtten RLL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/871efef9072fe596a29f,Monocyte percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/87253553586276297541,Exp percent below 856 LLL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a5282639a2696970038,FEV1 to FVC ratio
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8c8b0f61bd774b195a9d,Aggregate vessel volume; vessels 25-30 mm2
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8ca9f28c6c6a7d863c69,CT Histogram; Expiratory; 15th Percentile in Hu; RLL
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8e0ee5dbbf2e8ceb13ba,progesterone measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8edddc5843dcc9b4171c,Sex hormone-binding globulin levels adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8f1b8fbd2cac9cd36040,Eosinophil percentage
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8f5fd05e50b0c339dd99,VAT to ASAT ratio
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9103e8ebee9fd8e723dc,HDL cholesterol
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/946d04fa115602d2d25d,Body mass index (BMI) at 5 years
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/96a514540bba915f46d8,Depressed affect
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9a097fd10b581f37adc2,Bioavailable testosterone levels
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9a5093ab649cb49bfb49,osteoarthritis
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9b229501acd9c5c120b0,Dyslipidemia
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9d95b07d7c685b232f7d,Fasting glucose adj BMI
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9eb30b32592d49021a29,very low density lipoprotein cholesterol measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a20940c95b19506c925b,red blood cell density measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a628e87c06d71052c7e5,Knee osteoarthritis with joint replacement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a6361909d7283549686d,serum albumin measurement
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/abffc3a36f2e32e9f382,Maternal early gestational weight gain; fetal genotype effect
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/adc1bfc966fddd4c25c5,Forced expired volume in 1 second (FEV1)
ARNTL,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ae85c14705a3dd83fed9,eGFRcys (serum cystatin C)
