symbol,prot,aspect,go,go_label,go_id
P4HA1,http://purl.uniprot.org/uniprot/P13674,CC,http://purl.obolibrary.org/obo/GO_0005788,endoplasmic reticulum lumen,GO_0005788
P4HA1,http://purl.uniprot.org/uniprot/P13674,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0004656,procollagen-proline 4-dioxygenase activity,GO_0004656
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0005506,iron ion binding,GO_0005506
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0016491,oxidoreductase activity,GO_0016491
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",GO_0016705
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0031418,L-ascorbic acid binding,GO_0031418
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0042802,identical protein binding,GO_0042802
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0046872,metal ion binding,GO_0046872
P4HA1,http://purl.uniprot.org/uniprot/P13674,MF,http://purl.obolibrary.org/obo/GO_0051213,dioxygenase activity,GO_0051213
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0000122,negative regulation of transcription by RNA polymerase II,GO_0000122
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0007165,signal transduction,GO_0007165
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GO_0007193
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0036006,cellular response to macrophage colony-stimulating factor stimulus,GO_0036006
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0043116,negative regulation of vascular permeability,GO_0043116
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0043117,positive regulation of vascular permeability,GO_0043117
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0046069,cGMP catabolic process,GO_0046069
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0050729,positive regulation of inflammatory response,GO_0050729
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0061028,establishment of endothelial barrier,GO_0061028
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0071260,cellular response to mechanical stimulus,GO_0071260
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0071320,cellular response to cAMP,GO_0071320
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0071321,cellular response to cGMP,GO_0071321
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0071560,cellular response to transforming growth factor beta stimulus,GO_0071560
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_0106072,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO_0106072
PDE2A,http://purl.uniprot.org/uniprot/O00408,BP,http://purl.obolibrary.org/obo/GO_1904613,"cellular response to 2,3,7,8-tetrachlorodibenzodioxine",GO_1904613
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005634,nucleus,GO_0005634
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,GO_0005737
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005739,mitochondrion,GO_0005739
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005741,mitochondrial outer membrane,GO_0005741
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005743,mitochondrial inner membrane,GO_0005743
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005759,mitochondrial matrix,GO_0005759
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005794,Golgi apparatus,GO_0005794
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,GO_0005886
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0042734,presynaptic membrane,GO_0042734
PDE2A,http://purl.uniprot.org/uniprot/O00408,CC,http://purl.obolibrary.org/obo/GO_0048471,perinuclear region of cytoplasm,GO_0048471
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0000166,nucleotide binding,GO_0000166
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0000287,magnesium ion binding,GO_0000287
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",GO_0004114
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0004115,"3',5'-cyclic-AMP phosphodiesterase activity",GO_0004115
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0004118,"3',5'-cGMP-stimulated cyclic-nucleotide phosphodiesterase activity",GO_0004118
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0008081,phosphoric diester hydrolase activity,GO_0008081
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0008270,zinc ion binding,GO_0008270
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0016787,hydrolase activity,GO_0016787
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0030552,cAMP binding,GO_0030552
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0030553,cGMP binding,GO_0030553
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0030911,TPR domain binding,GO_0030911
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0042301,phosphate ion binding,GO_0042301
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0042802,identical protein binding,GO_0042802
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0042803,protein homodimerization activity,GO_0042803
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0046872,metal ion binding,GO_0046872
PDE2A,http://purl.uniprot.org/uniprot/O00408,MF,http://purl.obolibrary.org/obo/GO_0047555,"3',5'-cyclic-GMP phosphodiesterase activity",GO_0047555
PDIA6,http://purl.uniprot.org/uniprot/Q15084,BP,http://purl.obolibrary.org/obo/GO_0006457,protein folding,GO_0006457
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0005615,extracellular space,GO_0005615
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0005788,endoplasmic reticulum lumen,GO_0005788
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0005789,endoplasmic reticulum membrane,GO_0005789
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0005793,endoplasmic reticulum-Golgi intermediate compartment,GO_0005793
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,GO_0005886
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0042470,melanosome,GO_0042470
PDIA6,http://purl.uniprot.org/uniprot/Q15084,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
PDIA6,http://purl.uniprot.org/uniprot/Q15084,MF,http://purl.obolibrary.org/obo/GO_0003756,protein disulfide isomerase activity,GO_0003756
PDIA6,http://purl.uniprot.org/uniprot/Q15084,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
PDIA6,http://purl.uniprot.org/uniprot/Q15084,MF,http://purl.obolibrary.org/obo/GO_0015035,protein-disulfide reductase activity,GO_0015035
PDIA6,http://purl.uniprot.org/uniprot/Q15084,MF,http://purl.obolibrary.org/obo/GO_0016853,isomerase activity,GO_0016853
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,BP,http://purl.obolibrary.org/obo/GO_0006955,immune response,GO_0006955
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,CC,http://purl.obolibrary.org/obo/GO_0005615,extracellular space,GO_0005615
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,CC,http://purl.obolibrary.org/obo/GO_0032426,stereocilium tip,GO_0032426
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,CC,http://purl.obolibrary.org/obo/GO_0060171,stereocilium membrane,GO_0060171
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,CC,http://purl.obolibrary.org/obo/GO_0120234,stereocilium coat,GO_0120234
PKHD1L1,http://purl.uniprot.org/uniprot/Q86WI1,MF,http://purl.obolibrary.org/obo/GO_0038023,signaling receptor activity,GO_0038023
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_0002376,immune system process,GO_0002376
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_0006259,DNA metabolic process,GO_0006259
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_0006629,lipid metabolic process,GO_0006629
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_0006954,inflammatory response,GO_0006954
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_0034164,negative regulation of toll-like receptor 9 signaling pathway,GO_0034164
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_0045087,innate immune response,GO_0045087
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,BP,http://purl.obolibrary.org/obo/GO_1905367,positive regulation of intralumenal vesicle formation,GO_1905367
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0000139,Golgi membrane,GO_0000139
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0005764,lysosome,GO_0005764
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0005768,endosome,GO_0005768
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0005789,endoplasmic reticulum membrane,GO_0005789
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0010008,endosome membrane,GO_0010008
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0031901,early endosome membrane,GO_0031901
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0031902,late endosome membrane,GO_0031902
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0043202,lysosomal lumen,GO_0043202
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0003824,catalytic activity,GO_0003824
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0004518,nuclease activity,GO_0004518
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0004527,exonuclease activity,GO_0004527
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0004534,5'-3' RNA exonuclease activity,GO_0004534
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",GO_0016747
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0016787,hydrolase activity,GO_0016787
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0035312,5'-3' DNA exonuclease activity,GO_0035312
PLD3,http://purl.uniprot.org/uniprot/Q8IV08,MF,http://purl.obolibrary.org/obo/GO_0045145,single-stranded DNA 5'-3' DNA exonuclease activity,GO_0045145
PSMD2,http://purl.uniprot.org/uniprot/Q13200,BP,http://purl.obolibrary.org/obo/GO_0006979,response to oxidative stress,GO_0006979
PSMD2,http://purl.uniprot.org/uniprot/Q13200,BP,http://purl.obolibrary.org/obo/GO_0010498,proteasomal protein catabolic process,GO_0010498
PSMD2,http://purl.uniprot.org/uniprot/Q13200,BP,http://purl.obolibrary.org/obo/GO_0042176,regulation of protein catabolic process,GO_0042176
PSMD2,http://purl.uniprot.org/uniprot/Q13200,BP,http://purl.obolibrary.org/obo/GO_0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,GO_0043161
PSMD2,http://purl.uniprot.org/uniprot/Q13200,BP,http://purl.obolibrary.org/obo/GO_0061136,regulation of proteasomal protein catabolic process,GO_0061136
PSMD2,http://purl.uniprot.org/uniprot/Q13200,BP,http://purl.obolibrary.org/obo/GO_0071357,cellular response to type I interferon,GO_0071357
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0005576,extracellular region,GO_0005576
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0005654,nucleoplasm,GO_0005654
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0008021,synaptic vesicle,GO_0008021
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0034774,secretory granule lumen,GO_0034774
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
PSMD2,http://purl.uniprot.org/uniprot/Q13200,CC,http://purl.obolibrary.org/obo/GO_1904813,ficolin-1-rich granule lumen,GO_1904813
PSMD2,http://purl.uniprot.org/uniprot/Q13200,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
PSMD2,http://purl.uniprot.org/uniprot/Q13200,MF,http://purl.obolibrary.org/obo/GO_0030234,enzyme regulator activity,GO_0030234
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0000722,telomere maintenance via recombination,GO_0000722
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0000724,double-strand break repair via homologous recombination,GO_0000724
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0006281,DNA repair,GO_0006281
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0006310,DNA recombination,GO_0006310
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0006974,DNA damage response,GO_0006974
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0007062,sister chromatid cohesion,GO_0007062
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0010971,positive regulation of G2/M transition of mitotic cell cycle,GO_0010971
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0031297,replication fork processing,GO_0031297
RAD51C,http://purl.uniprot.org/uniprot/O43502,BP,http://purl.obolibrary.org/obo/GO_0097435,supramolecular fiber organization,GO_0097435
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0005634,nucleus,GO_0005634
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0005654,nucleoplasm,GO_0005654
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0005657,replication fork,GO_0005657
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,GO_0005737
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0005739,mitochondrion,GO_0005739
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0043596,nuclear replication fork,GO_0043596
RAD51C,http://purl.uniprot.org/uniprot/O43502,CC,http://purl.obolibrary.org/obo/GO_0048471,perinuclear region of cytoplasm,GO_0048471
RAD51C,http://purl.uniprot.org/uniprot/O43502,MF,http://purl.obolibrary.org/obo/GO_0000166,nucleotide binding,GO_0000166
RAD51C,http://purl.uniprot.org/uniprot/O43502,MF,http://purl.obolibrary.org/obo/GO_0003677,DNA binding,GO_0003677
RAD51C,http://purl.uniprot.org/uniprot/O43502,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
RAD51C,http://purl.uniprot.org/uniprot/O43502,MF,http://purl.obolibrary.org/obo/GO_0005524,ATP binding,GO_0005524
RAD51C,http://purl.uniprot.org/uniprot/O43502,MF,http://purl.obolibrary.org/obo/GO_0008821,crossover junction DNA endonuclease activity,GO_0008821
RAD51C,http://purl.uniprot.org/uniprot/O43502,MF,http://purl.obolibrary.org/obo/GO_0140664,ATP-dependent DNA damage sensor activity,GO_0140664
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0000398,"mRNA splicing, via spliceosome",GO_0000398
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0006281,DNA repair,GO_0006281
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0006397,mRNA processing,GO_0006397
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0006974,DNA damage response,GO_0006974
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0008380,RNA splicing,GO_0008380
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0016567,protein ubiquitination,GO_0016567
RNF113A,http://purl.uniprot.org/uniprot/O15541,BP,http://purl.obolibrary.org/obo/GO_0070100,negative regulation of chemokine-mediated signaling pathway,GO_0070100
RNF113A,http://purl.uniprot.org/uniprot/O15541,CC,http://purl.obolibrary.org/obo/GO_0005634,nucleus,GO_0005634
RNF113A,http://purl.uniprot.org/uniprot/O15541,CC,http://purl.obolibrary.org/obo/GO_0005654,nucleoplasm,GO_0005654
RNF113A,http://purl.uniprot.org/uniprot/O15541,CC,http://purl.obolibrary.org/obo/GO_0016607,nuclear speck,GO_0016607
RNF113A,http://purl.uniprot.org/uniprot/O15541,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
RNF113A,http://purl.uniprot.org/uniprot/O15541,MF,http://purl.obolibrary.org/obo/GO_0008270,zinc ion binding,GO_0008270
RNF113A,http://purl.uniprot.org/uniprot/O15541,MF,http://purl.obolibrary.org/obo/GO_0016740,transferase activity,GO_0016740
RNF113A,http://purl.uniprot.org/uniprot/O15541,MF,http://purl.obolibrary.org/obo/GO_0046872,metal ion binding,GO_0046872
RNF113A,http://purl.uniprot.org/uniprot/O15541,MF,http://purl.obolibrary.org/obo/GO_0061630,ubiquitin protein ligase activity,GO_0061630
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,BP,http://purl.obolibrary.org/obo/GO_0002181,cytoplasmic translation,GO_0002181
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,BP,http://purl.obolibrary.org/obo/GO_0006412,translation,GO_0006412
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,BP,http://purl.obolibrary.org/obo/GO_0006941,striated muscle contraction,GO_0006941
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,BP,http://purl.obolibrary.org/obo/GO_0007283,spermatogenesis,GO_0007283
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,BP,http://purl.obolibrary.org/obo/GO_1901740,negative regulation of myoblast fusion,GO_1901740
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,CC,http://purl.obolibrary.org/obo/GO_0005730,nucleolus,GO_0005730
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,CC,http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,GO_0005737
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,CC,http://purl.obolibrary.org/obo/GO_0005829,cytosol,GO_0005829
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,CC,http://purl.obolibrary.org/obo/GO_0005840,ribosome,GO_0005840
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,CC,http://purl.obolibrary.org/obo/GO_0022626,cytosolic ribosome,GO_0022626
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,MF,http://purl.obolibrary.org/obo/GO_0003723,RNA binding,GO_0003723
RPL36,http://purl.uniprot.org/uniprot/Q9Y3U8,MF,http://purl.obolibrary.org/obo/GO_0003735,structural constituent of ribosome,GO_0003735
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,BP,http://purl.obolibrary.org/obo/GO_0042026,protein refolding,GO_0042026
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,CC,http://purl.obolibrary.org/obo/GO_0005788,endoplasmic reticulum lumen,GO_0005788
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,MF,http://purl.obolibrary.org/obo/GO_0005515,protein binding,GO_0005515
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,MF,http://purl.obolibrary.org/obo/GO_0051087,protein-folding chaperone binding,GO_0051087
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,MF,http://purl.obolibrary.org/obo/GO_0051117,ATPase binding,GO_0051117
SDF2L1,http://purl.uniprot.org/uniprot/Q9HCN8,MF,http://purl.obolibrary.org/obo/GO_0051787,misfolded protein binding,GO_0051787
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,BP,http://purl.obolibrary.org/obo/GO_0002854,positive regulation of T cell mediated cytotoxicity directed against tumor cell target,GO_0002854
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,BP,http://purl.obolibrary.org/obo/GO_0015747,urate transport,GO_0015747
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,BP,http://purl.obolibrary.org/obo/GO_0034355,NAD+ biosynthetic process via the salvage pathway,GO_0034355
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,BP,http://purl.obolibrary.org/obo/GO_0045922,negative regulation of fatty acid metabolic process,GO_0045922
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,BP,http://purl.obolibrary.org/obo/GO_0055085,transmembrane transport,GO_0055085
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,BP,http://purl.obolibrary.org/obo/GO_2001142,nicotinate transport,GO_2001142
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,CC,http://purl.obolibrary.org/obo/GO_0005783,endoplasmic reticulum,GO_0005783
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,CC,http://purl.obolibrary.org/obo/GO_0005794,Golgi apparatus,GO_0005794
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,CC,http://purl.obolibrary.org/obo/GO_0005886,plasma membrane,GO_0005886
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,CC,http://purl.obolibrary.org/obo/GO_0016020,membrane,GO_0016020
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,CC,http://purl.obolibrary.org/obo/GO_0016324,apical plasma membrane,GO_0016324
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,CC,http://purl.obolibrary.org/obo/GO_0070062,extracellular exosome,GO_0070062
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,MF,http://purl.obolibrary.org/obo/GO_0015143,urate transmembrane transporter activity,GO_0015143
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,MF,http://purl.obolibrary.org/obo/GO_0022857,transmembrane transporter activity,GO_0022857
SLC22A13,http://purl.uniprot.org/uniprot/Q9Y226,MF,http://purl.obolibrary.org/obo/GO_0090416,nicotinate transmembrane transporter activity,GO_0090416
SLC22A2,http://purl.uniprot.org/uniprot/O15244,BP,http://purl.obolibrary.org/obo/GO_0006811,monoatomic ion transport,GO_0006811
SLC22A2,http://purl.uniprot.org/uniprot/O15244,BP,http://purl.obolibrary.org/obo/GO_0006836,neurotransmitter transport,GO_0006836
