assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7997,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36829,-1.49371,8.60392e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15765,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31513,-2.03351,0.0057813,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10621,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35152,-1.23675,0.0193173,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14406,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32421,-1.80493,0.00719455,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,fw,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32162,-3.14877,0.000193272,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10516,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39738,-1.05123,0.000819181,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Oseg6,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37245,2.26502,0.045071,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ec,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31339,-2.99733,7.63049e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,KP78b,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41361,-2.14465,0.0351938,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11835,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33232,-1.95716,0.0203976,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Oat,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40145,-1.1618,9.02779e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Spn28Dc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34091,1.04498,0.0318809,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG17032,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39736,-1.43642,4.88515e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG4000,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42451,-3.90971,4.33592e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Plod,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39265,-1.1315,2.08506e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Rh6,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41889,1.36603,0.0184682,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,e,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42521,-3.10283,3.39487e-10,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Vmat,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3346192,-1.21753,0.00516852,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,bnb,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32872,-1.45518,0.00169044,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,nemy,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36395,-1.77067,0.00114179,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ple,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38746,-3.17089,1.21299e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,b,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34791,-1.32119,0.00654821,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG43163,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38966,-2.14992,0.00104864,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,pHCl-1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39730,-1.38877,0.041366,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG44250,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19836034,1.19866,0.00721014,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,KaiR1D,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42473,-2.35506,0.0375285,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Ggamma30A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45234,-1.15061,0.0412665,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,t,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31863,-1.74839,0.0118706,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG16756,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31460,-1.06939,0.000800629,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6495,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34486,-1.98465,0.000134594,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Jheh1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/251984,1.1703,2.9988e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Ac78C,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40333,-1.18284,5.16485e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr92F,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42450,-12.922,4.9995e-17,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Gycbeta100B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43682,-1.04128,0.0342686,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG5618,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40241,-1.19856,0.000142693,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG1461,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32381,-1.09757,0.00384468,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14275,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34144,-1.30959,0.00624785,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Ebp,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38009,-7.40566,0.0139504,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Inx5,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32901,-6.19724,0.00190738,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG2121,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35814,-1.72834,0.0153576,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Had1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32592,-2.52256,0.00684532,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10232,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42800,-1.70296,0.00119916,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG12268,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42833,-1.74378,0.00340629,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG5909,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43274,-2.11971,7.59307e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp6a8,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36666,3.6385,7.02703e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,sas,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40861,-1.81624,0.00515285,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr49Ae,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36351,-5.66545,2.93916e-12,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,nahoda,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37641,-1.22998,0.0308493,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CecA1|CecA2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43597,2.13016,0.00398771,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15515,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43538,-4.14227,0.00493926,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr47Ea,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36188,-10.0351,3.25547e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,S-Lap7,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36524,-6.18495,0.0349186,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Npc2g,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43648,-1.37347,3.89106e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Syt7,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43783,-1.56369,0.00271061,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG3699,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31046,-1.51438,0.0348338,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6891,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32865,-1.07237,8.19031e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG17104,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34465,-5.28301,2.62743e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CAH8,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42625,1.85682,0.0320811,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,cpx,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/64877,-1.06867,7.63049e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,mAChR-A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37892,-2.09754,0.0368075,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG32444,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40406,-1.65777,0.000214807,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,dnd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42580,-1.769,0.00159738,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG30197,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246513,-1.05027,0.0192259,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG30431,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35549,-1.31034,0.00910126,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31121,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42975,-1.08795,0.0430432,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31248,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40853,-1.03506,0.00692413,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ssp7,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318146,-1.30783,0.000695294,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Grik,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42476,-2.51246,7.46751e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,AGBE,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326264,-1.12959,1.90249e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG9427,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41164,-5.4419,0.00504996,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ImpL1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39499,-7.00368,9.25647e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Acp36DE,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35096,-6.15073,0.0392826,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Hsc70-1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39542,-1.43847,0.0290234,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7214,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34053,-9.90238,3.44268e-28,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7203,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34055,-11.5873,4.35007e-29,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG8192,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36723,-3.38408,0.0114773,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15760,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32324,-1.13373,0.0123068,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG4847,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36973,-1.01644,5.78777e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Acp1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34052,-12.4563,4.42961e-15,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,zye,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40255,-5.38302,0.00127121,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,KP78a,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41362,-2.72486,0.0177764,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,GlyP,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33386,-1.53724,7.49017e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG9782,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32632,-4.68741,1.28946e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7607,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39263,-1.68498,0.000252054,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG18131,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33331,3.06947,0.0015573,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG13877,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38036,-1.59914,0.000116,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Arr2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38993,-3.84958,0.00546622,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7744,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37239,1.01755,0.0405871,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Vm26Aa,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33829,-4.92018,0.00953497,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Dh44,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41170,2.68856,0.0239995,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,DAT,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36849,-3.36393,5.61035e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG18327,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36567,-1.88954,1.2465e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG8854,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36324,-1.69719,0.00356446,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Yp3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32339,-1.10678,0.000534966,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG18302,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34452,-6.31774,0.0184058,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Hpd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40263,-1.48192,0.000366252,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14591,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35531,-2.04989,0.0356498,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,plh,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40615,-1.13151,0.0147712,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG1773,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35999,-1.12119,0.0080887,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10702,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35181,1.83706,0.0356498,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15279,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34863,-1.30356,0.0395714,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,MFS9,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42426,-8.04437,2.24151e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,AdamTS-B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31490,-1.15186,5.95958e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,bowl,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33602,-1.34338,0.000131751,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14105,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39507,-1.11693,0.00654821,OSD-347
