osd,hEntrez,humanSymbol,log2fc,adj_p,top_fanout,model_symbols,tissue,system,species,dir,strict
OSD-255,6625,SNRNP70,0.193656,0.0279339,1,Snrnp70,retina,OCULAR,mouse,UP,False
OSD-255,6645,SNTB2,0.190988,0.0479759,1,Sntb2,retina,OCULAR,mouse,UP,False
OSD-255,6671,SP4,0.216305,0.000473114,1,Sp4,retina,OCULAR,mouse,UP,False
OSD-255,6745,SSR1,-0.117628,0.0485687,1,Ssr1,retina,OCULAR,mouse,DOWN,False
OSD-255,6767,ST13,0.304975,0.00248505,1,St13,retina,OCULAR,mouse,UP,False
OSD-255,6781,STC1,-0.451626,0.00887309,1,Stc1,retina,OCULAR,mouse,DOWN,False
OSD-255,6812,STXBP1,-0.35947,9.79759e-06,1,Stxbp1,retina,OCULAR,mouse,DOWN,False
OSD-255,6857,SYT1,-0.128604,0.0133245,1,Syt1,retina,OCULAR,mouse,DOWN,False
OSD-255,6875,TAF4B,-0.43538,0.0279339,1,Taf4b,retina,OCULAR,mouse,DOWN,False
OSD-255,7009,TMBIM6,-0.135976,0.0399684,1,Tmbim6,retina,OCULAR,mouse,DOWN,False
OSD-255,7184,HSP90B1,0.247924,3.13851e-05,2,Hsp90b1,retina,OCULAR,mouse,UP,False
OSD-255,7190,HSP90B2P,0.247924,3.13851e-05,2,Hsp90b1,retina,OCULAR,mouse,UP,False
OSD-255,7220,TRPC1,-0.318779,0.033785,1,Trpc1,retina,OCULAR,mouse,DOWN,False
OSD-255,7310,ZRSR2P1,0.248803,0.00252713,2,Zrsr1,retina,OCULAR,mouse,UP,False
OSD-255,7314,UBB,-0.232415,0.00672629,1,Ubb,retina,OCULAR,mouse,DOWN,False
OSD-255,7316,UBC,-0.338544,3.98708e-12,1,Ubc,retina,OCULAR,mouse,DOWN,False
OSD-255,7388,UQCRH,0.248341,0.00210644,2,Uqcrh,retina,OCULAR,mouse,UP,False
OSD-255,7425,VGF,-0.844541,2.15926e-11,1,Vgf,retina,OCULAR,mouse,DOWN,False
OSD-255,7436,VLDLR,-0.173406,0.0136538,1,Vldlr,retina,OCULAR,mouse,DOWN,False
OSD-255,7448,VTN,-0.230575,0.000515878,1,Vtn,retina,OCULAR,mouse,DOWN,False
OSD-255,7494,XBP1,0.327615,0.0300094,1,Xbp1,retina,OCULAR,mouse,UP,False
OSD-255,7737,RNF113A,0.298421,0.0162137,1,Rnf113a2,retina,OCULAR,mouse,UP,False
OSD-255,7741,ZSCAN26,0.164338,0.0133245,1,Zscan26,retina,OCULAR,mouse,UP,False
OSD-255,7756,ZNF207,0.187324,0.027436,1,Zfp207,retina,OCULAR,mouse,UP,False
OSD-255,7803,PTP4A1,1.33519,0.026103,1,Ptp4a1,retina,OCULAR,mouse,UP,True
OSD-255,7873,MANF,0.338508,0.00885513,1,Manf,retina,OCULAR,mouse,UP,False
OSD-255,7920,ABHD16A,-0.205026,0.0453729,1,Abhd16a,retina,OCULAR,mouse,DOWN,False
OSD-255,8013,NR4A3,-1.07983,0.0432703,1,Nr4a3,retina,OCULAR,mouse,DOWN,True
OSD-255,8110,DPF3,-0.278096,0.00163043,1,Dpf3,retina,OCULAR,mouse,DOWN,False
OSD-255,8140,SLC7A5,-0.35787,0.00033216,1,Slc7a5,retina,OCULAR,mouse,DOWN,False
OSD-255,8233,ZRSR2,0.248803,0.00252713,2,Zrsr1,retina,OCULAR,mouse,UP,False
OSD-255,8335,H2AC4,0.42944,0.0324303,2,H2ac6,retina,OCULAR,mouse,UP,False
OSD-255,8339,H2BC8,0.507524,4.56476e-12,7,H2bc4|H2bc6,retina,OCULAR,mouse,UP,False
OSD-255,8343,H2BC7,0.507524,4.56476e-12,7,H2bc4|H2bc6,retina,OCULAR,mouse,UP,False
OSD-255,8344,H2BC6,0.507524,4.56476e-12,7,H2bc4|H2bc6,retina,OCULAR,mouse,UP,False
OSD-255,8346,H2BC10,0.507524,4.56476e-12,7,H2bc4|H2bc6,retina,OCULAR,mouse,UP,False
OSD-255,8347,H2BC4,0.507524,4.56476e-12,7,H2bc4|H2bc6,retina,OCULAR,mouse,UP,False
OSD-255,8349,H2BC21,0.507524,4.56476e-12,7,H2bc4|H2bc6,retina,OCULAR,mouse,UP,False
OSD-255,8350,H3C1,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8351,H3C4,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8352,H3C3,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8353,H3C6,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8354,H3C11,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8355,H3C8,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8356,H3C12,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8357,H3C10,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8358,H3C2,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,8445,DYRK2,-0.353913,0.0209908,1,Dyrk2,retina,OCULAR,mouse,DOWN,False
OSD-255,8447,DOC2B,-0.315452,7.00564e-06,1,Doc2b,retina,OCULAR,mouse,DOWN,False
OSD-255,8473,OGT,0.230796,0.0174998,1,Ogt,retina,OCULAR,mouse,UP,False
OSD-255,8601,RGS20,-0.483658,5.24708e-08,1,Rgs20,retina,OCULAR,mouse,DOWN,False
OSD-255,8622,PDE8B,0.323395,0.0214424,1,Pde8b,retina,OCULAR,mouse,UP,False
OSD-255,8642,DCHS1,-0.361509,0.021902,1,Dchs1,retina,OCULAR,mouse,DOWN,False
OSD-255,8658,TNKS,-0.202379,0.0127858,1,Tnks,retina,OCULAR,mouse,DOWN,False
OSD-255,8665,EIF3F,0.161861,0.00228831,1,Eif3f,retina,OCULAR,mouse,UP,False
OSD-255,8742,TNFSF12,-0.240838,0.0268552,2,Tnfsf12,retina,OCULAR,mouse,DOWN,False
OSD-255,8863,PER3,0.242689,0.0259575,1,Per3,retina,OCULAR,mouse,UP,False
OSD-255,8968,H3C7,1.40473,0.0172974,10,H3c10,retina,OCULAR,mouse,UP,True
OSD-255,9044,BTAF1,0.267023,1.44569e-10,1,Btaf1,retina,OCULAR,mouse,UP,False
OSD-255,9063,PIAS2,0.203024,0.0168167,1,Pias2,retina,OCULAR,mouse,UP,False
OSD-255,9120,SLC16A6,-0.189921,0.0201498,1,Slc16a6,retina,OCULAR,mouse,DOWN,False
OSD-255,9123,SLC16A3,0.309054,0.000518182,1,Slc16a3,retina,OCULAR,mouse,UP,False
OSD-255,9188,DDX21,-0.252723,0.0355846,1,Ddx21,retina,OCULAR,mouse,DOWN,False
OSD-255,9201,DCLK1,-0.29717,0.0296123,1,Dclk1,retina,OCULAR,mouse,DOWN,False
OSD-255,9230,RAB11B,-0.186569,0.0147405,1,Rab11b,retina,OCULAR,mouse,DOWN,False
OSD-255,9262,STK17B,0.387195,0.0461323,1,Stk17b,retina,OCULAR,mouse,UP,False
OSD-255,9277,WDR46,-0.381324,0.0364969,1,Wdr46,retina,OCULAR,mouse,DOWN,False
OSD-255,9322,TRIP10,0.282367,0.0217632,1,Trip10,retina,OCULAR,mouse,UP,False
OSD-255,9520,NPEPPS,0.218946,0.0340948,1,Npepps,retina,OCULAR,mouse,UP,False
OSD-255,9547,CXCL14,-0.399132,4.51988e-07,1,Cxcl14,retina,OCULAR,mouse,DOWN,False
OSD-255,9607,CARTPT,-0.333865,0.000125157,1,Cartpt,retina,OCULAR,mouse,DOWN,False
OSD-255,9734,HDAC9,-0.284973,2.8424e-06,1,Hdac9,retina,OCULAR,mouse,DOWN,False
OSD-255,9761,MLEC,0.437395,0.0328448,1,Mlec,retina,OCULAR,mouse,UP,False
OSD-255,9853,RUSC2,-0.258645,0.0358581,1,Rusc2,retina,OCULAR,mouse,DOWN,False
OSD-255,9879,DDX46,-0.230923,0.00443278,1,Ddx46,retina,OCULAR,mouse,DOWN,False
OSD-255,9883,POM121,-0.210312,0.00532039,2,Pom121,retina,OCULAR,mouse,DOWN,False
OSD-255,9922,IQSEC1,-0.345552,1.2951e-08,1,Iqsec1,retina,OCULAR,mouse,DOWN,False
OSD-255,9927,MFN2,-0.140989,0.0431987,1,Mfn2,retina,OCULAR,mouse,DOWN,False
OSD-255,9987,HNRNPDL,-0.331926,4.20787e-05,1,Hnrnpdl,retina,OCULAR,mouse,DOWN,False
OSD-255,10014,HDAC5,-0.227789,0.0207096,1,Hdac5,retina,OCULAR,mouse,DOWN,False
OSD-255,10025,MED16,-0.238952,0.0156467,1,Med16,retina,OCULAR,mouse,DOWN,False
OSD-255,10054,UBA2,-0.247892,0.0136538,1,Uba2,retina,OCULAR,mouse,DOWN,False
OSD-255,10150,MBNL2,-0.218022,0.0378611,1,Mbnl2,retina,OCULAR,mouse,DOWN,False
OSD-255,10171,RCL1,-0.429872,0.0337582,1,Rcl1,retina,OCULAR,mouse,DOWN,False
OSD-255,10263,CDK2AP2,0.305303,0.0137128,1,Cdk2ap2,retina,OCULAR,mouse,UP,False
OSD-255,10347,ABCA7,0.310216,0.00687983,1,Abca7,retina,OCULAR,mouse,UP,False
OSD-255,10500,SEMA6C,-0.518518,0.0168167,1,Sema6c,retina,OCULAR,mouse,DOWN,False
OSD-255,10514,MYBBP1A,-0.233925,0.037889,1,Mybbp1a,retina,OCULAR,mouse,DOWN,False
OSD-255,10594,PRPF8,-0.227698,0.00443278,1,Prpf8,retina,OCULAR,mouse,DOWN,False
OSD-255,10656,KHDRBS3,0.203156,0.0323506,1,Khdrbs3,retina,OCULAR,mouse,UP,False
OSD-255,11052,CPSF6,0.182502,0.027469,1,Cpsf6,retina,OCULAR,mouse,UP,False
OSD-255,11105,PRDM7,0.277399,0.0392143,2,Prdm9,retina,OCULAR,mouse,UP,False
OSD-255,11146,GLMN,-0.68253,4.1072e-14,1,Glmn,retina,OCULAR,mouse,DOWN,False
OSD-255,11215,AKAP11,0.174418,0.0201943,1,Akap11,retina,OCULAR,mouse,UP,False
OSD-255,22844,FRMPD1,0.288635,0.000154441,1,Frmpd1,retina,OCULAR,mouse,UP,False
OSD-255,22919,MAPRE1,0.272368,0.0103319,1,Mapre1,retina,OCULAR,mouse,UP,False
OSD-255,22925,PLA2R1,-0.289271,0.0182834,1,Pla2r1,retina,OCULAR,mouse,DOWN,False
OSD-255,23095,KIF1B,-0.370307,0.00249604,1,Kif1b,retina,OCULAR,mouse,DOWN,False
OSD-255,23139,MAST2,-0.219754,0.0355846,1,Mast2,retina,OCULAR,mouse,DOWN,False
OSD-255,23154,NCDN,-0.19371,0.0133245,1,Ncdn,retina,OCULAR,mouse,DOWN,False
OSD-255,23212,RRS1,-0.282151,0.0342856,1,Rrs1,retina,OCULAR,mouse,DOWN,False
OSD-255,23235,SIK2,0.59557,5.86267e-08,1,Sik2,retina,OCULAR,mouse,UP,False
OSD-255,23389,MED13L,-0.489104,3.05194e-10,1,Med13l,retina,OCULAR,mouse,DOWN,False
OSD-255,23412,COMMD3,0.218048,0.0361876,1,Commd3,retina,OCULAR,mouse,UP,False
OSD-255,23426,GRIP1,-0.176385,0.0168167,1,Grip1,retina,OCULAR,mouse,DOWN,False
OSD-255,23428,SLC7A8,-0.364644,0.0473818,1,Slc7a8,retina,OCULAR,mouse,DOWN,False
OSD-255,23467,NPTXR,-0.219872,0.000473114,1,Nptxr,retina,OCULAR,mouse,DOWN,False
OSD-255,23474,ETHE1,0.419574,0.0224393,1,Ethe1,retina,OCULAR,mouse,UP,False
OSD-255,23507,LRRC8B,-0.16052,0.0248661,1,Lrrc8b,retina,OCULAR,mouse,DOWN,False
OSD-255,23533,PIK3R5,0.574816,0.0141927,1,Pik3r5,retina,OCULAR,mouse,UP,False
OSD-255,25788,RAD54B,0.792745,9.03728e-09,1,Rad54b,retina,OCULAR,mouse,UP,False
OSD-255,25921,ZDHHC5,0.222327,0.00201286,1,Zdhhc5,retina,OCULAR,mouse,UP,False
OSD-255,25957,PNISR,0.264423,0.0152406,1,Pnisr,retina,OCULAR,mouse,UP,False
OSD-255,25994,HIGD1A,0.243028,0.0299233,1,Higd1a,retina,OCULAR,mouse,UP,False
OSD-255,26155,NOC2L,-0.23982,0.0245332,1,Noc2l,retina,OCULAR,mouse,DOWN,False
OSD-255,26249,KLHL3,-0.309517,0.00640167,1,Klhl3,retina,OCULAR,mouse,DOWN,False
OSD-255,26355,FAM162A,0.278833,0.0452102,1,Fam162a,retina,OCULAR,mouse,UP,False
OSD-255,26819,SNORD32A,0.623667,0.0355846,1,Snord32a,retina,OCULAR,mouse,UP,False
OSD-255,27122,DKK3,-0.22985,0.011274,1,Dkk3,retina,OCULAR,mouse,DOWN,False
OSD-255,27254,CSDC2,-0.195792,0.00539352,1,Csdc2,retina,OCULAR,mouse,DOWN,False
OSD-255,27314,RAB30,-0.287673,0.00479518,1,Rab30,retina,OCULAR,mouse,DOWN,False
OSD-255,27339,PRPF19,-0.240397,0.00532039,1,Prpf19,retina,OCULAR,mouse,DOWN,False
OSD-255,29896,TRA2A,0.225746,0.0418169,1,Tra2a,retina,OCULAR,mouse,UP,False
OSD-255,30844,EHD4,-0.423795,0.0042844,1,Ehd4,retina,OCULAR,mouse,DOWN,False
OSD-255,50863,NTM,-0.181958,0.0432703,1,Ntm,retina,OCULAR,mouse,DOWN,False
OSD-255,51199,NIN,0.303808,0.00168851,1,Nin,retina,OCULAR,mouse,UP,False
OSD-255,51255,RNF181,0.234818,0.00224855,1,Rnf181,retina,OCULAR,mouse,UP,False
OSD-255,51283,BFAR,0.668825,0.027626,1,Bfar,retina,OCULAR,mouse,UP,False
OSD-255,51304,ZDHHC3,-0.233822,0.0174998,1,Zdhhc3,retina,OCULAR,mouse,DOWN,False
OSD-255,51337,THEM6,-0.253474,0.00621844,1,Them6,retina,OCULAR,mouse,DOWN,False
OSD-255,51477,ISYNA1,-0.327209,0.0133245,1,Isyna1,retina,OCULAR,mouse,DOWN,False
OSD-255,51604,PIGT,-0.194253,0.000487077,1,Pigt,retina,OCULAR,mouse,DOWN,False
OSD-255,54039,PCBP3,-0.152539,0.0136538,1,Pcbp3,retina,OCULAR,mouse,DOWN,False
OSD-255,54112,GPR88,-0.715582,0.0133245,1,Gpr88,retina,OCULAR,mouse,DOWN,False
OSD-255,54558,SPATA6,0.524117,0.0259123,1,Spata6,retina,OCULAR,mouse,UP,False
OSD-255,54629,MINDY2,0.144949,0.0338346,1,Mindy2,retina,OCULAR,mouse,UP,False
OSD-255,54806,AHI1,0.223324,0.0110305,1,Ahi1,retina,OCULAR,mouse,UP,False
OSD-255,54893,MTMR10,-0.530381,0.0135608,1,Mtmr10,retina,OCULAR,mouse,DOWN,False
OSD-255,55031,USP47,-0.138542,0.00748706,1,Usp47,retina,OCULAR,mouse,DOWN,False
OSD-255,55153,SDAD1,-0.491598,0.0434417,1,Sdad1,retina,OCULAR,mouse,DOWN,False
OSD-255,55251,PCMTD2,-0.332177,2.38669e-12,1,Pcmtd2,retina,OCULAR,mouse,DOWN,False
OSD-255,55275,VPS53,-0.198899,0.0151967,1,Vps53,retina,OCULAR,mouse,DOWN,False
OSD-255,55661,DDX27,-0.218582,0.0432703,1,Ddx27,retina,OCULAR,mouse,DOWN,False
OSD-255,55697,VAC14,-0.211298,0.0365342,1,Vac14,retina,OCULAR,mouse,DOWN,False
OSD-255,55723,ASF1B,1.03149,0.0118769,1,Asf1b,retina,OCULAR,mouse,UP,True
OSD-255,55843,ARHGAP15,0.938961,0.026103,1,Arhgap15,retina,OCULAR,mouse,UP,False
OSD-255,56344,CABP5,0.287419,0.00173005,1,Cabp5,retina,OCULAR,mouse,UP,False
OSD-255,56704,JPH1,-0.69599,0.0328448,1,Jph1,retina,OCULAR,mouse,DOWN,False
OSD-255,56979,PRDM9,0.277399,0.0392143,2,Prdm9,retina,OCULAR,mouse,UP,False
OSD-255,57194,ATP10A,0.621435,0.0410029,1,Atp10a,retina,OCULAR,mouse,UP,False
OSD-255,57282,SLC4A10,0.271147,0.0121272,1,Slc4a10,retina,OCULAR,mouse,UP,False
OSD-255,57453,DSCAML1,-0.453308,4.78956e-10,1,Dscaml1,retina,OCULAR,mouse,DOWN,False
OSD-255,57464,STRIP2,-0.316586,0.00170699,1,Strip2,retina,OCULAR,mouse,DOWN,False
OSD-255,57484,RNF150,0.144438,0.0371255,1,Rnf150,retina,OCULAR,mouse,UP,False
OSD-255,57673,BEND3,-0.576203,0.00687983,1,Bend3,retina,OCULAR,mouse,DOWN,False
OSD-255,58473,PLEKHB1,0.281482,0.00336415,1,Plekhb1,retina,OCULAR,mouse,UP,False
OSD-255,60386,SLC25A19,0.39174,0.000374698,1,Slc25a19,retina,OCULAR,mouse,UP,False
OSD-255,63891,RNF123,-0.262691,0.00433459,1,Rnf123,retina,OCULAR,mouse,DOWN,False
OSD-255,64398,PALS1,0.22012,0.0432703,1,Pals1,retina,OCULAR,mouse,UP,False
OSD-255,64478,CSMD1,-0.476996,0.0054286,1,Csmd1,retina,OCULAR,mouse,DOWN,False
OSD-255,65057,ACD,-0.267912,0.0136538,1,Acd,retina,OCULAR,mouse,DOWN,False
OSD-255,65083,NOL6,-0.292745,0.0110305,1,Nol6,retina,OCULAR,mouse,DOWN,False
OSD-255,65268,WNK2,-0.154288,0.0472336,1,Wnk2,retina,OCULAR,mouse,DOWN,False
OSD-255,66004,LYNX1,-0.217265,7.5428e-05,2,Lynx1,retina,OCULAR,mouse,DOWN,False
OSD-255,79142,PHF23,0.250924,0.0156276,1,Phf23,retina,OCULAR,mouse,UP,False
OSD-255,79174,CRELD2,0.384439,0.025476,1,Creld2,retina,OCULAR,mouse,UP,False
OSD-255,79442,LRRC2,0.38837,0.0387618,1,Lrrc2,retina,OCULAR,mouse,UP,False
OSD-255,79711,IPO4,-0.351333,0.021902,1,Ipo4,retina,OCULAR,mouse,DOWN,False
OSD-255,79786,KLHL36,-0.276868,0.00472805,1,Klhl36,retina,OCULAR,mouse,DOWN,False
OSD-255,80014,WWC2,0.123514,0.0286738,1,Wwc2,retina,OCULAR,mouse,UP,False
OSD-255,80019,UBTD1,-0.365552,0.00403508,1,Ubtd1,retina,OCULAR,mouse,DOWN,False
OSD-255,80150,ASRGL1,-0.218362,0.0452102,1,Asrgl1,retina,OCULAR,mouse,DOWN,False
OSD-255,80206,FHOD3,-0.187439,0.0480062,1,Fhod3,retina,OCULAR,mouse,DOWN,False
OSD-255,80271,ITPKC,-0.31984,0.037889,1,Itpkc,retina,OCULAR,mouse,DOWN,False
OSD-255,80339,PNPLA3,0.412747,0.0165107,1,Pnpla3,retina,OCULAR,mouse,UP,False
OSD-255,81796,SLCO5A1,-0.316041,0.0324656,1,Slco5a1,retina,OCULAR,mouse,DOWN,False
OSD-255,83394,PITPNM3,0.474974,5.59142e-10,1,Pitpnm3,retina,OCULAR,mouse,UP,False
OSD-255,83475,DOHH,-0.371377,0.00318428,1,Dohh,retina,OCULAR,mouse,DOWN,False
OSD-255,83541,FAM110A,0.453837,0.00362423,1,Fam110a,retina,OCULAR,mouse,UP,False
OSD-255,83667,SESN2,-0.406478,0.00208533,1,Sesn2,retina,OCULAR,mouse,DOWN,False
OSD-255,83892,KCTD10,-0.297061,0.0202489,1,Kctd10,retina,OCULAR,mouse,DOWN,False
OSD-255,83932,SPRTN,-0.379956,0.0440323,1,Sprtn,retina,OCULAR,mouse,DOWN,False
OSD-255,84159,ARID5B,-0.258954,0.00715903,1,Arid5b,retina,OCULAR,mouse,DOWN,False
OSD-255,84268,RPAIN,0.466725,0.0212595,1,Rpain,retina,OCULAR,mouse,UP,False
OSD-255,84280,BTBD10,0.22167,0.0228587,1,Btbd10,retina,OCULAR,mouse,UP,False
OSD-255,84631,SLITRK2,-0.241053,0.0451708,1,Slitrk2,retina,OCULAR,mouse,DOWN,False
OSD-255,84869,CBR4,0.40695,0.0261906,1,Cbr4,retina,OCULAR,mouse,UP,False
OSD-255,84987,COX14,0.327006,0.0147405,1,Cox14,retina,OCULAR,mouse,UP,False
OSD-255,85012,TCEAL3,-0.213236,0.0212527,3,Tceal5,retina,OCULAR,mouse,DOWN,False
OSD-255,90249,UNC5A,0.288238,0.00687983,1,Unc5a,retina,OCULAR,mouse,UP,False
OSD-255,91833,WDR20,0.231936,0.0099104,1,Wdr20,retina,OCULAR,mouse,UP,False
OSD-255,92154,MTSS2,-0.22166,0.00479518,1,Mtss2,retina,OCULAR,mouse,DOWN,False
OSD-255,93487,MAPK1IP1L,0.314821,2.52829e-05,1,Mapk1ip1,retina,OCULAR,mouse,UP,False
OSD-255,93589,CACNA2D4,0.167169,0.0212527,1,Cacna2d4,retina,OCULAR,mouse,UP,False
OSD-255,94239,H2AZ2,0.309369,0.00291516,1,H2az2,retina,OCULAR,mouse,UP,False
OSD-255,112840,WDR89,-0.57124,0.00407204,1,Wdr89,retina,OCULAR,mouse,DOWN,False
OSD-255,116138,KLHDC3,-0.20105,0.00674444,1,Klhdc3,retina,OCULAR,mouse,DOWN,False
OSD-255,118491,CFAP70,1.12683,0.00569577,1,Cfap70,retina,OCULAR,mouse,UP,True
OSD-255,118987,PDZD8,-0.171778,0.0133245,1,Pdzd8,retina,OCULAR,mouse,DOWN,False
OSD-255,124402,UBALD1,-0.189254,0.014595,1,Ubald1,retina,OCULAR,mouse,DOWN,False
OSD-255,126393,HSPB6,-0.248485,0.0133245,1,Hspb6,retina,OCULAR,mouse,DOWN,False
OSD-255,129881,CFAP210,0.292311,0.0056333,1,Cfap210,retina,OCULAR,mouse,UP,False
OSD-255,135138,PACRG,0.347416,0.0092536,1,Pacrg,retina,OCULAR,mouse,UP,False
OSD-255,143162,FRMPD2,0.385814,3.13851e-05,2,Frmpd2,retina,OCULAR,mouse,UP,False
OSD-255,143282,FGFBP3,0.703603,0.000756746,1,Fgfbp3,retina,OCULAR,mouse,UP,False
OSD-255,144983,HNRNPA1L2,-0.203309,0.0283393,3,Hnrnpa1,retina,OCULAR,mouse,DOWN,False
OSD-255,149986,LSM14B,-0.242955,0.0209908,1,Lsm14b,retina,OCULAR,mouse,DOWN,False
OSD-255,150094,SIK1,-0.553086,0.02426,1,Sik1,retina,OCULAR,mouse,DOWN,False
OSD-255,150275,CCDC117,0.239476,0.0185737,1,Ccdc117,retina,OCULAR,mouse,UP,False
OSD-255,151188,ARL6IP6,0.309033,0.0340948,1,Arl6ip6,retina,OCULAR,mouse,UP,False
OSD-255,158931,TCEAL6,-0.213236,0.0212527,3,Tceal5,retina,OCULAR,mouse,DOWN,False
OSD-255,192668,CYS1,0.50871,0.00532953,1,Cys1,retina,OCULAR,mouse,UP,False
OSD-255,196441,ZFC3H1,0.17658,0.0163744,1,Zfc3h1,retina,OCULAR,mouse,UP,False
OSD-255,196996,GRAMD2A,0.257863,0.021902,1,Gramd2a,retina,OCULAR,mouse,UP,False
OSD-255,255057,CBARP,-0.3058,0.00349577,1,Cbarp,retina,OCULAR,mouse,DOWN,False
OSD-255,260425,MAGI3,0.220147,0.0361876,1,Magi3,retina,OCULAR,mouse,UP,False
OSD-255,261734,NPHP4,0.448772,0.00748706,1,Nphp4,retina,OCULAR,mouse,UP,False
OSD-255,340543,TCEAL5,-0.213236,0.0212527,3,Tceal5,retina,OCULAR,mouse,DOWN,False
OSD-255,342945,ZSCAN22,0.248289,0.0466764,1,Zscan22,retina,OCULAR,mouse,UP,False
OSD-255,348980,HCN1,-0.319629,1.32745e-05,1,Hcn1,retina,OCULAR,mouse,DOWN,False
OSD-255,375759,C9orf50,-0.64822,0.0125198,1,1700001O22Rik,retina,OCULAR,mouse,DOWN,False
OSD-255,375940,DMBT1L1,-0.698908,1.08183e-09,1,Cdcp3,retina,OCULAR,mouse,DOWN,False
OSD-255,387640,SKIDA1,-0.244127,0.00687983,1,Skida1,retina,OCULAR,mouse,DOWN,False
OSD-255,388536,ZNF790,0.29523,0.0451708,1,Zfp790,retina,OCULAR,mouse,UP,False
OSD-255,388939,PCARE,-0.360965,1.29423e-05,1,Pcare,retina,OCULAR,mouse,DOWN,False
OSD-255,407977,TNFSF12-TNFSF13,-0.240838,0.0268552,2,Tnfsf12,retina,OCULAR,mouse,DOWN,False
OSD-255,440567,UQCRHL,0.248341,0.00210644,2,Uqcrh,retina,OCULAR,mouse,UP,False
OSD-255,548596,CKMT1A,0.232695,0.0439178,2,Ckmt1,retina,OCULAR,mouse,UP,False
OSD-255,642659,HNRNPA1L3,-0.203309,0.0283393,3,Hnrnpa1,retina,OCULAR,mouse,DOWN,False
OSD-255,646486,FABP12,0.352318,4.7912e-05,1,Fabp12,retina,OCULAR,mouse,UP,False
OSD-255,646960,PRSS56,-0.945129,4.10012e-05,1,Prss56,retina,OCULAR,mouse,DOWN,False
OSD-255,651746,ANKRD33B,-0.396726,2.66274e-08,1,Ankrd33b,retina,OCULAR,mouse,DOWN,False
OSD-255,654790,PCP4L1,0.338853,0.000112531,1,Pcp4l1,retina,OCULAR,mouse,UP,False
OSD-255,677832,SNORA53,0.940454,0.027436,1,Gm24119,retina,OCULAR,mouse,UP,False
OSD-255,728798,FRMPD2B,0.385814,3.13851e-05,2,Frmpd2,retina,OCULAR,mouse,UP,False
OSD-255,100101267,POM121C,-0.210312,0.00532039,2,Pom121,retina,OCULAR,mouse,DOWN,False
OSD-255,100272147,CMC4,0.63945,0.0251158,1,Cmc4,retina,OCULAR,mouse,UP,False
OSD-255,100507050,TPBGL,-0.329769,0.0168167,1,Tpbgl,retina,OCULAR,mouse,DOWN,False
OSD-255,105379197,PDZPH1P,-0.843249,4.76444e-22,1,Pdzph1,retina,OCULAR,mouse,DOWN,False
OSD-255,111188157,LYNX1-SLURP2,-0.217265,7.5428e-05,2,Lynx1,retina,OCULAR,mouse,DOWN,False
OSD-255,118142757,GUCA1A|LOC118142757,-0.223351,0.0174998,2,Guca1a,retina,OCULAR,mouse,DOWN,False
OSD-347,43,ACHE,-2.57071,0.00781702,12,CG4757|Jhe|alpha-Est1,heart,CARDIOVASC,fly,DOWN,True
OSD-347,52,ACP1,-1.05135,0.027122,1,CG31469,heart,CARDIOVASC,fly,DOWN,True
OSD-347,53,ACP2,-1.31115,0.00484973,4,CG9452,heart,CARDIOVASC,fly,DOWN,True
OSD-347,55,ACP3,-1.31115,0.00484973,4,CG9452,heart,CARDIOVASC,fly,DOWN,True
OSD-347,167,CRISP1,-2.43124,0.0361889,13,scpr-C,heart,CARDIOVASC,fly,DOWN,True
OSD-347,410,ARSA,-1.1786,0.00166823,15,CG32191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,411,ARSB,-1.1786,0.00166823,15,CG32191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,412,STS,-1.1786,0.00166823,15,CG32191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,414,ARSD,-1.1786,0.00166823,15,CG32191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,415,ARSL,-1.1786,0.00166823,15,CG32191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,416,ARSF,-1.1786,0.00166823,15,CG32191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,481,ATP1B1,-1.17334,0.0204807,1,nrv3,heart,CARDIOVASC,fly,DOWN,True
OSD-347,610,HCN2,-1.15741,1.03992e-05,14,CngB,heart,CARDIOVASC,fly,DOWN,True
OSD-347,759,CA1,1.85682,0.0320811,11,CAH8|CARPB,heart,CARDIOVASC,fly,UP,True
OSD-347,761,CA3,1.85682,0.0320811,11,CAH8|CARPB,heart,CARDIOVASC,fly,UP,True
OSD-347,762,CA4,-1.17544,0.000322868,14,CARPB,heart,CARDIOVASC,fly,DOWN,True
