osd,symbol,entrez,log2fc,adj_p,tissue,system,species,dir,strict
OSD-564,Gm25848,115488713,-2.21588,1.60895e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm26205,115490270,-2.02606,0.00105318,hippocampus,CNS,mouse,DOWN,True
OSD-564,Samd11,231004,-1.18791,0.0128883,hippocampus,CNS,mouse,DOWN,True
OSD-564,H4c9,319158,-1.00608,0.0212052,hippocampus,CNS,mouse,DOWN,True
OSD-564,Prrg4,228413,1.29758,0.0402697,hippocampus,CNS,mouse,UP,True
OSD-564,Snora78,100306952,-1.77148,3.80193e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,Bc1,100568459,-1.7825,0.0207166,hippocampus,CNS,mouse,DOWN,True
OSD-564,Cfap100,243538,-1.05836,0.0414999,hippocampus,CNS,mouse,DOWN,True
OSD-564,Fyb2,242594,-1.51139,0.00301638,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm24727,115487050,-1.29198,0.010086,hippocampus,CNS,mouse,DOWN,True
OSD-564,Adam8,11501,1.52508,0.0122193,hippocampus,CNS,mouse,UP,True
OSD-564,Rps10-ps2,666274,-1.29569,0.0338906,hippocampus,CNS,mouse,DOWN,True
OSD-564,2900076A07Rik,100504421,-1.27164,8.80306e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm57565,115487892,-1.00554,0.031058,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm29773,101056072,-1.31927,0.0310163,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm10033,378466,-1.16834,8.01736e-08,hippocampus,CNS,mouse,DOWN,True
OSD-564,Bcat1,12035,1.10314,0.00105318,hippocampus,CNS,mouse,UP,True
OSD-564,H2ac7,319165,-1.05284,0.0230699,hippocampus,CNS,mouse,DOWN,True
OSD-564,Rnu12,104307,-1.80512,0.000207652,hippocampus,CNS,mouse,DOWN,True
OSD-564,Tmem256,69186,-1.10028,0.00780561,hippocampus,CNS,mouse,DOWN,True
OSD-564,BB218582,102640562,-1.07781,0.005447,hippocampus,CNS,mouse,DOWN,True
OSD-564,Pdzd7,100503041,-1.14913,0.0280668,hippocampus,CNS,mouse,DOWN,True
OSD-564,Glipr1,73690,1.25721,0.00503391,hippocampus,CNS,mouse,UP,True
OSD-564,Snord3b4,19861,-2.0282,0.0280668,hippocampus,CNS,mouse,DOWN,True
OSD-564,2900060B14Rik,68204,-1.04316,0.0393161,hippocampus,CNS,mouse,DOWN,True
OSD-564,Pitx2,18741,4.12991,0.00119319,hippocampus,CNS,mouse,UP,True
OSD-564,C1qtnf12,67389,1.56972,0.000124927,hippocampus,CNS,mouse,UP,True
OSD-564,Gm24265,115490317,-1.54785,0.00675638,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm26079,115490290,-1.78223,3.31757e-08,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm23946,115488402,-1.54715,0.0424905,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm22422,115486004,-1.76069,1.60454e-06,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm22513,115488051,-1.36172,0.0490575,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm11423,100503272,-1.10365,0.00980012,hippocampus,CNS,mouse,DOWN,True
OSD-564,Snora21,100302498,-1.39123,0.0336656,hippocampus,CNS,mouse,DOWN,True
OSD-564,Mcoln2,68279,-3.02827,0.0356642,hippocampus,CNS,mouse,DOWN,True
OSD-564,1500035N22Rik,70258,-1.18187,0.0291483,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm26397,115487043,-1.39815,2.12521e-07,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm25636,115486823,-2.19289,0.000885182,hippocampus,CNS,mouse,DOWN,True
OSD-564,Ccdc62,208908,-1.15802,0.00204443,hippocampus,CNS,mouse,DOWN,True
OSD-564,Slc22a13b,109280,-2.03993,0.0489455,hippocampus,CNS,mouse,DOWN,True
OSD-564,F2rl2,14064,1.38477,0.0295261,hippocampus,CNS,mouse,UP,True
OSD-564,Gm23297,115486827,-2.15486,0.00530627,hippocampus,CNS,mouse,DOWN,True
OSD-564,Pfdn5,56612,-1.07579,0.00249361,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm22786,115485822,-2.39002,0.010664,hippocampus,CNS,mouse,DOWN,True
OSD-564,Cyp26b1,232174,1.03222,0.0320682,hippocampus,CNS,mouse,UP,True
OSD-564,Gm25395,115485773,-1.66517,7.53142e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gas2l3,237436,1.19112,0.00350745,hippocampus,CNS,mouse,UP,True
OSD-564,Cops9,66915,-1.10566,0.00366787,hippocampus,CNS,mouse,DOWN,True
OSD-564,Rps27a-ps3,667035,-1.37366,0.00462141,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm25776,115488078,-1.91778,1.9549e-07,hippocampus,CNS,mouse,DOWN,True
OSD-564,Snora57,118027464,-2.55625,3.58336e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,H4c18,319161,-1.0446,0.00628261,hippocampus,CNS,mouse,DOWN,True
OSD-564,Snora23,100379145,-1.34885,0.0175166,hippocampus,CNS,mouse,DOWN,True
OSD-564,Unc13d,70450,-1.63447,0.0128539,hippocampus,CNS,mouse,DOWN,True
OSD-564,Cd209b,69165,-1.28848,0.0199323,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm25394,115488237,-1.90306,0.00725338,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm26165,115486130,-1.06076,0.0472781,hippocampus,CNS,mouse,DOWN,True
OSD-564,Emx2os,329078,-2.03973,0.00821374,hippocampus,CNS,mouse,DOWN,True
OSD-564,Baiap2l2,207495,2.66278,0.00350745,hippocampus,CNS,mouse,UP,True
OSD-564,Fgf18,14172,1.36343,0.0393613,hippocampus,CNS,mouse,UP,True
OSD-564,Snora9,115487884,-2.4019,4.37193e-10,hippocampus,CNS,mouse,DOWN,True
OSD-564,Zfp992,433791,-1.35317,0.000207254,hippocampus,CNS,mouse,DOWN,True
OSD-564,Scarna13,100306943,-1.27834,0.000186583,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm35612,102639259,-1.39697,0.0235767,hippocampus,CNS,mouse,DOWN,True
OSD-564,Rn7sk,19817,-1.46574,9.90128e-06,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm23639,115489002,-2.51318,0.010869,hippocampus,CNS,mouse,DOWN,True
OSD-564,Zim1,22776,1.0147,0.0338207,hippocampus,CNS,mouse,UP,True
OSD-564,Gm22748,115488064,-2.28551,8.22797e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,Snora34,100217417,-2.07274,0.00359118,hippocampus,CNS,mouse,DOWN,True
OSD-564,Scarna6,100217415,-1.608,0.0207402,hippocampus,CNS,mouse,DOWN,True
OSD-564,Scarna3a,100217414,-1.96225,0.0287165,hippocampus,CNS,mouse,DOWN,True
OSD-564,Ndufaf6,76947,-1.16132,0.00618027,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm22154,115490050,-1.9785,0.000498529,hippocampus,CNS,mouse,DOWN,True
OSD-564,Rpl10-ps3,100043346,-1.01689,0.032515,hippocampus,CNS,mouse,DOWN,True
OSD-564,A430078I02Rik,320486,-1.14004,0.0456168,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm24233,115485895,-2.26346,0.000471016,hippocampus,CNS,mouse,DOWN,True
OSD-564,Myh7b,668940,1.33743,0.0342729,hippocampus,CNS,mouse,UP,True
OSD-564,Slc9a3,105243,3.18917,0.00099993,hippocampus,CNS,mouse,UP,True
OSD-564,Snora7a,100217451,-2.10169,2.19587e-05,hippocampus,CNS,mouse,DOWN,True
OSD-564,1700112D23Rik,73611,-1.06158,0.0388384,hippocampus,CNS,mouse,DOWN,True
OSD-564,Pkhd1l1,192190,-3.17394,0.00637846,hippocampus,CNS,mouse,DOWN,True
OSD-564,Gm25788,115490049,-1.89319,3.92805e-07,hippocampus,CNS,mouse,DOWN,True
OSD-612,Zfpm2,22762,-2.00252,0.00941036,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Eda2r,245527,-1.76238,0.00230925,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,H2-K2,630499,-2.68294,0.0209076,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Zfp521,225207,-1.99307,0.00707463,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Gm16523,100042584,1.39788,0.0238667,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Git1,216963,1.37671,0.0379526,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Cntn2,21367,-1.3775,0.026826,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Gm24727,115487050,-1.01709,0.0442906,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,H2-D1,14964,-1.21689,0.03582,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Tll1,21892,-2.49913,0.0227512,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Mast2,17776,1.00386,0.00841999,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Dusp7,235584,1.1087,0.0373002,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Lrrc3,237387,1.54972,0.0336823,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Stard8,236920,1.20899,0.0192327,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Zfp658,210104,-1.48651,0.00337673,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Aard,239435,-1.22113,0.0108608,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Ly6g6d,114654,-2.93116,0.00741085,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cit,12704,1.52345,0.0162931,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Gadd45a,13197,-1.12048,0.00309545,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cnr1,12801,-1.56906,0.0409698,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Neb,17996,-3.69388,0.00292924,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cimap1b,70113,-2.10865,0.0150047,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cgn,70737,-1.2277,0.0157717,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Etv1,14009,-1.62346,0.0361297,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Gprc5c,70355,-2.8968,0.00704052,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Tmem229b,268567,-1.33612,0.0431124,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,A930011G23Rik,320292,1.28873,0.0416055,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Cdkn1b,12576,-1.36691,0.00482029,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pik3r3,18710,-1.24645,0.0478601,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,A930011G23Rik,319818,1.28873,0.0416055,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Csf2rb2,12984,1.92597,0.0322937,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Gm10033,378466,-1.03352,0.0060824,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,B3gnt5,108105,-4.15276,0.000339322,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Airn,104103,-2.90644,0.000728373,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Rec8,56739,-2.43379,0.0309912,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Nxpe4,244853,1.08114,0.0254047,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Nyx,236690,-1.54434,0.0465301,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,2900026A02Rik,243219,1.2195,0.0221673,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Acrbp,54137,-1.3169,0.0449263,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cep76,225659,-3.10854,0.00236742,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Ephb2,13844,-1.33967,0.0418363,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dact1,59036,-1.80998,0.0436405,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Syce2,71846,-1.08206,0.0351865,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Arhgap15,76117,1.50258,0.0400622,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Rgs9bp,243923,2.01005,0.0252892,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Zfpm1,22761,1.21948,0.0319197,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Stap2,106766,-2.46856,0.0111454,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Upk1b,22268,1.49084,0.0451153,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Prokr1,58182,2.27278,0.0135497,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Sprn,212518,1.17602,0.00277942,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Gcnt1,14537,-2.58203,0.0062849,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,1700034H15Rik,98736,1.32734,0.0467453,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Poln,272158,1.37812,0.0161531,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Fat2,245827,-7.78002,7.4539e-05,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Tnni3k,435766,2.95671,0.0161363,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Gm2694,100040294,-3.5276,0.000583642,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pi15,94227,-1.48205,0.016889,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Stum,381310,2.31167,0.0189971,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Zfp523,224656,1.18059,0.0497162,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Selenom,114679,-1.61148,0.00707463,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dsp,109620,2.31826,0.0192327,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Ugt2b5,22238,-5.01121,0.0365865,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Marchf10,632687,1.91697,0.0330052,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Tmem62,96957,-1.21133,0.0156186,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Snrk,20623,-1.69929,0.0212794,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pkp3,56460,-6.72239,1.784e-05,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Galnt7,108150,-1.45928,0.0187615,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Mpp4,227157,-2.70789,0.00337673,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Ntn1,18208,-1.34575,0.0126208,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Lrrc2,74249,-1.53448,0.0336823,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Map3k10,269881,1.19653,0.0301479,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Usp3,235441,-1.52816,0.0282511,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Alms1,236266,-1.46088,0.0459828,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Srpk3,56504,1.24032,0.0196311,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Zfhx2,239102,1.04293,4.95693e-05,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Spc24,67629,-1.2385,0.0418815,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Atl2,56298,-1.02007,0.0262595,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Septin4,18952,-1.5082,0.00896451,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Fam81a,76886,1.65769,0.0293766,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,H1f5,56702,-1.25563,0.0173398,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Colq,102639719,-2.67912,0.0206279,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Colq,382864,-2.67912,0.0206279,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Mpp7,75739,-1.77483,0.0123687,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dlgap4,228836,1.00084,0.0188633,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Kcnq3,110862,1.55031,0.0185785,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,R3hdm1,226412,1.63013,0.00883597,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Agbl2,271813,-1.99342,0.0233448,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Adra1b,11548,1.85071,0.000688046,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Fbxl22,74165,-1.75978,0.0445616,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Ltbp2,16997,-3.29987,0.0335555,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Sema4c,20353,-1.21328,0.0417056,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Nos1,18125,-1.39686,0.0315008,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Gnmt,14711,-3.30831,0.0325614,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Fgf13,14168,1.37044,0.0403013,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Traf3ip2,103213,-1.0028,0.0476426,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Polg2,50776,-1.08477,0.0433713,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Tmem8b,242409,1.15504,0.0124993,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Apc,11789,1.0527,0.00741085,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Kif21b,16565,1.1635,0.00431009,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Metrn,70083,-1.46828,0.0261012,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cd300lb,217304,-5.10856,0.0141848,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Arhgap42,71544,1.19001,0.0161363,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Meis1,17268,-2.42013,0.00762279,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Aldh1l2,216188,-1.04168,0.0418569,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Akr1b7,11997,-7.0616,0.00212275,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Rad54l,19366,-1.40112,0.0376406,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Hpcal1,53602,-2.30524,0.00278395,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Nuf2,66977,-1.12845,0.0356263,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cnnm4,94220,-1.17255,0.047772,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pcsk6,18553,-1.59267,0.0344559,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Homer3,26558,-3.53897,0.00144922,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Icmt,57295,-1.62542,0.0400353,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Shf,435684,-1.66913,0.0326813,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Ptpn22,19260,-2.75494,0.0101878,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Hectd4,269700,1.04615,0.00642557,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Neurl2,415115,-1.19597,0.0492538,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Nsg1,18196,-1.38555,0.00509486,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Snora7a,100217451,-1.17465,0.0334145,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Fgf7,14178,-3.55532,0.0036319,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Zfp472,224691,-1.08849,0.0102456,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Chrdl1,83453,1.47157,0.0477055,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Chn2,69993,-3.80414,0.000224875,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Gm25791,115487273,-1.27244,0.0157335,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Chl1,12661,-1.05504,0.0467453,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pvalb,19293,-2.76072,0.0110075,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Lcp2,16822,1.36652,0.0433793,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Nr2f1,13865,1.08943,0.0331038,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Tmem266,244886,-2.06102,0.0376406,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,C130074G19Rik,226777,1.15621,0.020102,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Cdh7,241201,-1.2865,0.0115103,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Ttbk1,106763,1.19813,0.00350702,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Nek2,18005,-2.92636,0.00505421,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Prkca,18750,1.03095,0.0246695,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Rap1gap2,380711,1.03489,0.0138893,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Dbi,13167,-1.15381,0.00545916,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,4930447N08Rik,71647,4.98437,0.000821584,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Nab2,17937,-1.21766,0.0194986,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Lgr5,14160,-1.53232,0.0156123,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Olfm3,229759,-1.93179,0.00896045,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Erg28,58520,-1.12572,0.014661,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Trpv4,63873,1.26569,0.039693,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Fam107b,66540,-2.37344,0.00840833,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,B4galt2,53418,1.20929,0.0473163,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Adhfe1,76187,1.17643,0.0371751,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Iqschfp,100505386,2.08676,0.0187278,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Homer2,26557,1.71434,0.0203217,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Slc22a4,30805,-2.24516,0.0101878,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Arg1,11846,-3.37323,0.0218191,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dyrk2,69181,1.06173,0.0315661,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Skor2,664805,-7.13076,0.00236742,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Wwc1,211652,1.27773,0.0146786,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Cnksr3,215748,-2.30784,0.0366143,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Tspan4,64540,-1.7715,0.00981233,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Traf1,22029,-2.69783,0.00283138,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dpf3,70127,-1.66299,0.0493974,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pou6f2,218030,1.6536,0.0287885,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Abhd16a,193742,-1.38465,0.0286797,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Nsmf,56876,1.93707,0.0115104,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Sdc1,20969,-2.82607,0.00450986,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dpysl4,26757,-1.28117,0.0436974,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Als2,74018,-1.94375,0.0211449,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Olfm5,244180,1.93109,0.0450162,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Ropn1,76378,3.00838,0.0320658,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Zic2,22772,-2.33327,0.0403013,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Tex15,104271,1.49015,0.0337928,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,R3hdm2,71750,1.08636,0.0382633,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Otub2,68149,1.06216,0.0156627,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Tmem44,224090,1.60446,0.043912,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Nupr1,56312,1.31291,0.0293297,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Nrg3,18183,1.18402,0.0387787,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Cyp27a1,104086,-1.43983,0.00224139,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Pms1,227099,-1.05365,0.0457189,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Slc2a5,56485,2.2499,0.0161531,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Ptgs2os2,102639566,3.18083,0.0348197,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,F630040K05Rik,433111,1.4142,0.0497162,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Tspan9,109246,-1.70879,0.034198,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,H6pd,100198,-1.3218,0.0334145,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Krt24,75706,-3.69701,0.0360167,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Acap3,140500,1.26304,0.000483363,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Cd38,12494,-1.40322,0.0320622,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,A2m,232345,-2.7838,0.0200452,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Il22,50929,-6.63794,0.0118323,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Il22b,116849,-6.75971,0.0126022,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Asph,65973,-1.25584,0.048003,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Calb1,12307,-2.03193,0.010347,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Mapk12,29857,-2.16566,0.0060824,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Allc,94041,3.53684,0.0262737,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Pitpnm2,19679,1.41878,0.0387787,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Tmprss5,80893,-2.24349,0.0377155,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cabp1,29867,1.10601,0.0206063,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,Pan3,72587,-1.15064,0.0414471,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Dgkg,110197,-1.67891,0.0121464,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Slc41a3,71699,-2.09807,0.0281306,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Cntn6,53870,-1.53011,0.0387787,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,Plce1,74055,-1.2587,0.0321361,cerebral hemisphere,CNS,mouse,DOWN,True
