symbol,disease,disease_label,drug,drug_label
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,http://identifiers.org/drugbank/DB06626,Axitinib
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,http://identifiers.org/drugbank/DB08875,Cabozantinib
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,http://identifiers.org/drugbank/DB09035,Nivolumab
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,http://identifiers.org/drugbank/DB11800,Tivozanib
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_ak104,Ak104
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_belinostat,Belinostat
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_cabozantinib_s_malate_f97fde,Cabozantinib S-malate
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_camrelizumab_combined_with_apatinib,Camrelizumab Combined With Apatinib
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_camrelizumab,Camrelizumab
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_clostridium_butyricum_cbm_588_probiotic_str,Clostridium Butyricum Cbm 588 Probiotic Strain
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_clostridium_butyricum_cbm588_strain,Clostridium Butyricum Cbm588 Strain
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_durvalumab_tremelimumab_1da1dc,Durvalumab + Tremelimumab
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_famitinib,Famitinib
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_g_csf_granulocyte_colony_stimulating_1014d1,G-csf (granulocyte-colony Stimulating Factor)
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_nab_paclitaxel,Nab-paclitaxel
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_neulasta,Neulasta
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_pazopanib_hydrochloride,Pazopanib Hydrochloride
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_savolitinib,Savolitinib
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_sorafenib_tosylate,Sorafenib Tosylate
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_sunitinib_malate,Sunitinib Malate
AQP1,http://purl.obolibrary.org/obo/MONDO_0006406,sarcomatoid carcinoma,https://rdaccelerate.org/resource/CTDRUG_toripalimab,Toripalimab
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB00264,Metoprolol
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB00335,Atenolol
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB00389,Carbimazole
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB00550,Propylthiouracil
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB00571,Propranolol
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB00763,Methimazole
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB01193,Acebutolol
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB01203,Nadolol
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB05382,Iodine
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,http://identifiers.org/drugbank/DB07637,Dibromotyrosine
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,https://rdaccelerate.org/resource/CTDRUG_thiamine,Thiamine
AQP1,http://purl.obolibrary.org/obo/MONDO_0010138,thyrotoxicosis,https://rdaccelerate.org/resource/CTDRUG_thyroxine,Thyroxine
AQP1,http://purl.obolibrary.org/obo/MONDO_0011278,bile duct cysts,,
AQP1,http://purl.obolibrary.org/obo/MONDO_0017148,heritable pulmonary arterial hypertension,,
AQP1,http://purl.obolibrary.org/obo/MONDO_0018805,bile duct cyst,,
AQP1,http://purl.obolibrary.org/obo/MONDO_0020544,streptococcal toxic-shock syndrome,http://identifiers.org/drugbank/DB01053,Benzylpenicillin
AQP1,http://purl.obolibrary.org/obo/MONDO_0020545,staphylococcal toxic-shock syndrome,https://rdaccelerate.org/resource/CTDRUG_albumin,Albumin
AQP1,http://purl.obolibrary.org/obo/MONDO_0020545,staphylococcal toxic-shock syndrome,https://rdaccelerate.org/resource/CTDRUG_privigen_csl_behring_,Privigen (csl Behring)
AQP1,http://purl.obolibrary.org/obo/MONDO_0025483,"mammary neoplasms, animal",,
AQP1,https://rdaccelerate.org/resource/MONDO_GROUPED_GROUP_cd855191b789a1be,polycystic kidney disease,http://identifiers.org/drugbank/DB00499,Flutamide
AQP1,https://rdaccelerate.org/resource/MONDO_GROUPED_GROUP_cd855191b789a1be,polycystic kidney disease,http://identifiers.org/drugbank/DB06212,Tolvaptan
ARG1,http://purl.obolibrary.org/obo/MONDO_0004736,inborn disorder of amino acid metabolism,http://identifiers.org/drugbank/DB05016,Ataluren
ARG1,http://purl.obolibrary.org/obo/MONDO_0004736,inborn disorder of amino acid metabolism,https://rdaccelerate.org/resource/CTDRUG_sodium_benzoate,Sodium Benzoate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004736,inborn disorder of amino acid metabolism,https://rdaccelerate.org/resource/CTDRUG_sodium_phenylacetate,Sodium Phenylacetate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004736,inborn disorder of amino acid metabolism,https://rdaccelerate.org/resource/CTDRUG_sodium_phenylbutyrate,Sodium Phenylbutyrate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00043,Omalizumab
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00180,Flunisolide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00277,Theophylline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00332,Ipratropium
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00368,Norepinephrine
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00394,Beclomethasone dipropionate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00443,Betamethasone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00471,Montelukast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00549,Zafirlukast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00588,Fluticasone propionate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00620,Triamcinolone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00635,Prednisone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00651,Dyphylline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00668,Epinephrine
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00716,Nedocromil
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00741,Hydrocortisone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00744,Zileuton
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00816,Orciprenaline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00860,Prednisolone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00871,Terbutaline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00874,Guaifenesin
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00885,Pemirolast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00901,Bitolterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00938,Salmeterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00959,Methylprednisolone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB00983,Formoterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01003,Cromoglicic acid
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01222,Budesonide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01234,Dexamethasone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01260,Desonide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01291,Pirbuterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01380,Cortisone acetate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01409,Tiotropium
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01410,Ciclesonide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB01411,Pranlukast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB05266,Ibudilast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB07615,Tranilast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB08906,Fluticasone furoate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB09082,Vilanterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB11442,Oleandomycin
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB12017,Ozagrel
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB12248,Tulobuterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB12846,Reproterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB13179,Troleandomycin
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB13573,Acefylline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB14512,Mometasone furoate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,http://identifiers.org/drugbank/DB14539,Hydrocortisone acetate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,https://rdaccelerate.org/resource/CTDRUG_budesonide_respules,Budesonide Respules
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,https://rdaccelerate.org/resource/CTDRUG_guidelines_based_asthma_and_rhinitis_rhinos,Guidelines-based Asthma And Rhinitis/rhinosinusitis Therapy
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,https://rdaccelerate.org/resource/CTDRUG_high_severity_group_escitalopram,High Severity Group: Escitalopram
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,https://rdaccelerate.org/resource/CTDRUG_inhaled_fluticasone_propionate,Inhaled Fluticasone Propionate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,https://rdaccelerate.org/resource/CTDRUG_levocetirizine_0_5_mg_ml_oral_solution,Levocetirizine 0.5 Mg/ml Oral Solution
ARG1,http://purl.obolibrary.org/obo/MONDO_0004765,intrinsic asthma,https://rdaccelerate.org/resource/CTDRUG_low_severity_group_escitalopram,Low Severity Group: Escitalopram
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00043,Omalizumab
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00180,Flunisolide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00277,Theophylline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00332,Ipratropium
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00368,Norepinephrine
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00394,Beclomethasone dipropionate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00443,Betamethasone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00471,Montelukast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00549,Zafirlukast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00588,Fluticasone propionate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00620,Triamcinolone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00635,Prednisone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00651,Dyphylline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00668,Epinephrine
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00716,Nedocromil
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00741,Hydrocortisone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00744,Zileuton
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00816,Orciprenaline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00860,Prednisolone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00871,Terbutaline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00874,Guaifenesin
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00885,Pemirolast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00901,Bitolterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00938,Salmeterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00959,Methylprednisolone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB00983,Formoterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01003,Cromoglicic acid
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01222,Budesonide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01234,Dexamethasone
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01260,Desonide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01291,Pirbuterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01380,Cortisone acetate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01409,Tiotropium
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01410,Ciclesonide
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB01411,Pranlukast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB05266,Ibudilast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB06612,Mepolizumab
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB07615,Tranilast
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB08906,Fluticasone furoate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB09082,Vilanterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB11442,Oleandomycin
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB12017,Ozagrel
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB12248,Tulobuterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB12846,Reproterol
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB13179,Troleandomycin
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB13573,Acefylline
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB14512,Mometasone furoate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,http://identifiers.org/drugbank/DB14539,Hydrocortisone acetate
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,https://rdaccelerate.org/resource/CTDRUG__agent_for_immunotherapy_staloral,(agent For Immunotherapy) Staloral
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,https://rdaccelerate.org/resource/CTDRUG_adx_629,Adx-629
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,https://rdaccelerate.org/resource/CTDRUG_bacillus_clausii_tablets_qipian_,Bacillus Clausii Tablets（qipian®）
ARG1,http://purl.obolibrary.org/obo/MONDO_0004784,allergic asthma,https://rdaccelerate.org/resource/CTDRUG_broccoli_sprouts,Broccoli Sprouts
