cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
5522752090620821504	46.14790225	-67.8269675	4	EGAD	4	667	45	245	25	361.0	1	0	7	0	23	Maine	23003	Aroostook County	1									0.05691756217423825	0.36731634182908546	0.36731634182908546	0.852779466057375	1.0	0.0	40.65792816411442	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5522752124980559872	46.158367	-67.808616	1	EGAD	1	30	30	10	10	2.27	0	0	4	0	23	Maine	23003	Aroostook County	1									0.043339347763417226	0.3333333333333333	0.3333333333333333	0.17149110407803408	0.5	0.0	17.47082144033712	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522752159340298240	46.154284	-67.807745	1	EGAD	1	30	30	3	3	0.607	0	0	2	0	23	Maine	23003	Aroostook County	1									0.02958370724829093	0.1	0.1	0.06866202404167454	0.15	0.0	6.251980354732047	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522752296779251712	46.128679	-67.838115	1	EGAD	0	0	0	0	0		13	0	52	0	23	Maine	23003	Aroostook County	1									0.21670536049560574				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5522752468577943552	46.126727	-67.84606500000001	2	EGAD	2	215	66	49	21	2.66	33	0	31	0	23	Maine	23003	Aroostook County	1									0.25	0.22790697674418606	0.22790697674418606	0.18779985523554452	1.0	0.0	28.003135915772337	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5522752502937681920	46.124705	-67.856735625	8	EGAD	8	240	30	58	16	97.8	1	0	52	0	23	Maine	23003	Aroostook County	1									0.1	0.24166666666666667	0.24166666666666667	0.6648227866627333	0.8	0.0	32.95390299990167	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5522752606016897024	46.120734	-67.854646	1	EGAD	1	30	30	3	3	2.8	0	0	40	0	23	Maine	23003	Aroostook County	1									0.1	0.1	0.1	0.19323323947309967	0.15	0.0	11.830830986827493	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522752709096112128	46.105307	-67.881531	1	EGAD	1	292	30	18	7	59.5	0	0	2	0	23	Maine	23003	Aroostook County	1									0.02958370724829093	0.06164383561643835	0.06164383561643835	0.5938325351074973	0.35	0.0	20.614119843706384	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522752743455850496	46.101003	-67.873645	1	EGAD	1	9	9	0	0		0	0	2	0	23	Maine	23003	Aroostook County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522753087053234176	46.063407	-67.876577	1	EGAD	1	9	9	0	0		0	0	5	0	23	Maine	23003	Aroostook County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522755354795966464	46.095556	-67.993302	1	EGAD	1	138	66	25	14	0.632	0	0	1	0	23	Maine	23003	Aroostook County	1									0.018665241123894335	0.18115942028985507	0.18115942028985507	0.07089645995373768	0.7	0.0	13.048883343976843	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522757622538698752	46.1717645	-67.91219849999999	2	EGAD	2	59	30	8	6	2.3	0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.13559322033898305	0.13559322033898305	0.17281297521907024	0.3	0.0	10.032188787256418	5	D	none	sawgraph;spatialkg	2
5522781158959480832	46.014917	-67.976345	1	EGAD	1	28	28	0	0		0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5522789920692764672	45.993575	-67.799406	1	EGAD	1	29	29	1	1	0.29	0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.034482758620689655	0.034482758620689655	0.03685790370443866	0.05	0.0	2.11110276502476	5	D	none	sawgraph;spatialkg	2
5522795830567763968	46.111214	-67.794627	1	EGAD	1	27	27	0	0		0	0	6	1	23	Maine	23003	Aroostook County	1					0.6	Other fabricated metal product manufacturing	332994	SMITH & WESSON DIVISION	0.17343889579073268	0.0	0.0		0.0	0.6		4	N	1-ring	sawgraph;spatialkg;fiokg	3
5522796345963839488	46.127568	-67.80514542857142	7	EGAD	7	152	17	14	7	5.65	0	0	14	0	23	Maine	23003	Aroostook County	1									0.07292305501170816	0.09210526315789473	0.09210526315789473	0.2742342021372993	0.35	0.0	14.750267242000165	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522796380323577856	46.131100333333336	-67.80198166666666	3	EGAD	3	209	40	59	15	15.7	0	0	5	0	23	Maine	23003	Aroostook County	1									0.04824894837218527	0.2822966507177033	0.2822966507177033	0.4075131929493329	0.75	0.0	25.02247603111388	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522796414683316224	46.131325	-67.799112	1	EGAD	1	63	34	19	13	11.68	1	0	6	1	23	Maine	23003	Aroostook County	1					0.6	Other fabricated metal product manufacturing	332999	SMITH & WESSON DIVISION	0.17343889579073268	0.30158730158730157	0.30158730158730157	0.3676532211873992	0.65	0.6	33.793437914106654	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5522796449043054592	46.1272952	-67.798571	15	EGAD	6	639	50	131	26	2290.0	0	0	8	1	23	Maine	23003	Aroostook County	1					0.6	Other fabricated metal product manufacturing	332994	SMITH & WESSON DIVISION	0.17343889579073268	0.20500782472613457	0.20500782472613457	1.0	1.0	0.6	51.170517847198326	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5522796483402792960	46.124762	-67.78657	1	EGAD	1	17	17	1	1	1.01	5	1	3	0	23	Maine	23003	Aroostook County	1	0.6	Other fabricated metal product manufacturing	332994	SMITH & WESSON DIVISION					0.3868528072345416	0.058823529411764705	0.058823529411764705	0.10105073119127	0.05	0.6	23.742587121226	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5522870288120807424	45.875414	-68.479516	1	EGAD	1	29	29	4	4	1.84	0	0	1	0	23	Maine	23019	Penobscot County	1									0.018665241123894335	0.13793103448275862	0.13793103448275862	0.15108425259183594	0.2	0.0	9.189010443787373	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522879084213829632	45.7387	-68.587112	1	EGAD	1	66	33	14	8		0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.21212121212121213	0.21212121212121213		0.4	0.0	10.98989898989899	4	D	none	sawgraph;spatialkg	2
5522895645607723008	45.575876	-68.428917	1	EGAD	1	96	59	22	16	4.73	0	0	0	0	23	Maine	23003	Aroostook County	2									0.0	0.22916666666666666	0.22916666666666666	0.25268164618511463	0.8	0.0	18.9003744879612	5	D	none	sawgraph;spatialkg	2
5522903617067024384	45.654692	-68.59022	1	EGAD	1	30	30	8	8	22.9	0	0	1	1	23	Maine	23019	Penobscot County	1					1.0	Waste treatment & disposal (landfill, hazardous waste)	562212	DOLBY LANDFILL	0.17343889579073268	0.26666666666666666	0.26666666666666666	0.45939949532440233	0.4	1.0	36.88868206911904	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5522903651426762752	45.655575	-68.60196016666667	6	EGAD	6	332	31	109	20	4430.0	0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.32831325301204817	0.32831325301204817	1.0	1.0	0.0	41.56626506024096	5	D	none	sawgraph;spatialkg	2
5522904922737082368	45.636276	-68.671611	1	EGAD	1	339	44	157	20	42.2	0	0	1	0	23	Maine	23019	Penobscot County	1									0.018665241123894335	0.4631268436578171	0.4631268436578171	0.54508237960985	1.0	0.0	33.54287980273889	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522906984321384448	45.619935	-68.569796	1	EGAD	1	339	44	134	17	87.3	13	2	6	0	23	Maine	23019	Penobscot County	1	1.0	Basic chemical manufacturing	325199	GREAT NORTHERN PAPER #2					0.6131471927654584	0.3952802359882006	0.3952802359882006	0.6485597261354866	0.85	1.0	64.07974961994222	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5522923683154231296	45.45517649999999	-68.4156035	2	EGAD	2	60	30	8	8	42.2	1	0	1	0	23	Maine	23019	Penobscot County	1									0.05691756217423825	0.13333333333333333	0.13333333333333333	0.54508237960985	0.4	0.0	22.285840833011257	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5522923820593184768	45.45440925	-68.36777675	4	EGAD	4	118	30	26	11	11.2	1	0	0	0	23	Maine	23019	Penobscot County	1									0.05691756217423825	0.22033898305084745	0.22033898305084745	0.36206755510102895	0.55	0.0	20.95058321464101	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5522924164190568448	45.424321	-68.417356	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5522924232910045184	45.416428142857136	-68.44456742857143	7	EGAD	7	263	30	28	10	14.4	0	0	2	0	23	Maine	23019	Penobscot County	1									0.02958370724829093	0.10646387832699619	0.10646387832699619	0.39578297345366303	0.5	0.0	18.059281656571684	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522924267269783552	45.431127	-68.433458	1	EGAD	1	29	29	1	1	0.772	0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.034482758620689655	0.034482758620689655	0.08280925730578546	0.05	0.0	3.25988660505843	5	D	none	sawgraph;spatialkg	2
5522924920104812544	45.43277733333334	-68.44167333333333	3	EGAD	3	146	30	37	11	33.2	0	0	1	0	23	Maine	23019	Penobscot County	1									0.018665241123894335	0.2534246575342466	0.2534246575342466	0.5112680587019859	0.55	0.0	24.00347805757088	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522924954464550912	45.420478	-68.446915	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23019	Penobscot County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522934128514695168	45.443611	-68.357325	1	EGAD	1	29	29	1	1	0.36	0	0	1	0	23	Maine	23019	Penobscot County	1									0.018665241123894335	0.034482758620689655	0.034482758620689655	0.044506529695997936	0.05	0.0	2.9556018541500433	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5522973229896957952	45.242402	-67.628476	1	EGAD	1	161	44	58	13	13.6	0	0	2	1	23	Maine	23029	Washington County	1					1.0	Sewage treatment (effluent & biosolids)	221320	PASSAMAQUODDY WASTEWATER TREATMENT FACILITY	0.17343889579073268	0.36024844720496896	0.36024844720496896	0.38806146901338234	0.65	1.0	39.47686702210959	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5522973332976173056	45.240821	-67.630329	1	EGAD	1	115	29	2	1	4.53	1	1	0	0	23	Maine	23029	Washington County	1	1.0	Sewage treatment (effluent & biosolids)	221320	PASSAMAQUODDY WASTEWATER TREATMENT FACILITY					0.3868528072345416	0.017391304347826087	0.017391304347826087	0.2475392267003799	0.05	1.0	30.576155007674977	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5523088300660752384	45.267649	-67.477946	1	EGAD	1	96	59	22	16	7.8	0	0	1	0	23	Maine	23029	Washington County	1									0.018665241123894335	0.22916666666666666	0.22916666666666666	0.31478201078946344	0.8	0.0	21.106167042406224	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523089949928194048	45.21805	-67.550011	1	EGAD	1	17	17	4	4	8.74	2	0	5	0	23	Maine	23029	Washington County	1									0.09021220167863253	0.23529411764705882	0.23529411764705882	0.32947198017065227	0.2	0.0	18.100108915959623	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523089984287932416	45.220689	-67.571023	1	EGAD	1	17	17	1	1	5.13	5	0	3	0	23	Maine	23029	Washington County	1									0.1471297638528708	0.058823529411764705	0.058823529411764705	0.2624488504609856	0.05	0.0	13.387233584610414	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523092939225432064	45.18773899999999	-67.43193	2	EGAD	2	179	30	85	18	326.0	0	0	3	0	23	Maine	23029	Washington County	1									0.03733048224778867	0.4748603351955307	0.4748603351955307	0.838061323037889	0.9	0.0	40.75530665853045	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523094519773396992	45.18971333333334	-67.27361866666666	3	EGAD	2	347	44	138	14	53.4	19	0	22	0	23	Maine	23029	Washington County	1									0.2459936110533385	0.3976945244956772	0.3976945244956772	0.5784492692991496	0.7	0.0	38.02489860925913	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523100910684733440	45.16470233333333	-67.24375166666667	3	EGAD	3	88	30	22	14	11.0	8	0	0	0	23	Maine	23029	Washington County	1									0.1804244033572651	0.25	0.25	0.35967503973766723	0.7	0.0	27.30673011094596	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523101013763948544	45.167914	-67.244197	1	EGAD	1	60	30	22	11	17.7	0	0	10	0	23	Maine	23029	Washington County	1									0.06457112531348923	0.36666666666666664	0.36666666666666664	0.42388586907564396	0.55	0.0	25.690469446196555	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523101048123686912	45.168237	-67.271838	1	EGAD	1	31	31	1	1	0.354	0	0	10	0	23	Maine	23029	Washington County	1									0.06457112531348923	0.03225806451612903	0.03225806451612903	0.043866540957200134	0.05	0.0	4.5018142002247075	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523101082483425280	45.17069	-67.27522900000001	3	EGAD	3	123	31	43	19	153.74	2	0	24	0	23	Maine	23029	Washington County	1									0.09021220167863253	0.34959349593495936	0.34959349593495936	0.7297619397660882	0.95	0.0	37.89334547160353	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523864280992055296	44.863289	-67.411029	1	EGAD	1	29	29	10	10	14.9	0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.3448275862068966	0.3448275862068966	0.40040777210801176	0.5	0.0	21.906746026838224	5	D	none	sawgraph;spatialkg	2
5523871015500775424	44.905547	-67.061069	1	EGAD	1	60	30	0	0		0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5523871049860513792	44.900640333333335	-67.05473166666667	3	EGAD	3	90	30	1	1	0.398	0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.011111111111111112	0.011111111111111112	0.04849537355338399	0.05	0.0	1.9346065610568224	5	D	none	sawgraph;spatialkg	2
5523872355530571776	44.90953	-67.0200445	2	EGAD	2	58	29	0	0		0	0	9	0	23	Maine	23029	Washington County	1									0.06200458888731158	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523872458609786880	44.908051	-67.012517	1	EGAD	1	58	29	22	11	16.1	0	0	21	0	23	Maine	23029	Washington County	1									0.08323636643738358	0.3793103448275862	0.3793103448275862	0.41093924364037376	0.55	0.0	26.272960812869496	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523872492969525248	44.902881	-66.996303	2	EGAD	1	4	4	4	4		7	0	22	0	23	Maine	23029	Washington County	1									0.17075268652271472	1.0	1.0		0.2	0.0	37.30179203772669	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523873764279844864	44.855031	-66.982832	1	EGAD	1	8	4	7	4		1	0	18	0	23	Maine	23029	Washington County	1									0.07928859131524943	0.875	0.875		0.2	0.0	29.70013426137831	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523881598300192768	44.702057	-67.2892505	2	EGAD	2	58	29	3	3	1.47	0	0	3	0	23	Maine	23029	Washington County	1									0.03733048224778867	0.05172413793103448	0.05172413793103448	0.13088004705958164	0.15	0.0	7.113050813782834	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523881632659931136	44.697103	-67.292735	2	EGAD	2	670	33	151	18	76.4	1	0	2	0	23	Maine	23029	Washington County	1									0.05691756217423825	0.2253731343283582	0.2253731343283582	0.6294892378604213	0.9	0.0	31.23680830917604	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523882010617053184	44.69853186206896	-67.29896686206897	29	EGAD	29	8789	44	2039	25	1674.87	2	0	3	0	23	Maine	23029	Washington County	1									0.09021220167863253	0.23199453862783023	0.23199453862783023	1.0	1.0	0.0	42.797317831308746	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523882044976791552	44.70070433333333	-67.29469133333333	3	EGAD	3	62	21	36	14	144421.0	0	0	5	0	23	Maine	23029	Washington County	1									0.04824894837218527	0.5806451612903226	0.5806451612903226	1.0	0.7	0.0	45.30161641883294	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523889157442633728	44.7816105	-67.399662	2	EGAD	2	58	29	0	0		0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5523890944149028864	44.71134	-67.474258	1	EGAD	1	150	30	39	13	89.9	8	0	32	0	23	Maine	23029	Washington County	1									0.1804244033572651	0.26	0.26	0.6527601782430653	0.65	0.0	34.33385857358091	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523891356465889280	44.7188915	-67.452535	2	EGAD	2	345	44	144	15	54.9	11	0	27	0	23	Maine	23029	Washington County	1									0.20404732602710904	0.41739130434782606	0.41739130434782606	0.5823863356979445	0.75	0.0	37.549140890353954	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523892078020395008	44.74053	-67.385998	1	EGAD	0	0	0	0	0		1	0	5	0	23	Maine	23029	Washington County	1									0.05691756217423825				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523895239116324864	44.66387	-67.456356	1	EGAD	1	58	29	0	0		1	0	0	0	23	Maine	23029	Washington County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523895273476063232	44.6645082	-67.4611624	5	EGAD	5	142	30	20	10	6.58	0	0	1	0	23	Maine	23029	Washington County	1									0.018665241123894335	0.14084507042253522	0.14084507042253522	0.2931806475051998	0.5	0.0	15.799701035417002	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523896338627952640	44.700494	-67.475698	1	EGAD	1	29	29	3	3	4.92	1	0	24	0	23	Maine	23029	Washington County	1									0.08667869552683445	0.10344827586206896	0.10344827586206896	0.25740332457887277	0.15	0.0	13.037802975152404	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5523905547037835264	44.66310725	-67.29679675	4	EGAD	4	84	21	9	6	1.47	0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.10714285714285714	0.10714285714285714	0.13088004705958164	0.3	0.0	8.414858319346683	5	D	none	sawgraph;spatialkg	2
5523905787556003840	44.640804	-67.29395099999999	2	EGAD	2	102	22	45	11	329.97	2	0	2	2	23	Maine	23029	Washington County	1					1.0	National security / military installation (AFFF)	928110	NAVAL SUPPORT ACTIVITY (NSA) CUTLER	0.27489414599479567	0.4411764705882353	0.4411764705882353	0.8398080294005614	0.55	1.0	54.94002525659659	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5523905821915742208	44.645213	-67.283234	1	EGAD	1	30	21	15	9	55.24	2	2	2	0	23	Maine	23029	Washington County	1	1.0	National security / military installation (AFFF)	928110	NAVAL SUPPORT ACTIVITY (NSA) CUTLER					0.6131471927654584	0.5	0.5	0.5832640434086759	0.45	1.0	60.541752832007944	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5523905924994957312	44.664356789473686	-67.29167760526316	38	EGAD	38	1440	55	526	32	1208.0	0	0	1	0	23	Maine	23029	Washington County	1									0.018665241123894335	0.36527777777777776	0.36527777777777776	1.0	1.0	0.0	42.958838994891856	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523906165513125888	44.6367745	-67.26467600000001	2	EGAD	2	82	22	37	12	916.577	0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.45121951219512196	0.45121951219512196	0.9874046362938366	0.6	0.0	39.709506151248355	5	D	none	sawgraph;spatialkg	2
5523906268592340992	44.635692000000006	-67.26617200000001	2	EGAD	2	102	22	13	5	4.01	0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.12745098039215685	0.12745098039215685	0.23324549308384845	0.25	0.0	10.880156934939347	5	D	none	sawgraph;spatialkg	2
5523992717694074880	44.5567	-67.569996	1	EGAD	1	27	27	0	0		0	0	3	0	23	Maine	23029	Washington County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5523992855133028352	44.5549801	-67.5784251	10	EGAD	10	232	27	0	0		3	0	0	0	23	Maine	23029	Washington County	1									0.1138351243484765	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5524834771802259456	44.168959	-68.663603	1	EGAD	1	17	17	0	0		0	0	6	0	23	Maine	23009	Hancock County	1									0.05239995654055677	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5524834840521736192	44.17489578571429	-68.67887471428571	14	EGAD	14	415	30	107	20	984.0	1	0	3	0	23	Maine	23009	Hancock County	1									0.05691756217423825	0.25783132530120484	0.25783132530120484	0.997667721802578	1.0	0.0	42.09043422718689	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5524834874881474560	44.16819	-68.686322	4	EGAD	4	154	40	13	10	4.19	1	0	2	0	23	Maine	23009	Hancock County	1									0.05691756217423825	0.08441558441558442	0.08441558441558442	0.23835463115699376	0.5	0.0	14.63929214333487	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5524834943600951296	44.1780625	-68.69059150000001	2	EGAD	2	60	30	9	5	3.63	1	0	3	0	23	Maine	23009	Hancock County	1									0.05691756217423825	0.15	0.15	0.22182823345917713	0.25	0.0	13.037820512577767	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5524837383142375424	44.171743	-68.83881	1	EGAD	1	58	29	18	10	5.23	0	0	0	0	23	Maine	23013	Knox County	1									0.0	0.3103448275862069	0.3103448275862069	0.2647910356112951	0.5	0.0	17.826672442006515	5	D	none	sawgraph;spatialkg	2
5524845595119845376	44.04208	-68.839793	1	EGAD	1	341	44	157	22	22.9	4	0	9	0	23	Maine	23013	Knox County	1									0.13215848670486202	0.4604105571847507	0.4604105571847507	0.45939949532440233	1.0	0.0	35.31874556147524	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5525178059948294144	43.591776	-70.20734	1	EGAD	1	340	44	143	17	94.7	0	0	10	0	23	Maine	23005	Cumberland County	1									0.06457112531348923	0.42058823529411765	0.42058823529411765	0.6602084520520506	0.85	0.0	35.67696539315574	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525203864111808512	43.7553675	-69.848274	2	EGAD	2	71	36	0	0		0	0	0	0	23	Maine	23023	Sagadahoc County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525211869930848256	43.77211	-70.0138265	2	EGAD	2	48	24	0	0		0	0	5	0	23	Maine	23005	Cumberland County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525211938650324992	43.778099	-70.01768	4	EGAD	4	52	13	4	2		0	0	2	0	23	Maine	23005	Cumberland County	1									0.02958370724829093	0.07692307692307693	0.07692307692307693		0.1	0.0	4.765188389535629	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525211973010063360	43.787028	-70.013583	4	WQP	4	156	13	12	2		0	0	3	0	23	Maine	23005	Cumberland County	1									0.03733048224778867	0.07692307692307693	0.07692307692307693		0.1	0.0	5.126704556178856	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525214343832010752	43.88174833333333	-69.94495166666667	3	EGAD	3	12	4	0	0		0	0	1	0	23	Maine	23005	Cumberland County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525214481270964224	43.879209	-69.92604711111112	9	EGAD	9	106	22	67	15	390.0	0	0	1	0	23	Maine	23005	Cumberland County	1									0.018665241123894335	0.6320754716981132	0.6320754716981132	0.8639339143800049	0.75	0.0	42.39314073279869	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525214653069656064	43.854489	-69.938165	2	EGAD	2	26	13	1	1		0	0	0	0	23	Maine	23005	Cumberland County	1									0.0	0.038461538461538464	0.038461538461538464		0.05	0.0	1.6923076923076925	4	D	none	sawgraph;spatialkg	2
5525214687429394432	43.849739	-69.93346	1	EGAD	1	13	13	1	1		0	0	0	0	23	Maine	23005	Cumberland County	1									0.0	0.07692307692307693	0.07692307692307693		0.05	0.0	2.7179487179487185	4	D	none	sawgraph;spatialkg	2
5525214721789132800	43.84226788888888	-69.940802	9	EGAD+WQP	9	260	26	12	2		0	0	0	0	23	Maine	23005	Cumberland County	1									0.0	0.046153846153846156	0.046153846153846156		0.1	0.0	2.5641025641025643	4	D	none	sawgraph;spatialkg	2
5525218432640876544	43.897339	-69.816059	1	EGAD	0	0	0	0	0		1	0	10	0	23	Maine	23023	Sagadahoc County	1									0.06457112531348923				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5525218570079830016	43.906438	-69.814184	1	EGAD	1	145	30	44	12	71.3	7	0	74	1	23	Maine	23023	Sagadahoc County	1									0.17343889579073268	0.30344827586206896	0.30344827586206896	0.6196231109521336	0.6		37.36656071524485	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5525218604439568384	43.909628	-69.815257	1	EGAD	1	150	30	35	10	45.8	43	1	47	0	23	Maine	23023	Sagadahoc County	1									0.3868528072345416	0.23333333333333334	0.23333333333333334	0.5566680720002043	0.5		41.248018577645254	4	A	same-cell	sawgraph;spatialkg;fiokg	3
5525219085475905536	43.93090177777778	-69.80366477777778	9	EGAD	9	1292	45	493	23	5495.2	4	2	15	0	23	Maine	23023	Sagadahoc County	1	1.0	Waste treatment & disposal (landfill, hazardous waste)	562212	BATH WASTEWATER TREATMENT FACILITY					0.6131471927654584	0.3815789473684211	0.3815789473684211	1.0	1.0	1.0	74.09173069415947	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5525219360353812480	43.919293	-69.834357	1	EGAD	1	6	3	4	2		1	0	36	0	23	Maine	23023	Sagadahoc County	1									0.09723570319314723	0.6666666666666666	0.6666666666666666		0.1	0.0	23.64877726012465	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5525219875749888000	43.936566	-69.914576	1	EGAD	1	27	27	13	13	29.175	0	0	1	0	23	Maine	23023	Sagadahoc County	1									0.018665241123894335	0.48148148148148145	0.48148148148148145	0.49314440529633186	0.65	0.0	29.11152320137423	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525219978829103104	43.93499775	-69.91468825	4	EGAD	4	162	43	50	22		1	0	1	0	23	Maine	23023	Sagadahoc County	1									0.05691756217423825	0.30864197530864196	0.30864197530864196		1.0	0.0	24.219938909694903	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
