cid,neighborCid,frsId,facName,naics
9935713889272463360,9935713614394556416,110003552815,LINDE LLC,325120
9935713889272463360,9935713820552986624,110069330058,"PORTSMOUTH, CITY OF - PIERCE ISLAND WWTP",221320
9935713889272463360,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,336611
9935713889272463360,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,811300
9935713889272463360,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,92811
9935713889272463360,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,928110
9935713992351678464,9935713820552986624,110069330058,"PORTSMOUTH, CITY OF - PIERCE ISLAND WWTP",221320
9935713992351678464,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,336611
9935713992351678464,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,811300
9935713992351678464,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,92811
9935713992351678464,9935713854912724992,110040852459,PORTSMOUTH NAVAL SHIPYARD,928110
9935714610826969088,9935712824120573952,110002057719,SPRAGUE ENERGY - AVERY LANE TERMINAL,42471
9935714610826969088,9935712824120573952,110002057719,SPRAGUE ENERGY - AVERY LANE TERMINAL,424710
9935714610826969088,9935712824120573952,110024868446,SEA-3,42471
9935714610826969088,9935712824120573952,110024868446,SEA-3,424710
9935714610826969088,9935714576467230720,110024259853,PEASE WASTEWATER TREATMENT FACILITY,221320
9935714610826969088,9935714576467230720,110056324419,TELEDYNE DG OBRIEN,334417
9935756426628562944,9935754639922167808,110004092936,"POLAR REFRIGERANT TECHNOLOGY,L LC",562920
9935756426628562944,9935756357909086208,110031300232,WIMBERLY RESIDENCE,562112
9935757182542807040,9935757045103853568,110001523708,CORIUM CORPORATION,31611
9935757182542807040,9935757045103853568,110001523708,CORIUM CORPORATION,316110
9935757182542807040,9935757045103853568,110042171093,MICROVISION INC,339112
9935757182542807040,9935757216902545408,110004095265,SEABROOK INTERNATIONAL LLC,339112
9935757182542807040,9935757216902545408,110004110220,BOCRA INDUSTRIES INC,323111
9935757182542807040,9935757216902545408,110004110220,BOCRA INDUSTRIES INC,333517
9935757182542807040,9935757216902545408,110008995301,AERO DYNAMICS,332813
9935757182542807040,9935757216902545408,110054890258,HENKEL CORPORATION,32551
9935757182542807040,9935757216902545408,110054890258,HENKEL CORPORATION,325510
9935757182542807040,9935757216902545408,110054890258,HENKEL CORPORATION,32552
9935757182542807040,9935757216902545408,110054890258,HENKEL CORPORATION,325520
9935789411977396224,9935787590911262720,110000795710,IMI INCORPORATED,334412
9935789411977396224,9935787590911262720,110002019057,FINISH TECH,332812
9935789411977396224,9935787590911262720,110014350193,ASAP FINISHING CORP,332813
9935789411977396224,9935787590911262720,110024312322,USM CORP,333248
9935789411977396224,9935787590911262720,110024312322,UNITED SHOE MACHINERY CORPORATION,333248
9935789411977396224,9935787590911262720,110024312322,UNITED SHOE MACHINERY CORPORATION,333249
9935789411977396224,9935787590911262720,110024312322,USM CORP,333249
9935789411977396224,9935787625271001088,110002334938,PRINTED CIRCUIT DESIGN,334412
9935789411977396224,9935787625271001088,110009589203,GALAXY CIRCUITS INC,334419
9935792813591494656,9935792435634372608,110039070260,OSI ELECTRONICS INC,334418
9935792813591494656,9935792435634372608,110064877600,6K INC,335910
9935792813591494656,9935792607433064448,110000309942,1600 OSGOOD STREET LLC,334210
9935792813591494656,9935792607433064448,110000309942,1600 OSGOOD STREET LLC,531120
9935792813591494656,9935792607433064448,110024308257,MICROWAVE ENGINEERING,334419
9935792813591494656,9935792641792802816,110001950112,NESWC RESOURCE RECOVERY FACILITY,22
9935792813591494656,9935792641792802816,110001950112,NESWC RESOURCE RECOVERY FACILITY,562213
9935792813591494656,9935792744872017920,110000762862,TRI-STAR TECHNOLOGIES INC,334412
9935792813591494656,9935792744872017920,110000762862,TRI-STAR TECHNOLOGIES INC,334419
9935792813591494656,9935792847951233024,110000309933,CLEAN HARBORS TECHNICAL SERVICES,42193
9935792813591494656,9935792847951233024,110000309933,CLEAN HARBORS TECHNICAL SERVICES,424690
9935792882310971392,9935792160756465664,110013992849,NORTH ANDOVER LANDFILL B,562212
9935792882310971392,9935792847951233024,110000309933,CLEAN HARBORS TECHNICAL SERVICES,42193
9935792882310971392,9935792847951233024,110000309933,CLEAN HARBORS TECHNICAL SERVICES,424690
9935792882310971392,9935792916670709760,110041368249,LAWRENCE GENERAL HOSPITAL,488119
9935792882310971392,9935793638225215488,110000309844,NEWARK ATLANTIC PAPE,322130
9935792882310971392,9935793638225215488,110000795113,GENCORP,812930
9935792882310971392,9935793638225215488,110002061081,LOREN PRODUCTS,332999
9935792882310971392,9935793638225215488,110002334992,TURCO PUREX INDUSTRIAL CORPORATION,327910
9935792882310971392,9935793638225215488,110009588909,SAPANNA INC DBA TECH SYSTEMS & DESIGN,334419
9935792882310971392,9935793638225215488,110070225814,AMERICAN ELECTROPLATING COMPANY,332813
9935792882310971392,9935793638225215488,110070284055,NATIONAL FIBER TECHNOLOGY,314999
9935792882310971392,9935793638225215488,110071394522,ALPHA TAU MEDICAL INC,339112
9935793638225215488,9935792160756465664,110013992849,NORTH ANDOVER LANDFILL B,562212
9935793638225215488,9935792916670709760,110041368249,LAWRENCE GENERAL HOSPITAL,488119
9935793638225215488,9935793603865477120,110000748460,CLEAN HARBORS ANDOVER LLC,562211
9935793638225215488,9935793603865477120,110000772432,CIL INC,332813
9935793638225215488,9935793706944692224,110000309835,MERRIMAC PAPER COMPANY,322121
9935793638225215488,9935793706944692224,110002334233,CHEMCO CORP,325612
9935793638225215488,9935793706944692224,110071467157,AMERICAN ELECTROPLATING COMPANY,332813
9935793638225215488,9935793706944692224,110071499162,MERRIMAC PAPER COMPANY,322121
9935793913103122432,9935793706944692224,110000309835,MERRIMAC PAPER COMPANY,322121
9935793913103122432,9935793706944692224,110002334233,CHEMCO CORP,325612
9935793913103122432,9935793706944692224,110071467157,AMERICAN ELECTROPLATING COMPANY,332813
9935793913103122432,9935793706944692224,110071499162,MERRIMAC PAPER COMPANY,322121
9935793913103122432,9935793947462860800,110013364803,CHARM SCIENCES INC,325413
9935793913103122432,9935793947462860800,110013364803,CHARM SCIENCES INC,325998
9935793913103122432,9935793947462860800,110063081855,EMBECTA MEDICAL II,339112
9935793913103122432,9935793981822599168,110002086288,ADTEC ELECTROPLATING,332813
9935793913103122432,9935793981822599168,110003500596,N-TEK,332813
9935807485199777792,9935807279041347584,110038958517,MORTON INTERNATIONAL,32511
9935807485199777792,9935807279041347584,110038958517,MORTON INTERNATIONAL,325188
9935807485199777792,9935807279041347584,110038958517,MORTON INTERNATIONAL,332999
9935807485199777792,9935807622638731264,110000310440,EXCELITAS TECHNOLOGIES ILLUMINATIONS,334419
9935807485199777792,9935807622638731264,110002019342,DESCHAMPS PRINTING CO INC,323110
9935807485199777792,9935807622638731264,110002019342,DESCHAMPS PRINTING CO INC,323111
9935928122241187840,9935928087881449472,110000851891,THERMO IEC,333999
9935928122241187840,9935928087881449472,110000851891,THERMO IEC,339932
9935928122241187840,9935928087881449472,110000851891,THERMO IEC,54171
9935928122241187840,9935928087881449472,110006500205,DAMON MEDICAL LABORATORY,325412
9935928122241187840,9935928087881449472,110006500205,DAMON MEDICAL LABORATORY,339112
9935928122241187840,9935928259680141312,110000881449,IVEX CORP.,322299
9935928122241187840,9935928259680141312,110007309616,HC STARCK INC,331410
9935928122241187840,9935928259680141312,110007309616,HC STARCK INC,331419
9935928122241187840,9935928259680141312,110007309616,HC STARCK INC,331491
9935928122241187840,9935928259680141312,110009587535,REGALITE PLASTICS CORP,326113
9935940285588570112,9935940697905430528,110001951763,RADANT TECHNOLOGIES,335999
9935940354308046848,9935940079430139904,110024304153,CPI RADANT TECHNOLOGIES DIVISION,335999
9935940354308046848,9935940079430139904,110024304153,CPI RADANT TECHNOLOGIES DIVISION,337214
9935940354308046848,9935940079430139904,110024375807,SPECIALTY FURNITURE,811420
9935940354308046848,9935940079430139904,110069993021,FOURSTAR CONNECTIONS INC,334419
9935943859001360384,9935945370829848576,110003416697,WR GRACE CONSTRUCTION PRODUCTS,325998
9935943859001360384,9935945370829848576,110003416697,WR GRACE CONSTRUCTION PRODUCTS,326199
9935943927720837120,9935943859001360384,110000309452,STARMET,332999
9935943927720837120,9935943859001360384,110018893900,L3 COMMUNICATIONS ESSCO INC,33422
9935943927720837120,9935943859001360384,110018893900,L3 COMMUNICATIONS ESSCO INC,334220
9935944202598744064,9935944168239005696,110071131977,PLUG POWER ELECTROLYZERS,335999
9935945473909063680,9935945267750633472,110009337388,WATERTOWN BEMIS DUMP,562212
9935945473909063680,9935945267750633472,110009349035,SHAFFER LANDFILL,562212
9935945473909063680,9935945267750633472,110013915157,FLETCHER LANDFILL,562212
9935945473909063680,9935945267750633472,110013915255,ASHBY LANDFILL,562212
9935945473909063680,9935945267750633472,110013915273,MALDEN LANDFILL,562212
9935945473909063680,9935945267750633472,110013915353,BILLERICA LANDFILL,562212
9935945473909063680,9935945267750633472,110013915380,LOWELL LANDFILL,562212
9935945473909063680,9935945267750633472,110013969214,CONCORD LANDFILL,562212
9935945473909063680,9935945267750633472,110013993465,SCA LANDFILL / WATERTOWN,562212
9935945473909063680,9935945267750633472,110013993544,WESTFORD LANDFILL,562212
9935945473909063680,9935945267750633472,110013993606,HOPKINTON LANDFILL,562212
9935945473909063680,9935945267750633472,110071718439,PEPPERELL LANDFILL,562212
9935945473909063680,9935945645707755520,110001948322,WELLESLEY ROSEWOOD MAYNARD MILLS,334419
9935945473909063680,9935945645707755520,110001948322,WELLESLEY ROSEWOOD MAYNARD MILLS,531312
9935954785398161408,9935954613599469568,110071718492,L3 COMMUNICATIONS ESSCO INC,334220
9935960523474468864,9935960076797870080,110024326692,HOLOGIC INC,334517
9935960523474468864,9935960076797870080,110035806321,B & F MICRODISKS,334419
9935960523474468864,9935960076797870080,110035806321,B & F MICRODISKS,334613
9935960523474468864,9935960076797870080,110037394520,GSI GROUP CORP,335999
9935960523474468864,9935960454754992128,110000309728,AOTCO METAL FINISHING LLC,332813
9935960523474468864,9935960489114730496,110000309719,SCHOTT SOLAR INC,334413
9935960523474468864,9935960489114730496,110006813653,EXCELITAS TECHNOLOGIES,334413
9935960523474468864,9935960489114730496,110070923045,MARKFORGED INC,333249
9935960523474468864,9935960489114730496,110071260732,CHEMGENES CORPORATION,325199
9935960523474468864,9935960557834207232,110001959603,NEW BOSTON LINNELL LLC,334419
9935960523474468864,9935960557834207232,110001959603,SIPEX CORPORATION,334419
9935960523474468864,9935960695273160704,110055445905,"DODGE CO INC, THE",325199
9935961829144526848,9935961932223741952,110024357113,POWERGRAPHICS,323120
9935961863504265216,9935961932223741952,110024357113,POWERGRAPHICS,323120
9935962138382172160,9935961932223741952,110024357113,POWERGRAPHICS,323120
9935962619418509312,9935962585058770944,110007369542,NIP OWNER LLC,334220
9935962619418509312,9935965402557317120,110012709104,JABIL CIRCUIT,334418
9935962756857462784,9935962722497724416,110000310039,STANDEX INTERNATIONAL SPINCRAFT DIVISION,333999
9935965539996270592,9935962585058770944,110007369542,NIP OWNER LLC,334220
9935965539996270592,9935965574356008960,110001959943,T&T INDUSTRIAL SPRAY COATING,332312
9935965539996270592,9935965574356008960,110001959943,T&T INDUSTRIAL SPRAY COATING,332813
9935965539996270592,9935965574356008960,110002028699,DUTTON YARN COMPANY LP,313110
9935965539996270592,9935965574356008960,110002028699,DUTTON YARN COMPANY LP,313111
9935965539996270592,9935965574356008960,110003412165,STARFLEX INC.,334419
9935965539996270592,9935965608715747328,110000309979,BRADFORD INDUSTRIES,313312
9935965539996270592,9935965608715747328,110000309979,BRADFORD INDUSTRIES,313320
9935965539996270592,9935965608715747328,110000310002,MAJILITE MFG INC,313320
9935965539996270592,9935965608715747328,110001999268,MASTERS CORPORATION,332812
9935965539996270592,9935965608715747328,110001999268,MASTERS CORPORATION,54189
9935965539996270592,9935968426214293504,110000499210,COATING SYSTEMS INC,332813
9935965539996270592,9935968426214293504,110024366522,MILLENIUM PLATING COMPANY,332813
9935965677435224064,9935965608715747328,110000309979,BRADFORD INDUSTRIES,313312
9935965677435224064,9935965608715747328,110000309979,BRADFORD INDUSTRIES,313320
9935965677435224064,9935965608715747328,110000310002,MAJILITE MFG INC,313320
9935965677435224064,9935965608715747328,110001999268,MASTERS CORPORATION,332812
9935965677435224064,9935965608715747328,110001999268,MASTERS CORPORATION,54189
9935965677435224064,9935965780514439168,110000310011,JOAN FABRICS CORP,315191
9935965677435224064,9935965780514439168,110018894268,KONARKA TECHNOLOGIES,334413
9935965677435224064,9935968426214293504,110000499210,COATING SYSTEMS INC,332813
9935965677435224064,9935968426214293504,110024366522,MILLENIUM PLATING COMPANY,332813
9935970384719380480,9935969972402520064,110000309666,MKS INSTRUMENTS INC,333242
9935970384719380480,9935969972402520064,110000309666,MKS INSTRUMENTS INC,333298
9935970384719380480,9935969972402520064,110000309666,MKS INSTRUMENTS INC,334513
9935970384719380480,9935969972402520064,110000309666,MKS INSTRUMENTS INC,334516
9935970384719380480,9935969972402520064,110000309666,MKS INSTRUMENTS INC,334519
9935970384719380480,9935969972402520064,110016744941,DISCO HI TEC AMERICA INC,334413
9935970384719380480,9935969972402520064,110023014619,100 MINUTEMAN LLC (PROPERTY OWNER),334611
9935970384719380480,9935969972402520064,110023014619,100 MINUTEMAN LLC (PROPERTY OWNER),53131
9935970384719380480,9935969972402520064,110023014619,100 MINUTEMAN LLC (PROPERTY OWNER),551114
9935970384719380480,9935970453438857216,110012241047,3M TOUCH SYSTEMS,334119
9935970384719380480,9935970453438857216,110012241047,3M TOUCH SYSTEMS,334419
9935970384719380480,9935970453438857216,110012241047,3M TOUCH SYSTEMS,541714
9935970384719380480,9935970453438857216,110070385339,KSARIA CORPORATION,334419
9935988251783331840,9935997047876354048,110002045233,PEPERELL PAPER,322120
9935988251783331840,9935997047876354048,110024778007,PEPPERELL REALTY LLC,322110
9936035874380709888,9936032953802948608,110003431536,AVERY DENNISON,326199
9936035874380709888,9936035771301494784,110001958301,TRW INC FASTENERS DIV,326199
9936035874380709888,9936035805661233152,110000308890,ADVANCE COATINGS COMPANY,325510
9936035874380709888,9936035840020971520,110000308658,CHEMDESIGN CORP,325000
9936035874380709888,9936035840020971520,110000308658,CHEMDESIGN CORP,325199
9936035874380709888,9936035840020971520,110002085797,FLEXTRONICS INC,334412
9936035874380709888,9936035908740448256,110059301884,NEWARK AMERICA,322130
9936035874380709888,9936035908740448256,110071871863,SYNTHOMER INC,325211
9936035874380709888,9936035943100186624,110002019048,BOUTWELL OWENS & CO,323110
9936035874380709888,9936038829318209536,110002013990,L&M STRESS RELIEVING,332999
9936035874380709888,9936038829318209536,110014398455,NEWARK AMERICA PAPERBOARD MILL,322130
9936036389776785408,9936035840020971520,110000308658,CHEMDESIGN CORP,325000
9936036389776785408,9936035840020971520,110000308658,CHEMDESIGN CORP,325199
9936036389776785408,9936035840020971520,110002085797,FLEXTRONICS INC,334412
9936036389776785408,9936035943100186624,110002019048,BOUTWELL OWENS & CO,323110
9936038417001349120,9936038313922134016,110002013295,SELECT ENGINEERING,326199
9936038417001349120,9936038313922134016,110070129663,ANYTHING AUTO & TRUCK REPAIR INC,424690
9936038417001349120,9936038348281872384,110003433384,GREAT AMERICAN CHEMICAL,325211
9936038417001349120,9936038451361087488,110043940475,DRS POWER TECHNOLOGY INC,333611
9936038417001349120,9936038451361087488,110043940475,DRS POWER TECHNOLOGY INC,335999
9936038417001349120,9936040066268790784,110071871858,FITCHBURG LANDFILL,562212
9936040993981726720,9936038210842918912,110010405365,US SYNTHETICS CORPORATION,325130
9936040993981726720,9936041062701203456,110002013071,PLASTICAN INCORPORATED,326199
9936040993981726720,9936041062701203456,110003468391,INTERNATIONAL RECTIFIER,335999
9936041028341465088,9936038210842918912,110010405365,US SYNTHETICS CORPORATION,325130
9936041028341465088,9936041062701203456,110002013071,PLASTICAN INCORPORATED,326199
9936041028341465088,9936041062701203456,110003468391,INTERNATIONAL RECTIFIER,335999
9936041028341465088,9936048312605999104,110006618810,FITCHBURG EAST WASTEWATER TREATMENT FACILITY,22131
9936041028341465088,9936048312605999104,110006618810,FITCHBURG EAST WASTEWATER TREATMENT FACILITY,221320
9936041028341465088,9936048312605999104,110006817098,QUEBECOR PRINTING,323110
9936041028341465088,9936048312605999104,110006817098,QUEBECOR PRINTING,323111
9936041028341465088,9936048312605999104,110070305886,QUAD GRAPHICS COMMERCIAL AND SPECIALTY LLC,323111
9936041028341465088,9936048346965737472,110001938627,FOSTA TEK OPTICS,333314
9936041028341465088,9936048346965737472,110001938627,FOSTA TEK OPTICS,339115
9936041028341465088,9936048346965737472,110002013696,CAPITAL MOULDING INCORPORATED,326199
9936041028341465088,9936048346965737472,110012166663,"STRIPPING WORKSHOP, THE",32551
9936041028341465088,9936048346965737472,110012166663,"STRIPPING WORKSHOP, THE",81142
9936041028341465088,9936048346965737472,110012166663,"STRIPPING WORKSHOP, THE",811420
9936041028341465088,9936048346965737472,110071724058,THE STRIPPING WORKSHOP,811420
9936041200140156928,9936047797209923584,110000308827,MONSON CHEMICAL DISTRIBUTION,325998
9936041200140156928,9936047797209923584,110000308827,MONSON CHEMICAL DISTRIBUTION,424690
9936041200140156928,9936047797209923584,110022811439,NORAMPAC CORRUGATED PRODUCTS,322130
9936041200140156928,9936047797209923584,110022811439,NORAMPAC CORRUGATED PRODUCTS,322211
9936041200140156928,9936047797209923584,110022811439,NORAMPAC CORRUGATED PRODUCTS,326199
9936041200140156928,9936047797209923584,110030818596,HIGHLINE WARREN LLC,441210
9936041200140156928,9936048209526784000,110000308792,CONNECTIVITY PRODUCTS BSC DIVISION,335929
9936043089925767168,9936043124285505536,110001939671,RUBBAIR DOOR INCORPORATED,326199
9936043089925767168,9936043124285505536,110001939671,RUBBAIR DOOR INCORPORATED,332322
9936043089925767168,9936043502242627584,110008053248,SPLASH PRODUCTS INC,325199
9936043089925767168,9936043502242627584,110067368994,SPLASH PRODUCTS (FORMERLY FOX PACKAGING CO),325199
9936043089925767168,9936043502242627584,110067368994,SPLASH PRODUCTS (FORMERLY FOX PACKAGING CO),325612
9936043605321842688,9936043639681581056,110071423815,POLYCARBON INDUSTRIES INC,325199
9936043605321842688,9936043639681581056,110071423815,POLYCARBON INDUSTRIES INC,325412
9936043605321842688,9936043639681581056,110071423815,POLYCARBON INDUSTRIES INC,325998
9936043605321842688,9936043674041319424,110024338402,US ARMY DEVENS RESERVE TRAINING AREA,928110
9936043605321842688,9936043674041319424,110024342987,NUTCRACKER BRANDS INC,311911
9936043605321842688,9936043674041319424,110037142712,U. S. ARMY GARRISON FORT DEVENS RANGES,928110
9936043605321842688,9936043674041319424,110070260956,SMC LTD,339112
9936048072087830528,9936048037728092160,110003432517,SPECIALTY POLYMERS,325211
9936048072087830528,9936048243886522368,110012709328,HORIZON WIRE & CABLE DIV.,334310
9936048072087830528,9936048243886522368,110013868341,SPECTRO COATING CORP,313320
9936048072087830528,9936048243886522368,110020514870,SOUTHWIN LTD,325998
9936048072087830528,9936048243886522368,110020514870,SOUTHWIN LTD,336399
9936048072087830528,9936048243886522368,110022355164,CLAREMONT FLOCK,313312
9936048072087830528,9936048243886522368,110022355164,CLAREMONT FLOCK,31332
9936048072087830528,9936048243886522368,110070306052,SPECTRO COATING CORP,313320
9936048072087830528,9936048243886522368,110071333443,PEAK PERFORMANCE COMPOUNDING LLC,325211
9936048072087830528,9936048450044952576,110012240878,STELLAR INDUSTRIES CORP,334413
9936048072087830528,9936048484404690944,110000835071,BORDEN CHEMICAL,325211
9936048072087830528,9936048484404690944,110001943568,ELASTOMER SOLUTIONS INC,325211
9936048072087830528,9936048484404690944,110001943568,ELASTOMER SOLUTIONS INC,325212
9936048072087830528,9936048484404690944,110002085840,SELECT ENGINEERING INCORPORATED,326199
9936048072087830528,9936048484404690944,110003496529,"POLYCARBON INDUSTRIES, INC.",325412
9936048072087830528,9936048484404690944,110003496529,"POLYCARBON INDUSTRIES, INC.",325998
9936048072087830528,9936048484404690944,110003496529,"POLYCARBON INDUSTRIES, INC.",541380
9936048243886522368,9936048209526784000,110000308792,CONNECTIVITY PRODUCTS BSC DIVISION,335929
9936048243886522368,9936048312605999104,110006618810,FITCHBURG EAST WASTEWATER TREATMENT FACILITY,22131
9936048243886522368,9936048312605999104,110006618810,FITCHBURG EAST WASTEWATER TREATMENT FACILITY,221320
9936048243886522368,9936048312605999104,110006817098,QUEBECOR PRINTING,323110
9936048243886522368,9936048312605999104,110006817098,QUEBECOR PRINTING,323111
9936048243886522368,9936048312605999104,110070305886,QUAD GRAPHICS COMMERCIAL AND SPECIALTY LLC,323111
9936048243886522368,9936048450044952576,110012240878,STELLAR INDUSTRIES CORP,334413
9936048312605999104,9936041062701203456,110002013071,PLASTICAN INCORPORATED,326199
9936048312605999104,9936041062701203456,110003468391,INTERNATIONAL RECTIFIER,335999
9936048312605999104,9936048209526784000,110000308792,CONNECTIVITY PRODUCTS BSC DIVISION,335929
9936048312605999104,9936048243886522368,110012709328,HORIZON WIRE & CABLE DIV.,334310
9936048312605999104,9936048243886522368,110013868341,SPECTRO COATING CORP,313320
9936048312605999104,9936048243886522368,110020514870,SOUTHWIN LTD,325998
9936048312605999104,9936048243886522368,110020514870,SOUTHWIN LTD,336399
9936048312605999104,9936048243886522368,110022355164,CLAREMONT FLOCK,313312
9936048312605999104,9936048243886522368,110022355164,CLAREMONT FLOCK,31332
9936048312605999104,9936048243886522368,110070306052,SPECTRO COATING CORP,313320
9936048312605999104,9936048243886522368,110071333443,PEAK PERFORMANCE COMPOUNDING LLC,325211
9936048312605999104,9936048346965737472,110001938627,FOSTA TEK OPTICS,333314
9936048312605999104,9936048346965737472,110001938627,FOSTA TEK OPTICS,339115
9936048312605999104,9936048346965737472,110002013696,CAPITAL MOULDING INCORPORATED,326199
9936048312605999104,9936048346965737472,110012166663,"STRIPPING WORKSHOP, THE",32551
9936048312605999104,9936048346965737472,110012166663,"STRIPPING WORKSHOP, THE",81142
9936048312605999104,9936048346965737472,110012166663,"STRIPPING WORKSHOP, THE",811420
9936048312605999104,9936048346965737472,110071724058,THE STRIPPING WORKSHOP,811420
9936048312605999104,9936048381325475840,110000308845,NOVEON,325211
9936048656203382784,9936048037728092160,110003432517,SPECIALTY POLYMERS,325211
9936048656203382784,9936048484404690944,110000835071,BORDEN CHEMICAL,325211
9936048656203382784,9936048484404690944,110001943568,ELASTOMER SOLUTIONS INC,325211
9936048656203382784,9936048484404690944,110001943568,ELASTOMER SOLUTIONS INC,325212
9936048656203382784,9936048484404690944,110002085840,SELECT ENGINEERING INCORPORATED,326199
9936048656203382784,9936048484404690944,110003496529,"POLYCARBON INDUSTRIES, INC.",325412
9936048656203382784,9936048484404690944,110003496529,"POLYCARBON INDUSTRIES, INC.",325998
9936048656203382784,9936048484404690944,110003496529,"POLYCARBON INDUSTRIES, INC.",541380
9936048656203382784,9936048518764429312,110017620047,TEKNOR APEX THERMOPLASTIC,325211
9936048656203382784,9936048518764429312,110017620047,TEKNOR APEX THERMOPLASTIC,326121
9936048656203382784,9936048518764429312,110017620047,TEKNOR APEX THERMOPLASTIC,326299
9936048656203382784,9936048518764429312,110041251506,MODERN DISPERSION,326199
9936048656203382784,9936048690563121152,110000308854,HUDSON COLOR CONCENTRATES,325991
9936048656203382784,9936048690563121152,110000308854,HUDSON COLOR CONCENTRATES,424950
9936048656203382784,9936048690563121152,110009591904,HOLIDAY HOUSEWARES,326199
9936048656203382784,9936048690563121152,110009591904,HOLIDAY HOUSEWARES,337211
9936048656203382784,9936048690563121152,110009591904,HOLIDAY HOUSEWARES,337214
9936048656203382784,9936048690563121152,110024312000,LEAKTITE CORPORATION,326199
9936050820866899968,9936050855226638336,110002013605,QUANTUM CHEMICAL CO CLINTON MA PLANT,325211
9936050820866899968,9936050855226638336,110002013605,QUANTUM CHEMICAL CO CLINTON MA PLANT,325991
9936050820866899968,9936050855226638336,110003420735,LIBERTY COMPASSION INC DBA AFFINITY,11199
9936050820866899968,9936050855226638336,110003420735,LIBERTY COMPASSION INC DBA AFFINITY,326199
9936050820866899968,9936050855226638336,110003447832,ATLANTIC GRAPHIC SVC INC,323111
9936050820866899968,9936050855226638336,110054622413,CPI RADANT TECHNOLOGIES DIVISION INC,335999
9936054531718643712,9936053878883614720,110000498168,STERIS CORPORATION,424690
9936054531718643712,9936053878883614720,110000498168,STERIS CORPORATION,56191
9936054531718643712,9936053878883614720,110000498168,STERIS CORPORATION,561910
9936054531718643712,9936053878883614720,110003454182,ASPEN AEROGELS INC,326199
9936054531718643712,9936053878883614720,110003454182,ASPEN AEROGELS INC,541715
9936054531718643712,9936053878883614720,110008411389,SAINT GOBAIN HIGH PERFORMANCE MATERIALS,541715
9936054531718643712,9936054462999166976,110024367932,ANJEN FINISHING INC,332812
9936072845459193856,9936072776739717120,110001938609,WHEELABRATOR - MILLBURY RESOURCE RECOVERY FACILITY,22
9936072845459193856,9936072776739717120,110001938609,WHEELABRATOR - MILLBURY RESOURCE RECOVERY FACILITY,562213
9936072845459193856,9936072776739717120,110003476596,BAY STATE CIRCUITS,334412
9936072845459193856,9936072879818932224,110024373417,UPPER BLACKSTONE WASTEWATER TREATMENT PLANT,221320
9936072845459193856,9936072879818932224,110071871855,UPPER BLACKSTONE SSI,221320
9936072845459193856,9936072982898147328,110001950309,RAND WHITNEY CONTAINER LLC,322211
9936073017257885696,9936072982898147328,110001950309,RAND WHITNEY CONTAINER LLC,322211
9936073017257885696,9936073085977362432,110003423251,QUALATRON ELECTROPLATING INC,332813
9936073017257885696,9936073085977362432,110003423251,QUALATRON ELECTROPLATING INC,333319
9936073017257885696,9936073120337100800,110000309283,CASTROL HEAVY DUTY LUBRICANTS,324191
9936073017257885696,9936073120337100800,110000309283,CASTROL HEAVY DUTY LUBRICANTS,325998
9936078136858902528,9936078205578379264,110001938789,KOPIN CORPORATION,334419
9936187125949005824,9936187160308744192,110008420128,ALGONQUIN INDUSTRIES INC,332812
9936187125949005824,9936187160308744192,110041427854,HOPEDALE INDUSTRIAL PARK,488119
9936191833233162240,9936187778784034816,110024360458,ANP BELLINGHAM ENERGY,221112
9936213239350165504,9936213136270950400,110000772548,CARLO GAVAZZI ELECTRONIC PACKAGING,327991
9936213239350165504,9936213136270950400,110000772548,CARLO GAVAZZI ELECTRONIC PACKAGING,334412
9936213239350165504,9936213204990427136,110007309885,NORWICH LEATHER CO,316110
9936213273709903872,9936213204990427136,110007309885,NORWICH LEATHER CO,316110
9936213273709903872,9936213239350165504,110016496120,BROCKTON ADVANCED WATER RECLAMATION FAC,22132
9936213273709903872,9936213239350165504,110016496120,BROCKTON ADVANCED WATER RECLAMATION FAC,221320
9936213514228072448,9936213479868334080,110006502800,SIE COMPUTING SOLUTIONS INC,334419
9936213514228072448,9936213582947549184,110012265306,GTR MANUFACTURING CO,332322
9936213514228072448,9936213582947549184,110012265306,GTR MANUFACTURING CO,332812
9936213514228072448,9936213582947549184,110012265306,GTR MANUFACTURING CO,332813
9936213514228072448,9936224303185920000,110003489822,NEW ENGLAND SCIENCES INC,334419
9936213514228072448,9936224303185920000,110003489822,NEW ENGLAND SCIENCES INC,335999
9936213514228072448,9936224303185920000,110037142838,RESIN TECHNOLOGY GROUP LLC,325520
9936213514228072448,9936224337545658368,110001952628,GENERAL SANDBLASTING,332812
9936213514228072448,9936224440624873472,110070525429,MURPHY ENGINEERING,333249
9936213995264409600,9936224303185920000,110003489822,NEW ENGLAND SCIENCES INC,334419
9936213995264409600,9936224303185920000,110003489822,NEW ENGLAND SCIENCES INC,335999
9936213995264409600,9936224303185920000,110037142838,RESIN TECHNOLOGY GROUP LLC,325520
