pt,cid,lat,lon,layer
USGS-420353070591401,9936236947569639424,42.064794,-70.987253,WQP
USGS-420910070530901,9936240486622691328,42.152694,-70.885778,WQP
USGS-420607070515501,9936241345616150528,42.102183,-70.865339,WQP
USGS-420937070513001,9936242410768039936,42.160250,-70.858306,WQP
USGS-420634070444201,9936243578999144448,42.109336,-70.745294,WQP
USGS-420239070472201,9936245228266586112,42.044219,-70.789539,WQP
USGS-420134070432301,9936246430857428992,42.026158,-70.723150,WQP
USGS-420042070425401,9936247667808010240,42.011733,-70.715092,WQP
USGS-415538070394802,9936271513466437632,41.927542,-70.662900,WQP
USGS-415541070443001,9936273643770216448,41.928161,-70.741631,WQP
USGS-415910070445702,9936274262245507072,41.985408,-70.749164,WQP
USGS-415423070442901,9936276220750594048,41.906522,-70.741522,WQP
USGS-415317070434501,9936276426909024256,41.888039,-70.729130,WQP
USGS-414604070381402,9936284638886494208,41.766206,-70.636636,WQP
USGS-413735070320702,9936297077111783424,41.626628,-70.534670,WQP
USGS-413735070320711,9936297077111783424,41.626628,-70.534670,WQP
USGS-413736070320701,9936297077111783424,41.626806,-70.534768,WQP
USGS-413832070324303,9936297455068905472,41.642528,-70.544662,WQP
USGS-413832070324309,9936297455068905472,41.642566,-70.544671,WQP
USGS-413833070323801,9936297455068905472,41.642494,-70.543265,WQP
USGS-413833070323802,9936297455068905472,41.642494,-70.543265,WQP
USGS-413833070324101,9936297455068905472,41.642536,-70.544198,WQP
USGS-413833070324102,9936297455068905472,41.642536,-70.544198,WQP
USGS-413833070324103,9936297455068905472,41.642536,-70.544198,WQP
USGS-413833070324104,9936297455068905472,41.642536,-70.544198,WQP
USGS-413837070324303,9936297455068905472,41.643658,-70.544832,WQP
USGS-413837070324304,9936297455068905472,41.643630,-70.544848,WQP
USGS-01105883635,9936297626867597312,41.636664,-70.508125,WQP
USGS-011058836354,9936297626867597312,41.637300,-70.507192,WQP
USGS-01105883636,9936297626867597312,41.636459,-70.506972,WQP
USGS-413811070303801,9936297626867597312,41.636542,-70.510082,WQP
USGS-413813070303101,9936297626867597312,41.637031,-70.508641,WQP
USGS-413813070303801,9936297626867597312,41.636953,-70.510174,WQP
USGS-413813070304401,9936297626867597312,41.637019,-70.511916,WQP
USGS-413813070304402,9936297626867597312,41.637019,-70.511916,WQP
USGS-413813070304403,9936297626867597312,41.636983,-70.511919,WQP
USGS-413813070304404,9936297626867597312,41.636986,-70.511919,WQP
USGS-413814070303801,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303802,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303803,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303805,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303807,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303809,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303810,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303812,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070303815,9936297626867597312,41.637203,-70.510061,WQP
USGS-413814070304201,9936297626867597312,41.637353,-70.511292,WQP
USGS-413814070304202,9936297626867597312,41.637353,-70.511292,WQP
USGS-413814070304203,9936297626867597312,41.637353,-70.511292,WQP
USGS-413814070304205,9936297626867597312,41.637353,-70.511292,WQP
USGS-413814070304207,9936297626867597312,41.637353,-70.511292,WQP
USGS-413814070304210,9936297626867597312,41.637353,-70.511292,WQP
USGS-413814070304213,9936297626867597312,41.637353,-70.511292,WQP
USGS-413815070302601,9936297626867597312,41.637403,-70.507305,WQP
USGS-413815070303301,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303302,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303303,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303305,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303307,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303310,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303313,9936297626867597312,41.637720,-70.508500,WQP
USGS-413815070303501,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070303502,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070303503,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070303505,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070303507,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070303510,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070303513,9936297626867597312,41.637517,-70.509245,WQP
USGS-413815070304701,9936297626867597312,41.637736,-70.512602,WQP
USGS-413815070304702,9936297626867597312,41.637747,-70.512624,WQP
USGS-413815070304703,9936297626867597312,41.637720,-70.512641,WQP
USGS-413815070304704,9936297626867597312,41.637747,-70.512624,WQP
USGS-413815070304705,9936297626867597312,41.637722,-70.512638,WQP
USGS-413817070303001,9936297626867597312,41.638259,-70.507825,WQP
USGS-413817070303002,9936297626867597312,41.638259,-70.507825,WQP
USGS-413817070303003,9936297626867597312,41.638259,-70.507825,WQP
USGS-413817070303005,9936297626867597312,41.638259,-70.507825,WQP
USGS-413817070303007,9936297626867597312,41.638259,-70.507825,WQP
USGS-413817070303010,9936297626867597312,41.638259,-70.507825,WQP
USGS-413817070304901,9936297626867597312,41.638056,-70.513102,WQP
USGS-413820070302601,9936297626867597312,41.638856,-70.507269,WQP
USGS-413821070302601,9936297626867597312,41.639028,-70.507227,WQP
USGS-0110588363,9936297661227335680,41.635664,-70.513084,WQP
USGS-01105883632,9936297661227335680,41.636414,-70.512036,WQP
USGS-0110588364,9936297661227335680,41.633164,-70.504750,WQP
USGS-413804070302201,9936297661227335680,41.634439,-70.506294,WQP
USGS-413807070305201,9936297661227335680,41.635445,-70.513966,WQP
USGS-413808070303601,9936297661227335680,41.635514,-70.510182,WQP
USGS-413808070304501,9936297661227335680,41.635622,-70.512121,WQP
USGS-413808070304502,9936297661227335680,41.635625,-70.512121,WQP
USGS-413808070304503,9936297661227335680,41.635622,-70.512124,WQP
USGS-413808070304504,9936297661227335680,41.635622,-70.512124,WQP
USGS-413808070304505,9936297661227335680,41.635622,-70.512124,WQP
USGS-413808070305102,9936297661227335680,41.635686,-70.513674,WQP
USGS-413808070305103,9936297661227335680,41.635692,-70.513688,WQP
USGS-413808070305104,9936297661227335680,41.635683,-70.513658,WQP
USGS-413809070304001,9936297661227335680,41.635953,-70.510710,WQP
USGS-413809070304002,9936297661227335680,41.635967,-70.510702,WQP
USGS-413811070304701,9936297661227335680,41.636467,-70.512502,WQP
USGS-413811070304702,9936297661227335680,41.636475,-70.512482,WQP
USGS-413811070304703,9936297661227335680,41.636481,-70.512466,WQP
USGS-413811070304704,9936297661227335680,41.636486,-70.512452,WQP
USGS-414851070565701,9936326385968611328,41.814186,-70.949203,WQP
USGS-01107600,9936326557767303168,41.833147,-70.941311,WQP
USGS-415026070563603,9936327244962070528,41.840556,-70.943333,WQP
USGS-414913071052701,9936332020965703680,41.822175,-71.090200,WQP
OST_SHPD-NRSA0809-MA006,9936334288708435968,41.874940,-71.093970,WQP
USGS-01108414,9936334288708435968,41.877880,-71.093250,WQP
USGS-01108415,9936335525659017216,41.871561,-71.102556,WQP
USGS-01173515,9936832573634248704,42.204619,-72.318611,WQP
OST_SHPD-NRS18_MA_10009,9936841644605177856,42.178960,-72.368880,WQP
USGS-01177000,9936843809268695040,42.160649,-72.513976,WQP
OST_SHPD-NRS18_MA_10010,9936865799501250560,42.351760,-72.626330,WQP
USGS-421552072345001,9936869647791947776,42.264558,-72.580528,WQP
USGS-421544072344101,9936869682151686144,42.262230,-72.578170,WQP
USGS-421504072333501,9936870438065930240,42.251003,-72.559711,WQP
USGS-421316072324901,9936870850382790656,42.221197,-72.546917,WQP
USGS-421309072333401,9936870953462005760,42.219264,-72.559347,WQP
USGS-421447072345301,9936871228339912704,42.246000,-72.581375,WQP
USGS-01172008,9936871778095726592,42.194914,-72.601428,WQP
OST_SHPD-NRSA0809-MA017,9936871984254156800,42.204020,-72.590540,WQP
USGS-01172006,9936871984254156800,42.210556,-72.591111,WQP
USGS-420952072320701,9936872465290493952,42.174778,-72.533505,WQP
USGS-421107072330001,9936872499650232320,42.185192,-72.550136,WQP
USGS-421128072335601,9936872568369709056,42.191130,-72.565650,WQP
USGS-421029072320101,9936872877607354368,42.164422,-72.535394,WQP
USGS-420935072350501,9936873255564476416,42.159636,-72.584717,WQP
OST_SHPD-NRSA0809-MA013,9936873289924214784,42.158840,-72.576660,WQP
USGS-420900072363701,9936873702241075200,42.150106,-72.610383,WQP
USGS-01172012,9936873839680028672,42.153775,-72.627394,WQP
USGS-421014072373401,9936874217637150720,42.170675,-72.626017,WQP
USGS-01172014,9936876657178574848,42.148669,-72.624211,WQP
USGS-01183610,9936877275653865472,42.099444,-72.636305,WQP
USGS-01185500,9936931701479440384,42.078861,-73.072883,WQP
USGS-01181008,9936949465464176640,42.225645,-72.870653,WQP
USGS-01197134,9936987501694550016,42.393974,-73.240383,WQP
USGS-01197500,9937024507132772352,42.231917,-73.354667,WQP
samplePoint.142700,9942563812353769472,41.685705,-70.012608,EGAD
