go,goLabel,ns,k,K,expected,fold,p,fdr,n,N
http://purl.obolibrary.org/obo/GO_0097386,glial cell projection,Cellular Component,3,12,0.2735826296743064,10.965608465608465,0.0022044673538247628,0.007329853951467335,189,8290
http://purl.obolibrary.org/obo/GO_0097708,intracellular vesicle,Cellular Component,3,12,0.2735826296743064,10.965608465608465,0.0022044673538247628,0.007329853951467335,189,8290
http://purl.obolibrary.org/obo/GO_0031648,protein destabilization,Biological Process,4,25,0.5699638118214716,7.017989417989418,0.002274650760464204,0.0075162372954469345,189,8290
http://purl.obolibrary.org/obo/GO_0070374,positive regulation of ERK1 and ERK2 cascade,Biological Process,9,128,2.918214716525935,3.084077380952381,0.0025447469462896483,0.008356823305099337,189,8290
http://purl.obolibrary.org/obo/GO_0030054,cell junction,Cellular Component,8,105,2.393848009650181,3.341899722852104,0.0026623153489782852,0.008689274635929127,189,8290
http://purl.obolibrary.org/obo/GO_0051246,regulation of protein metabolic process,Biological Process,3,13,0.29638118214716525,10.122100122100123,0.0028180280441319405,0.009086005572595104,189,8290
http://purl.obolibrary.org/obo/GO_0010288,response to lead ion,Biological Process,3,13,0.29638118214716525,10.122100122100123,0.0028180280441319405,0.009086005572595104,189,8290
http://purl.obolibrary.org/obo/GO_0050714,positive regulation of protein secretion,Biological Process,4,27,0.6155609167671894,6.498138349990202,0.00304566324346109,0.009760800274224699,189,8290
http://purl.obolibrary.org/obo/GO_0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,Biological Process,9,132,3.0094089264173705,2.9906204906204903,0.003133703240200337,0.009982815112494487,189,8290
http://purl.obolibrary.org/obo/GO_0014069,postsynaptic density,Cellular Component,8,109,2.4850422195416164,3.219261200912577,0.003358766223889085,0.010636093042315435,189,8290
http://purl.obolibrary.org/obo/GO_1990782,protein tyrosine kinase binding,Molecular Function,4,28,0.6383594692400483,6.266061980347694,0.003490821273221204,0.010845574811158356,189,8290
http://purl.obolibrary.org/obo/GO_0044291,cell-cell contact zone,Cellular Component,3,14,0.31917973462002414,9.399092970521542,0.0035268504555082624,0.010845574811158356,189,8290
http://purl.obolibrary.org/obo/GO_0048268,clathrin coat assembly,Biological Process,3,14,0.31917973462002414,9.399092970521542,0.0035268504555082624,0.010845574811158356,189,8290
http://purl.obolibrary.org/obo/GO_0044233,mitochondria-associated endoplasmic reticulum membrane contact site,Cellular Component,3,14,0.31917973462002414,9.399092970521542,0.0035268504555082624,0.010845574811158356,189,8290
http://purl.obolibrary.org/obo/GO_0042157,lipoprotein metabolic process,Biological Process,3,14,0.31917973462002414,9.399092970521542,0.0035268504555082624,0.010845574811158356,189,8290
http://purl.obolibrary.org/obo/GO_0006915,apoptotic process,Biological Process,18,394,8.982629674306393,2.0038675368624608,0.0037566057494901324,0.011485714130625001,189,8290
http://purl.obolibrary.org/obo/GO_0030659,cytoplasmic vesicle membrane,Cellular Component,7,88,2.00627261761158,3.489057239057239,0.003836612683211375,0.01166330255696258,189,8290
http://purl.obolibrary.org/obo/GO_0031982,vesicle,Cellular Component,8,112,2.553437876960193,3.133030990173847,0.003968144698100967,0.011994619201077921,189,8290
http://purl.obolibrary.org/obo/GO_0045471,response to ethanol,Biological Process,7,89,2.029071170084439,3.4498543487307534,0.004085738773736193,0.012280299591116694,189,8290
http://purl.obolibrary.org/obo/GO_0050852,T cell receptor signaling pathway,Biological Process,5,47,1.0715319662243667,4.666216368344028,0.004123410360897347,0.012323900629198812,189,8290
http://purl.obolibrary.org/obo/GO_0016234,inclusion body,Cellular Component,3,15,0.34197828709288297,8.772486772486774,0.0043352243308957495,0.012637022192315809,189,8290
http://purl.obolibrary.org/obo/GO_0032930,positive regulation of superoxide anion generation,Biological Process,3,15,0.34197828709288297,8.772486772486774,0.0043352243308957495,0.012637022192315809,189,8290
http://purl.obolibrary.org/obo/GO_0043122,regulation of canonical NF-kappaB signal transduction,Biological Process,3,15,0.34197828709288297,8.772486772486774,0.0043352243308957495,0.012637022192315809,189,8290
http://purl.obolibrary.org/obo/GO_0010039,response to iron ion,Biological Process,3,15,0.34197828709288297,8.772486772486774,0.0043352243308957495,0.012637022192315809,189,8290
http://purl.obolibrary.org/obo/GO_0065003,protein-containing complex assembly,Biological Process,7,90,2.051869722557298,3.411522633744856,0.004346945603747731,0.012637022192315809,189,8290
http://purl.obolibrary.org/obo/GO_0016020,membrane,Cellular Component,82,2825,64.4059107358263,1.27317507140516,0.0044627529927058355,0.012903177131084265,189,8290
http://purl.obolibrary.org/obo/GO_1904115,axon cytoplasm,Cellular Component,4,30,0.6839565741857659,5.848324514991182,0.004509712504780001,0.012968470554286272,189,8290
http://purl.obolibrary.org/obo/GO_0007155,cell adhesion,Biological Process,19,433,9.871773220747889,1.9246795459266592,0.004541513577718254,0.012989705501860812,189,8290
http://purl.obolibrary.org/obo/GO_0045087,innate immune response,Biological Process,14,281,6.406393244873342,2.1853169895874522,0.004889665464018026,0.013910241199270902,189,8290
http://purl.obolibrary.org/obo/GO_0030669,clathrin-coated endocytic vesicle membrane,Cellular Component,5,49,1.1171290711700845,4.47575855739121,0.004941796215530452,0.013910241199270902,189,8290
http://purl.obolibrary.org/obo/GO_0010508,positive regulation of autophagy,Biological Process,5,49,1.1171290711700845,4.47575855739121,0.004941796215530452,0.013910241199270902,189,8290
http://purl.obolibrary.org/obo/GO_0009966,regulation of signal transduction,Biological Process,4,31,0.7067551266586248,5.659668885475337,0.005087017664119292,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0019882,antigen processing and presentation,Biological Process,4,31,0.7067551266586248,5.659668885475337,0.005087017664119292,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0086091,regulation of heart rate by cardiac conduction,Biological Process,4,31,0.7067551266586248,5.659668885475337,0.005087017664119292,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0045740,positive regulation of DNA replication,Biological Process,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0043691,reverse cholesterol transport,Biological Process,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0043537,negative regulation of blood vessel endothelial cell migration,Biological Process,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0005977,glycogen metabolic process,Biological Process,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0070507,regulation of microtubule cytoskeleton organization,Biological Process,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0120283,protein serine/threonine kinase binding,Molecular Function,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0001974,blood vessel remodeling,Biological Process,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0032839,dendrite cytoplasm,Cellular Component,3,16,0.36477683956574186,8.22420634920635,0.005246997922995595,0.013957014475168282,189,8290
http://purl.obolibrary.org/obo/GO_0001822,kidney development,Biological Process,5,50,1.1399276236429432,4.386243386243387,0.005391442901941762,0.014269888675786156,189,8290
http://purl.obolibrary.org/obo/GO_0038023,signaling receptor activity,Molecular Function,10,171,3.8985524728588663,2.5650546118382374,0.005652665369086065,0.014887217704721716,189,8290
http://purl.obolibrary.org/obo/GO_0032880,regulation of protein localization,Biological Process,4,32,0.7295536791314837,5.482804232804233,0.005711859903544981,0.014895634650421225,189,8290
http://purl.obolibrary.org/obo/GO_1900026,positive regulation of substrate adhesion-dependent cell spreading,Biological Process,4,32,0.7295536791314837,5.482804232804233,0.005711859903544981,0.014895634650421225,189,8290
http://purl.obolibrary.org/obo/GO_0051117,ATPase binding,Molecular Function,5,51,1.162726176115802,4.300238613964105,0.005869275545690379,0.015231485806376985,189,8290
http://purl.obolibrary.org/obo/GO_0000902,cell morphogenesis,Biological Process,3,17,0.3875753920386007,7.740429505135388,0.006265600058829501,0.01594880014974782,189,8290
http://purl.obolibrary.org/obo/GO_0005164,tumor necrosis factor receptor binding,Molecular Function,3,17,0.3875753920386007,7.740429505135388,0.006265600058829501,0.01594880014974782,189,8290
http://purl.obolibrary.org/obo/GO_1900273,positive regulation of long-term synaptic potentiation,Biological Process,3,17,0.3875753920386007,7.740429505135388,0.006265600058829501,0.01594880014974782,189,8290
http://purl.obolibrary.org/obo/GO_0033344,cholesterol efflux,Biological Process,3,17,0.3875753920386007,7.740429505135388,0.006265600058829501,0.01594880014974782,189,8290
http://purl.obolibrary.org/obo/GO_0005777,peroxisome,Cellular Component,5,52,1.185524728588661,4.217541717541717,0.0063761952535023375,0.016100929276510693,189,8290
http://purl.obolibrary.org/obo/GO_0031594,neuromuscular junction,Cellular Component,4,33,0.7523522316043426,5.316658649991983,0.006385894882225106,0.016100929276510693,189,8290
http://purl.obolibrary.org/obo/GO_0031902,late endosome membrane,Cellular Component,6,74,1.6870928829915561,3.556413556413556,0.006653229957753682,0.01669584121474037,189,8290
http://purl.obolibrary.org/obo/GO_0042802,identical protein binding,Molecular Function,34,972,22.16019300361882,1.5342826659699087,0.006857716015595112,0.017128192114068543,189,8290
http://purl.obolibrary.org/obo/GO_0005543,phospholipid binding,Molecular Function,5,53,1.2083232810615199,4.137965458720176,0.006913092429670997,0.017142676820021917,189,8290
http://purl.obolibrary.org/obo/GO_0009410,response to xenobiotic stimulus,Biological Process,9,149,3.396984318455971,2.649408756791307,0.00692796149681337,0.017142676820021917,189,8290
http://purl.obolibrary.org/obo/GO_0015631,tubulin binding,Molecular Function,4,34,0.7751507840772014,5.160286336756926,0.007110721257748492,0.017513443097787955,189,8290
http://purl.obolibrary.org/obo/GO_0019905,syntaxin binding,Molecular Function,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0001954,positive regulation of cell-matrix adhesion,Biological Process,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0051247,positive regulation of protein metabolic process,Biological Process,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0043395,heparan sulfate proteoglycan binding,Molecular Function,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0099175,regulation of postsynapse organization,Biological Process,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0050807,regulation of synapse organization,Biological Process,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0010719,negative regulation of epithelial to mesenchymal transition,Biological Process,3,18,0.4103739445114596,7.310405643738977,0.00739406134278381,0.017639644100273487,189,8290
http://purl.obolibrary.org/obo/GO_0055038,recycling endosome membrane,Cellular Component,5,54,1.2311218335343788,4.061336468743876,0.007480845566619916,0.017688043739741314,189,8290
http://purl.obolibrary.org/obo/GO_0030163,protein catabolic process,Biological Process,5,54,1.2311218335343788,4.061336468743876,0.007480845566619916,0.017688043739741314,189,8290
http://purl.obolibrary.org/obo/GO_0005856,cytoskeleton,Cellular Component,18,422,9.620989143546442,1.8709095012412547,0.007589592094816248,0.01782787937459658,189,8290
http://purl.obolibrary.org/obo/GO_0005737,cytoplasm,Cellular Component,84,2961,67.5065138721351,1.2443243648917408,0.007607008680513954,0.01782787937459658,189,8290
http://purl.obolibrary.org/obo/GO_0007613,memory,Biological Process,4,35,0.7979493365500603,5.012849584278156,0.007887878457254907,0.018405049733594782,189,8290
http://purl.obolibrary.org/obo/GO_0005938,cell cortex,Cellular Component,7,102,2.325452352231604,3.0101670297748733,0.008558262128545026,0.01982233075705107,189,8290
http://purl.obolibrary.org/obo/GO_0043195,terminal bouton,Cellular Component,3,19,0.4331724969843185,6.925647451963241,0.00863503452760142,0.01982233075705107,189,8290
http://purl.obolibrary.org/obo/GO_0005547,"phosphatidylinositol-3,4,5-trisphosphate binding",Molecular Function,3,19,0.4331724969843185,6.925647451963241,0.00863503452760142,0.01982233075705107,189,8290
http://purl.obolibrary.org/obo/GO_0008284,positive regulation of cell population proliferation,Biological Process,13,270,6.155609167671894,2.1118949637468156,0.008706658598361507,0.01982233075705107,189,8290
http://purl.obolibrary.org/obo/GO_0030658,transport vesicle membrane,Cellular Component,4,36,0.8207478890229192,4.873603762492651,0.008718844731484869,0.01982233075705107,189,8290
http://purl.obolibrary.org/obo/GO_1901224,positive regulation of non-canonical NF-kappaB signal transduction,Biological Process,4,36,0.8207478890229192,4.873603762492651,0.008718844731484869,0.01982233075705107,189,8290
http://purl.obolibrary.org/obo/GO_0098793,presynapse,Cellular Component,6,79,1.8010856453558504,3.3313240908177617,0.009094933818583563,0.020589382091431727,189,8290
http://purl.obolibrary.org/obo/GO_0043410,positive regulation of MAPK cascade,Biological Process,7,104,2.371049457177322,2.9522792022792026,0.00947954439261065,0.021286899853928228,189,8290
http://purl.obolibrary.org/obo/GO_0000139,Golgi membrane,Cellular Component,17,399,9.096622436670687,1.8688255029107161,0.009483073807107124,0.021286899853928228,189,8290
http://purl.obolibrary.org/obo/GO_0030674,protein-macromolecule adaptor activity,Molecular Function,8,130,2.9638118214716527,2.699226699226699,0.009597775972640924,0.021453852174138536,189,8290
http://purl.obolibrary.org/obo/GO_0050321,tau-protein kinase activity,Molecular Function,3,20,0.4559710494571773,6.579365079365079,0.009990814081860883,0.021963277237809876,189,8290
