go,K
http://purl.obolibrary.org/obo/GO_1904996,7
http://purl.obolibrary.org/obo/GO_1904998,1
http://purl.obolibrary.org/obo/GO_1904999,4
http://purl.obolibrary.org/obo/GO_1905000,1
http://purl.obolibrary.org/obo/GO_1905004,1
http://purl.obolibrary.org/obo/GO_1905005,2
http://purl.obolibrary.org/obo/GO_1905006,1
http://purl.obolibrary.org/obo/GO_1905007,4
http://purl.obolibrary.org/obo/GO_1905012,1
http://purl.obolibrary.org/obo/GO_1905026,1
http://purl.obolibrary.org/obo/GO_1905030,3
http://purl.obolibrary.org/obo/GO_1905031,1
http://purl.obolibrary.org/obo/GO_1905035,2
http://purl.obolibrary.org/obo/GO_1905036,1
http://purl.obolibrary.org/obo/GO_1905037,1
http://purl.obolibrary.org/obo/GO_1905039,5
http://purl.obolibrary.org/obo/GO_1905040,1
http://purl.obolibrary.org/obo/GO_1905041,1
http://purl.obolibrary.org/obo/GO_1905049,1
http://purl.obolibrary.org/obo/GO_1905051,2
http://purl.obolibrary.org/obo/GO_1905053,2
http://purl.obolibrary.org/obo/GO_1905060,1
http://purl.obolibrary.org/obo/GO_1905062,1
http://purl.obolibrary.org/obo/GO_1905064,5
http://purl.obolibrary.org/obo/GO_1905065,2
http://purl.obolibrary.org/obo/GO_1905069,3
http://purl.obolibrary.org/obo/GO_1905070,1
http://purl.obolibrary.org/obo/GO_1905072,3
http://purl.obolibrary.org/obo/GO_1905075,3
http://purl.obolibrary.org/obo/GO_1905091,6
http://purl.obolibrary.org/obo/GO_1905116,1
http://purl.obolibrary.org/obo/GO_1905135,2
http://purl.obolibrary.org/obo/GO_1905143,1
http://purl.obolibrary.org/obo/GO_1905144,7
http://purl.obolibrary.org/obo/GO_1905145,2
http://purl.obolibrary.org/obo/GO_1905146,8
http://purl.obolibrary.org/obo/GO_1905152,1
http://purl.obolibrary.org/obo/GO_1905161,2
http://purl.obolibrary.org/obo/GO_1905162,1
http://purl.obolibrary.org/obo/GO_1905164,1
http://purl.obolibrary.org/obo/GO_1905165,2
http://purl.obolibrary.org/obo/GO_1905166,3
http://purl.obolibrary.org/obo/GO_1905167,4
http://purl.obolibrary.org/obo/GO_1905168,24
http://purl.obolibrary.org/obo/GO_1905171,1
http://purl.obolibrary.org/obo/GO_1905172,4
http://purl.obolibrary.org/obo/GO_1905174,1
http://purl.obolibrary.org/obo/GO_1905176,1
http://purl.obolibrary.org/obo/GO_1905179,1
http://purl.obolibrary.org/obo/GO_1905188,1
http://purl.obolibrary.org/obo/GO_1905198,1
http://purl.obolibrary.org/obo/GO_1905203,1
http://purl.obolibrary.org/obo/GO_1905205,3
http://purl.obolibrary.org/obo/GO_1905208,1
http://purl.obolibrary.org/obo/GO_1905213,2
http://purl.obolibrary.org/obo/GO_1905217,1
http://purl.obolibrary.org/obo/GO_1905221,2
http://purl.obolibrary.org/obo/GO_1905222,3
http://purl.obolibrary.org/obo/GO_1905223,1
http://purl.obolibrary.org/obo/GO_1905225,1
http://purl.obolibrary.org/obo/GO_1905229,1
http://purl.obolibrary.org/obo/GO_1905232,5
http://purl.obolibrary.org/obo/GO_1905235,1
http://purl.obolibrary.org/obo/GO_1905242,1
http://purl.obolibrary.org/obo/GO_1905243,1
http://purl.obolibrary.org/obo/GO_1905244,3
http://purl.obolibrary.org/obo/GO_1905247,1
http://purl.obolibrary.org/obo/GO_1905259,2
http://purl.obolibrary.org/obo/GO_1905274,5
http://purl.obolibrary.org/obo/GO_1905278,4
http://purl.obolibrary.org/obo/GO_1905279,5
http://purl.obolibrary.org/obo/GO_1905280,1
http://purl.obolibrary.org/obo/GO_1905281,1
http://purl.obolibrary.org/obo/GO_1905285,1
http://purl.obolibrary.org/obo/GO_1905289,2
http://purl.obolibrary.org/obo/GO_1905291,2
http://purl.obolibrary.org/obo/GO_1905292,1
http://purl.obolibrary.org/obo/GO_1905300,1
http://purl.obolibrary.org/obo/GO_1905302,1
http://purl.obolibrary.org/obo/GO_1905303,1
http://purl.obolibrary.org/obo/GO_1905305,1
http://purl.obolibrary.org/obo/GO_1905310,1
http://purl.obolibrary.org/obo/GO_1905312,3
http://purl.obolibrary.org/obo/GO_1905314,1
http://purl.obolibrary.org/obo/GO_1905315,1
http://purl.obolibrary.org/obo/GO_1905316,1
http://purl.obolibrary.org/obo/GO_1905317,1
http://purl.obolibrary.org/obo/GO_1905322,2
http://purl.obolibrary.org/obo/GO_1905323,5
http://purl.obolibrary.org/obo/GO_1905324,1
http://purl.obolibrary.org/obo/GO_1905326,1
http://purl.obolibrary.org/obo/GO_1905330,2
http://purl.obolibrary.org/obo/GO_1905332,1
http://purl.obolibrary.org/obo/GO_1905333,1
http://purl.obolibrary.org/obo/GO_1905336,2
http://purl.obolibrary.org/obo/GO_1905337,5
http://purl.obolibrary.org/obo/GO_1905344,3
http://purl.obolibrary.org/obo/GO_1905364,1
http://purl.obolibrary.org/obo/GO_1905366,1
http://purl.obolibrary.org/obo/GO_1905367,2
http://purl.obolibrary.org/obo/GO_1905381,1
http://purl.obolibrary.org/obo/GO_1905382,5
http://purl.obolibrary.org/obo/GO_1905383,1
http://purl.obolibrary.org/obo/GO_1905386,1
http://purl.obolibrary.org/obo/GO_1905394,6
http://purl.obolibrary.org/obo/GO_1905399,1
http://purl.obolibrary.org/obo/GO_1905403,2
http://purl.obolibrary.org/obo/GO_1905404,1
http://purl.obolibrary.org/obo/GO_1905429,1
http://purl.obolibrary.org/obo/GO_1905430,2
http://purl.obolibrary.org/obo/GO_1905443,1
http://purl.obolibrary.org/obo/GO_1905445,1
http://purl.obolibrary.org/obo/GO_1905448,2
http://purl.obolibrary.org/obo/GO_1905450,1
http://purl.obolibrary.org/obo/GO_1905457,1
http://purl.obolibrary.org/obo/GO_1905460,2
http://purl.obolibrary.org/obo/GO_1905461,4
http://purl.obolibrary.org/obo/GO_1905477,5
http://purl.obolibrary.org/obo/GO_1905492,1
http://purl.obolibrary.org/obo/GO_1905502,2
http://purl.obolibrary.org/obo/GO_1905503,1
http://purl.obolibrary.org/obo/GO_1905504,1
http://purl.obolibrary.org/obo/GO_1905515,8
http://purl.obolibrary.org/obo/GO_1905516,2
http://purl.obolibrary.org/obo/GO_1905517,1
http://purl.obolibrary.org/obo/GO_1905521,3
http://purl.obolibrary.org/obo/GO_1905522,3
http://purl.obolibrary.org/obo/GO_1905523,2
http://purl.obolibrary.org/obo/GO_1905524,1
http://purl.obolibrary.org/obo/GO_1905526,1
http://purl.obolibrary.org/obo/GO_1905528,1
http://purl.obolibrary.org/obo/GO_1905534,1
http://purl.obolibrary.org/obo/GO_1905537,1
http://purl.obolibrary.org/obo/GO_1905539,2
http://purl.obolibrary.org/obo/GO_1905551,1
http://purl.obolibrary.org/obo/GO_1905552,2
http://purl.obolibrary.org/obo/GO_1905554,1
http://purl.obolibrary.org/obo/GO_1905555,6
http://purl.obolibrary.org/obo/GO_1905559,1
http://purl.obolibrary.org/obo/GO_1905562,1
http://purl.obolibrary.org/obo/GO_1905563,4
http://purl.obolibrary.org/obo/GO_1905564,13
http://purl.obolibrary.org/obo/GO_1905572,1
http://purl.obolibrary.org/obo/GO_1905573,3
http://purl.obolibrary.org/obo/GO_1905574,1
http://purl.obolibrary.org/obo/GO_1905575,1
http://purl.obolibrary.org/obo/GO_1905576,3
http://purl.obolibrary.org/obo/GO_1905577,1
http://purl.obolibrary.org/obo/GO_1905580,1
http://purl.obolibrary.org/obo/GO_1905581,2
http://purl.obolibrary.org/obo/GO_1905590,1
http://purl.obolibrary.org/obo/GO_1905594,1
http://purl.obolibrary.org/obo/GO_1905601,1
http://purl.obolibrary.org/obo/GO_1905602,1
http://purl.obolibrary.org/obo/GO_1905604,2
http://purl.obolibrary.org/obo/GO_1905605,4
http://purl.obolibrary.org/obo/GO_1905606,18
http://purl.obolibrary.org/obo/GO_1905607,1
http://purl.obolibrary.org/obo/GO_1905609,1
http://purl.obolibrary.org/obo/GO_1905627,1
http://purl.obolibrary.org/obo/GO_1905634,3
http://purl.obolibrary.org/obo/GO_1905638,2
http://purl.obolibrary.org/obo/GO_1905641,4
http://purl.obolibrary.org/obo/GO_1905653,4
http://purl.obolibrary.org/obo/GO_1905664,3
http://purl.obolibrary.org/obo/GO_1905665,5
http://purl.obolibrary.org/obo/GO_1905669,1
http://purl.obolibrary.org/obo/GO_1905670,1
http://purl.obolibrary.org/obo/GO_1905671,3
http://purl.obolibrary.org/obo/GO_1905672,3
http://purl.obolibrary.org/obo/GO_1905673,2
http://purl.obolibrary.org/obo/GO_1905675,1
http://purl.obolibrary.org/obo/GO_1905676,1
http://purl.obolibrary.org/obo/GO_1905684,2
http://purl.obolibrary.org/obo/GO_1905686,3
http://purl.obolibrary.org/obo/GO_1905691,5
http://purl.obolibrary.org/obo/GO_1905695,1
http://purl.obolibrary.org/obo/GO_1905703,1
http://purl.obolibrary.org/obo/GO_1905704,2
http://purl.obolibrary.org/obo/GO_1905707,1
http://purl.obolibrary.org/obo/GO_1905709,1
http://purl.obolibrary.org/obo/GO_1905710,1
http://purl.obolibrary.org/obo/GO_1905716,1
http://purl.obolibrary.org/obo/GO_1905719,3
http://purl.obolibrary.org/obo/GO_1905720,1
http://purl.obolibrary.org/obo/GO_1905721,1
http://purl.obolibrary.org/obo/GO_1905737,1
http://purl.obolibrary.org/obo/GO_1905765,1
http://purl.obolibrary.org/obo/GO_1905773,2
http://purl.obolibrary.org/obo/GO_1905784,2
http://purl.obolibrary.org/obo/GO_1905786,1
http://purl.obolibrary.org/obo/GO_1905793,2
http://purl.obolibrary.org/obo/GO_1905795,1
http://purl.obolibrary.org/obo/GO_1905801,1
http://purl.obolibrary.org/obo/GO_1905805,1
http://purl.obolibrary.org/obo/GO_1905806,4
http://purl.obolibrary.org/obo/GO_1905808,1
http://purl.obolibrary.org/obo/GO_1905809,1
http://purl.obolibrary.org/obo/GO_1905818,2
http://purl.obolibrary.org/obo/GO_1905820,7
http://purl.obolibrary.org/obo/GO_1905821,5
http://purl.obolibrary.org/obo/GO_1905828,1
http://purl.obolibrary.org/obo/GO_1905832,5
http://purl.obolibrary.org/obo/GO_1905833,1
http://purl.obolibrary.org/obo/GO_1905835,1
http://purl.obolibrary.org/obo/GO_1905839,1
http://purl.obolibrary.org/obo/GO_1905856,2
http://purl.obolibrary.org/obo/GO_1905857,3
http://purl.obolibrary.org/obo/GO_1905867,1
http://purl.obolibrary.org/obo/GO_1905869,1
http://purl.obolibrary.org/obo/GO_1905870,3
http://purl.obolibrary.org/obo/GO_1905871,1
http://purl.obolibrary.org/obo/GO_1905872,1
http://purl.obolibrary.org/obo/GO_1905873,1
http://purl.obolibrary.org/obo/GO_1905875,2
http://purl.obolibrary.org/obo/GO_1905885,2
http://purl.obolibrary.org/obo/GO_1905890,1
http://purl.obolibrary.org/obo/GO_1905898,4
http://purl.obolibrary.org/obo/GO_1905899,1
http://purl.obolibrary.org/obo/GO_1905906,3
http://purl.obolibrary.org/obo/GO_1905907,10
http://purl.obolibrary.org/obo/GO_1905908,5
http://purl.obolibrary.org/obo/GO_1905913,4
http://purl.obolibrary.org/obo/GO_1905935,1
http://purl.obolibrary.org/obo/GO_1905945,1
http://purl.obolibrary.org/obo/GO_1905949,1
http://purl.obolibrary.org/obo/GO_1905956,2
http://purl.obolibrary.org/obo/GO_1990000,20
http://purl.obolibrary.org/obo/GO_1990002,1
http://purl.obolibrary.org/obo/GO_1990003,5
http://purl.obolibrary.org/obo/GO_1990023,8
http://purl.obolibrary.org/obo/GO_1990026,2
http://purl.obolibrary.org/obo/GO_1990032,1
http://purl.obolibrary.org/obo/GO_1990034,1
http://purl.obolibrary.org/obo/GO_1990036,2
http://purl.obolibrary.org/obo/GO_1990037,1
http://purl.obolibrary.org/obo/GO_1990038,1
http://purl.obolibrary.org/obo/GO_1990044,2
http://purl.obolibrary.org/obo/GO_1990046,1
http://purl.obolibrary.org/obo/GO_1990047,1
http://purl.obolibrary.org/obo/GO_1990048,1
http://purl.obolibrary.org/obo/GO_1990049,1
http://purl.obolibrary.org/obo/GO_1990050,1
http://purl.obolibrary.org/obo/GO_1990074,2
http://purl.obolibrary.org/obo/GO_1990075,2
http://purl.obolibrary.org/obo/GO_1990079,1
http://purl.obolibrary.org/obo/GO_1990081,1
http://purl.obolibrary.org/obo/GO_1990089,2
http://purl.obolibrary.org/obo/GO_1990090,23
http://purl.obolibrary.org/obo/GO_1990092,1
http://purl.obolibrary.org/obo/GO_1990108,2
http://purl.obolibrary.org/obo/GO_1990114,1
http://purl.obolibrary.org/obo/GO_1990116,11
http://purl.obolibrary.org/obo/GO_1990117,1
http://purl.obolibrary.org/obo/GO_1990136,2
http://purl.obolibrary.org/obo/GO_1990138,10
http://purl.obolibrary.org/obo/GO_1990144,1
http://purl.obolibrary.org/obo/GO_1990145,5
http://purl.obolibrary.org/obo/GO_1990165,2
http://purl.obolibrary.org/obo/GO_1990166,8
http://purl.obolibrary.org/obo/GO_1990167,1
http://purl.obolibrary.org/obo/GO_1990180,4
http://purl.obolibrary.org/obo/GO_1990182,4
http://purl.obolibrary.org/obo/GO_1990189,1
http://purl.obolibrary.org/obo/GO_1990226,8
http://purl.obolibrary.org/obo/GO_1990227,1
http://purl.obolibrary.org/obo/GO_1990239,5
http://purl.obolibrary.org/obo/GO_1990244,1
http://purl.obolibrary.org/obo/GO_1990247,12
http://purl.obolibrary.org/obo/GO_1990253,5
http://purl.obolibrary.org/obo/GO_1990254,4
http://purl.obolibrary.org/obo/GO_1990256,1
http://purl.obolibrary.org/obo/GO_1990259,1
http://purl.obolibrary.org/obo/GO_1990261,4
http://purl.obolibrary.org/obo/GO_1990262,2
http://purl.obolibrary.org/obo/GO_1990266,6
http://purl.obolibrary.org/obo/GO_1990268,2
http://purl.obolibrary.org/obo/GO_1990269,2
http://purl.obolibrary.org/obo/GO_1990275,5
http://purl.obolibrary.org/obo/GO_1990276,1
http://purl.obolibrary.org/obo/GO_1990280,1
http://purl.obolibrary.org/obo/GO_1990314,9
http://purl.obolibrary.org/obo/GO_1990357,1
http://purl.obolibrary.org/obo/GO_1990362,1
http://purl.obolibrary.org/obo/GO_1990379,5
http://purl.obolibrary.org/obo/GO_1990380,8
http://purl.obolibrary.org/obo/GO_1990381,11
http://purl.obolibrary.org/obo/GO_1990384,4
http://purl.obolibrary.org/obo/GO_1990386,1
http://purl.obolibrary.org/obo/GO_1990401,1
http://purl.obolibrary.org/obo/GO_1990402,1
http://purl.obolibrary.org/obo/GO_1990403,6
http://purl.obolibrary.org/obo/GO_1990404,18
http://purl.obolibrary.org/obo/GO_1990405,6
http://purl.obolibrary.org/obo/GO_1990408,4
http://purl.obolibrary.org/obo/GO_1990409,1
http://purl.obolibrary.org/obo/GO_1990410,2
http://purl.obolibrary.org/obo/GO_1990416,6
http://purl.obolibrary.org/obo/GO_1990418,6
http://purl.obolibrary.org/obo/GO_1990422,1
http://purl.obolibrary.org/obo/GO_1990426,1
http://purl.obolibrary.org/obo/GO_1990428,3
http://purl.obolibrary.org/obo/GO_1990430,3
http://purl.obolibrary.org/obo/GO_1990438,1
http://purl.obolibrary.org/obo/GO_1990439,1
http://purl.obolibrary.org/obo/GO_1990442,1
http://purl.obolibrary.org/obo/GO_1990444,2
http://purl.obolibrary.org/obo/GO_1990446,3
http://purl.obolibrary.org/obo/GO_1990447,1
http://purl.obolibrary.org/obo/GO_1990448,1
http://purl.obolibrary.org/obo/GO_1990450,2
http://purl.obolibrary.org/obo/GO_1990456,6
http://purl.obolibrary.org/obo/GO_1990459,10
http://purl.obolibrary.org/obo/GO_1990460,2
http://purl.obolibrary.org/obo/GO_1990478,1
http://purl.obolibrary.org/obo/GO_1990481,4
http://purl.obolibrary.org/obo/GO_1990498,9
http://purl.obolibrary.org/obo/GO_1990502,2
http://purl.obolibrary.org/obo/GO_1990518,2
http://purl.obolibrary.org/obo/GO_1990523,1
http://purl.obolibrary.org/obo/GO_1990535,9
http://purl.obolibrary.org/obo/GO_1990540,1
http://purl.obolibrary.org/obo/GO_1990542,3
http://purl.obolibrary.org/obo/GO_1990544,5
http://purl.obolibrary.org/obo/GO_1990547,1
http://purl.obolibrary.org/obo/GO_1990559,1
http://purl.obolibrary.org/obo/GO_1990573,24
http://purl.obolibrary.org/obo/GO_1990575,1
http://purl.obolibrary.org/obo/GO_1990578,3
http://purl.obolibrary.org/obo/GO_1990592,4
http://purl.obolibrary.org/obo/GO_1990595,1
http://purl.obolibrary.org/obo/GO_1990599,1
http://purl.obolibrary.org/obo/GO_1990627,1
http://purl.obolibrary.org/obo/GO_1990635,8
http://purl.obolibrary.org/obo/GO_1990637,1
http://purl.obolibrary.org/obo/GO_1990641,1
http://purl.obolibrary.org/obo/GO_1990646,1
http://purl.obolibrary.org/obo/GO_1990674,1
http://purl.obolibrary.org/obo/GO_1990675,1
http://purl.obolibrary.org/obo/GO_1990676,1
http://purl.obolibrary.org/obo/GO_1990680,2
http://purl.obolibrary.org/obo/GO_1990683,1
http://purl.obolibrary.org/obo/GO_1990697,1
http://purl.obolibrary.org/obo/GO_1990698,1
http://purl.obolibrary.org/obo/GO_1990699,1
http://purl.obolibrary.org/obo/GO_1990708,8
http://purl.obolibrary.org/obo/GO_1990709,1
http://purl.obolibrary.org/obo/GO_1990715,2
http://purl.obolibrary.org/obo/GO_1990723,1
http://purl.obolibrary.org/obo/GO_1990737,2
http://purl.obolibrary.org/obo/GO_1990743,2
http://purl.obolibrary.org/obo/GO_1990748,6
http://purl.obolibrary.org/obo/GO_1990752,2
http://purl.obolibrary.org/obo/GO_1990756,16
http://purl.obolibrary.org/obo/GO_1990757,5
http://purl.obolibrary.org/obo/GO_1990758,1
http://purl.obolibrary.org/obo/GO_1990760,5
http://purl.obolibrary.org/obo/GO_1990761,1
http://purl.obolibrary.org/obo/GO_1990763,7
http://purl.obolibrary.org/obo/GO_1990764,2
http://purl.obolibrary.org/obo/GO_1990769,1
http://purl.obolibrary.org/obo/GO_1990770,1
http://purl.obolibrary.org/obo/GO_1990771,1
http://purl.obolibrary.org/obo/GO_1990776,8
http://purl.obolibrary.org/obo/GO_1990778,2
http://purl.obolibrary.org/obo/GO_1990780,1
http://purl.obolibrary.org/obo/GO_1990782,28
http://purl.obolibrary.org/obo/GO_1990785,3
http://purl.obolibrary.org/obo/GO_1990786,2
http://purl.obolibrary.org/obo/GO_1990791,4
http://purl.obolibrary.org/obo/GO_1990809,3
http://purl.obolibrary.org/obo/GO_1990812,2
http://purl.obolibrary.org/obo/GO_1990814,2
http://purl.obolibrary.org/obo/GO_1990817,5
http://purl.obolibrary.org/obo/GO_1990825,11
http://purl.obolibrary.org/obo/GO_1990828,1
http://purl.obolibrary.org/obo/GO_1990830,1
http://purl.obolibrary.org/obo/GO_1990834,3
http://purl.obolibrary.org/obo/GO_1990837,176
http://purl.obolibrary.org/obo/GO_1990839,1
http://purl.obolibrary.org/obo/GO_1990841,47
http://purl.obolibrary.org/obo/GO_1990845,6
http://purl.obolibrary.org/obo/GO_1990856,1
http://purl.obolibrary.org/obo/GO_1990858,2
http://purl.obolibrary.org/obo/GO_1990859,6
http://purl.obolibrary.org/obo/GO_1990869,8
http://purl.obolibrary.org/obo/GO_1990874,2
http://purl.obolibrary.org/obo/GO_1990876,1
http://purl.obolibrary.org/obo/GO_1990883,1
http://purl.obolibrary.org/obo/GO_1990889,1
http://purl.obolibrary.org/obo/GO_1990890,1
http://purl.obolibrary.org/obo/GO_1990910,2
http://purl.obolibrary.org/obo/GO_1990911,4
http://purl.obolibrary.org/obo/GO_1990913,1
http://purl.obolibrary.org/obo/GO_1990918,2
http://purl.obolibrary.org/obo/GO_1990926,2
http://purl.obolibrary.org/obo/GO_1990927,1
http://purl.obolibrary.org/obo/GO_1990928,3
http://purl.obolibrary.org/obo/GO_1990930,1
http://purl.obolibrary.org/obo/GO_1990931,1
http://purl.obolibrary.org/obo/GO_1990935,6
http://purl.obolibrary.org/obo/GO_1990948,10
http://purl.obolibrary.org/obo/GO_1990959,3
http://purl.obolibrary.org/obo/GO_1990960,1
http://purl.obolibrary.org/obo/GO_1990961,8
http://purl.obolibrary.org/obo/GO_1990962,4
http://purl.obolibrary.org/obo/GO_1990963,1
http://purl.obolibrary.org/obo/GO_1990966,3
http://purl.obolibrary.org/obo/GO_1990983,1
http://purl.obolibrary.org/obo/GO_1990984,3
http://purl.obolibrary.org/obo/GO_2000001,9
http://purl.obolibrary.org/obo/GO_2000003,3
http://purl.obolibrary.org/obo/GO_2000005,1
http://purl.obolibrary.org/obo/GO_2000007,1
http://purl.obolibrary.org/obo/GO_2000008,6
http://purl.obolibrary.org/obo/GO_2000009,4
http://purl.obolibrary.org/obo/GO_2000010,9
http://purl.obolibrary.org/obo/GO_2000016,2
http://purl.obolibrary.org/obo/GO_2000017,1
http://purl.obolibrary.org/obo/GO_2000020,2
http://purl.obolibrary.org/obo/GO_2000026,14
http://purl.obolibrary.org/obo/GO_2000035,6
http://purl.obolibrary.org/obo/GO_2000036,11
http://purl.obolibrary.org/obo/GO_2000042,13
http://purl.obolibrary.org/obo/GO_2000045,39
http://purl.obolibrary.org/obo/GO_2000048,8
http://purl.obolibrary.org/obo/GO_2000049,6
http://purl.obolibrary.org/obo/GO_2000050,1
http://purl.obolibrary.org/obo/GO_2000051,2
http://purl.obolibrary.org/obo/GO_2000052,6
http://purl.obolibrary.org/obo/GO_2000058,4
http://purl.obolibrary.org/obo/GO_2000059,14
http://purl.obolibrary.org/obo/GO_2000060,15
http://purl.obolibrary.org/obo/GO_2000062,1
http://purl.obolibrary.org/obo/GO_2000063,1
http://purl.obolibrary.org/obo/GO_2000064,1
http://purl.obolibrary.org/obo/GO_2000065,3
http://purl.obolibrary.org/obo/GO_2000074,3
http://purl.obolibrary.org/obo/GO_2000077,2
http://purl.obolibrary.org/obo/GO_2000078,1
http://purl.obolibrary.org/obo/GO_2000096,3
http://purl.obolibrary.org/obo/GO_2000097,1
http://purl.obolibrary.org/obo/GO_2000098,2
http://purl.obolibrary.org/obo/GO_2000104,4
http://purl.obolibrary.org/obo/GO_2000105,1
http://purl.obolibrary.org/obo/GO_2000107,2
http://purl.obolibrary.org/obo/GO_2000110,4
http://purl.obolibrary.org/obo/GO_2000111,2
http://purl.obolibrary.org/obo/GO_2000114,10
http://purl.obolibrary.org/obo/GO_2000119,1
http://purl.obolibrary.org/obo/GO_2000120,1
http://purl.obolibrary.org/obo/GO_2000121,5
http://purl.obolibrary.org/obo/GO_2000124,2
http://purl.obolibrary.org/obo/GO_2000134,15
http://purl.obolibrary.org/obo/GO_2000136,1
http://purl.obolibrary.org/obo/GO_2000138,1
http://purl.obolibrary.org/obo/GO_2000143,1
http://purl.obolibrary.org/obo/GO_2000144,6
http://purl.obolibrary.org/obo/GO_2000145,13
http://purl.obolibrary.org/obo/GO_2000146,7
http://purl.obolibrary.org/obo/GO_2000147,10
http://purl.obolibrary.org/obo/GO_2000156,1
http://purl.obolibrary.org/obo/GO_2000158,1
