fips,"Overall(Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation)",adult obesity,air pollution - particulate matter,children in poverty,children in single-parent households,drinking water violations,drug overdose deaths,firearm fatalities,food insecurity,frequent mental distress,homicides,income inequality,life expectancy,limited access to healthy foods,low birthweight,mental health providers,motor vehicle crash deaths,physical inactivity,poor or fair health,premature death,preventable hospital stays,primary care physicians,residential segregation - black/white,rural,severe housing cost burden,severe housing problems,unemployment,uninsured
01033,0.3475,37.0,8.1,23.6,34.505695518,1.0,0.012090875017,0.021522635246,15.9,17.3,0.0054826422158000005,4.5787964269,73.875034169,8.8293033096,10.546697039,1916.0,0.02428027267,29.1,18.6,11.071977060999998,4.273,1583.0,28.73814173,43.894686558,9.3444844181,10.808957952,3.989769821,10.455152716
01035,0.6575,42.8,9.2,33.9,49.93880049,0.0,,0.027841923386,16.0,18.1,0.015046122151,4.1882489761,71.194267398,13.288972735,13.870967742,1888.0,0.030092244303,35.0,24.2,15.564972277999999,8.347999999999999,2370.0,23.503476082,80.949501058,5.4281345566,8.3424807903,4.844606947,11.361795673
01037,0.436,41.5,9.6,29.9,28.301886792,0.0,,0.018739576111,14.0,17.3,0.016005762074,4.1184880058,73.925127489,7.7172192361,14.516129032,5225.0,0.044015845703999995,30.0,20.4,13.476848365999999,2.604,,47.796278255,100.0,2.8563348416,11.41439206,3.0854248216,11.703800786
01039,0.7075,44.8,9.1,28.3,31.939437635,0.0,0.01622133105,0.022639678732000002,16.4,17.7,0.0057413191255,5.4833941923,72.917641871,5.4804849646,10.609037328,1251.0,0.025261804151999998,28.2,19.7,12.059171195000001,5.332,1847.0,37.103692493,69.651793989,9.5468277946,12.558922559,3.0167597765,12.093237125
01041,0.6025,40.4,9.1,28.9,32.871287129,0.0,,0.021719928758999998,15.2,17.6,,5.8084341288,72.58910799,13.506183464,11.090225564,1454.0,0.029896599004,30.7,21.1,12.024580110999999,3.098,6841.0,20.609276891,100.0,9.8530087276,8.0889787664,3.293657264,12.907139524
01043,0.5156,38.0,9.4,17.5,20.109912477,0.0,0.019465686761000002,0.016788543498,14.7,17.2,0.0039638428595,4.249399554,73.914253636,2.8437442709,8.6176980914,653.0,0.024989444114000003,28.9,17.9,10.570644074,4.276,1761.0,77.569022441,73.239559237,8.3481293595,10.665377799,2.3547274692,14.068965517
01045,0.8065,39.2,9.1,22.7,30.825945756,0.0,0.0088383065805,0.022399700251,17.1,17.2,0.006094234273999999,5.1857240761,74.908845911,8.7955021136,8.4528465884,759.0,0.021184719143,29.4,20.4,10.384793068999999,3.964,3766.0,31.388458054,50.888539532,11.506716297,11.938314278,3.1460674157,13.846511268
01047,0.9157,47.5,9.5,45.4,59.119965907,0.0,,0.040874718986,20.3,18.4,0.033251848035,5.4236740863,71.087503782,8.7671298024,14.00476758,1393.0,0.034713467729,34.6,27.0,15.053294581000001,4.8759999999999994,1245.0,55.926208569,45.638977636,15.337837838,16.719044626,7.4145712444,11.498423869
01049,0.7387,42.1,7.5,29.3,21.162016305,0.0,0.025634333227999996,0.019043724953000003,16.0,18.3,0.004606744273600001,4.9504742996,73.842478266,,8.452173913,2476.0,0.022833428139,31.6,22.5,10.883125674999999,3.274,2239.0,64.387429677,90.130644504,9.587615996,11.059907834,2.5372222401,19.028825759
01051,0.4564,37.1,10.0,17.3,23.527597903,0.0,0.010601254210000001,0.02422136863,12.5,16.7,0.008403729154800001,4.0671064145,75.289530854,4.9842455945,9.2632552404,3883.0,0.018558235217,24.9,16.6,9.2050311336,3.789,4324.0,29.355382384,54.18836614,9.2827004219,12.066644228,2.7193869406,10.888661266
01053,0.8708,43.6,9.3,29.9,42.619617225,0.0,0.032828144663000006,0.023263740485,18.2,18.5,0.013442976813,5.1814658916,72.208512051,5.6765487704,9.9676375405,1265.0,0.023045103108,33.6,24.7,13.083863455,4.96,3023.0,27.353205364,63.511573893,12.264232194,10.198624905,4.1071428571,14.440229842
01055,0.6483,41.1,8.4,25.0,32.748118954,0.0,0.021814156411,0.020684581596000003,16.3,17.5,0.0062582835336,4.8287123233,72.537031187,13.397919566,9.341117598,753.0,0.021417236981999998,29.3,19.1,12.211098011,4.452,1312.0,66.452510103,37.483481758,10.521127146,10.439137134,4.0853751719,13.783105309
01057,0.6725,39.4,9.0,26.5,30.068728522,1.0,0.024501796798000002,0.019514574948,17.8,18.5,,5.5601640026,73.059710184,0.4299896114,10.129659643,5383.0,0.025081514924,31.6,21.4,12.488511478,3.5770000000000004,1015.0,50.072553053,80.23316513,9.301139262,11.544117647,3.0662858861,13.771340723
01059,0.7298,38.4,8.2,25.1,30.846201359,0.0,0.012734527548999999,0.015252136888000001,14.9,17.8,0.0049852256041,4.387273265,73.676389027,5.7351046475,9.7677595628,8003.0,0.030364555952,31.9,22.0,10.961322979,5.08,2251.0,68.565502919,70.366515266,8.6067989782,9.8642533937,2.5377516779,15.884589753
01061,0.5691,38.0,9.0,29.1,24.580721667,0.0,0.018988303205,0.014390559793,18.4,18.7,,4.9480498197,72.630878775,3.8639910335,8.1540770385,3814.0,0.027490297542000004,31.9,22.0,12.682499926000002,3.3930000000000002,3773.0,22.170662345,89.641657335,12.467396974,11.747713048,2.8108796507,15.04823466
01063,0.9513,49.1,9.3,51.8,75.939849624,0.0,,,22.3,19.0,,5.8048424487,72.860772885,22.756475345,15.789473684,7629.0,0.04645720775,40.7,31.7,14.803444714,3.884,1998.0,22.847600035,100.0,14.482758621,17.457627119,6.8691750086,11.572438163
01065,0.9351,47.3,9.4,32.6,49.610164597,0.0,,0.027096232269,19.2,18.2,0.013453388813,6.1680911681,72.54515094,6.9764912571,12.262773723,4918.0,0.026906777625,36.1,26.0,13.406622615,4.572,4890.0,22.92369027,89.168781726,13.176818951,14.690265487,5.6895380435,11.378536147
01067,0.5646,42.1,9.1,24.6,25.719072885,0.0,,0.019779401499,13.7,17.5,,5.2336913286,75.537585201,8.0481033695,10.604805302,2910.0,0.020771192847999997,29.2,20.1,10.034027792000002,3.2870000000000004,3445.0,29.566783077,87.752860941,7.7234455959,9.4268476621,3.1826769365,12.024873688
01069,0.7021,39.1,8.1,27.1,32.814283385,0.0,0.013872074253,0.017123743783,15.3,17.4,0.0080386728287,5.1497321041,75.648321725,4.242109128,10.84727469,575.0,0.01757608127,32.0,19.8,9.505368035199998,3.196,1171.0,46.558050416,33.804051326,12.874297006,12.65581277,3.4001706485,13.550003562
01071,0.5528,40.1,8.6,27.0,25.027095376,1.0,0.0077447335812,0.023552941994,16.8,18.3,0.0046693675754,4.8276762402,73.268808729,5.3704164542,9.3071354705,1885.0,0.029938886218,28.6,20.4,11.395223745,3.388,1910.0,57.107839925,77.017303248,8.2991695574,10.074897318,2.8683351469,12.650662417
01073,0.7562,38.9,10.7,23.6,36.600943463,0.0,0.032738449687,0.031106343901999997,14.1,15.4,0.021937559029999998,5.392011899,74.060552348,12.586638604,11.416592894,443.0,0.016344782123,24.8,17.3,11.420422505000001,3.115,875.0,63.85593956,9.833765145,14.974847075,15.469126823,3.6479192334,9.9758865004
01075,0.5519,39.2,8.9,24.7,19.384717168,0.0,,0.014434805202,17.1,17.8,,5.408388521,75.261510187,0.416253749,8.5146641438,4563.0,0.02982035805,28.7,19.8,9.96783546,3.7699999999999996,,18.939467112,100.0,7.4620988384,9.1374893254,2.9871727289,12.057553957
01077,0.4745,39.4,8.0,22.8,25.15940776,0.0,0.010772611712,0.015323520524999999,14.0,16.8,0.0058548731033,4.6192290041,75.94632606,6.4706819216,9.6499380421,570.0,0.021262433902000003,26.3,17.1,9.0116064395,3.148,1867.0,50.050680812,49.295106192,10.802263648,12.087340785,3.1725285171,11.825943574
01079,0.4239,38.6,8.5,23.0,23.284076785,0.0,,0.024237870461,16.3,18.2,0.006476040807699999,4.3885209713,72.860354717,5.3540348345,8.5872576177,788.0,0.030653259822999997,29.7,20.8,12.573670648999999,4.789000000000001,6571.0,66.706347905,91.289787123,7.6196955523,10.414201183,2.9350396439,15.077436988
01081,0.6795,36.8,10.1,18.4,27.750594538,0.0,0.008479469589,0.017894152412,14.1,15.8,0.008605722184199999,6.6448539836,77.719816714,11.069019519,9.3084904946,900.0,0.013307817811,24.7,17.4,7.3124567666,2.549,1918.0,33.124655196,27.409498955,16.448397021,17.448327384,2.8437997339,10.544276087
01083,0.4602,34.9,8.6,11.8,16.0284126,0.0,0.005045120191599999,0.017132053039,12.9,16.2,0.0061476454517999995,4.4935910618,77.09611375,6.4263673672,8.9255968906,1955.0,0.017843166067,26.3,17.0,7.8518050630000005,3.1919999999999997,2690.0,43.930284374,57.609142084,8.1454486116,10.732617825,2.4521171519,12.144972365
01085,0.8997,48.8,9.4,43.0,53.882453882,0.0,,0.062280261175000004,20.1,18.4,0.035304252044000006,5.8826988093,70.301468043,20.204006563,14.709236032,,0.036716422125999994,37.4,27.9,16.605901538999998,3.979,9641.0,29.195083416,100.0,19.017704169,18.235294118,9.2230296255,11.666436559
01087,0.8896,47.3,9.7,42.9,55.14354067,0.0,,0.047763786366,16.4,17.8,0.039035591274,5.3758228606,71.278186331,22.099887023,13.401253918,242.0,0.029085342518000004,35.3,25.5,14.740200989000002,3.408,2983.0,54.883488006,55.54726832,13.24002574,15.919732441,6.0015098138,13.20754717
01089,0.3596,35.3,7.4,13.9,26.221436084,0.0,0.020109377137,0.018073987938,11.9,15.2,0.007518850269399999,5.0401829015,77.353246658,9.3429073813,10.138496706,585.0,0.013108780836,22.5,14.9,8.359534618,3.094,1150.0,48.784552703,16.441514765,10.224594847,11.289560699,2.655511852,9.9172547675
01091,0.8113,43.5,9.4,34.2,43.876391729,1.0,,0.022986103855,17.0,17.5,0.013986219893000001,6.2817617165,71.033099769,13.247225464,11.97053407,3166.0,0.025764089275999998,31.8,23.1,15.174438143,3.617,2676.0,35.660308849,69.315641794,9.5187651332,12.839673913,4.215851602,11.083881809
01093,0.6833,37.9,8.6,24.5,22.008408797,0.0,,0.020804531361,17.7,18.2,,4.8374811025,73.078828998,1.0310084298,9.4736842105,4178.0,0.023395163408,29.6,20.3,11.966682856999999,4.616,3713.0,46.820488804,88.854951911,5.9951591882,10.879533139,2.8453453453,12.357860272
01095,0.6222,39.7,9.1,22.3,25.869070825,0.0,0.018628847806,0.015398124757999999,15.2,17.3,0.004328752319200001,4.7413863359,73.893120847,10.031421286,8.1613797351,360.0,0.022688632846,29.9,19.3,10.517459061999999,3.61,1732.0,48.533133638,53.268687042,8.8748629508,12.125555396,2.3929865367,15.216171407
01097,0.7947,39.4,8.3,24.8,35.120511559,0.0,0.016455819754,0.025187650413,15.7,16.9,0.016040058062,5.1594429514,74.441641678,9.7158344493,11.917634581,879.0,0.019075595930999997,27.8,19.8,10.973930953,4.148000000000001,1413.0,56.762294061,20.020242523,14.411180591,15.1264,4.714909421,12.014790229
01099,0.7241,43.9,9.3,33.2,42.386546879,0.0,,0.018075269226,18.3,18.2,0.01479130809,5.8710976127,73.288869531,11.329650773,11.718235681,893.0,0.038322934596,32.1,24.1,13.663940659000001,3.318,2557.0,40.631063621,79.044563898,11.388627081,12.798530312,5.6280587276,13.366977226
01101,0.9032,49.0,9.0,33.5,45.658206305,0.0,0.0087163607569,0.029472078082000003,15.7,16.3,0.021294194141,5.2777146808,75.248792407,10.744317962,12.964301853,535.0,0.014406754493,31.0,20.3,10.524456553,3.3070000000000004,956.0,53.68384938,10.491230059,16.762378318,16.877967048,4.8536043426,12.172118224
01103,0.6413,40.1,7.6,17.0,25.396153167,0.0,0.017565823042000002,0.023638640627,14.2,17.3,0.0094536847232,4.6631449126,74.195469777,8.2711687673,8.8023232526,625.0,0.016394364647,28.0,18.6,10.859756639,4.102,1934.0,59.101171699,38.597372165,9.0239695737,11.890243902,2.5988929391,14.712039693
01105,0.9137,50.9,9.4,50.3,63.9415268,0.0,,0.021899568578,22.9,19.4,,4.5453146513,70.790399594,27.847074248,14.194373402,1671.0,0.041448550068,41.2,32.1,16.198642163000002,2.826,2896.0,44.791715905,100.0,9.5257074532,18.892508143,8.3048211509,12.35443038
01107,0.9379,42.3,9.3,30.1,42.643459342,0.0,0.023465915757,0.012979103643,18.5,17.9,,4.8160527881,73.91421578,1.4966823388,13.418745786,2686.0,0.031119598274,33.5,24.1,10.619005106,3.672,2828.0,30.433642676,100.0,9.2314688495,9.8231827112,4.0927876283,12.526446341
01109,0.8059,38.7,9.2,30.0,41.557017544,0.0,,0.019882991607,15.1,17.1,0.012908444705000001,6.3020958653,73.931379851,10.493584998,10.55257099,1320.0,0.023665481958,29.9,20.4,11.573573481999999,2.714,2355.0,31.578036398,51.679382352,17.042677195,15.862068966,3.2028469751,12.459145501
01111,0.5347,42.8,9.5,30.1,28.665254237,0.0,,0.024628592036000003,15.1,17.5,,5.5463182898,73.921619865,13.183328225,8.9147286822,3141.0,0.030832347536999996,29.7,19.8,11.567646144000001,2.268,4584.0,36.771100198,81.342469341,10.117227319,12.126436782,2.7423469388,12.989690722
01113,0.8918,41.9,9.5,31.0,40.475683351,0.0,0.024715626599,0.03112076239,16.8,17.8,0.015423635865,5.1052847194,73.380676587,6.6652776462,10.852048688,1894.0,0.028154255944,32.9,22.2,11.474845158,3.048,4853.0,40.291972306,35.4089939,18.433756481,17.691315563,3.0711739186,12.053261533
01115,0.3224,38.3,10.0,16.8,20.051727503,0.0,0.028258986172,0.016623273931,13.1,16.9,0.0051702131097,3.988661736,74.738053073,2.3738139842,8.9895568727,4033.0,0.021003990758,26.2,16.8,9.8461298985,3.331,6980.0,33.514801523,72.796765279,8.0893536122,10.675823318,2.6386697415,11.597797645
01117,0.1155,33.1,10.6,9.1,17.143799856,1.0,0.017714331963999998,0.012881534367000002,9.6,14.5,0.0033457527676000005,3.9497926502,80.261566455,5.8197930737,7.7323097877,961.0,0.011509389520999998,20.7,12.6,6.125247255500001,2.858,1223.0,32.707320083,22.944870185,9.2261756034,9.3180961949,2.139376713,9.2871360358
01119,0.9653,47.7,9.4,48.1,52.145214521,0.0,,0.026954177898,18.7,18.1,0.019028643705,5.8515219005,71.90939336,10.744695752,14.170040486,4055.0,0.039176619394,36.1,26.9,14.936415344999999,3.94,1746.0,27.558900766,100.0,11.653432975,13.846153846,4.4911504425,12.105565118
01121,0.8768,41.9,10.0,27.1,38.390020007,0.0,0.011259805414,0.027252793410999995,16.5,17.9,0.014764926362,5.3452060932,72.926037062,7.8416455002,11.320445609,3136.0,0.030241415441,31.9,22.1,12.311427350999999,3.7220000000000004,3478.0,35.728247196,55.815338251,12.681012316,13.123108775,4.146238969,11.58316435
01123,0.8927,40.3,9.7,27.9,39.499417928,0.0,0.014876401894,0.026679182827,15.9,17.5,0.007735202908399999,5.3976829676,73.926745977,3.2664900482,14.180355347,2930.0,0.021799208197,30.6,20.8,11.407690586000001,2.8899999999999997,2112.0,37.377574306,74.226259131,8.8081204977,13.915458192,4.0424343942,13.563157194
01125,0.682,41.6,7.9,18.3,32.402953586,0.0,0.015261738821,0.016300121676,14.3,16.9,0.007590787544200001,5.10340676,75.826336033,6.7321443951,11.120485994,634.0,0.015595618045,29.0,17.8,9.0495675393,4.425,1378.0,54.62426568,25.508075785,14.310233037,16.050234612,3.6220129767,10.343459466
01127,0.6875,36.4,9.7,27.7,28.850637773,0.0,0.027314510833999998,0.023794614903,17.3,18.4,0.0091077715949,5.146640793,69.629256842,3.7186757692,10.698610095,913.0,0.029322581719999997,29.8,20.5,15.734173669,4.173,2255.0,53.887788738,74.087999642,10.049926831,11.710631495,3.6316523819,11.628845999
01129,0.4599,42.7,9.3,30.6,32.139549244,0.0,,0.025620066611999996,15.0,17.9,0.012975217335,8.0014685268,75.287942564,4.4810180356,11.929543635,3029.0,0.038060637516,29.7,21.6,10.228285698,2.9899999999999998,7988.0,30.430263554,100.0,7.2845002023,8.347245409,4.665035179,14.261704682
01131,0.9208,51.3,9.3,49.4,65.415019763,1.0,,0.035909357222999996,21.5,18.7,0.025310385251,6.1929304447,69.845386462,23.682986073,14.016736402,10446.0,0.04662439388300001,38.5,29.2,17.713593132000003,3.1759999999999997,5103.0,30.849389458,100.0,13.498452012,11.02464332,11.006051437,12.23144853
01133,0.6852,40.1,8.8,26.9,20.909468439,0.0,0.018362359987,0.022818701192999998,17.0,18.5,0.0060113855643,4.5045912322,74.823226352,1.6945085306,10.05988024,4730.0,0.030658066378000004,31.5,21.2,10.680052369,7.474,2939.0,85.226084981,84.892174481,8.0258519389,9.9582898853,2.7695351137,13.57122944
02013,0.6442,29.3,,15.7,27.650727651,1.0,,,9.8,10.0,,4.6627208092,112.50385595,14.590333155,,1133.0,,27.6,14.9,,,,,100.0,10.539845758,13.483146067,2.3064894449,20.754119138
02016,0.4959,29.5,,7.0,16.360601002,0.0,,,10.1,9.8,,2.8121013271,91.47865596,7.8084301032,6.8965517241,562.0,,25.6,12.4,,,2840.0,,100.0,5.6962025316,17.721518987,3.6137931034,20.81189251
02020,0.5761,28.5,8.3,11.3,19.893824302,1.0,0.021808539486,0.022821020833,10.0,11.6,0.0091311515062,3.9926493854,78.683915473,4.5700242714,6.4721969006,148.0,0.008305462274299999,19.5,11.3,8.0164828284,1.928,839.0,49.673855151,4.1171794151,12.794053011,16.773800028,5.8139689638,10.899338005
02050,0.9542,37.5,,26.8,24.28218586,1.0,,0.029643292382,20.4,17.1,0.015760813888,5.899995368,70.711690412,39.85265045,6.7297937098,36.0,0.012608651111,34.4,25.1,16.258648763,3.1,922.0,13.626253504,73.937577147,10.561299852,60.022271715,13.082231167,19.289547364
02060,0.2314,36.1,,20.0,15.094339623,0.0,,,10.8,13.2,,3.5639222484,,11.679363273,,838.0,,21.3,12.4,,0.5740000000000001,788.0,,100.0,2.3076923077,9.5238095238,5.5679287305,18.125
02068,0.2155,30.8,,7.6,11.340206186,0.0,,,16.2,12.0,,4.9470504379,89.085612122,33.09144787,,,,19.6,11.6,,,,,100.0,7.8694817658,24.390243902,10.058479532,12.535450936
02070,0.9363,38.8,,31.0,34.728580772,0.0,,0.05682971382200001,14.6,15.8,,4.3404510827,70.240750907,31.466434246,5.9724349158,111.0,,28.8,20.6,17.438073972999998,2.154,403.0,,100.0,10.146103896,40.0,8.1919251024,16.94649653
02090,0.5264,31.2,15.5,9.4,17.558822269,1.0,0.014066579522000001,0.024604547977999998,9.2,12.6,0.0082516970266,3.8320010183,80.2125933,7.7312017214,6.001466007,130.0,0.012015629003999998,21.0,11.9,6.864601567599999,1.009,1152.0,41.010937355,30.870763776,12.502179092,22.575297043,5.0159779614,12.192895905
02100,0.5248,31.3,,17.4,3.6641221374,1.0,,,17.0,12.9,,6.0571468887,84.359986653,10.085293755,,296.0,,21.0,12.2,,0.549,436.0,,100.0,11.888111888,29.353233831,11.328125,12.475247525
02105,0.5127,35.8,,26.2,20.557491289,0.0,,,14.1,14.0,,4.4460979212,84.327972523,31.130174061,,466.0,,23.3,14.8,,,,,,5.5858310627,17.721518987,9.2560553633,19.975639464
02110,0.3526,27.2,6.8,8.9,16.907708364,0.0,0.019804869913,0.01433039664,9.3,11.8,0.005317734645,3.8641760442,81.074345674,1.9616013613,5.212677231,106.0,,17.5,10.1,6.6327447212,1.2850000000000001,777.0,35.298023781,21.544364508,10.881401405,13.530571992,4.7448308832,10.35497517
02122,0.5236,31.8,,13.8,17.751254371,1.0,0.023209079845,0.02008319207,12.8,12.8,0.004153290627699999,4.7957065179,79.226274401,7.8682757767,5.1350793978,285.0,0.010994004603,22.7,12.3,7.919691696599999,,1292.0,57.817398748,79.337545126,12.057451285,19.186315303,7.2785829308,14.002499312
02130,0.6518,34.1,,13.4,20.412234043,1.0,,0.017349063151,12.2,12.9,,4.4210160257,80.190629837,0.4009555881,7.2243346008,68.0,,21.1,12.2,6.1484849695,1.646,809.0,31.86510181,23.187653039,14.133482894,17.516218721,7.3591762568,14.141061453
02150,0.7667,30.0,,8.9,13.099630996,1.0,,0.021047883936000003,9.9,11.4,,3.7938018478,80.545960366,11.480081148,4.5701006971,237.0,,22.1,11.2,6.1298890716,1.039,722.0,77.84107092,31.319894055,14.585465711,19.131455399,6.4172901081,18.769606135
02164,0.852,36.8,,28.0,30.769230769,1.0,,,15.0,14.8,,4.5550730728,,41.604265568,4.5045045045,472.0,,25.6,18.1,,,1493.0,,100.0,5.0,28.571428571,8.936825886,20.906432749
02170,0.499,34.0,6.6,11.6,17.04214989,1.0,0.017477157049,0.024579312040000002,11.1,12.8,0.006521615077999999,4.415695744,78.991712039,8.187402145,5.7402728651,342.0,0.013994299021,22.6,12.2,7.1198409825999995,1.756,2004.0,39.795345492,50.293836732,13.58866169,20.006407176,6.7835997333,13.153657536
02180,0.9367,34.7,,23.6,27.884615385,1.0,,0.038184047107,16.9,15.9,,5.2066696274,70.318965308,15.195473029,6.4493267186,97.0,0.014404655585,29.6,22.2,16.61474151,3.557,826.0,,66.05562579,10.984540277,49.560632689,9.6624266145,16.682874122
02185,0.8555,37.7,,15.5,30.733177101,0.0,,0.037200843218999996,11.0,13.1,,4.1172401425,76.21044775,7.1061645355,5.9252506837,997.0,,27.0,15.5,9.5477527265,,4647.0,17.339667458,59.331919406,7.6063829787,43.181818182,6.3399588759,15.623592976
02188,0.9153,41.9,,28.4,26.950867052,1.0,,0.047005980205,18.2,16.2,,5.2908856775,71.252485897,29.219553776,7.7181208054,98.0,,31.9,22.7,15.739555936999999,,1274.0,,57.463777748,8.8551549652,48.746518106,11.53054221,18.228373702
02195,0.6556,31.3,,10.5,18.635607321,0.0,,,11.1,12.6,,4.1027162531,80.638920457,0.6674929034,,240.0,,21.1,11.9,,,659.0,,,12.384161752,13.502109705,6.9710055521,15.823022122
02198,0.8339,34.2,,22.9,22.42703533,0.0,,,16.5,14.9,,4.7706252946,76.446952936,8.8410730896,5.4507337526,127.0,0.024831260299,25.8,17.3,12.722564711,,878.0,,,8.4304932735,19.831223629,8.0155367232,20.678099744
02220,0.4809,31.2,,10.7,18.753541076,1.0,,,10.0,12.0,,3.4527902175,80.913571449,6.24763201,5.1282051282,36.0,,18.5,11.0,6.2455082498,2.244,442.0,,20.876027474,11.776982707,15.655853315,4.4706405694,13.916360554
02230,0.353,30.7,,9.3,19.791666667,0.0,,,16.7,12.4,,4.061794752,,0.0599157949,,1132.0,,20.1,11.3,,0.8420000000000001,1179.0,,,2.7472527473,9.3333333333,14.170692432,15.04950495
02240,0.6878,32.7,,15.6,16.427432217,0.0,,0.034750376462,12.0,12.6,,5.3749051127,77.236080688,9.8880084733,3.5665294925,498.0,,21.0,12.7,8.8639135102,1.849,1391.0,31.071568244,100.0,8.4997439836,18.894009217,6.5858962411,17.337673462
02261,,,,12.2,17.399023524,1.0,,,10.0,,,3.5534760744,78.045021011,10.344582001,4.4740024184,435.0,0.025067592974000002,,,9.1574026914,,850.0,,100.0,4.5871559633,13.700787402,7.3615771812,15.156092649
02275,0.4911,33.1,,16.9,22.56097561,0.0,,,11.1,13.6,,4.1036037648,79.212160921,5.0337559902,,37.0,,22.1,13.6,,,837.0,,,6.9852941176,11.707317073,7.5052854123,18.677248677
02282,0.4468,34.1,,19.0,8.064516129,0.0,,,10.3,13.7,,2.321842514,,0.1119083202,,704.0,,24.0,15.0,,,637.0,,100.0,2.2099447514,13.181818182,7.1428571429,22.368421053
02290,0.8657,36.8,,32.1,36.129458388,1.0,,,18.5,16.1,0.031910650179,5.8536523929,72.497379507,43.278596858,5.0943396226,440.0,,28.1,20.9,14.984902414,,5077.0,,100.0,8.8431253786,50.943396226,12.412945514,21.506121506
04001,0.965,36.1,2.5,34.7,38.186905428,1.0,0.018554596901,0.016930429811,22.6,21.0,0.01429706116,7.8051032566,70.134960561,35.341359051,7.7588779469,875.0,0.060961080221999996,26.5,26.0,18.660501453000002,3.331,2567.0,67.611178944,74.061075533,6.9074414332,28.277018931,9.1176470588,18.616051072
04003,0.9243,31.0,5.1,26.0,26.297112547,1.0,0.025253720978,0.020454502210000003,12.6,15.2,0.002939370952,4.5940246046,78.247948135,15.553432777,7.8609146159,746.0,0.013227169284,23.8,15.8,7.810052324699999,1.8499999999999999,1770.0,61.021358907,36.30106741,10.172417423,13.664905811,4.8136740979,12.78308128
04005,0.8259,27.9,4.8,19.4,29.141805039,1.0,0.023553500260000002,0.015763657732,14.6,16.2,0.006685074255,5.2342652985,77.965251028,13.317311456,7.9086447716,432.0,0.021169401807,18.9,14.7,9.5329508326,1.775,1187.0,60.284370292,31.46606557,16.818930041,23.068816524,6.0451656674,15.713723948
04007,0.8205,32.3,4.6,27.3,28.893500613,1.0,0.030824240181999998,0.030453044747,15.9,17.6,0.0082546698798,4.7795413603,72.677026021,11.015265243,9.5588235294,1218.0,0.027959365722,26.7,17.9,15.82124903,1.9380000000000002,2468.0,61.359906834,41.061999739,12.861401599,15.789473684,4.9681216282,13.910314378
04009,0.8819,33.2,4.5,23.3,24.810101608,0.0,0.025835342749,0.013599393257999998,13.8,16.1,0.0037480135527999995,4.3397840792,76.9683221,15.74426948,8.2242990654,2441.0,0.016116458277,25.0,18.0,8.8280506631,1.417,2064.0,57.491354245,46.437399248,11.247276688,18.202451203,4.1287034087,14.44033962
04011,0.3571,32.6,4.5,11.2,22.243491577,0.0,,,10.8,15.0,,3.2441818833,79.922212028,14.048794021,7.747196738,,0.018109107372,24.1,15.8,7.439472085199999,0.893,1868.0,61.749757986,46.568685552,2.9120198265,9.4249201278,4.0064471563,10.717858929
04012,0.9481,35.8,3.3,31.2,37.751436782,1.0,0.028263668624,0.037283469082999995,17.5,17.4,0.011725189155000001,4.8482640649,77.702550268,26.486596307,6.6371681416,1026.0,0.037934435501,29.7,20.5,16.354671484,2.6790000000000003,3580.0,,56.327785641,10.715628525,13.911182451,5.1183844011,19.774657087
04013,0.7397,30.6,8.4,15.4,24.705750476,1.0,0.029075378475,0.014515093494999999,11.0,14.4,0.0058354411539,4.2119662258,79.637280503,5.5091398411,7.2791961803,559.0,0.011152396591,21.5,13.8,7.004918183399999,2.238,1445.0,45.354213327,2.3637996949,13.709918967,17.342366286,4.4565720932,13.31801949
04015,0.8695,35.7,5.1,30.4,30.556561969,1.0,0.022850453175,0.028438651456,16.4,17.8,0.004933250381599999,4.316824505,75.46716119,18.697614504,7.2530987605,1311.0,0.018020067366000002,28.7,16.7,10.549605029,2.704,1889.0,65.121053433,22.963643811,12.139435213,16.210150765,5.5414779568,14.469572512
04017,0.9901,34.4,4.7,33.8,33.782302825,1.0,0.023689505549,0.023711995192000002,19.2,18.8,0.012876524535000001,5.19148344,71.398138372,26.001611185,8.6095312806,1011.0,0.036288387326,27.1,20.9,16.595224843,2.323,1752.0,74.226887856,54.138242329,9.4032976433,23.749642755,6.5485283634,16.386713536
04019,0.9118,29.3,3.8,20.4,28.664677359,1.0,0.031040242069000003,0.017757633179,12.6,15.3,0.0060824522225,4.6719939421,78.472345648,8.9287254303,7.5731542226,462.0,0.012456528867,22.7,14.7,8.3206409186,1.817,1146.0,45.366711643,7.5234911447,14.343782277,17.54336117,4.950686521,12.192694276
04021,0.8377,37.0,11.3,14.3,23.020154777,1.0,0.019413915463,0.014556612721000001,11.1,15.4,0.0052164772440000005,3.9028245232,81.797805936,14.213206997,7.0117392549,1168.0,0.013844989918000001,25.0,15.6,7.2614571008,2.106,6772.0,54.901548234,21.904622508,9.9857068607,15.028308563,4.7150296768,12.947113957
04023,0.9449,34.8,8.8,30.8,25.552615193,0.0,0.023602280123,0.006465127104399999,14.0,15.0,0.004305440231300001,4.4388650453,81.185355742,18.324118146,7.0216228784,2394.0,0.012916320694,28.7,21.1,6.336379619500001,1.29,2229.0,90.252267846,26.883171658,10.65342729,20.466729738,8.6791257523,19.179822664
