id,well,use,purpose,depth
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866200,,d.ISGS-WellPurpose.MONIT,31.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866100,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192866000,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865900,,d.ISGS-WellPurpose.MONIT,49.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860800,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863200,,d.ISGS-WellPurpose.MONIT,60.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865700,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865600,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863300,,d.ISGS-WellPurpose.MONIT,13.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865500,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863400,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192865400,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192863500,,d.ISGS-WellPurpose.MONIT,38.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856500,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854900,,d.ISGS-WellPurpose.MONIT,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192855000,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121190248200,,d.ISGS-WellPurpose.WATER,106.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192855100,,d.ISGS-WellPurpose.MONIT,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856000,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856100,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856200,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856300,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856400,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854800,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856600,,d.ISGS-WellPurpose.MONIT,32.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192872000,,d.ISGS-WellPurpose.MONIT,31.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856700,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871900,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856800,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192856900,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857000,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857100,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857200,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853900,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192905200,,d.ISGS-WellPurpose.MONIT,128.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192852800,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192852900,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853300,,d.ISGS-WellPurpose.MONIT,12.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853400,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853500,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853600,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853700,,d.ISGS-WellPurpose.MONIT,12.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192853800,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857300,,d.ISGS-WellPurpose.MONIT,31.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854000,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854100,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854200,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854300,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854400,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854500,,d.ISGS-WellPurpose.MONIT,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854600,,d.ISGS-WellPurpose.MONIT,18.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192854700,,d.ISGS-WellPurpose.WATER,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870600,,d.ISGS-WellPurpose.MONIT,50.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871200,,d.ISGS-WellPurpose.MONIT,55.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192859000,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871100,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871000,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192859100,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870900,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870800,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192765200,,d.ISGS-WellPurpose.WATER,115.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870700,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871300,,d.ISGS-WellPurpose.MONIT,29.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860300,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870500,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870400,,d.ISGS-WellPurpose.MONIT,48.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870300,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192870200,,d.ISGS-WellPurpose.MONIT,50.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860400,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860500,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860600,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192860700,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871700,,d.ISGS-WellPurpose.MONIT,33.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857400,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857500,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857600,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857700,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857800,,d.ISGS-WellPurpose.MONIT,35.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192857900,,d.ISGS-WellPurpose.MONIT,31.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858000,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858100,,d.ISGS-WellPurpose.MONIT,34.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871800,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121190164800,,d.ISGS-WellPurpose.WATER,120.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871600,,d.ISGS-WellPurpose.MONIT,37.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871500,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858500,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858600,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858700,,d.ISGS-WellPurpose.MONIT,43.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858800,,d.ISGS-WellPurpose.MONIT,15.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192871400,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192858900,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908900,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921000,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921100,,d.ISGS-WellPurpose.MONIT,14.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921200,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921300,,d.ISGS-WellPurpose.MONIT,15.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921400,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921500,,d.ISGS-WellPurpose.MONIT,15.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921600,,d.ISGS-WellPurpose.MONIT,20.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921700,,d.ISGS-WellPurpose.MONIT,20.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921800,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192921900,,d.ISGS-WellPurpose.MONIT,20.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192909000,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920800,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192922000,,d.ISGS-WellPurpose.MONIT,20.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908800,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908700,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192922100,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902900,,d.ISGS-WellPurpose.MONIT,54.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908600,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902800,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902700,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902600,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902500,,d.ISGS-WellPurpose.MONIT,30.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919500,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918400,,d.ISGS-WellPurpose.MONIT,19.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918500,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918600,,d.ISGS-WellPurpose.MONIT,20.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918700,,d.ISGS-WellPurpose.MONIT,19.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918800,,d.ISGS-WellPurpose.MONIT,27.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918900,,d.ISGS-WellPurpose.MONIT,17.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919000,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919100,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919200,,d.ISGS-WellPurpose.MONIT,41.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919400,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902400,,d.ISGS-WellPurpose.MONIT,46.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919600,,d.ISGS-WellPurpose.MONIT,37.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192919700,,d.ISGS-WellPurpose.MONIT,50.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920000,,d.ISGS-WellPurpose.MONIT,11.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920100,,d.ISGS-WellPurpose.MONIT,12.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920200,,d.ISGS-WellPurpose.MONIT,14.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920300,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920400,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920500,,d.ISGS-WellPurpose.MONIT,12.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920600,,d.ISGS-WellPurpose.MONIT,12.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192920700,,d.ISGS-WellPurpose.MONIT,11.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893400,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192833200,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192833300,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192894400,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192894300,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192894200,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192894100,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192894000,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893800,,d.ISGS-WellPurpose.MONIT,23.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893700,,d.ISGS-WellPurpose.MONIT,23.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893600,,d.ISGS-WellPurpose.MONIT,23.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893500,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192833100,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893300,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893200,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893100,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192893000,,d.ISGS-WellPurpose.MONIT,42.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192892900,,d.ISGS-WellPurpose.MONIT,7.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192892800,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192892700,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192892600,,d.ISGS-WellPurpose.MONIT,36.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192892500,,d.ISGS-WellPurpose.MONIT,7.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192892400,,d.ISGS-WellPurpose.MONIT,18.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192925500,,d.ISGS-WellPurpose.MONIT,50.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902300,,d.ISGS-WellPurpose.MONIT,54.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902200,,d.ISGS-WellPurpose.MONIT,56.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192902100,,d.ISGS-WellPurpose.MONIT,56.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192901900,,d.ISGS-WellPurpose.MONIT,45.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908500,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908400,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192889000,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908300,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908200,,d.ISGS-WellPurpose.MONIT,25.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192908100,,d.ISGS-WellPurpose.MONIT,23.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192918300,,d.ISGS-WellPurpose.MONIT,28.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192925600,,d.ISGS-WellPurpose.MONIT,17.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192925700,,d.ISGS-WellPurpose.MONIT,44.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192925800,,d.ISGS-WellPurpose.MONIT,48.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192925900,,d.ISGS-WellPurpose.MONIT,17.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192926000,,d.ISGS-WellPurpose.MONIT,47.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192926100,,d.ISGS-WellPurpose.MONIT,50.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192832900,,d.ISGS-WellPurpose.MONIT,39.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192945900,,d.ISGS-WellPurpose.WATER,18.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192946000,,d.ISGS-WellPurpose.WATER,18.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192833000,,d.ISGS-WellPurpose.MONIT,40.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192912700,,d.ISGS-WellPurpose.MONIT,17.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192911600,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192911700,,d.ISGS-WellPurpose.MONIT,22.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192911800,,d.ISGS-WellPurpose.MONIT,23.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192911900,,d.ISGS-WellPurpose.MONIT,15.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192912000,,d.ISGS-WellPurpose.MONIT,24.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192912100,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192912200,,d.ISGS-WellPurpose.MONIT,26.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192912300,,d.ISGS-WellPurpose.MONIT,16.0
9790643534829715456,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121192912400,,d.ISGS-WellPurpose.MONIT,24.0
