fips,lat,lng
21223,38.61411620822961,-85.34979880777587
21225,37.71863872545404,-87.889338253013
21227,36.99064426825429,-86.53501757685643
21229,37.78333674544015,-85.10124770322837
21231,36.841920055058964,-84.82029416755968
21233,37.50613885589256,-87.7221872087428
21235,36.818888171173306,-84.201527993788
21237,37.74565577365076,-83.52301227065563
21239,38.03264829559811,-84.74722590719226
23001,44.21720625830983,-70.21085305582682
23003,46.48235321744673,-67.889639510692
23005,43.972289487182444,-70.57257778748223
23007,45.32408702726269,-70.59691217512449
23009,44.63271196785054,-68.66872394535787
23011,44.33490817590288,-69.59632138161135
23013,44.14916402291753,-69.20650158723612
23015,43.98077192841478,-69.60179592597615
23017,44.888878898016316,-70.88431946912395
23019,45.69990772451682,-68.4725701974196
23021,45.26392973036277,-68.91954733045135
23023,43.939940200205925,-69.8212130656417
23025,44.99759159975932,-69.47070385466974
23027,44.44336472817365,-69.26045759596028
23029,45.54518424731444,-67.90293735194129
23031,43.482550158783965,-70.49478890489893
24023,39.51412480044605,-79.43100517234626
25001,41.69607294311935,-70.29440392799842
25003,42.41746801698329,-73.05823683256841
25005,41.93464783456734,-71.24584364745998
25007,41.37841941685669,-70.6811612733531
25009,42.775723385282774,-71.03194777510711
25011,42.59190602396692,-72.82791488760301
25013,42.13134000437351,-72.30151211159968
25015,42.298870194123595,-72.43173229389957
25017,42.391664107956935,-71.23396359498479
25019,41.27608179933348,-70.03840472734251
25021,42.20953108109646,-71.23396359498479
25023,42.05110815574944,-70.87739816886203
25025,42.3719073286891,-71.06760500402298
25027,42.495621045266944,-72.17123088418569
26021,41.75552304541156,-86.44403354131332
26053,46.1432551790957,-89.07285078855855
26071,46.0992185339891,-88.9495313540057
27001,46.878590312416335,-93.43252930000675
27003,45.29846784474206,-93.11447479499878
27005,46.84214586144249,-95.2814130997742
27007,47.51416828699602,-94.95490970587088
27009,45.670429262671064,-93.8480153576479
