category	K	k	n	N	expected	fold	p	fdr	label	id	family	threshold
http://purl.obolibrary.org/obo/GO_2000036	7	5	1560	2160	5.06	0.99	0.6970044651916893	0.9999561234632744	regulation of stem cell population maintenance	GO_2000036	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042147	7	5	1560	2160	5.06	0.99	0.6970044651916893	0.9999561234632744	retrograde transport, endosome to Golgi	GO_0042147	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001523	7	5	1560	2160	5.06	0.99	0.6970044651916893	0.9999561234632744	retinoid metabolic process	GO_0001523	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000723	7	5	1560	2160	5.06	0.99	0.6970044651916893	0.9999561234632744	telomere maintenance	GO_0000723	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0071277	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	cellular response to calcium ion	GO_0071277	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0060261	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	positive regulation of transcription initiation by RNA polymerase II	GO_0060261	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0070534	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	protein K63-linked ubiquitination	GO_0070534	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0009887	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	animal organ morphogenesis	GO_0009887	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043687	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	post-translational protein modification	GO_0043687	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006887	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	exocytosis	GO_0006887	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030509	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	BMP signaling pathway	GO_0030509	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045333	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	cellular respiration	GO_0045333	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007565	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	female pregnancy	GO_0007565	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043524	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	negative regulation of neuron apoptotic process	GO_0043524	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007623	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	circadian rhythm	GO_0007623	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0098656	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	monoatomic anion transmembrane transport	GO_0098656	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000388	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	GO_0000388	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001503	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	ossification	GO_0001503	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006091	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	generation of precursor metabolites and energy	GO_0006091	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0048513	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	animal organ development	GO_0048513	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0019722	10	7	1560	2160	7.22	0.97	0.7080497215653283	0.9999561234632744	calcium-mediated signaling	GO_0019722	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007169	13	9	1560	2160	9.39	0.96	0.7198037496454404	0.9999561234632744	cell surface receptor protein tyrosine kinase signaling pathway	GO_0007169	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0098586	13	9	1560	2160	9.39	0.96	0.7198037496454404	0.9999561234632744	cellular response to virus	GO_0098586	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000278	13	9	1560	2160	9.39	0.96	0.7198037496454404	0.9999561234632744	mitotic cell cycle	GO_0000278	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0002931	13	9	1560	2160	9.39	0.96	0.7198037496454404	0.9999561234632744	response to ischemia	GO_0002931	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051301	56	39	1560	2160	40.44	0.96	0.7261710889233652	0.9999561234632744	cell division	GO_0051301	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0050852	16	11	1560	2160	11.56	0.95	0.7313148178260176	0.9999561234632744	T cell receptor signaling pathway	GO_0050852	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0015031	124	87	1560	2160	89.56	0.97	0.7385787813246254	0.9999561234632744	protein transport	GO_0015031	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045766	19	13	1560	2160	13.72	0.95	0.7423171671235586	0.9999561234632744	positive regulation of angiogenesis	GO_0045766	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006888	32	22	1560	2160	23.11	0.95	0.7443768842142555	0.9999561234632744	endoplasmic reticulum to Golgi vesicle-mediated transport	GO_0006888	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007030	22	15	1560	2160	15.89	0.94	0.7527483379793287	0.9999561234632744	Golgi organization	GO_0007030	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042632	22	15	1560	2160	15.89	0.94	0.7527483379793287	0.9999561234632744	cholesterol homeostasis	GO_0042632	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006468	45	31	1560	2160	32.5	0.95	0.7534433172670943	0.9999561234632744	protein phosphorylation	GO_0006468	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007166	48	33	1560	2160	34.67	0.95	0.7634231902591775	0.9999561234632744	cell surface receptor signaling pathway	GO_0007166	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006886	51	35	1560	2160	36.83	0.95	0.7728203339530754	0.9999561234632744	intracellular protein transport	GO_0006886	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0050766	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	positive regulation of phagocytosis	GO_0050766	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032720	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	negative regulation of tumor necrosis factor production	GO_0032720	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042130	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	negative regulation of T cell proliferation	GO_0042130	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032480	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	negative regulation of type I interferon production	GO_0032480	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0097009	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	energy homeostasis	GO_0097009	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045669	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	positive regulation of osteoblast differentiation	GO_0045669	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045953	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	negative regulation of natural killer cell mediated cytotoxicity	GO_0045953	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0021987	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	cerebral cortex development	GO_0021987	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051865	9	6	1560	2160	6.5	0.92	0.7791093976197304	0.9999561234632744	protein autoubiquitination	GO_0051865	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001938	12	8	1560	2160	8.67	0.92	0.7804925724800662	0.9999561234632744	positive regulation of endothelial cell proliferation	GO_0001938	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032868	12	8	1560	2160	8.67	0.92	0.7804925724800662	0.9999561234632744	response to insulin	GO_0032868	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007259	12	8	1560	2160	8.67	0.92	0.7804925724800662	0.9999561234632744	cell surface receptor signaling pathway via JAK-STAT	GO_0007259	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007059	12	8	1560	2160	8.67	0.92	0.7804925724800662	0.9999561234632744	chromosome segregation	GO_0007059	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0090090	12	8	1560	2160	8.67	0.92	0.7804925724800662	0.9999561234632744	negative regulation of canonical Wnt signaling pathway	GO_0090090	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_1901673	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of mitotic spindle assembly	GO_1901673	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006275	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of DNA replication	GO_0006275	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0160165	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	CD8-positive, alpha-beta T cell homeostasis	GO_0160165	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030522	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	intracellular receptor signaling pathway	GO_0030522	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006784	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	heme A biosynthetic process	GO_0006784	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045184	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	establishment of protein localization	GO_0045184	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045292	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	mRNA cis splicing, via spliceosome	GO_0045292	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007219	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	Notch signaling pathway	GO_0007219	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0055091	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	phospholipid homeostasis	GO_0055091	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051591	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	response to cAMP	GO_0051591	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001916	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of T cell mediated cytotoxicity	GO_0001916	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0034446	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	substrate adhesion-dependent cell spreading	GO_0034446	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0034113	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	heterotypic cell-cell adhesion	GO_0034113	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0070863	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of protein exit from endoplasmic reticulum	GO_0070863	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0071108	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	protein K48-linked deubiquitination	GO_0071108	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_1904646	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	cellular response to amyloid-beta	GO_1904646	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0010824	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of centrosome duplication	GO_0010824	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0016070	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	RNA metabolic process	GO_0016070	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007266	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	Rho protein signal transduction	GO_0007266	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0048812	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	neuron projection morphogenesis	GO_0048812	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032467	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of cytokinesis	GO_0032467	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045070	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of viral genome replication	GO_0045070	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043254	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of protein-containing complex assembly	GO_0043254	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0008625	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	extrinsic apoptotic signaling pathway via death domain receptors	GO_0008625	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045773	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of axon extension	GO_0045773	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043374	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	CD8-positive, alpha-beta T cell differentiation	GO_0043374	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045061	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	thymic T cell selection	GO_0045061	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0071897	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	DNA biosynthetic process	GO_0071897	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001678	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	intracellular glucose homeostasis	GO_0001678	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0071363	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	cellular response to growth factor stimulus	GO_0071363	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045879	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	negative regulation of smoothened signaling pathway	GO_0045879	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045590	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	negative regulation of regulatory T cell differentiation	GO_0045590	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045954	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of natural killer cell mediated cytotoxicity	GO_0045954	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0046856	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	phosphatidylinositol dephosphorylation	GO_0046856	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051180	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	vitamin transport	GO_0051180	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045071	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	negative regulation of viral genome replication	GO_0045071	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042177	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	negative regulation of protein catabolic process	GO_0042177	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0055117	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of cardiac muscle contraction	GO_0055117	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0010564	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of cell cycle process	GO_0010564	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006284	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	base-excision repair	GO_0006284	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032727	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of interferon-alpha production	GO_0032727	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043069	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	negative regulation of programmed cell death	GO_0043069	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030838	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	positive regulation of actin filament polymerization	GO_0030838	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042542	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	response to hydrogen peroxide	GO_0042542	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006953	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	acute-phase response	GO_0006953	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042908	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	xenobiotic transport	GO_0042908	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0016266	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	protein O-linked glycosylation via N-acetyl-galactosamine	GO_0016266	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0080135	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of cellular response to stress	GO_0080135	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_1905606	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of presynapse assembly	GO_1905606	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_2000026	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	regulation of multicellular organismal development	GO_2000026	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_1902894	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	negative regulation of miRNA transcription	GO_1902894	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030330	6	4	1560	2160	4.33	0.92	0.7845527387680135	0.9999561234632744	DNA damage response, signal transduction by p53 class mediator	GO_0030330	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
