disease	disease_label	phenotype	phenotype_label	mondo	hp
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0003270	Abdominal distention	MONDO_0004694	HP_0003270
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0003326	Myalgia	MONDO_0004694	HP_0003326
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004324	Increased body weight	MONDO_0004694	HP_0004324
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004326	Cachexia	MONDO_0004694	HP_0004326
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004379	Abnormality of alkaline phosphatase level	MONDO_0004694	HP_0004379
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004395	Malnutrition	MONDO_0004694	HP_0004395
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004396	Poor appetite	MONDO_0004694	HP_0004396
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004757	Paroxysmal atrial fibrillation	MONDO_0004694	HP_0004757
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0004872	Incisional hernia	MONDO_0004694	HP_0004872
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0005180	Tricuspid regurgitation	MONDO_0004694	HP_0005180
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0005263	Gastritis	MONDO_0004694	HP_0005263
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0006510	Chronic pulmonary obstruction	MONDO_0004694	HP_0006510
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0006528	Chronic lung disease	MONDO_0004694	HP_0006528
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0006530	Abnormal pulmonary interstitial morphology	MONDO_0004694	HP_0006530
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0006562	Viral hepatitis	MONDO_0004694	HP_0006562
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0006580	Portal fibrosis	MONDO_0004694	HP_0006580
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0008069	Neoplasm of the skin	MONDO_0004694	HP_0008069
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0010741	Pedal edema	MONDO_0004694	HP_0010741
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0011105	Hypervolemia	MONDO_0004694	HP_0011105
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0011675	Arrhythmia	MONDO_0004694	HP_0011675
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0011889	Bleeding with minor or no trauma	MONDO_0004694	HP_0011889
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012115	Hepatitis	MONDO_0004694	HP_0012115
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012116	Abnormal circulating albumin concentration	MONDO_0004694	HP_0012116
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012164	Asterixis	MONDO_0004694	HP_0012164
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012378	Fatigue	MONDO_0004694	HP_0012378
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012382	Left-to-right shunt	MONDO_0004694	HP_0012382
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012387	Bronchitis	MONDO_0004694	HP_0012387
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012418	Hypoxemia	MONDO_0004694	HP_0012418
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012461	Bacteriuria	MONDO_0004694	HP_0012461
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012531	Pain	MONDO_0004694	HP_0012531
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012532	Chronic pain	MONDO_0004694	HP_0012532
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012625	Stage 3 chronic kidney disease	MONDO_0004694	HP_0012625
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012735	Cough	MONDO_0004694	HP_0012735
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0012764	Orthopnea	MONDO_0004694	HP_0012764
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0020061	Abnormal hemoglobin concentration	MONDO_0004694	HP_0020061
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0025143	Chills	MONDO_0004694	HP_0025143
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0025406	Asthenia	MONDO_0004694	HP_0025406
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030149	Cardiogenic shock	MONDO_0004694	HP_0030149
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030151	Cholangitis	MONDO_0004694	HP_0030151
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030166	Night sweats	MONDO_0004694	HP_0030166
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030169	Gastric varix	MONDO_0004694	HP_0030169
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030242	Portal vein thrombosis	MONDO_0004694	HP_0030242
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030718	Right atrial enlargement	MONDO_0004694	HP_0030718
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0030830	Crackles	MONDO_0004694	HP_0030830
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031225	Intrapulmonary shunt	MONDO_0004694	HP_0031225
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031245	Productive cough	MONDO_0004694	HP_0031245
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031246	Nonproductive cough	MONDO_0004694	HP_0031246
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031274	Hypovolemic shock	MONDO_0004694	HP_0031274
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031295	Left atrial enlargement	MONDO_0004694	HP_0031295
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031812	Nitrituria	MONDO_0004694	HP_0031812
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0031864	Bacteremia	MONDO_0004694	HP_0031864
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0032106	Conjunctival icterus	MONDO_0004694	HP_0032106
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0032141	Precordial pain	MONDO_0004694	HP_0032141
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0032199	Abnormal prothrombin time	MONDO_0004694	HP_0032199
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0032220	Interface hepatitis	MONDO_0004694	HP_0032220
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0033196	Portal inflammation	MONDO_0004694	HP_0033196
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0033567	Right axis deviation	MONDO_0004694	HP_0033567
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0033710	Rest dyspnea	MONDO_0004694	HP_0033710
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100512	Low levels of vitamin D	MONDO_0004694	HP_0100512
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100518	Dysuria	MONDO_0004694	HP_0100518
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100598	Pulmonary edema	MONDO_0004694	HP_0100598
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100658	Cellulitis	MONDO_0004694	HP_0100658
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100749	Chest pain	MONDO_0004694	HP_0100749
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100750	Atelectasis	MONDO_0004694	HP_0100750
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100778	Cryoglobulinemia	MONDO_0004694	HP_0100778
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100785	Insomnia	MONDO_0004694	HP_0100785
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100790	Hernia	MONDO_0004694	HP_0100790
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0100806	Sepsis	MONDO_0004694	HP_0100806
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0200120	Chronic active hepatitis	MONDO_0004694	HP_0200120
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0200123	Chronic hepatitis	MONDO_0004694	HP_0200123
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0410019	Epigastric pain	MONDO_0004694	HP_0410019
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	http://purl.obolibrary.org/obo/HP_0410263	Brain imaging abnormality	MONDO_0004694	HP_0410263
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000005	Mode of inheritance	MONDO_0005388	HP_0000005
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000006	Autosomal dominant inheritance	MONDO_0005388	HP_0000006
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000007	Autosomal recessive inheritance	MONDO_0005388	HP_0000007
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000010	Recurrent urinary tract infections	MONDO_0005388	HP_0000010
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000016	Urinary retention	MONDO_0005388	HP_0000016
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000019	Urinary hesitancy	MONDO_0005388	HP_0000019
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000020	Urinary incontinence	MONDO_0005388	HP_0000020
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000077	Abnormality of the kidney	MONDO_0005388	HP_0000077
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000083	Renal insufficiency	MONDO_0005388	HP_0000083
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000093	Proteinuria	MONDO_0005388	HP_0000093
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000103	Polyuria	MONDO_0005388	HP_0000103
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000105	Enlarged kidney	MONDO_0005388	HP_0000105
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000112	Nephropathy	MONDO_0005388	HP_0000112
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000119	Abnormality of the genitourinary system	MONDO_0005388	HP_0000119
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000123	Nephritis	MONDO_0005388	HP_0000123
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000126	Hydronephrosis	MONDO_0005388	HP_0000126
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000138	Ovarian cyst	MONDO_0005388	HP_0000138
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000147	Polycystic ovaries	MONDO_0005388	HP_0000147
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000155	Oral ulcer	MONDO_0005388	HP_0000155
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000194	Open mouth	MONDO_0005388	HP_0000194
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000218	High palate	MONDO_0005388	HP_0000218
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000230	Gingivitis	MONDO_0005388	HP_0000230
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000234	Abnormality of the head	MONDO_0005388	HP_0000234
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000238	Hydrocephalus	MONDO_0005388	HP_0000238
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000246	Sinusitis	MONDO_0005388	HP_0000246
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000252	Microcephaly	MONDO_0005388	HP_0000252
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000268	Dolichocephaly	MONDO_0005388	HP_0000268
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000271	Abnormality of the face	MONDO_0005388	HP_0000271
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000273	Facial grimacing	MONDO_0005388	HP_0000273
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000275	Narrow face	MONDO_0005388	HP_0000275
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000282	Facial edema	MONDO_0005388	HP_0000282
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000286	Epicanthus	MONDO_0005388	HP_0000286
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000324	Facial asymmetry	MONDO_0005388	HP_0000324
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000347	Micrognathia	MONDO_0005388	HP_0000347
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	MONDO_0005388	HP_0000365
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000403	Recurrent otitis media	MONDO_0005388	HP_0000403
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000405	Conductive hearing impairment	MONDO_0005388	HP_0000405
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000421	Epistaxis	MONDO_0005388	HP_0000421
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000454	Flared nostrils	MONDO_0005388	HP_0000454
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000479	Abnormal retinal morphology	MONDO_0005388	HP_0000479
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000486	Strabismus	MONDO_0005388	HP_0000486
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000488	Retinopathy	MONDO_0005388	HP_0000488
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000496	Abnormality of eye movement	MONDO_0005388	HP_0000496
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000505	Visual impairment	MONDO_0005388	HP_0000505
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000508	Ptosis	MONDO_0005388	HP_0000508
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000545	Myopia	MONDO_0005388	HP_0000545
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000552	Tritanomaly	MONDO_0005388	HP_0000552
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000554	Uveitis	MONDO_0005388	HP_0000554
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000618	Blindness	MONDO_0005388	HP_0000618
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000639	Nystagmus	MONDO_0005388	HP_0000639
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000670	Carious teeth	MONDO_0005388	HP_0000670
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000678	Dental crowding	MONDO_0005388	HP_0000678
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000708	Behavioral abnormality	MONDO_0005388	HP_0000708
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000709	Psychosis	MONDO_0005388	HP_0000709
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000711	Restlessness	MONDO_0005388	HP_0000711
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000712	Emotional lability	MONDO_0005388	HP_0000712
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000713	Agitation	MONDO_0005388	HP_0000713
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000720	Mood swings	MONDO_0005388	HP_0000720
http://purl.obolibrary.org/obo/MONDO_0005388	primary biliary cholangitis	http://purl.obolibrary.org/obo/HP_0000722	Obsessive-compulsive behavior	MONDO_0005388	HP_0000722
