disease	disease_label	gene	gene_symbol	entrez	mondo
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/1958	EGR1	1958	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/1959	EGR2	1959	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/196528	ARID2	196528	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/197358	NLRC3	197358	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2	A2M	2	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2023	ENO1	2023	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2052	EPHX1	2052	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2056	EPO	2056	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2064	ERBB2	2064	MONDO_0018533
http://purl.obolibrary.org/obo/MONDO_0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2099	ESR1	2099	MONDO_0018533
