hEntrez,humanSymbol,mouse_symbols,log2fc,log2fc_mean,adj_p_value,n_mouse_map,sign_flip,assay,osd,tissue,organism
57481,KIAA1210,Gm14569,2.9541,2.9541,0.0371505,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
134285,TMEM171,Tmem171,-2.9482,-2.9482,8.76526e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
387856,CCDC184,Ccdc184,2.9451,2.9451,0.0362145,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
30,ACAA1,Acaa1b,2.9438,2.9438,0.0291855,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
220213,OTUD1,Otud1,2.9308,2.9308,8.2576e-24,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6319,SCD,Scd1|Scd3,2.9262,0.1782,1.63636e-07,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8541,PPFIA3,Ppfia3,2.9247,2.9247,0.000229703,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5816,PVALB,Pvalb,2.9154,2.9154,1.1412e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
124590,USH1G,Ush1g,-2.9045,-2.9045,1.52213e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
388419,BTBD17,Btbd17,2.8972,2.8972,0.0194225,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
649238,PNMA6E,Pnma6e,2.8928,2.8928,0.0438278,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
105373377,PNMA6F,Pnma6e,2.8928,2.8928,0.0438278,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
152330,CNTN4,Cntn4,2.8895,2.8895,0.0163366,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
138803,OR13C3,Olfr273,2.8746,2.8746,0.0201254,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
54852,PAQR5,Paqr5,2.8634,2.8634,0.0118788,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
247,ALOX15B,Alox8,2.8531,2.8531,0.0365981,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79346,OR4C5,Olfr1260,2.8491,2.8491,0.00601877,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
3485,IGFBP2,Igfbp2,-2.848,-2.848,5.3634e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
386746,MRGPRG,Mrgprg,2.846,2.846,0.0409478,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
414157,C10orf62,4933411K16Rik,2.8417,2.8417,1.08758e-14,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
124404,SEPTIN12,Septin12,2.8392,2.8392,0.0288358,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2660,MSTN,Mstn,2.8361,2.8361,2.05651e-23,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
344892,RTP2,Rtp2,2.8222,2.8222,0.0279857,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
283365,OR6C6,Olfr804,2.8164,2.8164,0.015622,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
246777,SPESP1,Spesp1,2.8143,2.8143,0.0278956,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
27063,ANKRD1,Ankrd1,2.8054,2.8054,4.12993e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
11221,DUSP10,Dusp10,2.8017,2.8017,2.51508e-72,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
57172,CAMK1G,Camk1g,-2.7948,-2.7948,1.19582e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
3700,ITIH4,Itih4,2.7917,2.7917,0.00010568,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
81318,OR4A5,Olfr1238|Olfr1246,2.7908,2.4142,0.000367203,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
728116,ZBTB8B,Zbtb8b,2.7906,2.7906,0.0261946,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
338755,OR2AG2,Olfr698|Olfr699|Olfr706,2.7822,2.5733,0.0267435,3,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
144125,OR2AG1,Olfr698|Olfr699|Olfr706,2.7822,2.5733,0.0267435,3,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55740,ENAH,Enah,2.7677,2.7677,4.32928e-41,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
3491,CCN1,Ccn1,2.766,2.766,3.58634e-45,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
57540,DISP3,Disp3,2.7524,2.7524,0.0224302,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55040,EPN3,Epn3,-2.745,-2.745,4.5e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
27302,BMP10,Bmp10,2.7412,2.7412,0.0238217,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
390174,OR9G1,Olfr1012|Or9g19,2.7341,2.2471,0.0115575,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
10661,KLF1,Klf1,-2.7193,-2.7193,0.00499813,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6857,SYT1,Syt1,2.7049,2.7049,0.00103637,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2175,FANCA,Fanca,2.7023,2.7023,0.0268258,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
442179,OR1F12P,Olfr1366,2.7018,2.7018,0.0266971,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
654429,LRTM2,Lrtm2,2.695,2.695,1.21333e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5004,ORM1,Orm1,2.6938,2.6938,5.48512e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5005,ORM2,Orm1,2.6938,2.6938,5.48512e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1496,CTNNA2,Ctnna2,2.6923,2.6923,0.0180354,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
219952,OR6Q1,Olfr522,2.6921,2.6921,0.0416248,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
119765,OR4B1,Olfr1271,2.6643,2.6643,0.0230398,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6582,SLC22A2,Slc22a2,-2.6605,-2.6605,2.22222e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
317701,VN1R2,Vmn1r226|Vmn1r229,2.657,2.3193,0.0077936,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6280,S100A9,S100a9,-2.6438,-2.6438,0.00290562,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
389125,MUSTN1,Mustn1,2.6422,2.6422,6.31196e-12,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2668,GDNF,Gdnf,2.6345,2.6345,5.90594e-14,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
51764,GNG13,Gng13,-2.6334,-2.6334,0.0370291,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2831,NPBWR1,Npbwr1,2.6273,2.6273,0.0255147,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7857,SCG2,Scg2,-2.6248,-2.6248,6.08401e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
100507650,RNF212B,Rnf212b,-2.6175,-2.6175,1.13442e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5132,PDC,Pdc,2.6153,2.6153,0.00135228,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
10913,EDAR,Edar,2.6151,2.6151,6.16425e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
3315,HSPB1,Hspb1,2.6091,2.6091,8.98085e-16,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
29995,LMCD1,Lmcd1,2.6048,2.6048,2.59482e-33,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1142,CHRNB3,Chrnb3,2.5987,2.5987,0.0390541,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1297,COL9A1,Col9a1,2.5986,2.5986,0.000139084,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
84667,HES7,Hes7,2.5937,2.5937,0.0451514,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
339976,TRIML1,Triml1,2.5875,2.5875,0.042842,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79977,GRHL2,Grhl2,2.5874,2.5874,0.00600877,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
390083,OR56A3,Olfr679,2.5874,2.5874,0.0250269,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8326,FZD9,Fzd9,-2.5754,-2.5754,3.36447e-14,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
27159,CHIA,Chia1,2.5752,2.5752,0.000168876,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
374,AREG,Areg,2.575,2.575,0.0264669,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
27246,RNF115,Rnf115,2.5585,2.5585,5.49203e-32,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
140686,WFDC3,Wfdc3,-2.546,-2.546,1.23173e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
50486,G0S2,G0s2,-2.5438,-2.5438,5.22656e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1272,CNTN1,Cntn1,2.5379,2.5379,0.0009553,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
138881,OR1L8,Olfr355,2.5354,2.5354,0.00578099,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
84830,ADTRP,Adtrp,2.5306,2.5306,0.00646062,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
140469,MYO3B,Myo3b,2.5265,2.5265,0.0350265,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
480,ATP1A4,Atp1a4,2.5252,2.5252,0.0293364,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79544,OR4K1,Olfr728,2.5237,2.5237,0.0107521,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
56955,MEPE,Mepe,2.5145,2.5145,0.0495751,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
3645,INSRR,Insrr,2.5133,2.5133,0.0441571,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
151242,PPP1R1C,Ppp1r1c,-2.5109,-2.5109,5.65618e-16,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4656,MYOG,Myog,2.5105,2.5105,9.30105e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
114836,SLAMF6,Slamf6,2.5103,2.5103,9.29896e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
389762,SPATA31D3,Spata31d1a,2.5096,2.5096,0.0461463,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
389763,SPATA31D1,Spata31d1a,2.5096,2.5096,0.0461463,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
131669,UROC1,Uroc1,2.4951,2.4951,0.0130692,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
65009,NDRG4,Ndrg4,-2.4904,-2.4904,1.73624e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
122481,AK7,Ak7,2.4796,2.4796,0.0194796,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
54596,L1TD1,L1td1,2.4773,2.4773,0.0046461,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
53831,GPR84,Gpr84,2.4744,2.4744,0.0438497,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
3507,IGHM,Ighm,2.4695,2.4695,3.5752e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7783,ZP2,Zp2,-2.4676,-2.4676,3.27272e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8388,OR1E2,Olfr389|Olfr394,2.4566,2.375,0.00688635,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8389,OR1E3,Olfr389|Olfr394,2.4566,2.375,0.00688635,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8387,OR1E1,Olfr389|Olfr394,2.4566,2.375,0.00688635,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55885,LMO3,Lmo3,2.4502,2.4502,0.034733,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
390168,OR5M1,Olfr1023,2.4496,2.4496,0.0373032,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
390167,OR5M10,Olfr1023,2.4496,2.4496,0.0373032,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
219436,OR5D14,Olfr1162,2.449,2.449,0.0149324,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
266727,MDGA1,Mdga1,2.4471,2.4471,0.00107852,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
183,AGT,Agt,2.4415,2.4415,1.06194e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
150290,DUSP18,Dusp18,-2.4297,-2.4297,3.87259e-18,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
405754,ERVFRD-1,Synb,2.428,2.428,0.00370696,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
9333,TGM5,Tgm5,-2.4215,-2.4215,0.00153092,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6335,SCN9A,Scn9a,2.4134,2.4134,0.00143362,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
145773,FAM81A,Fam81a,-2.4128,-2.4128,5.8112e-25,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
27295,PDLIM3,Pdlim3,2.4085,2.4085,2.03258e-38,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4057,LTF,Ltf,2.4054,2.4054,0.012356,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
401236,STMND1,Stmnd1,-2.4051,-2.4051,1.5577e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
340595,RTL4,Rtl4,2.3973,2.3973,0.00953291,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
348932,SLC6A18,Slc6a18,-2.3966,-2.3966,6.36026e-13,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
441151,TMEM151B,Tmem151b,2.3948,2.3948,0.0289133,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5455,POU3F3,Pou3f3,2.3946,2.3946,0.0388313,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
94025,MUC16,Muc16,2.3943,2.3943,0.00430061,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
80833,APOL3,Apol10a,2.3916,2.3916,0.00212883,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8542,APOL1,Apol10a,2.3916,2.3916,0.00212883,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
23780,APOL2,Apol10a,2.3916,2.3916,0.00212883,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
80832,APOL4,Apol10a,2.3916,2.3916,0.00212883,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
10002,NR2E3,Nr2e3,2.3893,2.3893,0.0460885,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
51473,DCDC2,Dcdc2a,2.3777,2.3777,0.00333597,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1780,DYNC1I1,Dync1i1,2.3732,2.3732,3.39366e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
9568,GABBR2,Gabbr2,2.3702,2.3702,0.00216531,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
645425,PRAMEF20,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
391002,PRAMEF8,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
645414,PRAMEF19,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
440561,PRAMEF6,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
729528,PRAMEF14,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
390999,PRAMEF12,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
391004,PRAMEF17,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
101929983,PRAMEF27,Gm13057,2.3686,2.3686,0.0396457,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
