hEntrez	humanSymbol	symbol	mEntrez	log2fc	log2fc_mean	adj_p_value	n_mouse_map	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	in_digcfde_bg
84449	ZNF333	Gm14308	100043381	-1.35886	-1.35886	0.00855818	1			False	False	True
84464	SLX4	Slx4	52864	-0.386687	-0.386687	0.00244631	1	BMD|fracture		False	True	True
8451	CUL4A	Cul4a	99375	-0.519458	-0.519458	2.57678e-06	1			False	False	True
84519	ACRBP	Acrbp	54137	-0.544166	-0.544166	0.0242121	1			False	False	True
84525	HOPX	Hopx	74318	0.526166	0.526166	0.0150449	1			False	False	True
84532	ACSS1	Acss1	68738	-0.389483	-0.389483	0.00532577	1	BMD		False	True	True
84557	MAP1LC3A	Map1lc3a	66734	0.487489	0.487489	0.0142033	1	fracture		False	True	True
8459	TPST2	Tpst2	22022	0.228225	0.228225	0.0493861	1			False	False	True
84641	MFSD14B	Mfsd14b	66631	0.431451	0.431451	2.34763e-09	1			False	False	True
84661	DPY30	Dpy30	66310	0.399751	0.399751	0.00632195	1			False	False	True
84662	GLIS2	Glis2	83396	-0.673369	-0.673369	0.0385078	1	fracture		False	True	True
84666	RETNLB	Retnlg	245195	0.99562	0.99562	7.02359e-17	1			False	False	True
84668	FAM126A	Fam126a	84652	-0.413663	-0.413663	0.00133063	1			False	False	True
84669	USP32	Usp32	237898	-0.575041	-0.575041	3.65879e-07	1			False	False	True
84693	MCEE	Mcee	73724	0.562053	0.562053	0.00479315	1			False	False	True
84727	SPSB2|LOC105369632	Spsb2	14794	0.630176	0.630176	0.000312011	1			False	False	True
8473	OGT	Ogt	108155	-0.304382	-0.304382	0.0185412	1			False	False	True
8479	HIRIP3	Hirip3	233876	-0.529313	-0.529313	0.0125584	1			False	False	True
84808	PERM1	Perm1	74183	-1.18401	-1.18401	0.000104503	1			False	False	True
84817	TXNDC17	Txndc17	52700	0.54785	0.54785	4.40009e-05	1			False	False	True
84824	FCRLA	Fcrla	98752	-0.488855	-0.488855	0.00648911	1			False	False	True
84830	ADTRP	Adtrp	109254	1.08002	1.08002	0.000251911	1	BMD		False	True	True
84833	ATP5MK	Atp5mk|Gm35857	66477	0.427501	0.427501	0.00999011	1			False	False	True
84844	PHF5A	Phf5a	68479	0.316012	0.316012	0.0228603	1			False	False	True
84869	CBR4	Cbr4	234309	0.582465	0.582465	0.00975074	1	BMD|fracture		False	True	True
84873	ADGRG7	Adgrg7	239853	0.456185	0.456185	0.0243858	1			False	False	False
84886	C1orf198	2310022B05Rik	69551	-0.600876	-0.600876	0.000725334	1			False	False	True
84888	SPPL2A	Sppl2a	66552	0.295791	0.295791	0.00457918	1	BMD		False	True	True
84890	ADO	Ado	211488	0.217548	0.217548	0.0257584	1	BMD		False	True	True
84893	FBH1	Fbh1	50755	0.27852	0.27852	0.0240379	1			False	False	True
84902	CEP89	Cep89	72140	-0.592759	-0.592759	1.28612e-05	1	BMD		False	True	True
8493	PPM1D	Ppm1d	53892	-0.256919	-0.256919	0.0409577	1			False	False	True
84933	C8orf76	9130401M01Rik	75758	0.661656	0.661656	1.06404e-05	1			False	False	True
84936	ZFYVE19	Zfyve19	72008	0.378597	0.378597	0.00315201	1			False	False	True
84941	HSH2D	Hsh2d	209488	0.385782	0.385782	0.00641596	1			False	False	True
84945	ABHD13	Abhd13	68904	0.232296	0.232296	0.0211195	1			False	False	True
84950	PRPF38A	Prpf38a	230596	0.316752	0.316752	0.0026833	1			False	False	True
84958	SYTL1	Sytl1	269589	0.563301	0.563301	0.00118186	1			False	False	True
84967	LSM10	Lsm10	116748	0.368898	0.368898	0.0391129	1			False	False	True
84984	CEP19	Cep19	66994	0.436539	0.436539	0.000878033	1			False	False	True
84992	PIGY	Pigyl	66268	0.521182	0.521182	0.000688253	1			False	False	True
85002	FAM86B1	Eef2kmt	70511	0.47355	0.47355	0.00593318	1			False	False	True
8501	SLC43A1	Slc43a1	72401	-0.887566	-0.887566	6.30157e-11	1			False	False	True
85013	TMEM128	Tmem128	66309	0.319464	0.319464	0.0420774	1			False	False	True
85014	TMEM141	Tmem141	51875	0.843836	0.843836	7.72351e-05	1			False	False	True
8506	CNTNAP1	Cntnap1	53321	-1.06555	-1.06555	0.00860873	1			False	False	True
8509	NDST2	Ndst2	17423	-0.397921	-0.397921	0.00039532	1			False	False	True
8518	ELP1	Elp1	230233	0.36034	0.36034	0.0186162	1			False	False	True
8519	IFITM1	Ifitm2	80876	0.618172	0.5291255	9.74368e-06	2			False	False	True
8530	CST7	Cst7	13011	0.390714	0.390714	0.00648911	1	BMD		False	True	True
85301	COL27A1	Col27a1	373864	-0.646908	-0.646908	0.0328472	1	BMD|fracture		False	True	True
8533	COPS3	Cops3	26572	0.356255	0.356255	0.00421661	1			False	False	True
8536	CAMK1	Camk1	52163	0.540655	0.540655	0.00114743	1			False	False	True
85363	TRIM5	Trim12c	319236	0.28516	0.28516	0.00836183	1			False	False	True
85379	KIAA1671	2900026A02Rik	243219	-0.697321	-0.697321	0.00865139	1			False	False	True
8540	AGPS	Agps	228061	0.40854	0.40854	6.42836e-05	1			False	False	True
8542	APOL1	Apol11a	626615	-2.1317	-1.464551	2.53484e-07	4			False	False	True
8543	LMO4	Lmo4	16911	0.354838	0.354838	0.000320048	1	BMD		False	True	True
8544	PIR	Pir	69656	-0.639686	-0.639686	0.00902747	1			False	False	True
85446	ZFHX2	Zfhx2	239102	-0.568099	-0.568099	0.0268236	1			False	False	True
85451	UNK	Unk	217331	-0.47173	-0.47173	0.00595664	1	BMD		False	True	True
85462	FHDC1	Fhdc1	229474	-0.911405	-0.911405	7.40675e-08	1			False	False	True
8549	LGR5	Lgr5	14160	-1.31314	-1.31314	2.43378e-08	1	BMD|osteoporosis		False	True	True
8560	DEGS1	Degs1	13244	0.312731	0.312731	0.00670488	1			False	False	True
8575	PRKRA	Prkra	23992	0.363555	0.363555	0.00745527	1	BMD		False	True	True
8603	FAM193A	Fam193a	231128	-0.349308	-0.349308	0.0295393	1	osteoporosis		False	True	True
8605	PLA2G4C	Pla2g4c	232889	-0.648368	-0.648368	0.00927941	1			False	False	True
8611	PLPP1	Plpp1	19012	-0.735728	-0.735728	0.000528059	1	BMD|fracture		False	True	True
8613	PLPP3	Plpp3	67916	-0.616634	-0.616634	0.0281965	1	BMD		False	True	True
862	RUNX1T1	Runx1t1	12395	-0.587699	-0.587699	0.0448567	1	BMD|fracture		False	True	True
8624	PSMG1	Psmg1	56088	0.438893	0.438893	0.0137666	1			False	False	True
8633	UNC5C	Unc5c	22253	0.915248	0.915248	0.000899323	1			False	False	True
8635	RNASET2	Rnaset2a	100037283	0.370872	0.3540605	0.0148491	2			False	False	True
8642	DCHS1	Dchs1	233651	-1.35433	-1.35433	0.0204481	1	BMD|fracture		False	True	True
8644	AKR1C3	Akr1c13	27384	0.755	0.755	1.90424e-05	1			False	False	True
8649	LAMTOR3	Lamtor3	56692	0.243287	0.243287	0.0225879	1			False	False	True
8673	VAMP8	Vamp8	22320	0.515585	0.515585	0.000106392	1			False	False	True
8674	VAMP4	Vamp4	53330	0.4045	0.4045	0.0036973	1			False	False	True
8676	STX11	Stx11	74732	0.408817	0.408817	0.00302642	1			False	False	True
868	CBLB	Cblb	208650	-0.395173	-0.395173	0.0124839	1			False	False	True
8682	PEA15	Pea15a	18611	0.318579	0.318579	0.00518597	1			False	False	True
869	CBLN1	Cbln1	12404	-1.29455	-1.29455	0.0303574	1			False	False	True
8721	EDF1	Edf1	59022	0.327026	0.327026	0.0204986	1			False	False	True
8722	CTSF	Ctsf	56464	-0.942572	-0.942572	0.00105553	1			False	False	True
8723	SNX4	Snx4	69150	0.391791	0.391791	9.94695e-05	1			False	False	True
8736	MYOM1	Myom1	17929	-0.806618	-0.806618	0.013397	1			False	False	True
8740	TNFSF14	Tnfsf14	50930	0.530462	0.530462	0.000110266	1			False	False	True
8741	TNFSF13	Tnfsf13	69583	0.548232	0.548232	0.000734236	1			False	False	True
8761	PABPC4	Pabpc4	230721	-0.398847	-0.398847	0.00126756	1			False	False	True
8763	CD164	Cd164	53599	0.260781	0.260781	0.0327793	1			False	False	True
8764	TNFRSF14	Tnfrsf14	230979	-0.764542	-0.764542	1.19201e-10	1			False	False	True
8766	RAB11A	Rab11a	53869	0.46037	0.46037	6.58823e-06	1			False	False	True
8775	NAPA	Napa	108124	-0.372332	-0.372332	9.34969e-06	1			False	False	True
8778	SIGLEC5	Siglecf	233186	0.756708	0.756708	0.000347953	1			False	False	True
8784	TNFRSF18	Tnfrsf18	21936	0.566556	0.566556	0.00211831	1			False	False	True
8793	TNFRSF10D	Tnfrsf26	244237	0.422582	0.422582	0.0108039	1			False	False	True
8794	TNFRSF10C	Tnfrsf26	244237	0.422582	0.422582	0.0108039	1			False	False	True
8795	TNFRSF10B	Tnfrsf26	244237	0.422582	0.422582	0.0108039	1			False	False	True
8802	SUCLG1	Suclg1	56451	0.401779	0.401779	0.0125223	1			False	False	True
8803	SUCLA2	Sucla2	20916	0.290798	0.290798	0.0408178	1			False	False	True
8805	TRIM24	Trim24	21848	-0.333893	-0.333893	0.0099829	1			False	False	True
8807	IL18RAP	Il18rap	16174	0.303071	0.303071	0.008578	1			False	False	True
8809	IL18R1	Il18r1	16182	0.378276	0.378276	0.0128531	1			False	False	True
8814	CDKL1	Cdkl1	71091	-0.582091	-0.582091	0.00712363	1	osteoporosis		True	True	True
8815	BANF1	Banf1	23825	0.288548	0.288548	0.016406	1	osteolysis_necrosis		False	True	True
8819	SAP30	Sap30	60406	0.342205	0.342205	0.0237555	1			False	False	True
8821	INPP4B	Inpp4b	234515	0.642802	0.642802	0.00337816	1	BMD|fracture		False	True	True
8824	CES2	Ces2g	72361	-0.568507	-0.568507	0.00290699	1			False	False	True
8834	TMEM11	Tmem11	216821	0.347481	0.347481	0.0130368	1			False	False	True
8836	GGH	Ggh	14590	0.692541	0.692541	1.74875e-06	1			False	False	True
8839	CCN5	Ccn5	22403	-1.03824	-1.03824	0.0380455	1			False	False	True
8842	PROM1	Prom1	19126	0.272273	0.272273	0.0140764	1			False	False	True
8853	ASAP2	Asap2	211914	-0.831414	-0.831414	1.67622e-06	1			False	False	True
8867	SYNJ1	Synj1	104015	-0.351004	-0.351004	0.0252281	1			False	False	True
8870	IER3	Ier3	15937	0.602507	0.602507	0.000121297	1			False	False	True
8893	EIF2B5	Eif2b5	224045	0.253006	0.253006	0.0181015	1			False	False	True
890	CCNA2	Ccna2	12428	-0.386113	-0.386113	0.00482632	1			False	False	True
8905	AP1S2	Ap1s2	108012	0.42747	0.42747	0.000433116	1			False	False	True
8909	ENDOU	Endou	19011	-0.613825	-0.613825	0.0479444	1			False	False	True
8913	CACNA1G	Cacna1g	12291	-1.29275	-1.29275	4.56543e-07	1			False	False	True
8914	TIMELESS	Timeless	21853	-0.369471	-0.369471	0.0438075	1			False	False	True
892	CCNC	Ccnc	51813	0.427797	0.427797	0.00211402	1			False	False	True
8924	HERC2	Herc2	15204	-0.430071	-0.430071	0.00821011	1	BMD		False	True	True
8925	HERC1	Herc1	235439	-0.536062	-0.536062	0.000416873	1			False	False	True
8930	MBD4	Mbd4	17193	-0.406602	-0.406602	0.00333719	1			False	False	True
8934	RAB29	Rab29	226422	0.447934	0.447934	0.00714312	1			False	False	True
8945	BTRC	Btrc	12234	-0.784104	-0.784104	5.72829e-10	1	BMD		False	True	True
8968	H3C7	H3c8	97908	0.403136	0.403136	0.0153177	1			False	False	True
8970	H2BC11	H2bc21	319190	-0.494255	-0.494255	0.000420288	1			False	False	True
89796	NAV1	Nav1	215690	-0.579049	-0.579049	0.0133919	1	BMD		False	True	True
89797	NAV2	Nav2	78286	-0.501985	-0.501985	0.0338775	1			False	False	True
898	CCNE1	Ccne1	12447	-0.361015	-0.361015	0.042204	1	BMD		False	True	True
89839	ARHGAP11B	Arhgap11a	228482	-0.348057	-0.348057	0.0258377	1			False	False	True
89874	SLC25A21	Slc25a21	217593	-0.527344	-0.527344	0.000181371	1			False	False	True
899	CCNF	Ccnf	12449	-0.508215	-0.508215	7.20764e-06	1			False	False	True
8992	ATP6V0E1	Atp6v0e	11974	0.740679	0.740679	1.34507e-08	1			False	False	True
8993	PGLYRP1	Pglyrp1	21946	0.538315	0.538315	1.96376e-06	1			False	False	True
8994	LIMD1	Limd1	29806	-0.26232	-0.26232	0.0138963	1	BMD|fracture		False	True	True
9	NAT1	Nat2	17961	0.325587	0.325587	0.0404365	1			False	False	True
900	CCNG1	Ccng1	12450	0.320196	0.320196	0.0463386	1			False	False	True
90102	PHLDB2	Phldb2	208177	-1.08667	-1.08667	0.0119708	1	fracture		False	True	True
902	CCNH	Ccnh	66671	0.304522	0.304522	0.0359999	1			False	False	True
90268	OTULIN	Otulin	432940	0.376895	0.376895	0.000734891	1			False	False	True
9031	BAZ1B	Baz1b	22385	-0.263989	-0.263989	0.0311959	1			False	False	True
90317	ZNF616	Zfp677	210503	0.46705	0.46705	0.010027	1			False	False	True
9034	CCRL2	Ccrl2	54199	-0.402267	-0.402267	0.0442969	1			False	False	True
90355	MACIR	Macir	52392	0.296202	0.296202	0.0290062	1			False	False	True
90381	TICRR	Ticrr	77011	-0.541708	-0.541708	3.43234e-06	1			False	False	True
90390	MED30	Med30	69790	0.557357	0.557357	0.000342619	1			False	False	True
904	CCNT1	Ccnt1	12455	-0.297066	-0.297066	0.00502431	1			False	False	True
90411	MCFD2	Mcfd2	193813	0.36111	0.36111	0.0166776	1			False	False	True
9046	DOK2	Dok2	13449	0.604032	0.604032	0.000680231	1			False	False	True
9049	AIP	Aip	11632	0.373015	0.373015	0.000865305	1			False	False	True
905	CCNT2	Ccnt2	72949	-0.331517	-0.331517	0.0227626	1			False	False	True
9051	PSTPIP1	Pstpip1	19200	0.361219	0.361219	0.00531453	1		Osteoporosis	False	True	True
90525	SHF	Shf	435684	-0.569251	-0.569251	0.00259601	1			False	False	True
9055	PRC1	Prc1	233406	-0.577826	-0.577826	4.17436e-08	1			False	False	True
90592	ZNF700	Zfp866	330788	-0.277197	-0.277197	0.00947484	1			False	False	True
90649	ZNF486	Zfp930	234358	0.404729	0.404729	0.0118314	1			False	False	True
90693	CCDC126	Ccdc126	57895	0.419297	0.419297	0.0245727	1			False	False	True
90701	SEC11C	Sec11c	66286	0.37199	0.37199	0.0263715	1			False	False	True
9076	CLDN1	Cldn1	12737	0.828023	0.828023	0.000323194	1			False	False	True
908	CCT6A	Cct6a	12466	0.293155	0.293155	0.00543112	1			False	False	True
9086	EIF1AY	Eif1a	13664	0.439968	0.439968	0.000273672	1			False	False	True
90861	JPT2	Jpt2	52009	0.222291	0.222291	0.0316479	1			False	False	True
9087	TMSB4Y	Tmsb4x	19241	0.672912	0.672912	5.64254e-06	1			False	False	True
90871	DMAC1	Dmac1	66928	0.4421	0.4421	0.00742724	1			False	False	True
9088	PKMYT1	Pkmyt1	268930	-0.41435	-0.41435	0.0150966	1			False	False	True
9091	PIGQ	Pigq	14755	-0.770331	-0.770331	6.00967e-08	1			False	False	True
9094	UNC119	Unc119	22248	0.443625	0.443625	1.06404e-05	1	BMD		False	True	True
9098	USP6	Usp32	237898	-0.575041	-0.575041	3.65879e-07	1			False	False	True
9103		Fcgr3	14131	0.485577	0.485577	1.23476e-06	1			False	False	True
9107	MTMR6	Mtmr6	219135	0.266506	0.266506	0.000767567	1			False	False	True
9111	NMI	Nmi	64685	0.38394	0.38394	0.0114458	1			False	False	True
9120	SLC16A6	Slc16a6	104681	-0.294654	-0.294654	0.0306817	1			False	False	True
91227	GGTLC2	Ggt1	14598	0.851139	0.851139	0.0412425	1			False	False	True
9126	SMC3	Smc3	13006	-0.246261	-0.246261	0.034965	1	BMD		False	True	True
91283	MSANTD3	Msantd3	66665	0.562597	0.562597	0.000507638	1			False	False	True
9133	CCNB2	Ccnb2	12442	-0.362589	-0.362589	0.0149462	1			False	False	True
91368	CDKN2AIPNL	Cdkn2aipnl	52626	0.426386	0.426386	0.00116081	1			False	False	True
9141	PDCD5	Pdcd5	56330	0.56144	0.56144	0.000791456	1			False	False	True
9149	DYRK1B	Dyrk1b	13549	-0.482812	-0.482812	0.0243858	1			False	False	True
9153	SLC28A2	Slc28a2	269346	0.476414	0.476414	0.000127991	1			False	False	True
91584	PLXNA4	Plxna4	243743	-1.02011	-1.02011	0.00193326	1			False	False	True
91603	ZNF830	Zfp830	66983	0.213479	0.213479	0.0283574	1			False	False	True
91614	DEPDC7	Depdc7	211896	0.668385	0.668385	0.0165004	1			False	False	True
91664	ZNF845	Zfp729b	100416706	0.321359	0.321359	0.0459244	1			False	False	True
9168	TMSB10	Tmsb10	19240	0.372023	0.372023	0.0125577	1			False	False	True
9169	SCAF11	Scaf11	72193	-0.220675	-0.220675	0.00837592	1			False	False	True
917	CD3G	Cd3g	12502	0.4917	0.4917	0.0097865	1			False	False	True
91768	CABLES1	Cables1	63955	0.687675	0.687675	0.0486089	1	BMD		False	True	True
9179	AP4M1	Ap4m1	11781	-0.295149	-0.295149	0.0384027	1			False	False	True
91801	ALKBH8	Alkbh8	67667	-0.361367	-0.361367	0.0214387	1			False	False	True
91807	MYLK3	Mylk3	213435	-0.58852	-0.58852	0.00108319	1			False	False	True
9183	ZW10	Zw10	26951	-0.2752	-0.2752	0.0158154	1			False	False	True
9185	REPS2	Reps2	194590	0.506115	0.506115	0.0350286	1			False	False	True
919	CD247	Cd247	12503	0.398513	0.398513	0.0207389	1			False	False	True
91966	EOLA1	Eola1	68618	0.521021	0.521021	0.000888671	1			False	False	True
9197	SLC33A1	Slc33a1	11416	0.357482	0.357482	0.00132301	1			False	False	True
91978	TPGS1	Tpgs1	110012	0.405959	0.405959	0.0302288	1			False	False	True
92014	SLC25A51	Slc25a51	230125	-0.652194	-0.652194	6.93448e-05	1			False	False	True
92086	GGTLC1	Ggt1	14598	0.851139	0.851139	0.0412425	1			False	False	True
9212	AURKB	Aurkb	20877	-0.413766	-0.413766	0.00365	1			False	False	True
9215	LARGE1	Large1	16795	-0.573252	-0.573252	0.0474787	1			False	False	True
9218	VAPA	Vapa	30960	0.276429	0.276429	0.0130818	1	fracture		False	True	True
922	CD5L	Cd5l	11801	0.636514	0.636514	0.00764042	1	BMD|fracture		False	True	True
92305	TMEM129	Tmem129	68366	-0.296007	-0.296007	0.010094	1			False	False	True
92312	MEX3A	Mex3a	72640	-0.529535	-0.529535	0.0357251	1			False	False	True
9240	PNMA1	Pnma1	70481	-0.560876	-0.560876	0.0253483	1			False	False	True
92482	BBIP1	Bbip1	100503572	0.384019	0.384019	0.024684	1			False	False	True
9258	MFHAS1	Mfhas1	52065	-0.742857	-0.742857	3.69155e-05	1	BMD		False	True	True
92610	TIFA	Tifa	211550	-0.515682	-0.515682	0.000112699	1			False	False	True
9262	STK17B	Stk17b	98267	0.514555	0.514555	0.019037	1			False	False	True
9265	CYTH3	Cyth3	19159	-0.621587	-0.621587	2.20227e-06	1			False	False	True
92675	DTD1	Dtd1	66044	0.38771	0.38771	0.0196687	1			False	False	True
9270	ITGB1BP1	Itgb1bp1|Gm40855	16413	0.406338	0.406338	0.0088086	1			False	False	True
9274	BCL7C	Bcl7c	12055	0.425193	0.425193	0.0095104	1			False	False	True
92745	SLC38A5	Slc38a5	209837	-0.777405	-0.777405	4.37081e-05	1			False	False	True
9276	COPB2	Copb2	50797	0.279952	0.279952	0.00041648	1			False	False	True
9278	ZBTB22	Zbtb22	81630	0.268055	0.268055	0.0365905	1			False	False	True
92797	HELB	Helb	117599	-0.212912	-0.212912	0.021702	1	BMD		False	True	True
928	CD9	Cd9	12527	0.422908	0.422908	2.03868e-06	1			False	False	True
92840	REEP6	Reep6	70335	-0.672907	-0.672907	0.0316561	1			False	False	True
9289	ADGRG1	Adgrg1	14766	-0.46555	-0.46555	0.0447528	1			False	False	True
9295	SRSF11	Srsf11	69207	-0.257665	-0.257665	0.0256998	1	BMD		False	True	True
9296	ATP6V1F	Atp6v1f	66144	0.437268	0.437268	0.000354405	1			False	False	True
93035	PKHD1L1	Pkhd1l1	192190	-0.820002	-0.820002	0.00100277	1			False	False	True
93099	DMKN	Dmkn	73712	0.832797	0.832797	0.00089693	1			False	False	True
93129	ORAI3	Orai3	269999	0.272148	0.272148	0.0153065	1			False	False	True
932	MS4A3	Ms4a3	170813	0.726257	0.726257	2.53254e-06	1			False	False	True
93343	MVB12A	Mvb12a	73711	0.517863	0.517863	0.000638059	1			False	False	True
93349	SP140L	Sp140	434484	0.219519	0.219519	0.0160223	1			False	False	True
9348	NDST3	Ndst3	83398	-2.27688	-2.27688	0.0252946	1			False	False	True
93487	MAPK1IP1L	Mapk1ip1	69546	-0.387639	-0.387639	0.0266078	1			False	False	True
9349	RPL23	Rpl23	65019	0.518661	0.518661	0.000251911	1			False	False	True
93621	MRFAP1	Mrfap1	67568	0.313322	0.313322	0.00289885	1			False	False	True
93622	LOC93622	Mrfap1	67568	0.313322	0.313322	0.00289885	1			False	False	False
9364	RAB28	Rab28	100972	0.464644	0.464644	0.00185512	1	osteoporosis		False	True	True
9375	TM9SF2	Tm9sf2	68059	0.233311	0.233311	0.0360084	1			False	False	True
9377	COX5A	Cox5a	12858	0.414937	0.414937	0.000756194	1			False	False	True
9394	HS6ST1	Hs6st1	50785	-0.786154	-0.786154	1.51225e-07	1	BMD		False	True	True
93978	CLEC6A	Clec4n	56620	0.70282	0.70282	0.0080699	1			False	False	True
9402	GRAP2	Grap2	17444	-0.568276	-0.568276	0.00215457	1			False	False	True
9403	SELENOF	Selenof	93684	0.38977	0.38977	0.0201625	1			False	False	True
94056	SYAP1	Syap1	67043	0.27234	0.27234	0.010027	1			False	False	True
94103	ORMDL3	Ormdl3	66612	-0.439615	-0.439615	0.000820091	1			False	False	True
94104	PAXBP1	Paxbp1	67367	-0.388592	-0.388592	0.0155582	1			False	False	True
9412	MED21	Med21	108098	0.627706	0.627706	0.000339812	1			False	False	True
94120	SYTL3	Sytl3	83672	0.568298	0.568298	0.0356686	1			False	False	True
9415	FADS2	Fads2	56473	-0.481145	-0.481145	0.0302739	1			False	False	True
9419	CRIPT	Cript	56724	0.327986	0.327986	0.0216655	1			False	False	True
9429	ABCG2	Abcg2	26357	-0.514703	-0.514703	0.00795345	1			False	False	True
9445	ITM2B	Itm2b	16432	0.322517	0.322517	0.0004989	1			False	False	True
9446	GSTO1	Gsto1	14873	0.388882	0.388882	0.00150702	1			False	False	True
945	CD33	Siglecf	233186	0.756708	0.519891	0.000347953	2			False	False	True
9450	LY86	Ly86	17084	0.378534	0.378534	0.00083719	1	BMD		False	True	True
9452	ITM2A	Itm2a	16431	0.527432	0.527432	0.0080699	1			False	False	True
946	SIGLEC6	Siglecf	233186	0.756708	0.519891	0.000347953	2			False	False	True
9468	PCYT1B	Pcyt1b	236899	-0.964924	-0.964924	2.91802e-06	1			False	False	True
9469	CHST3	Chst3	53374	-0.691159	-0.691159	0.0204986	1			False	False	True
9474	ATG5	Atg5	11793	0.39566	0.39566	0.0058603	1			False	False	True
9486	CHST10	Chst10	98388	-0.901947	-0.901947	2.85593e-07	1			False	False	True
9491	PSMF1	Psmf1	228769	-0.493062	-0.493062	0.00182901	1			False	False	True
9493	KIF23	Kif23	71819	-0.319796	-0.319796	0.00145972	1			False	False	True
95	ACY1	Acy1	109652	0.629255	0.629255	0.00440365	1			False	False	True
9517	SPTLC2	Sptlc2	20773	0.379659	0.379659	0.00535002	1			False	False	True
952	CD38	Cd38	12494	-0.483641	-0.483641	0.000466693	1			False	False	True
9526	MPDU1	Mpdu1	24070	0.214891	0.214891	0.0424726	1			False	False	True
9528	TMEM59	Tmem59	56374	0.242194	0.242194	0.0296217	1			False	False	True
953	ENTPD1	Entpd1	12495	0.519559	0.519559	0.0122486	1			False	False	True
9535	GMFG	Gmfg	63986	0.629541	0.629541	3.15225e-05	1			False	False	True
9537	TP53I11	Trp53i11	277414	-0.494541	-0.494541	0.0256998	1	fracture		False	True	True
9538	EI24	Ei24	13663	0.299515	0.299515	0.00170267	1			False	False	True
9545	RAB3D	Rab3d	19340	0.444635	0.444635	0.0100147	1			False	False	True
9550	ATP6V1G1	Atp6v1g1	66290	0.410103	0.410103	0.00597159	1			False	False	True
9551	ATP5MF	Atp5mf	57423	0.506449	0.506449	0.0030346	1	BMD		False	True	True
9553	MRPL33	Mrpl33	66845	0.646531	0.646531	2.8308e-05	1			False	False	True
9556	ATP5MJ	Atp5mj	70257	0.588979	0.588979	0.000168292	1			False	False	True
9570	GOSR2	Gosr2	56494	0.236877	0.236877	0.0100351	1	BMD		False	True	True
9580	SOX13	Sox13	20668	0.580881	0.580881	0.0331323	1	BMD|fracture|osteoporosis		False	True	True
9582	APOBEC3B	Apobec3	80287	-0.282373	-0.282373	0.0216227	1			False	False	True
9588	PRDX6	Prdx6	11758	0.363109	0.363109	0.00504078	1			False	False	True
9590	AKAP12	Akap12	83397	-1.19963	-1.19963	6.21892e-06	1			False	False	True
9592	IER2	Ier2	15936	0.597669	0.597669	0.0118942	1			False	False	True
9595	CYTIP	Cytip	227929	0.557009	0.557009	0.00718379	1	osteoporosis		False	True	True
9617	MTRF1	Mtrf1	211253	0.418643	0.418643	0.0322666	1			False	False	True
962	CD48	Cd48	12506	0.449816	0.449816	5.57908e-05	1			False	False	True
963	CD53	Cd53	12508	0.542941	0.542941	6.03456e-08	1	BMD		False	True	True
9643	MORF4L2	Morf4l2	56397	0.239307	0.239307	0.0215057	1			False	False	True
9644	SH3PXD2A	Sh3pxd2a	14218	-0.419694	-0.419694	0.0252661	1	fracture|osteoporosis		False	True	True
96459	FNIP1	Fnip1	216742	0.2542	0.2542	0.0228839	1			False	False	True
9647	PPM1F	Ppm1f	68606	0.400639	0.400639	0.0189301	1			False	False	True
9650	MTFR1	Mtfr1	67472	-0.494035	-0.494035	0.000971182	1	BMD		False	True	True
9656	MDC1	Mdc1	240087	-0.481246	-0.481246	0.0153611	1			False	False	True
9662	CEP135	Cep135	381644	-0.289218	-0.289218	0.00603004	1			False	False	True
9663	LPIN2	Lpin2	64898	-0.527103	-0.527103	1.98205e-05	1			False	False	True
9665	MARF1	Marf1	223989	-0.321465	-0.321465	0.00202843	1			False	False	True
967	CD63	Cd63	12512	0.798505	0.798505	1.38186e-13	1			False	False	True
9679	FAM53B	Fam53b	77938	-0.661977	-0.661977	9.44441e-07	1	BMD		False	True	True
9689	BZW1	Bzw1	66882	0.228537	0.228537	0.0128734	1			False	False	True
9694	EMC2	Emc2	66736	0.77467	0.77467	7.56438e-11	1			False	False	True
9698	PUM1	Pum1	80912	-0.39547	-0.39547	1.63601e-05	1			False	False	True
9700	ESPL1	Espl1	105988	-0.809713	-0.809713	0.000549734	1	BMD		False	True	True
9701	PPP6R2	Ppp6r2	71474	-0.371213	-0.371213	0.0299116	1			False	False	True
971	CD72	Cd72	12517	-0.767098	-0.767098	0.00310513	1			False	False	True
9710	GARRE1	Garre1	233103	-0.561709	-0.561709	7.59779e-06	1			False	False	True
9722	NOS1AP	Nos1ap	70729	-0.426141	-0.426141	0.0299116	1			False	False	True
9724	UTP14C	Utp14b	195434	-0.392879	-0.392879	0.0316102	1			False	False	True
9732	DOCK4	Dock4	238130	-0.629974	-0.629974	0.0169899	1			False	False	True
9734	HDAC9	Hdac9	79221	-0.435031	-0.435031	0.0444579	1	BMD		False	True	True
9738	CCP110	Ccp110	101565	-0.498652	-0.498652	0.0044226	1			False	False	True
9742	IFT140	Ift140	106633	-0.555819	-0.555819	0.00314842	1	BMD|fracture	Osteopenia	False	True	True
975	CD81	Cd81	12520	0.298153	0.298153	0.0125431	1			False	False	True
9757	KMT2B	Kmt2b	75410	-0.508982	-0.508982	0.00655807	1		Osteoporosis|Osteopenia	False	True	True
