hEntrez	humanSymbol	symbol	mEntrez	log2fc	log2fc_mean	adj_p_value	n_mouse_map	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	in_digcfde_bg
6540	SLC6A13	Slc6a13	14412	0.442214	0.442214	0.0356905	1			False	False	True
6541	SLC7A1	Slc7a1	11987	-0.741771	-0.741771	2.78472e-06	1			False	False	True
654346	LGALS9C	Lgals9	16859	-0.424854	-0.424854	0.0238172	1			False	False	True
654364	NME1-NME2	Nme2	18103	0.530498	0.530498	0.0130205	1			False	False	True
654463	FER1L6	Fer1l6	631797	-1.27126	-1.27126	0.00343651	1	fracture		False	True	True
654483	BOLA2|BOLA2B	Bola2	66162	0.42925	0.42925	0.0067604	1			False	False	True
6548	SLC9A1	Slc9a1	20544	-0.595017	-0.595017	0.0246509	1			False	False	True
6563	SLC14A1	Slc14a1	108052	-0.798005	-0.798005	7.00501e-06	1			False	False	True
6566	SLC16A1	Slc16a1	20501	-0.77924	-0.77924	4.42129e-07	1			False	False	True
657	BMPR1A	Bmpr1a	12166	0.490065	0.490065	0.00643399	1	BMD|fracture		False	True	True
6574	SLC20A1	Slc20a1	20515	-0.64222	-0.64222	8.67541e-06	1	BMD		False	True	True
6575	SLC20A2	Slc20a2	20516	-0.555554	-0.555554	0.000107332	1	fracture		False	True	True
6583	SLC22A4	Slc22a4	30805	-0.440189	-0.440189	0.00580314	1			False	False	True
6584	SLC22A5	Slc22a21	56517	-0.946664	-0.946664	0.024547	1			False	False	True
6585	SLIT1	Slit1	20562	-1.28354	-1.28354	0.00140766	1			False	False	True
6590	SLPI	Slpi	20568	0.400925	0.400925	0.033647	1			False	False	True
6597	SMARCA4	Smarca4	20586	-0.803371	-0.803371	0.000164606	1	BMD		False	True	True
65979	PHACTR4	Phactr4	100169	-0.847606	-0.847606	3.72586e-07	1			False	False	True
6598	SMARCB1	Smarcb1	20587	-0.338368	-0.338368	0.0453303	1			False	False	True
65985	AACS	Aacs	78894	-0.614743	-0.614743	0.0283741	1			False	False	True
65987	KCTD14	Kctd14	233529	-0.461407	-0.461407	0.00452617	1			False	False	True
6599	SMARCC1	Smarcc1	20588	-0.370218	-0.370218	0.0187651	1			False	False	True
65998	ZFTA	Zfta	108899	-0.875604	-0.875604	8.88775e-05	1			False	False	True
660	BMX	Bmx	12169	0.426042	0.426042	0.00217258	1			False	False	True
66000	TMEM108	Tmem108	81907	-0.934707	-0.934707	0.00400399	1			False	False	True
66004	LYNX1	Lynx1	23936	-0.567454	-0.567454	0.0230058	1			False	False	True
66008	TRAK2	Trak2	70827	-0.628955	-0.628955	7.71856e-06	1			False	False	True
6601	SMARCC2	Smarcc2	68094	-0.484554	-0.484554	0.00502269	1			False	False	True
6602	SMARCD1	Smarcd1	83797	-0.466149	-0.466149	0.0102501	1			False	False	True
6603	SMARCD2	Smarcd2	83796	-0.406059	-0.406059	0.00106846	1			False	False	True
6608	SMO	Smo	319757	-0.432329	-0.432329	0.0440582	1	BMD|fracture		False	True	True
6612	SUMO3	Sumo3	20610	0.297885	0.297885	0.0411205	1			False	False	True
6625	SNRNP70	Snrnp70	20637	-0.302375	-0.302375	0.0167499	1			False	False	True
6629	SNRPB2	Snrpb2	20639	0.355727	0.355727	0.00889483	1			False	False	True
663	BNIP2	Bnip2	12175	0.274077	0.274077	0.0164118	1	BMD		False	True	True
6632	SNRPD1	Snrpd1	20641	0.374448	0.374448	0.00610235	1			False	False	True
6634	SNRPD3	Snrpd3	67332	0.333285	0.333285	0.0281871	1			False	False	True
6636	SNRPF	Snrpf	69878	0.579158	0.579158	7.5214e-05	1			False	False	True
6637	SNRPG	Snrpg	68011	0.474204	0.474204	0.00537267	1			False	False	True
6650	CAPN15	Capn15	50817	-0.794519	-0.794519	0.00246936	1			False	False	True
6651	SON	Son	20658	-0.258193	-0.258193	0.0360959	1			False	False	True
6659	SOX4	Sox4	20677	-0.609744	-0.609744	0.000398557	1	BMD|fracture|osteoporosis		False	True	True
6666	SOX12	Sox12	20667	-1.0796	-1.0796	1.06401e-06	1	BMD		False	True	True
6667	SP1	Sp1	20683	-0.223077	-0.223077	0.0435742	1	BMD|osteoporosis		False	True	True
6668	SP2	Sp2	78912	-1.39349	-1.39349	3.97374e-09	1			False	False	True
6687	SPG7|LOC101930112	Spg7	234847	-0.36796	-0.36796	0.0181095	1			False	False	True
6689	SPIB	Spib	272382	-0.951235	-0.951235	6.3281e-05	1			False	False	True
670	BPHL	Bphl	68021	0.476887	0.476887	0.0175699	1			False	False	True
6708	SPTA1	Spta1	20739	-0.860123	-0.860123	1.7412e-06	1			False	False	True
6710	SPTB	Sptb	20741	-1.21795	-1.21795	5.69336e-11	1	BMD		False	True	True
6713	SQLE	Sqle	20775	-0.497979	-0.497979	0.0172354	1			False	False	True
672	BRCA1	Brca1	12189	-0.574801	-0.574801	0.000104969	1	BMD|fracture		False	True	True
6720	SREBF1	Srebf1	20787	-0.826969	-0.826969	0.000759673	1	BMD		False	True	True
6721	SREBF2	Srebf2	20788	-0.671198	-0.671198	0.000130101	1			False	False	True
6722	SRF	Srf	20807	-0.556106	-0.556106	0.0185166	1	BMD		False	True	True
6726	SRP9	Srp9	27058	0.35766	0.35766	0.027205	1			False	False	True
6727	SRP14	Srp14	20813	0.346102	0.346102	0.0214347	1			False	False	True
6728	SRP19	Srp19	66384	0.302308	0.302308	0.0442043	1	BMD		False	True	True
6729	SRP54	Srp54c	100101806	0.958793	0.958793	0.00136263	1	BMD		False	True	True
6741	SSB	Ssb	20823	0.338628	0.338628	0.0261903	1			False	False	True
6742	SSBP1	Ssbp1	381760	0.416197	0.416197	0.00171995	1			False	False	True
6746	SSR2	Ssr2	66256	0.334869	0.334869	0.00368151	1			False	False	True
6747	SSR3	Ssr3	67437	0.331682	0.331682	0.000314506	1	BMD		False	True	True
6749	SSRP1	Ssrp1	20833	-0.373443	-0.373443	0.0135092	1			False	False	True
675	BRCA2	Brca2	12190	-0.489178	-0.489178	0.0123604	1	BMD		False	True	True
6764	DENND2B	Denn2b	76954	-0.741935	-0.741935	0.000476681	1	BMD		False	True	True
6767	ST13	St13	70356	0.279513	0.279513	0.0439115	1			False	False	True
677	ZFP36L1	Zfp36l1	12192	-0.491459	-0.491459	0.00880484	1	BMD|fracture		False	True	True
6773	STAT2	Stat2	20847	-0.411049	-0.411049	0.00811999	1			False	False	True
6775	STAT4	Stat4	20849	0.710413	0.710413	2.56153e-06	1			False	False	True
6782	HSPA13	Hspa13	110920	0.256306	0.256306	0.00921872	1			False	False	True
6790	AURKA	Aurka	20878	-0.433843	-0.433843	0.000169382	1			False	False	True
6794	STK11	Stk11	20869	-0.453615	-0.453615	1.5902e-06	1	BMD|fracture		False	True	True
6812	STXBP1	Stxbp1	20910	-0.616443	-0.616443	0.0422344	1	BMD		False	True	True
682	BSG	Bsg	12215	-0.314994	-0.314994	0.0438982	1			False	False	True
6821	SUOX	Suox	211389	-1.04314	-1.04314	8.97266e-10	1			False	False	True
6829	SUPT5H	Supt5	20924	-0.584146	-0.584146	0.00329364	1			False	False	True
683	BST1	Bst1	12182	0.471614	0.471614	0.0015724	1			False	False	True
6830	SUPT6H	Supt6	20926	-0.55201	-0.55201	0.00504143	1			False	False	True
6839	SUV39H1	Suv39h1	20937	-0.25076	-0.25076	0.011408	1			False	False	True
6867	TACC1	Tacc1	320165	-0.236272	-0.236272	0.0219599	1	BMD		False	True	True
6878	TAF6	Taf6	21343	-0.361564	-0.361564	0.0141856	1			False	False	True
6881	TAF10	Taf10	24075	0.330858	0.330858	0.00964484	1			False	False	True
6882	TAF11	Taf11	68776	0.318815	0.318815	0.0300141	1			False	False	True
6886	TAL1	Tal1	21349	-0.826799	-0.826799	5.59347e-08	1	BMD		False	True	True
6888	TALDO1	Taldo1	21351	0.382613	0.382613	0.0157368	1			False	False	True
689	BTF3	Btf3	218490	0.421514	0.421514	0.00117066	1			False	False	True
6890	TAP1	Tap1	21354	-0.586345	-0.586345	0.000862814	1			False	False	True
6891	TAP2	Tap2	21355	-0.478377	-0.478377	0.0444213	1			False	False	True
6892	TAPBP	Tapbp	21356	-0.825455	-0.825455	5.18483e-05	1			False	False	True
6894	TARBP1	Tarbp1	212728	-0.487426	-0.487426	0.00117366	1	BMD		False	True	True
6902	TBCA	Tbca	21371	0.516933	0.516933	0.0011427	1	BMD		False	True	True
6904	TBCD	Tbcd	108903	-0.52552	-0.52552	8.14155e-06	1			False	False	True
6909	TBX2	Tbx2	21385	-1.13585	-1.13585	0.00355956	1	BMD		False	True	True
6911	TBX6	Tbx6	21389	-0.832083	-0.832083	0.00137258	1	BMD|fracture		False	True	True
6915	TBXA2R	Tbxa2r	21390	-0.538529	-0.538529	0.046492	1			False	False	True
6923	ELOB	Elob	67673	0.366968	0.366968	0.00131966	1			False	False	True
6929	TCF3	Tcf3	21423	-0.927374	-0.927374	1.67217e-11	1			False	False	True
6941	TCF19	Tcf19	106795	-0.385572	-0.385572	4.19284e-05	1			False	False	True
6942	TCF20	Tcf20	21411	0.199496	0.199496	0.0166777	1		Osteoporosis|Osteopenia	False	True	True
6945	MLX	Mlx	21428	0.349598	0.349598	0.000186079	1			False	False	True
6949	TCOF1	Tcof1	21453	-0.597383	-0.597383	0.0230987	1	BMD|fracture		False	True	True
6950	TCP1	Tcp1	21454	0.239747	0.239747	0.0401753	1			False	False	True
6957		Trbc2	100125263	0.488592	0.488592	0.0052317	1			False	False	True
6990	DYNLT3	Dynlt3	67117	0.420572	0.420572	0.0062876	1			False	False	True
6992	PPP1R11	Ppp1r11	76497	0.360571	0.360571	0.0112427	1			False	False	True
6993	DYNLT1	Dynlt1b	21648	0.442624	0.410033	0.000518527	3			False	False	True
7006	TEC	Tec	21682	0.375087	0.375087	0.00407817	1			False	False	False
7008	TEF	Tef	21685	-0.478882	-0.478882	0.0158409	1			False	False	True
7014	TERF2	Terf2	21750	-0.340823	-0.340823	0.0312253	1			False	False	True
7016	TESK1	Tesk1	21754	-0.576798	-0.576798	0.0110693	1			False	False	True
7030	TFE3	Tfe3	209446	-0.419742	-0.419742	0.021784	1			False	False	True
7036	TFR2	Tfr2	50765	-0.578166	-0.578166	0.0258396	1			False	False	True
7037	TFRC	Tfrc	22042	-0.726515	-0.726515	0.0013041	1			False	False	True
7040	TGFB1	Tgfb1	21803	-0.982848	-0.982848	2.41289e-06	1	BMD|fracture		True	True	True
7052	TGM2	Tgm2	21817	-0.565747	-0.565747	0.000415028	1			False	False	True
7064	THOP1	Thop1	50492	-0.465216	-0.465216	0.0352433	1			False	False	True
7075	TIE1	Tie1	21846	-0.693802	-0.693802	0.0297889	1	BMD		False	True	True
7083	TK1	Tk1	21877	-0.361568	-0.361568	0.00144163	1			False	False	True
7084	TK2	Tk2	57813	0.347973	0.347973	0.0434212	1			False	False	True
7094	TLN1	Tln1	21894	-0.473639	-0.473639	0.0211985	1			False	False	True
7097	TLR2	Tlr2	24088	0.549146	0.549146	0.00516766	1	osteoporosis		False	True	True
7099	TLR4	Tlr4	21898	0.363723	0.363723	0.00418504	1	BMD|fracture		False	True	True
710	SERPING1	Serping1	12258	-0.876039	-0.876039	0.0176962	1			False	False	True
7109	TRAPPC10	Trappc10	216131	-0.500452	-0.500452	2.76387e-09	1			False	False	True
7111	TMOD1	Tmod1	21916	-0.798394	-0.798394	2.79257e-07	1			False	False	True
7112	TMPO	Tmpo	21917	-0.357076	-0.357076	2.28314e-05	1			False	False	True
7114	TMSB4X	Tmsb4x	19241	0.521694	0.521694	0.000668469	1			False	False	True
7127	TNFAIP2	Tnfaip2	21928	-0.760082	-0.760082	3.16738e-07	1			False	False	True
7133	TNFRSF1B	Tnfrsf1b	21938	-0.587101	-0.587101	0.0429408	1	BMD|fracture		False	True	True
7140	TNNT3	Tnnt3	21957	-2.67037	-2.67037	0.0387068	1	BMD		False	True	True
7145	TNS1	Tns1	21961	-0.698195	-0.698195	0.0047534	1	BMD		False	True	True
7153	TOP2A	Top2a	21973	-0.532228	-0.532228	1.02474e-08	1			False	False	True
7157	TP53	Trp53	22059	-0.850323	-0.850323	2.54743e-05	1	BMD|fracture|osteoporosis		False	True	True
716	C1S	C1s1	50908	-1.50931	-1.50931	0.00197606	1			False	False	True
7163	TPD52	Tpd52	21985	0.342459	0.342459	0.00734619	1			False	False	True
7168	TPM1	Tpm1	22003	-0.406889	-0.406889	0.00105232	1			False	False	True
7171	TPM4	Tpm4	326618	0.261314	0.261314	0.00103268	1			False	False	True
719	C3AR1	C3ar1	12267	0.417477	0.417477	0.0198104	1			False	False	True
720	C4A|LOC110384692	C4b	12268	-0.794869	-0.794869	0.0473933	1	osteoporosis		False	True	True
721	C4B	C4b	12268	-0.794869	-0.794869	0.0473933	1	osteoporosis		False	True	True
7248	TSC1	Tsc1	64930	-0.309365	-0.309365	0.0220314	1	BMD		False	True	True
7249	TSC2	Tsc2	22084	-0.435414	-0.435414	0.0206468	1	BMD		False	True	True
726	CAPN5	Capn5	12337	-1.09417	-1.09417	1.13833e-10	1			False	False	True
727909	GOLGA8Q|GOLGA8O	Golga2	99412	-0.516335	-0.516335	0.00812759	1			False	False	True
728047	GOLGA8Q|GOLGA8O	Golga2	99412	-0.516335	-0.516335	0.00812759	1			False	False	False
7283	TUBG1	Tubg1	103733	-0.468669	-0.468669	0.0192631	1			False	False	True
728498	GOLGA8H	Golga2	99412	-0.516335	-0.516335	0.00812759	1			False	False	False
728568	C12orf73	1190007I07Rik	544717	0.496273	0.496273	0.0108703	1			False	False	True
728661	SLC35E2B	Slc35e2	320541	-0.278867	-0.278867	0.00967423	1			False	False	True
728927	ZNF736	Zfp953	629016	0.365087	0.356785	0.0285466	2			False	False	True
728945		Ppia	268373	0.479494	0.479494	2.59789e-05	1			False	False	True
729020	RPEL1	Rpe	66646	0.296439	0.296439	0.0185615	1			False	False	True
729438	CASTOR2	Castor2	80909	-1.38066	-1.38066	0.00127916	1			False	False	True
729440	CCDC61	Ccdc61	232933	-0.589952	-0.589952	0.0177621	1			False	False	True
7295	TXN	Txn1	22166	0.521496	0.521496	1.45874e-05	1	fracture		False	True	True
7297	TYK2	Tyk2	54721	-0.420011	-0.420011	0.0137035	1			False	False	True
729991	BORCS8	Borcs8	72368	0.300979	0.300979	0.00748846	1			False	False	True
730130	TMEM229A	Tmem229a	319832	1.10742	1.10742	0.00355956	1			False	False	True
730249	ACOD1	Acod1	16365	0.796203	0.796203	0.0437699	1			False	False	True
730262		Ppia	268373	0.479494	0.479494	2.59789e-05	1			False	False	True
7305	TYROBP	Tyrobp	22177	0.477768	0.477768	0.00146926	1	BMD|fracture		False	True	True
7311	UBA52	Uba52	22186	0.463763	0.463763	0.000134761	1			False	False	True
7317	UBA1	Uba1	22201	-0.577263	-0.577263	0.00464151	1			False	False	True
7318	UBA7	Uba7	74153	-0.699378	-0.699378	2.36972e-07	1			False	False	True
7323	UBE2D3	Ube2d3	66105	0.262039	0.262039	0.0165683	1			False	False	True
7324	UBE2E1	Ube2e1	22194	0.313942	0.313942	0.00796343	1	BMD		False	True	True
7328	UBE2H	Ube2h	22214	-0.593703	-0.593703	0.000676895	1			False	False	True
7332	UBE2L3	Ube2l3	22195	0.186018	0.186018	0.0328271	1			False	False	True
7335	UBE2V1	Ube2v1	66589	-0.313969	-0.313969	0.0069829	1			False	False	True
7342	UBP1	Ubp1	22221	-0.34098	-0.34098	0.00269798	1			False	False	True
7343	UBTF	Ubtf	21429	-0.401795	-0.401795	2.7017e-05	1	BMD		False	True	True
7345	UCHL1	Uchl1	22223	-0.798374	-0.798374	0.0164832	1			False	False	True
7347	UCHL3	Uchl3	50933	0.517489	0.517489	7.31433e-05	1			False	False	True
7351	UCP2	Ucp2	22228	-0.99598	-0.99598	8.55318e-06	1			False	False	True
7358	UGDH	Ugdh	22235	0.443009	0.443009	6.09489e-06	1	BMD		False	True	True
7360	UGP2	Ugp2	216558	0.380435	0.380435	0.00120531	1			False	False	True
7375	USP4	Usp4	22258	-0.235214	-0.235214	0.0331208	1			False	False	True
7381	UQCRB	Uqcrb	67530	0.753756	0.753756	8.12048e-09	1			False	False	True
7385	UQCRC2	Uqcrc2	67003	0.228167	0.228167	0.0243813	1			False	False	True
7389	UROD	Urod	22275	-0.522775	-0.522775	0.000170836	1			False	False	True
7390	UROS	Uros	22276	-0.536998	-0.536998	0.000424321	1		Osteoporosis|Osteopenia|Fracture	False	True	True
7403	KDM6A	Kdm6a	22289	-0.319961	-0.319961	0.000170836	1	BMD		False	True	True
7407	VARS1	Vars	22321	-0.745661	-0.745661	2.99301e-05	1			False	False	True
7410	VAV2	Vav2	22325	-0.411987	-0.411987	0.0105871	1			False	False	True
7415	VCP	Vcp	269523	-0.351055	-0.351055	0.0256904	1			False	False	True
7417	VDAC2	Vdac2	22334	0.29923	0.29923	0.000145605	1			False	False	True
7428	VHL	Vhl	22346	0.284444	0.284444	0.0202607	1			False	False	True
7436	VLDLR	Vldlr	22359	-0.908824	-0.908824	0.0182955	1			False	False	True
7441	VPREB1	Vpreb1	22362	-0.602835	-0.602835	0.012368	1			False	False	True
7456	WIPF1	Wipf1	215280	-0.531679	-0.531679	0.0289513	1			False	False	True
7458	EIF4H	Eif4h	22384	-0.210373	-0.210373	0.0480047	1			False	False	True
746	TMEM258	Tmem258	69038	0.345833	0.345833	0.0101375	1			False	False	True
7461	CLIP2	Clip2	269713	-0.545023	-0.545023	0.00214573	1			False	False	True
7465	WEE1	Wee1	22390	-0.420617	-0.420617	0.000481569	1			False	False	True
7468	NSD2	Nsd2	107823	-0.494522	-0.494522	0.00033854	1			False	False	True
7469	NELFA	Nelfa	24116	-0.405742	-0.405742	0.0116832	1			False	False	True
7494	XBP1	Xbp1	22433	0.2788	0.2788	0.00250711	1	BMD|fracture		False	True	True
7504	XK	Xk	22439	-0.46017	-0.46017	0.0204781	1			False	False	True
7508	XPC	Xpc	22591	0.282329	0.282329	0.0254041	1			False	False	True
7511	XPNPEP1	Xpnpep1	170750	-0.562013	-0.562013	1.80384e-05	1			False	False	True
7514	XPO1	Xpo1	103573	-0.260246	-0.260246	0.0162375	1			False	False	True
7515	XRCC1	Xrcc1	22594	-0.52645	-0.52645	2.54433e-05	1			False	False	True
7518	XRCC4	Xrcc4	108138	0.421298	0.421298	0.00838513	1	BMD		False	True	True
752	FMNL1	Fmnl1	57778	-0.83522	-0.83522	0.0028114	1			False	False	True
7529	YWHAB	Ywhab	54401	0.253801	0.253801	0.0119561	1			False	False	True
7531	YWHAE	Ywhae	22627	0.189731	0.189731	0.0372879	1			False	False	True
7534	YWHAZ	Ywhaz	22631	0.261081	0.261081	0.00791145	1	BMD		False	True	True
7536	SF1	Sf1	22668	-0.47875	-0.47875	0.00167748	1			False	False	True
7554	ZNF8	Zfp128	243833	0.374819	0.374819	0.0130492	1			False	False	True
757	TMEM50B	Tmem50b	77975	0.34476	0.34476	0.000771074	1			False	False	True
7580	ZNF32	Zfp637	232337	0.38222	0.38222	0.0242262	1			False	False	True
760	CA2	Car2	12349	-0.402136	-0.402136	0.0376155	1	BMD|fracture		False	True	True
7639	ZNF85	Zfp953	629016	0.365087	0.356785	0.0285466	2	BMD		False	True	True
7726	TRIM26	Trim26	22670	-0.261094	-0.261094	0.0365746	1			False	False	True
7748	ZNF195	Zfp493	72958	0.764721	0.6447285	0.0138511	2			False	False	True
7752	ZNF200	Zfp65	235907	0.369551	0.369551	0.0417068	1			False	False	True
7779	SLC30A1	Slc30a1	22782	-0.489627	-0.489627	2.13028e-05	1	fracture|osteoporosis		False	True	True
7780	SLC30A2	Slc30a2	230810	0.831819	0.831819	0.0463546	1			False	False	True
7786	MAP3K12	Map3k12	26404	-0.821589	-0.821589	0.0476774	1			False	False	True
7789	ZXDA	Zxdb	668166	-0.523669	-0.523669	0.0211985	1	BMD		False	True	True
7791	ZYX	Zyx	22793	-0.78023	-0.78023	0.00613388	1			False	False	True
780	DDR1	Ddr1	12305	-1.00189	-1.00189	0.00137401	1	BMD		False	True	True
7803	PTP4A1	Ptp4a1	19243	0.72824	0.72824	0.0242197	1	BMD		False	True	True
7805	LAPTM5	Laptm5	16792	-0.890997	-0.890997	0.00124425	1			False	False	True
7813	EVI5	Evi5	14020	-0.420785	-0.420785	0.00333714	1			False	False	True
7840	ALMS1	Alms1	236266	-0.470437	-0.470437	0.0142807	1			False	False	True
7841	MOGS	Mogs	57377	-0.508694	-0.508694	0.00804384	1			False	False	True
7849	PAX8	Pax8	18510	1.24593	1.24593	0.0234636	1	BMD		False	True	True
7855	FZD5	Fzd5	14367	-0.819306	-0.819306	4.64367e-06	1	BMD		False	True	True
7862	BRPF1	Brpf1	78783	-0.289246	-0.289246	0.0360135	1			False	False	True
7866	IFRD2	Ifrd2	15983	-0.526074	-0.526074	0.000426064	1			False	False	True
7867	MAPKAPK3	Mapkapk3	102626	0.376354	0.376354	0.018083	1			False	False	True
7873	MANF	Manf	74840	0.310652	0.310652	0.0333617	1			False	False	True
7874	USP7	Usp7	252870	-0.59495	-0.59495	1.77634e-05	1			False	False	True
7879	RAB7A	Rab7	19349	0.41755	0.41755	4.98371e-05	1			False	False	True
788	SLC25A20	Slc25a20	57279	1.01895	1.01895	6.61726e-06	1			False	False	True
78990	OTUB2	Otub2	68149	-0.488789	-0.488789	5.47859e-07	1			False	False	True
78994	PRR14	Prr14	233895	-0.372318	-0.372318	0.0172204	1			False	False	True
78995	HROB	Hrob	217216	-0.581061	-0.581061	0.00214123	1	BMD|fracture		False	True	True
78999	LRFN4	Lrfn4	225875	-1.06717	-1.06717	0.0143514	1			False	False	True
79001	VKORC1	Vkorc1	27973	0.430599	0.430599	0.0112186	1			False	False	True
79009	DDX50	Ddx50	94213	0.273199	0.273199	0.0416823	1			False	False	True
79020	C7orf25	AW209491	105351	0.368662	0.368662	0.00339537	1			False	False	True
79031	PDCL3	Pdcl3	68833	0.351819	0.351819	0.000493388	1			False	False	True
79039	DDX54	Ddx54	71990	-0.542456	-0.542456	0.0115967	1			False	False	True
79050	NOC4L	Noc4l	100608	-0.399709	-0.399709	0.0455991	1			False	False	True
79065	ATG9A	Atg9a	245860	-0.579565	-0.579565	1.57827e-05	1			False	False	True
79073	TMEM109	Tmem109	68539	-0.54006	-0.54006	0.0214469	1			False	False	True
79074	C2orf49	AI597479	98404	0.303892	0.303892	0.0338105	1			False	False	True
79087	ALG12	Alg12	223774	0.315277	0.315277	0.0246604	1	BMD		False	True	True
79089	TMUB2	Tmub2	72053	-0.376733	-0.376733	0.000589004	1	BMD		False	True	True
79095	BBLN	Bbln	73737	0.227545	0.227545	0.0469196	1			False	False	False
79098	C1orf116	AA986860	212439	-0.79394	-0.79394	0.00215311	1			False	False	True
79101	TAF1D	Taf1d	75316	0.413275	0.413275	0.0458045	1			False	False	True
79102	RNF26	Rnf26	213211	-1.10072	-1.10072	2.09677e-09	1			False	False	True
79132	DHX58	Dhx58	80861	-0.343465	-0.343465	0.0102774	1			False	False	True
79137	RETREG2	Retreg2	227298	-0.534209	-0.534209	4.63604e-06	1			False	False	True
79147	FKRP	Fkrp	243853	-0.360881	-0.360881	0.0192869	1			False	False	True
79154	DHRS11	Dhrs11	192970	-0.499451	-0.499451	0.00185357	1	osteoporosis		False	True	True
7916	PRRC2A	Prrc2a	53761	-0.882281	-0.882281	2.45235e-05	1			False	False	True
79168	LILRA6	Pira6|Pira13	100041146	0.497463	0.401565	0.00760424	5			False	False	True
7917	BAG6	Bag6	224727	-0.809865	-0.809865	3.37476e-06	1			False	False	True
79171	RBM42	Rbm42	68035	-0.613435	-0.613435	0.00555777	1			False	False	True
7920	ABHD16A	Abhd16a	193742	-0.382015	-0.382015	0.000759417	1			False	False	True
7940	LST1	Lst1	16988	0.45434	0.45434	0.0102054	1			False	False	True
7941	PLA2G7	Pla2g7	27226	0.42291	0.42291	0.0144965	1			False	False	True
7942	TFEB	Tfeb	21425	-0.638811	-0.638811	0.00355602	1			False	False	True
79567	RIPOR1	Ripor1	75687	-1.16409	-1.16409	5.53043e-07	1	BMD		False	True	True
79583	TMEM231	Tmem231	234740	-0.746735	-0.746735	0.0068719	1			False	False	True
79595	SAP130	Sap130	269003	-0.365645	-0.365645	0.0494815	1			False	False	True
79596	OBI1	Obi1	72486	0.349806	0.349806	0.0139327	1			False	False	True
79600	TCTN1	Tctn1	654470	-0.500111	-0.500111	0.00903652	1			False	False	True
79607	FAM118B	Fam118b	109229	0.421591	0.421591	0.00285476	1			False	False	True
79626	TNFAIP8L2	Tnfaip8l2	69769	0.407059	0.407059	0.000561063	1	osteoporosis		False	True	True
79628	SH3TC2	Sh3tc2	225608	-0.814827	-0.814827	1.03725e-06	1	BMD		False	True	True
79630	C1orf54	BC028528	229600	0.449265	0.449265	0.0132551	1			False	False	True
79647	AKIRIN1	Akirin1	68050	0.318176	0.318176	0.000232033	1			False	False	True
79648	MCPH1	Mcph1	244329	-0.495714	-0.495714	0.000292906	1	osteoporosis		False	True	True
79651	RHBDF2	Rhbdf2	217344	-0.492637	-0.492637	0.0198104	1			False	False	True
79654	HECTD3	Hectd3	76608	-0.616704	-0.616704	2.82033e-05	1			False	False	True
79660	PPP1R3B	Ppp1r3b	244416	0.585791	0.585791	0.0114663	1	BMD|fracture		False	True	True
79670	TUT7	Tut7	214290	-0.198881	-0.198881	0.0465748	1			False	False	True
79671	NLRX1	Nlrx1	270151	-0.557258	-0.557258	0.0243483	1			False	False	True
79672	FN3KRP	Fn3krp	238024	-0.641085	-0.641085	6.96494e-06	1			False	False	True
79683	ZDHHC14	Zdhhc14	224454	-0.774861	-0.774861	1.57058e-06	1			False	False	True
79689	STEAP4	Steap4	117167	-0.638832	-0.638832	0.00959963	1			False	False	True
79699	ZYG11B	Zyg11b	414872	0.295464	0.295464	0.0143248	1			False	False	True
79727	LIN28A	Lin28a	83557	0.384839	0.384839	0.0329719	1			False	False	True
79733	E2F8	E2f8	108961	-0.779179	-0.779179	5.50611e-10	1			False	False	True
79734	KCTD17	Kctd17	72844	-0.895411	-0.895411	0.00689164	1			False	False	True
79735	TBC1D17	Tbc1d17	233204	-0.53477	-0.53477	1.02666e-05	1			False	False	True
7975	MAFK	Mafk	17135	-0.574543	-0.574543	1.0388e-05	1			False	False	True
79751	SLC25A22	Slc25a22	68267	-0.870562	-0.870562	0.000878473	1			False	False	True
79759	ZNF668	Zfp668	244219	-0.471442	-0.471442	0.0270844	1			False	False	True
79767	ELMO3	Elmo3	234683	-0.924627	-0.924627	0.00465268	1			False	False	False
79772	MCTP1	Mctp1	78771	0.368154	0.368154	0.00107438	1			False	False	True
79777	ACBD4	Acbd4	67131	-0.59541	-0.59541	0.00325337	1			False	False	True
79778	MICALL2	Micall2	231830	-0.901606	-0.901606	2.09028e-10	1			False	False	True
7978	MTERF1	Mthfs	107885	0.323239	0.323239	0.00788725	1			False	False	True
7979	SEM1	Sem1	20422	0.518615	0.518615	0.00021778	1			False	False	True
79798	ARMC5	Armc5	233912	-0.941669	-0.941669	6.79212e-06	1			False	False	True
79810	PTCD2	Ptcd2	68927	0.274879	0.274879	0.0219599	1			False	False	True
79829	NAA40	Naa40	70999	-0.365013	-0.365013	0.000291732	1			False	False	True
79831	KDM8	Kdm8	77035	-0.539672	-0.539672	0.00355956	1			False	False	True
79837	PIP4K2C	Pip4k2c	117150	-0.374427	-0.374427	1.36147e-05	1			False	False	True
79856	SNX22	Snx22	382083	-1.22106	-1.22106	2.57583e-11	1			False	False	True
79869	CPSF7	Cpsf7	269061	-0.22682	-0.22682	0.0366133	1			False	False	True
79876	UBA5	Uba5	66663	0.293947	0.293947	0.00410689	1			False	False	True
7988	ZNF212	Zfp212	232784	-0.279737	-0.279737	0.0203863	1			False	False	True
79883	PODNL1	Podnl1	244550	-0.806873	-0.806873	0.0104389	1			False	False	True
