assay,gene,symbol,organism,taxonomy,log2fc,adj_p,osd,tissue,entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71319,4933439K11Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.25618,0.0463596,OSD-770,soleus,71319
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71371,Arid5b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.32859,1.42779e-12,OSD-770,soleus,71371
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/71510,8430436N08Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.98551,0.0330102,OSD-666,quadriceps femoris,71510
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71519,Cyp2u1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.37887,2.74445e-09,OSD-770,soleus,71519
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71522,Ggt6,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.87405,0.0222133,OSD-104,soleus,71522
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/71584,Gdpd2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.02181,0.0465215,OSD-690,bone marrow,71584
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/71687,Tmem25,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.08674,1.6727e-05,OSD-666,quadriceps femoris,71687
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71687,Tmem25,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.46955,4.7905e-09,OSD-770,soleus,71687
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71721,Fam13c,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.1179,2.30665e-09,OSD-770,soleus,71721
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/71722,Cic,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.10529,1.31551e-07,OSD-690,bone marrow,71722
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71738,Mamdc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-3.38564,6.46491e-62,OSD-770,soleus,71738
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71738,Mamdc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.63544,2.95023e-18,OSD-104,soleus,71738
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71740,Nectin4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.7759,0.0258012,OSD-104,soleus,71740
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71746,Rgl3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.21277,0.0357185,OSD-770,soleus,71746
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/71764,C2cd2l,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.07195,7.46098e-09,OSD-690,bone marrow,71764
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/71766,Raver1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.05151,1.26984e-05,OSD-690,bone marrow,71766
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71774,Shroom1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.58998,4.47145e-05,OSD-770,soleus,71774
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/71785,Pdgfd,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.10806,0.0208696,OSD-576,tibialis anterior,71785
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71836,Shcbp1l,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,4.46356,0.000680568,OSD-770,soleus,71836
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71856,Wfdc3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.54602,1.23173e-06,OSD-770,soleus,71856
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71886,2310002L09Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.75973,5.39736e-24,OSD-770,soleus,71886
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71889,Epn3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.74502,4.5e-05,OSD-770,soleus,71889
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71889,Epn3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.42723,0.00933323,OSD-104,soleus,71889
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71898,Apol9b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.79029,0.0042524,OSD-104,soleus,71898
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71904,Paqr7,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.39541,1.51115e-06,OSD-770,soleus,71904
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/71911,Bdh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.35828,0.0398925,OSD-666,quadriceps femoris,71911
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71911,Bdh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.29782,3.26071e-19,OSD-104,soleus,71911
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71911,Bdh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.07851,1.28224e-08,OSD-770,soleus,71911
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-105-cfde96b31f3c39139e213c293fde11e0,http://www.ncbi.nlm.nih.gov/gene/71911,Bdh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.40224,1.77043e-17,OSD-105,tibialis anterior,71911
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/71911,Bdh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.98046,3.90874e-45,OSD-99,EDL,71911
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/71932,Ephx3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.06095,0.00108181,OSD-665,EDL,71932
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/71932,Ephx3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.29144,0.00298915,OSD-576,tibialis anterior,71932
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/71939,Apol6,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.20972,1.00924e-07,OSD-770,soleus,71939
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/71939,Apol6,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.04913,2.80207e-66,OSD-104,soleus,71939
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/71947,Tmem94,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.10327,3.1047e-05,OSD-690,bone marrow,71947
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/71970,Chchd2l,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.21129,0.0193124,OSD-690,bone marrow,71970
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/71988,Esco2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.96281,0.0187761,OSD-665,EDL,71988
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/71988,Esco2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.68422,0.00908631,OSD-666,quadriceps femoris,71988
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/71998,Slc25a35,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.13917,0.0237046,OSD-690,bone marrow,71998
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72014,Btbd17,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.89721,0.0194225,OSD-770,soleus,72014
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72016,Tedc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.28686,3.88959e-07,OSD-770,soleus,72016
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72040,Cdhr5,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.05178,0.0100884,OSD-770,soleus,72040
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72061,Aopep,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.02622,2.64539e-09,OSD-770,soleus,72061
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/72088,Ush1c,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.06124,0.00298381,OSD-690,bone marrow,72088
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/72119,Tpx2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.19777,7.09038e-07,OSD-666,quadriceps femoris,72119
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72121,Dennd2d,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.07058,0.0306786,OSD-104,soleus,72121
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72141,Adpgk,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.8126,3.73706e-18,OSD-770,soleus,72141
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72169,Trim29,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,4.05592,0.000136595,OSD-104,soleus,72169
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72179,Fbxl2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.07752,4.60125e-06,OSD-104,soleus,72179
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72203,2610507I01Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.20811,9.30998e-16,OSD-770,soleus,72203
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72219,Spata31d1a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.50964,0.0461463,OSD-770,soleus,72219
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72269,Cda,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.06197,0.0169897,OSD-770,soleus,72269
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72281,Sh2d4a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.48229,2.29142e-21,OSD-104,soleus,72281
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72287,Plekhf1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.14156,5.48789e-09,OSD-770,soleus,72287
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/72297,B3gnt3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.26093,7.2967e-08,OSD-690,bone marrow,72297
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/72297,B3gnt3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.1886,5.69512e-07,OSD-690,bone marrow,72297
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72309,Tmem158,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.12132,0.0117797,OSD-770,soleus,72309
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72330,Klhl40,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.78784,8.10376e-06,OSD-770,soleus,72330
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72333,Palld,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.10653,2.43632e-16,OSD-770,soleus,72333
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/72345,Amer1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.19973,1.44112e-11,OSD-666,quadriceps femoris,72345
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72345,Amer1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.08252,8.41151e-38,OSD-770,soleus,72345
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/72350,Zc2hc1c,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.0386,0.00466458,OSD-576,tibialis anterior,72350
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72388,Ripk4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.84014,0.0153431,OSD-770,soleus,72388
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/72401,Slc43a1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.54071,5.09649e-14,OSD-576,tibialis anterior,72401
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/72401,Slc43a1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.40553,2.62273e-34,OSD-665,EDL,72401
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/72401,Slc43a1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.54719,2.23253e-20,OSD-666,quadriceps femoris,72401
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72413,Kcnmb2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.7088,0.0258169,OSD-104,soleus,72413
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/72413,Kcnmb2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.55156,0.0321468,OSD-665,EDL,72413
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72421,Ttc30b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.36418,5.93701e-10,OSD-770,soleus,72421
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-105-cfde96b31f3c39139e213c293fde11e0,http://www.ncbi.nlm.nih.gov/gene/72446,Prr5l,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.088,0.0419599,OSD-105,tibialis anterior,72446
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72469,Plcd3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.06561,5.65733e-05,OSD-770,soleus,72469
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72480,Tspyl4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.8454,9.69668e-18,OSD-770,soleus,72480
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72480,Tspyl4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.27653,8.30673e-12,OSD-104,soleus,72480
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72535,Aldh1b1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.07855,1.46341e-12,OSD-770,soleus,72535
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/72544,Exosc6,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.29463,0.00015298,OSD-690,bone marrow,72544
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72549,Reep4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.04763,0.0376145,OSD-770,soleus,72549
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72555,Shisa9,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.16376,0.0430502,OSD-770,soleus,72555
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/72565,Uaca,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.0143,0.00123001,OSD-690,bone marrow,72565
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/72578,2700054A10Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.00763,0.00280177,OSD-99,EDL,72578
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72590,Ppme1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.01185,1.26311e-05,OSD-770,soleus,72590
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72628,Hoxaas3|LOC115490409,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.00827,0.026831,OSD-770,soleus,72628
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/72640,Mex3a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.2017,0.000298196,OSD-99,EDL,72640
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72655,Snhg5,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.75934,9.90234e-11,OSD-770,soleus,72655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72677,2810049E08Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.60759,0.0314083,OSD-770,soleus,72677
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72690,Fam110d,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.06412,0.00155295,OSD-770,soleus,72690
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72701,Zfp618,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.44228,2.64296e-05,OSD-770,soleus,72701
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72735,Eldr,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.44124,0.0418965,OSD-104,soleus,72735
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/72748,Hdhd3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.02707,0.0100003,OSD-666,quadriceps femoris,72748
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/72748,Hdhd3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.63579,7.14171e-07,OSD-770,soleus,72748
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/727711,Gm15459,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.12352,6.58822e-07,OSD-666,quadriceps femoris,727711
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/727711,Gm15459,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.00605,4.48184e-08,OSD-665,EDL,727711
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72780,Rspo3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.13416,1.59449e-28,OSD-104,soleus,72780
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/72832,Crtac1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.79564,0.0366895,OSD-104,soleus,72832
