hEntrez	humanSymbol	symbol	l2fc_WT	p_WT	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	l2fc_KO	p_KO	nTissues	specificity	bone_role	sig_WT	sig_KO	n_arms	direction	maxabs	both_samedir	nrf2_dependent	bone_evidence	priority	tier
64855	NIBAN2	Niban2			BMD		False	True	-0.842652	0.000677466				False	True	1	↓	0.842652		True	gwas_bmd	31.6	C
64857	PLEKHG2	Plekhg2	-0.499883	0.0406901			False	False	-0.592509	0.0163871				True	True	2	↓	0.592509	True	False	none	29.0	C
64859	NABP1	Nabp1	0.590385	6.0848e-06			False	False	0.532502	5.07431e-05				True	True	2	↑	0.590385	True	False	none	28.9	C
6487	ST3GAL3	St3gal3					False	False	-0.288986	0.0322767				False	True	1	↓	0.288986		False	none	11.9	C
64895	PAPOLG	Papolg					False	False	0.214173	0.0416823				False	True	1	↑	0.214173		False	none	11.4	C
6491	STIL	Stil	-0.501712	0.000896505			False	False	-0.447081	0.003528				True	True	2	↓	0.501712	True	False	none	28.3	C
64921	CASD1	Casd1	0.395908	5.61087e-07			False	False	0.304659	0.000193439				True	True	2	↑	0.395908	True	False	none	27.6	C
64927	TTC23	Ttc23					False	False	-1.10331	0.0319709				False	True	1	↓	1.10331		False	none	17.4	C
64928	MRPL14	Mrpl14	0.463727	0.0106582			False	False						True	False	1	↑	0.463727		False	none	13.1	C
649330		Hnrnpc	0.194915	0.0302288			False	False						True	False	1	↑	0.194915		False	none	11.3	C
6494	SIPA1	Sipa1					False	False	-0.65357	0.000531606				False	True	1	↓	0.65357		False	none	14.4	C
64951	MRPS24	Mrps24	0.384478	0.0349017			False	False						True	False	1	↑	0.384478		False	none	12.6	C
64960	MRPS15	Mrps15	0.372794	0.000862869			False	False	0.323538	0.00418729				True	True	2	↑	0.372794	True	False	none	27.5	C
6497	SKI	Ski			BMD|fracture		False	True	-0.786909	0.00156749				False	True	1	↓	0.786909		True	gwas_strong	38.2	B
64975	MRPL41	Mrpl41	0.393412	0.015262			False	False	0.342411	0.0356689				True	True	2	↑	0.393412	True	False	none	27.6	C
64979	MRPL36	Mrpl36	0.346602	0.0189388			False	False	0.396862	0.0053338				True	True	2	↑	0.396862	True	False	none	27.6	C
64983	MRPL32	Mrpl32	0.465604	0.00233078			False	False	0.349455	0.0242804				True	True	2	↑	0.465604	True	False	none	28.1	C
6499	SKIV2L	Skic2					False	False	-0.44863	0.0147219				False	True	1	↓	0.44863		False	none	13.0	C
6500	SKP1	Skp1	0.370897	0.0160954			False	False	0.384051	0.0115967				True	True	2	↑	0.384051	True	False	none	27.6	C
65008	MRPL1	Mrpl1	0.460841	0.00132238	BMD		False	True	0.477601	0.000585966				True	True	2	↑	0.477601	True	False	gwas_bmd	36.2	C
65018	PINK1	Pink1					False	False	-0.569676	0.0131379				False	True	1	↓	0.569676		False	none	13.8	C
65057	ACD	Acd			BMD		False	True	-0.409648	0.00716375				False	True	1	↓	0.409648		True	gwas_bmd	28.7	C
6507	SLC1A3	Slc1a3	-1.29861	0.00668905	BMD		False	True			5.0	systemic		True	False	1	↓	1.29861		False	gwas_bmd	26.7	C
65080	MRPL44	Mrpl44	0.345137	0.0125553			False	False	0.397508	0.00292989				True	True	2	↑	0.397508	True	False	none	27.7	C
65082	VPS33A	Vps33a			BMD		False	True	-0.271555	0.0423171				False	True	1	↓	0.271555		True	gwas_bmd	27.8	C
65083	NOL6	Nol6					False	False	-0.603926	0.0168326				False	True	1	↓	0.603926		False	none	14.0	C
6509	SLC1A4	Slc1a4			osteoporosis		False	True	-0.888506	0.0234649				False	True	1	↓	0.888506		True	gwas_strong	38.9	B
6510	SLC1A5	Slc1a5	-0.890376	1.76668e-10			False	False	-0.794129	1.48144e-08				True	True	2	↓	0.890376	True	False	none	30.9	C
65108	MARCKSL1	Marcksl1	0.386416	0.0227351			False	False						True	False	1	↑	0.386416		False	none	12.6	C
65109	UPF3B	Upf3b	-0.325771	0.0443786			False	False						True	False	1	↓	0.325771		False	none	12.2	C
65125	WNK1	Wnk1	-0.437886	0.00342164	BMD		False	True	-0.446546	0.00269854				True	True	2	↓	0.446546	True	False	gwas_bmd	36.0	C
651302	ZKSCAN8P1	Zfp935					False	False	0.436961	0.0141856				False	True	1	↑	0.436961		False	none	12.9	C
6517	SLC2A4	Slc2a4	-0.990415	3.61865e-07			False	False	-0.915565	2.5391e-06				True	True	2	↓	0.990415	True	False	none	31.6	C
6520	SLC3A2	Slc3a2	-0.435218	0.00374227			False	False	-0.540464	0.000206341				True	True	2	↓	0.540464	True	False	none	28.6	C
6521	SLC4A1	Slc4a1	-0.774705	1.67454e-05			False	False	-1.34618	8.73518e-15				True	True	2	↓	1.34618	True	False	none	34.0	C
65220	NADK	Nadk	0.305615	0.0335952			False	False						True	False	1	↑	0.305615		False	none	12.0	C
65249	ZSWIM4	Zswim4					False	False	-0.614088	0.0186741				False	True	1	↓	0.614088		False	none	14.1	C
6525	SMTN	Smtn			fracture		False	True	-0.446124	0.0295708				False	True	1	↓	0.446124		True	gwas_strong	36.0	B
65260	COA7	Coa7	0.645103	0.0160752			False	False						True	False	1	↑	0.645103		False	none	14.3	C
65263	PYCR3	Pycrl	0.578434	0.00132238			False	False						True	False	1	↑	0.578434		False	none	13.9	C
653061	GOLGA8S	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
653073	GOLGA8J	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
653075	GOLGA8T|GOLGA8K	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
653125	GOLGA8K	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
653333	FAM86B2	Eef2kmt	0.47355	0.00593318			False	False						True	False	1	↑	0.47355		False	none	13.2	C
653361	NCF1	Ncf1	0.347875	0.0150728			False	False						True	False	1	↑	0.347875		False	none	12.3	C
653505	PPIAL4A	Ppia	0.520572	3.99579e-06			False	False	0.479494	2.59789e-05				True	True	2	↑	0.520572	True	False	none	28.5	C
653598		Ppia	0.520572	3.99579e-06			False	False	0.479494	2.59789e-05				True	True	2	↑	0.520572	True	False	none	28.5	C
6536	SLC6A9	Slc6a9	-1.05329	9.75887e-10			False	False	-1.15786	1.67217e-11	8.0	systemic		True	True	2	↓	1.15786	True	False	none	32.7	C
653604	H3C13	H3c6	0.439018	0.0250293			False	False	-0.640016	7.57009e-05				True	True	2	↑	0.640016	False	False	none	4.3	C
653641	GOLGA6C	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
653643	GOLGA6D	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
653720	GOLGA8M	Golga2					False	False	-0.516335	0.00812759				False	True	1	↓	0.516335		False	none	13.4	C
6539	SLC6A12	Slc6a12					False	False	0.670906	0.0421362				False	True	1	↑	0.670906		False	none	14.5	C
654	BMP6	Bmp6			BMD|fracture		True	True	-0.894336	0.0142984				False	True	1	↓	0.894336		True	gwas_strong	39.0	B
6540	SLC6A13	Slc6a13	0.802737	3.02108e-05			False	False	0.442214	0.0356905				True	True	2	↑	0.802737	True	False	none	30.4	C
6541	SLC7A1	Slc7a1	-0.575772	0.000361394			False	False	-0.741771	2.78472e-06				True	True	2	↓	0.741771	True	False	none	29.9	C
654254	ZNF732	Zfp958	0.366215	0.0492027			False	False						True	False	1	↑	0.366215		False	none	12.4	C
654346	LGALS9C	Lgals9					False	False	-0.424854	0.0238172				False	True	1	↓	0.424854		False	none	12.8	C
654364	NME1-NME2	Nme2	0.697081	0.000717346			False	False	0.530498	0.0130205				True	True	2	↑	0.697081	True	False	none	29.6	C
654463	FER1L6	Fer1l6	-1.26006	0.0046724	fracture		False	True	-1.27126	0.00343651	10.0	systemic		True	True	2	↓	1.27126	True	False	gwas_strong	48.5	B
654483	BOLA2|BOLA2B	Bola2	0.576826	0.000190174			False	False	0.42925	0.0067604				True	True	2	↑	0.576826	True	False	none	28.8	C
6548	SLC9A1	Slc9a1					False	False	-0.595017	0.0246509				False	True	1	↓	0.595017		False	none	14.0	C
654816	NCF1B	Ncf1	0.347875	0.0150728			False	False						True	False	1	↑	0.347875		False	none	12.3	C
654817	NCF1C	Ncf1	0.347875	0.0150728			False	False						True	False	1	↑	0.347875		False	none	12.3	C
6553	SLC9A5	Slc9a5	-0.895909	0.0168324	BMD		False	True						True	False	1	↓	0.895909		False	gwas_bmd	24.0	C
6559	SLC12A3	Slc12a3	-1.06922	0.000116047			False	False			4.0	systemic		True	False	1	↓	1.06922		False	none	17.1	C
6563	SLC14A1	Slc14a1	-0.704427	9.28103e-05			False	False	-0.798005	7.00501e-06				True	True	2	↓	0.798005	True	False	none	30.3	C
6566	SLC16A1	Slc16a1	-0.629472	6.18758e-05			False	False	-0.77924	4.42129e-07				True	True	2	↓	0.77924	True	False	none	30.2	C
657	BMPR1A	Bmpr1a	0.449118	0.0150573	BMD|fracture		False	True	0.490065	0.00643399				True	True	2	↑	0.490065	True	False	gwas_strong	43.3	B
6574	SLC20A1	Slc20a1	-0.707665	7.68384e-07	BMD		False	True	-0.64222	8.67541e-06				True	True	2	↓	0.707665	True	False	gwas_bmd	37.7	C
6575	SLC20A2	Slc20a2	-0.376466	0.013276	fracture		False	True	-0.555554	0.000107332				True	True	2	↓	0.555554	True	False	gwas_strong	43.7	B
6583	SLC22A4	Slc22a4	-0.661708	1.58748e-05			False	False	-0.440189	0.00580314				True	True	2	↓	0.661708	True	False	none	29.4	C
6584	SLC22A5	Slc22a21					False	False	-0.946664	0.024547				False	True	1	↓	0.946664		False	none	16.3	C
6585	SLIT1	Slit1	-1.97198	4.82364e-07			False	False	-1.28354	0.00140766	5.0	systemic		True	True	2	↓	1.97198	True	False	none	38.1	C
6590	SLPI	Slpi	0.59777	0.000768532			False	False	0.400925	0.033647				True	True	2	↑	0.59777	True	False	none	29.0	C
6591	SNAI2	Snai2	-1.20282	0.02461	BMD|fracture		False	True			4.0	systemic		True	False	1	↓	1.20282		False	gwas_strong	33.0	B
6596	HLTF	Hltf	0.245819	0.03836			False	False						True	False	1	↑	0.245819		False	none	11.6	C
6597	SMARCA4	Smarca4	-0.683059	0.00162941	BMD		False	True	-0.803371	0.000164606				True	True	2	↓	0.803371	True	False	gwas_bmd	38.4	C
65979	PHACTR4	Phactr4	-0.423597	0.0169391			False	False	-0.847606	3.72586e-07				True	True	2	↓	0.847606	True	False	none	30.7	C
6598	SMARCB1	Smarcb1					False	False	-0.338368	0.0453303				False	True	1	↓	0.338368		False	none	12.3	C
65985	AACS	Aacs					False	False	-0.614743	0.0283741				False	True	1	↓	0.614743		False	none	14.1	C
65987	KCTD14	Kctd14	-0.493902	0.00317061			False	False	-0.461407	0.00452617				True	True	2	↓	0.493902	True	False	none	28.3	C
6599	SMARCC1	Smarcc1					False	False	-0.370218	0.0187651				False	True	1	↓	0.370218		False	none	12.5	C
65990	ANTKMT	Antkmt	0.467101	0.00744993			False	False						True	False	1	↑	0.467101		False	none	13.1	C
65998	ZFTA	Zfta	-0.742993	0.000453319			False	False	-0.875604	8.88775e-05				True	True	2	↓	0.875604	True	False	none	30.8	C
660	BMX	Bmx	0.418362	0.00286432			False	False	0.426042	0.00217258				True	True	2	↑	0.426042	True	False	none	27.8	C
66000	TMEM108	Tmem108	-1.21958	2.79233e-05			False	False	-0.934707	0.00400399	3.0	systemic		True	True	2	↓	1.21958	True	False	none	33.1	C
66004	LYNX1	Lynx1					False	False	-0.567454	0.0230058				False	True	1	↓	0.567454		False	none	13.8	C
66008	TRAK2	Trak2	-0.803692	5.33284e-09			False	False	-0.628955	7.71856e-06				True	True	2	↓	0.803692	True	False	none	30.4	C
6601	SMARCC2	Smarcc2					False	False	-0.484554	0.00502269				False	True	1	↓	0.484554		False	none	13.2	C
6602	SMARCD1	Smarcd1					False	False	-0.466149	0.0102501				False	True	1	↓	0.466149		False	none	13.1	C
6603	SMARCD2	Smarcd2					False	False	-0.406059	0.00106846				False	True	1	↓	0.406059		False	none	12.7	C
6608	SMO	Smo			BMD|fracture		False	True	-0.432329	0.0440582				False	True	1	↓	0.432329		True	gwas_strong	35.9	B
6612	SUMO3	Sumo3					False	False	0.297885	0.0411205				False	True	1	↑	0.297885		False	none	12.0	C
6613	SUMO2	Sumo2	0.328844	0.0115392			False	False						True	False	1	↑	0.328844		False	none	12.2	C
6625	SNRNP70	Snrnp70					False	False	-0.302375	0.0167499				False	True	1	↓	0.302375		False	none	12.0	C
6629	SNRPB2	Snrpb2	0.364646	0.00823363			False	False	0.355727	0.00889483				True	True	2	↑	0.364646	True	False	none	27.4	C
663	BNIP2	Bnip2			BMD		False	True	0.274077	0.0164118				False	True	1	↑	0.274077		True	gwas_bmd	27.8	C
6632	SNRPD1	Snrpd1	0.324141	0.0230138			False	False	0.374448	0.00610235				True	True	2	↑	0.374448	True	False	none	27.5	C
6633	SNRPD2	Snrpd2	0.402936	0.0459127			False	False						True	False	1	↑	0.402936		False	none	12.7	C
6634	SNRPD3	Snrpd3					False	False	0.333285	0.0281871				False	True	1	↑	0.333285		False	none	12.2	C
6635	SNRPE	Snrpe	0.367759	0.0427814			False	False						True	False	1	↑	0.367759		False	none	12.5	C
6636	SNRPF	Snrpf	0.429372	0.0054993			False	False	0.579158	7.5214e-05				True	True	2	↑	0.579158	True	False	none	28.9	C
6637	SNRPG	Snrpg	0.408873	0.0205227			False	False	0.474204	0.00537267				True	True	2	↑	0.474204	True	False	none	28.2	C
6642	SNX1	Snx1	0.145224	0.0463571			False	False						True	False	1	↑	0.145224		False	none	11.0	C
6650	CAPN15	Capn15					False	False	-0.794519	0.00246936				False	True	1	↓	0.794519		False	none	15.3	C
6651	SON	Son					False	False	-0.258193	0.0360959				False	True	1	↓	0.258193		False	none	11.7	C
6659	SOX4	Sox4	-0.627047	0.00020083	BMD|fracture|osteoporosis		False	True	-0.609744	0.000398557				True	True	2	↓	0.627047	True	False	gwas_strong	44.2	B
6666	SOX12	Sox12			BMD		False	True	-1.0796	1.06401e-06				False	True	1	↓	1.0796		True	gwas_bmd	33.2	C
6667	SP1	Sp1			BMD|osteoporosis		False	True	-0.223077	0.0435742				False	True	1	↓	0.223077		True	gwas_strong	34.5	B
6668	SP2	Sp2					False	False	-1.39349	3.97374e-09				False	True	1	↓	1.39349		False	none	19.3	C
667	DST	Dst	-0.738109	0.0286662	BMD		False	True						True	False	1	↓	0.738109		False	gwas_bmd	22.9	C
6674	SPAG1	Spag1	-0.699345	0.033932			False	False						True	False	1	↓	0.699345		False	none	14.7	C
6687	SPG7|LOC101930112	Spg7					False	False	-0.36796	0.0181095				False	True	1	↓	0.36796		False	none	12.5	C
6688	SPI1	Spi1	0.412046	0.00515406	BMD		False	True						True	False	1	↑	0.412046		False	gwas_bmd	20.7	C
6689	SPIB	Spib	-0.712096	0.00383692			False	False	-0.951235	6.3281e-05				True	True	2	↓	0.951235	True	False	none	31.3	C
6697	SPR	Spr	0.592621	0.000805979			False	False						True	False	1	↑	0.592621		False	none	14.0	C
670	BPHL	Bphl					False	False	0.476887	0.0175699				False	True	1	↑	0.476887		False	none	13.2	C
6708	SPTA1	Spta1	-0.974982	4.03266e-08			False	False	-0.860123	1.7412e-06				True	True	2	↓	0.974982	True	False	none	31.5	C
6710	SPTB	Sptb	-1.13692	1.18624e-09	BMD		False	True	-1.21795	5.69336e-11	6.0	systemic		True	True	2	↓	1.21795	True	False	gwas_bmd	41.1	C
6713	SQLE	Sqle					False	False	-0.497979	0.0172354				False	True	1	↓	0.497979		False	none	13.3	C
6717	SRI	Sri	0.338327	0.000116047			False	False						True	False	1	↑	0.338327		False	none	12.3	C
672	BRCA1	Brca1	-0.591899	6.18758e-05	BMD|fracture		False	True	-0.574801	0.000104969				True	True	2	↓	0.591899	True	False	gwas_strong	43.9	B
6720	SREBF1	Srebf1			BMD		False	True	-0.826969	0.000759673				False	True	1	↓	0.826969		True	gwas_bmd	31.5	C
6721	SREBF2	Srebf2					False	False	-0.671198	0.000130101				False	True	1	↓	0.671198		False	none	14.5	C
6722	SRF	Srf			BMD		False	True	-0.556106	0.0185166				False	True	1	↓	0.556106		True	gwas_bmd	29.7	C
6726	SRP9	Srp9	0.485671	0.00185512			False	False	0.35766	0.027205				True	True	2	↑	0.485671	True	False	none	28.2	C
6727	SRP14	Srp14	0.344059	0.0243583			False	False	0.346102	0.0214347				True	True	2	↑	0.346102	True	False	none	27.3	C
6728	SRP19	Srp19	0.421202	0.00379022	BMD		False	True	0.302308	0.0442043				True	True	2	↑	0.421202	True	False	gwas_bmd	35.8	C
6729	SRP54	Srp54c			BMD		False	True	0.958793	0.00136263				False	True	1	↑	0.958793		True	gwas_bmd	32.4	C
6741	SSB	Ssb					False	False	0.338628	0.0261903				False	True	1	↑	0.338628		False	none	12.3	C
6742	SSBP1	Ssbp1	0.289108	0.0483102			False	False	0.416197	0.00171995				True	True	2	↑	0.416197	True	False	none	27.8	C
6746	SSR2	Ssr2	0.44612	5.29618e-05			False	False	0.334869	0.00368151				True	True	2	↑	0.44612	True	False	none	28.0	C
6747	SSR3	Ssr3	0.267946	0.00504078	BMD		False	True	0.331682	0.000314506				True	True	2	↑	0.331682	True	False	gwas_bmd	35.2	C
6748	SSR4	Ssr4	0.69166	3.69155e-05			False	False						True	False	1	↑	0.69166		False	none	14.6	C
6749	SSRP1	Ssrp1					False	False	-0.373443	0.0135092				False	True	1	↓	0.373443		False	none	12.5	C
675	BRCA2	Brca2	-0.472753	0.0167376	BMD		False	True	-0.489178	0.0123604				True	True	2	↓	0.489178	True	False	gwas_bmd	36.3	C
6764	DENND2B	Denn2b	-0.98235	1.99335e-06	BMD		False	True	-0.741935	0.000476681				True	True	2	↓	0.98235	True	False	gwas_bmd	39.5	C
6767	ST13	St13					False	False	0.279513	0.0439115				False	True	1	↑	0.279513		False	none	11.9	C
677	ZFP36L1	Zfp36l1			BMD|fracture		False	True	-0.491459	0.00880484				False	True	1	↓	0.491459		True	gwas_strong	36.3	B
6773	STAT2	Stat2					False	False	-0.411049	0.00811999				False	True	1	↓	0.411049		False	none	12.7	C
6775	STAT4	Stat4	0.479333	0.00237343			False	False	0.710413	2.56153e-06				True	True	2	↑	0.710413	True	False	none	29.7	C
677777		Gm23547	0.762291	0.00477719			False	False						True	False	1	↑	0.762291		False	none	15.1	C
6782	HSPA13	Hspa13	0.390642	2.45494e-05			False	False	0.256306	0.00921872				True	True	2	↑	0.390642	True	False	none	27.6	C
6790	AURKA	Aurka	-0.376795	0.00131315			False	False	-0.433843	0.000169382				True	True	2	↓	0.433843	True	False	none	27.9	C
6794	STK11	Stk11			BMD|fracture		False	True	-0.453615	1.5902e-06				False	True	1	↓	0.453615		True	gwas_strong	36.0	B
6809	STX3	Stx3	0.671975	0.000152725			False	False						True	False	1	↑	0.671975		False	none	14.5	C
6812	STXBP1	Stxbp1			BMD		False	True	-0.616443	0.0422344				False	True	1	↓	0.616443		True	gwas_bmd	30.1	C
6813	STXBP2	Stxbp2	0.278105	0.0359087			False	False						True	False	1	↑	0.278105		False	none	11.9	C
682	BSG	Bsg					False	False	-0.314994	0.0438982				False	True	1	↓	0.314994		False	none	12.1	C
6821	SUOX	Suox	-0.390258	0.0409692			False	False	-1.04314	8.97266e-10				True	True	2	↓	1.04314	True	False	none	32.0	C
6829	SUPT5H	Supt5					False	False	-0.584146	0.00329364				False	True	1	↓	0.584146		False	none	13.9	C
683	BST1	Bst1	0.621944	1.33704e-05			False	False	0.471614	0.0015724				True	True	2	↑	0.621944	True	False	none	29.1	C
6830	SUPT6H	Supt6					False	False	-0.55201	0.00504143				False	True	1	↓	0.55201		False	none	13.7	C
6836	SURF4	Surf4	0.321969	0.013397			False	False						True	False	1	↑	0.321969		False	none	12.1	C
6839	SUV39H1	Suv39h1					False	False	-0.25076	0.011408				False	True	1	↓	0.25076		False	none	11.7	C
6843	VAMP1	Vamp1|E130112N10Rik	-0.397076	0.0379111			False	False						True	False	1	↓	0.397076		False	none	12.6	C
6856	SYPL1	Sypl	0.310247	9.91452e-05			False	False						True	False	1	↑	0.310247		False	none	12.1	C
6867	TACC1	Tacc1	-0.246677	0.0158789	BMD		False	True	-0.236272	0.0219599				True	True	2	↓	0.246677	True	False	gwas_bmd	34.6	C
6872	TAF1	Taf1	-0.289048	0.0359999			False	False						True	False	1	↓	0.289048		False	none	11.9	C
6878	TAF6	Taf6					False	False	-0.361564	0.0141856				False	True	1	↓	0.361564		False	none	12.4	C
6879	TAF7	Taf7	0.382767	0.00100621			False	False						True	False	1	↑	0.382767		False	none	12.6	C
6881	TAF10	Taf10	0.467039	0.00012892			False	False	0.330858	0.00964484				True	True	2	↑	0.467039	True	False	none	28.1	C
6882	TAF11	Taf11					False	False	0.318815	0.0300141				False	True	1	↑	0.318815		False	none	12.1	C
6886	TAL1	Tal1	-0.599135	0.000140265	BMD		False	True	-0.826799	5.59347e-08				True	True	2	↓	0.826799	True	False	gwas_bmd	38.5	C
6888	TALDO1	Taldo1	0.436285	0.00511019			False	False	0.382613	0.0157368				True	True	2	↑	0.436285	True	False	none	27.9	C
689	BTF3	Btf3	0.335638	0.0126368			False	False	0.421514	0.00117066				True	True	2	↑	0.421514	True	False	none	27.8	C
6890	TAP1	Tap1					False	False	-0.586345	0.000862814				False	True	1	↓	0.586345		False	none	13.9	C
6891	TAP2	Tap2					False	False	-0.478377	0.0444213				False	True	1	↓	0.478377		False	none	13.2	C
6892	TAPBP	Tapbp					False	False	-0.825455	5.18483e-05				False	True	1	↓	0.825455		False	none	15.5	C
6894	TARBP1	Tarbp1			BMD		False	True	-0.487426	0.00117366				False	True	1	↓	0.487426		True	gwas_bmd	29.2	C
6902	TBCA	Tbca	0.465779	0.00466545	BMD		False	True	0.516933	0.0011427				True	True	2	↑	0.516933	True	False	gwas_bmd	36.4	C
6904	TBCD	Tbcd	-0.267702	0.0380175			False	False	-0.52552	8.14155e-06				True	True	2	↓	0.52552	True	False	none	28.5	C
6909	TBX2	Tbx2	-1.11285	0.0141955	BMD		False	True	-1.13585	0.00355956	3.0	systemic		True	True	2	↓	1.13585	True	False	gwas_bmd	40.6	C
6911	TBX6	Tbx6	-0.96824	8.18873e-05	BMD|fracture		False	True	-0.832083	0.00137258				True	True	2	↓	0.96824	True	False	gwas_strong	46.5	B
6915	TBXA2R	Tbxa2r					False	False	-0.538529	0.046492				False	True	1	↓	0.538529		False	none	13.6	C
692086	SNORD17	Snord17	0.80622	0.0140452			False	False						True	False	1	↑	0.80622		False	none	15.4	C
6921	ELOC	Eloc	0.538894	0.000971182			False	False						True	False	1	↑	0.538894		False	none	13.6	C
6923	ELOB	Elob	0.355952	0.00206335			False	False	0.366968	0.00131966				True	True	2	↑	0.366968	True	False	none	27.4	C
6925	TCF4	Tcf4	-0.516124	0.000335612	BMD|osteoporosis		False	True						True	False	1	↓	0.516124		False	gwas_strong	28.4	B
6929	TCF3	Tcf3	-0.532164	0.000197555			False	False	-0.927374	1.67217e-11				True	True	2	↓	0.927374	True	False	none	31.2	C
6938	TCF12	Tcf12	-0.420982	0.002267			False	False						True	False	1	↓	0.420982		False	none	12.8	C
6941	TCF19	Tcf19	-0.215725	0.0354173			False	False	-0.385572	4.19284e-05				True	True	2	↓	0.385572	True	False	none	27.6	C
6942	TCF20	Tcf20				Osteoporosis|Osteopenia	False	True	0.199496	0.0166777				False	True	1	↑	0.199496		True	mendelian	44.3	B
6945	MLX	Mlx					False	False	0.349598	0.000186079				False	True	1	↑	0.349598		False	none	12.3	C
6949	TCOF1	Tcof1			BMD|fracture		False	True	-0.597383	0.0230987				False	True	1	↓	0.597383		True	gwas_strong	37.0	B
6950	TCP1	Tcp1					False	False	0.239747	0.0401753				False	True	1	↑	0.239747		False	none	11.6	C
6957		Trbc2	0.610194	0.000414428			False	False	0.488592	0.0052317				True	True	2	↑	0.610194	True	False	none	29.1	C
696	BTN1A1	Btn1a1	-2.11675	0.00113186			False	False			3.0	systemic		True	False	1	↓	2.11675		False	none	24.1	C
6990	DYNLT3	Dynlt3	0.41637	0.0080699			False	False	0.420572	0.0062876				True	True	2	↑	0.420572	True	False	none	27.8	C
6992	PPP1R11	Ppp1r11	0.57989	1.36046e-05			False	False	0.360571	0.0112427				True	True	2	↑	0.57989	True	False	none	28.9	C
6993	DYNLT1	Dynlt1f	0.608709	6.07208e-06			False	False	0.442624	0.000518527				True	True	2	↑	0.608709	True	False	none	29.1	C
7001	PRDX2	Prdx2	-0.435022	0.0224348			False	False						True	False	1	↓	0.435022		False	none	12.9	C
7006	TEC	Tec					False	False	0.375087	0.00407817				False	True	1	↑	0.375087		False	none	12.5	C
7008	TEF	Tef	-0.398983	0.0492504			False	False	-0.478882	0.0158409				True	True	2	↓	0.478882	True	False	none	28.2	C
701	BUB1B	Bub1b	-0.259347	0.0112412			False	False						True	False	1	↓	0.259347		False	none	11.7	C
7014	TERF2	Terf2					False	False	-0.340823	0.0312253				False	True	1	↓	0.340823		False	none	12.3	C
7016	TESK1	Tesk1					False	False	-0.576798	0.0110693				False	True	1	↓	0.576798		False	none	13.8	C
7018	TF	Trf	0.396496	0.0178059			False	False						True	False	1	↑	0.396496		False	none	12.6	C
7026	NR2F2	Nr2f2	-1.49807	0.0378122	BMD		False	True			7.0	systemic		True	False	1	↓	1.49807		False	gwas_bmd	28.0	C
7027	TFDP1	Tfdp1	0.192585	0.0213285			False	False						True	False	1	↑	0.192585		False	none	11.3	C
7030	TFE3	Tfe3					False	False	-0.419742	0.021784				False	True	1	↓	0.419742		False	none	12.8	C
7036	TFR2	Tfr2					False	False	-0.578166	0.0258396				False	True	1	↓	0.578166		False	none	13.9	C
7037	TFRC	Tfrc	-0.650785	0.00472324			False	False	-0.726515	0.0013041				True	True	2	↓	0.726515	True	False	none	29.8	C
7040	TGFB1	Tgfb1			BMD|fracture		True	True	-0.982848	2.41289e-06				False	True	1	↓	0.982848		True	gwas_strong	39.6	B
7046	TGFBR1	Tgfbr1	0.1974	0.0348767	BMD|fracture	Osteoporosis	False	True						True	False	1	↑	0.1974		False	mendelian	36.3	B
7052	TGM2	Tgm2					False	False	-0.565747	0.000415028				False	True	1	↓	0.565747		False	none	13.8	C
7056	THBD	Thbd	-0.319763	0.0373015			False	False						True	False	1	↓	0.319763		False	none	12.1	C
706	TSPO	Tspo	0.501542	0.00342435			False	False						True	False	1	↑	0.501542		False	none	13.3	C
7064	THOP1	Thop1					False	False	-0.465216	0.0352433				False	True	1	↓	0.465216		False	none	13.1	C
7075	TIE1	Tie1			BMD		False	True	-0.693802	0.0297889				False	True	1	↓	0.693802		True	gwas_bmd	30.6	C
708	C1QBP	C1qbp	0.328362	0.0287234			False	False						True	False	1	↑	0.328362		False	none	12.2	C
7083	TK1	Tk1	-0.310995	0.00766827			False	False	-0.361568	0.00144163				True	True	2	↓	0.361568	True	False	none	27.4	C
7084	TK2	Tk2					False	False	0.347973	0.0434212				False	True	1	↑	0.347973		False	none	12.3	C
7094	TLN1	Tln1					False	False	-0.473639	0.0211985				False	True	1	↓	0.473639		False	none	13.2	C
7097	TLR2	Tlr2	0.45161	0.0257697	osteoporosis		False	True	0.549146	0.00516766				True	True	2	↑	0.549146	True	False	gwas_strong	43.7	B
7099	TLR4	Tlr4	0.435745	0.000495103	BMD|fracture		False	True	0.363723	0.00418504				True	True	2	↑	0.435745	True	False	gwas_strong	42.9	B
710	SERPING1	Serping1					False	False	-0.876039	0.0176962				False	True	1	↓	0.876039		False	none	15.8	C
7106	TSPAN4	Tspan4	0.58775	0.0044332			False	False						True	False	1	↑	0.58775		False	none	13.9	C
