trait,traitLabel,gene,geneLabel,weight,entrez
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/29947,DNMT3L,1.44,29947
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/29947,DNMT3L,1.14,29947
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/29947,DNMT3L,1.05,29947
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/29947,DNMT3L,1.05,29947
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/29947,DNMT3L,1.26,29947
http://www.ebi.ac.uk/efo/EFO_0007702,hip bone mineral density,http://www.ncbi.nlm.nih.gov/gene/29970,SCHIP1,3.64,29970
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/29970,SCHIP1,1.05,29970
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/29970,SCHIP1,1.07,29970
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/29978,UBQLN2,1.3,29978
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/29985,SLC39A3,1.29,29985
http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement,http://www.ncbi.nlm.nih.gov/gene/29995,LMCD1,2.22,29995
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/30010,NXPH1,1.04,30010
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/30010,NXPH1,1.51,30010
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3026,HABP2,1.77,3026
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3026,HABP2,2.57,3026
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3026,HABP2,1.3,3026
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/3055,HCK,1.14,3055
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3062,HCRTR2,2.36,3062
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3065,HDAC1,2.31,3065
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3065,HDAC1,2.29,3065
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3065,HDAC1,1.41,3065
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3065,HDAC1,2.86,3065
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3066,HDAC2,1.56,3066
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3066,HDAC2,1.3,3066
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3066,HDAC2,1.6,3066
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3069,HDLBP,1.23,3069
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3073,HEXA,1.2,3073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3073,HEXA,1.36,3073
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/3073,HEXA,1.03,3073
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/3073,HEXA,1.13,3073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3073,HEXA,1.3,3073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3073,HEXA,1.03,3073
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3074,HEXB,1.96,3074
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/3074,HEXB,1.16,3074
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/3074,HEXB,1.06,3074
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3074,HEXB,1.39,3074
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3074,HEXB,1.51,3074
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3075,CFH,1.13,3075
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3075,CFH,2.08,3075
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/3077,HFE,1.09,3077
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3080,CFHR2,1.9,3080
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3081,HGD,1.16,3081
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/30812,SOX8,1.04,30812
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/30812,SOX8,2.89,30812
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/30812,SOX8,1.06,30812
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/30812,SOX8,2.38,30812
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/30812,SOX8,3.36,30812
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/30812,SOX8,1.61,30812
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3082,HGF,1.32,3082
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3082,HGF,1.34,3082
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3082,HGF,1.12,3082
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3082,HGF,1.14,3082
http://www.ebi.ac.uk/efo/EFO_0007702,hip bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3084,NRG1,2.89,3084
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/3084,NRG1,1.28,3084
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3084,NRG1,1.18,3084
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3087,HHEX,1.15,3087
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3090,HIC1,2.83,3090
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3090,HIC1,3.16,3090
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3090,HIC1,2.4,3090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3090,HIC1,3.14,3090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3090,HIC1,2.54,3090
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3090,HIC1,2.95,3090
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,1.61,3091
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,1.09,3091
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,2.13,3091
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,2.42,3091
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,1.8,3091
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,2.62,3091
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,1.99,3091
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3091,HIF1A,3.46,3091
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3092,HIP1,1.13,3092
http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement,http://www.ncbi.nlm.nih.gov/gene/3093,UBE2K,1.85,3093
http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement,http://www.ncbi.nlm.nih.gov/gene/3094,HINT1,2.25,3094
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3094,HINT1,1.19,3094
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3105,HLA-A,2.88,3105
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3105,HLA-A,1.39,3105
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/3117,HLA-DQA1,1.1,3117
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e833c63364fe37d83622,osteoporosis,http://www.ncbi.nlm.nih.gov/gene/3122,HLA-DRA,3.21,3122
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e833c63364fe37d83622,osteoporosis,http://www.ncbi.nlm.nih.gov/gene/3127,HLA-DRB5,1.91,3127
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/3140,MR1,2.2,3140
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/3141,HLCS,2.27,3141
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3142,HLX,2.1,3142
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3142,HLX,4.47,3142
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3142,HLX,4.59,3142
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3159,HMGA1,1.63,3159
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3159,HMGA1,1.05,3159
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3161,HMMR,1.91,3161
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/3161,HMMR,1.1,3161
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3161,HMMR,1.06,3161
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3166,HMX1,1.01,3166
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3169,FOXA1,1.12,3169
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.54,317
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.68,317
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.91,317
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.2,317
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.59,317
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.88,317
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/317,APAF1,1.12,317
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3170,FOXA2,1.05,3170
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3170,FOXA2,1.18,3170
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3170,FOXA2,1.93,3170
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/3174,HNF4G,1.51,3174
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/3174,HNF4G,1.72,3174
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3190,HNRNPK,1.16,3190
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3190,HNRNPK,1.61,3190
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3192,HNRNPU,1.15,3192
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3198,HOXA1,2.13,3198
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3198,HOXA1,1.97,3198
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,1.24,3199
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,2.91,3199
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,4.87,3199
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,1.84,3199
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,4.17,3199
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,2.29,3199
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,2.73,3199
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3199,HOXA2,4.55,3199
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3200,HOXA3,1.56,3200
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3200,HOXA3,1.54,3200
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3201,HOXA4,1.04,3201
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3202,HOXA5,1.86,3202
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3202,HOXA5,1.77,3202
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3204,HOXA7,1.24,3204
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3204,HOXA7,1.21,3204
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3205,HOXA9,1.35,3205
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3205,HOXA9,1.34,3205
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3206,HOXA10,1.79,3206
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3206,HOXA10,1.1,3206
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3206,HOXA10,1.45,3206
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3206,HOXA10,1.5,3206
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,2.36,3207
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,8.25,3207
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,4.34,3207
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,1.85,3207
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,2.36,3207
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,2.99,3207
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,3.97,3207
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/3207,HOXA11,2.62,3207
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/3209,HOXA13,1.27,3209
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3209,HOXA13,3.74,3209
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/3209,HOXA13,1.7,3209
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/3209,HOXA13,1.46,3209
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/3209,HOXA13,3.51,3209
