fips,disease,prevalence,nplaces
23019,depression,26.56,12
23021,depression,26.9,4
23023,depression,26.12,4
23025,depression,27.06,8
23027,depression,25.58,4
23029,depression,28.7,5
23031,depression,23.75,15
24001,depression,25.16,39
24003,depression,20.21,30
24005,depression,22.19,31
24009,depression,20.14,12
24011,depression,23.02,10
24013,depression,20.96,8
24015,depression,23.5,8
24017,depression,18.05,11
24019,depression,21.03,12
24021,depression,20.13,24
24023,depression,24.34,15
24025,depression,22.0,14
24027,depression,18.11,8
24029,depression,19.82,11
24031,depression,18.51,54
24033,depression,12.82,77
24035,depression,20.48,9
24037,depression,18.83,9
24039,depression,21.89,10
24041,depression,20.82,6
24043,depression,24.17,47
24045,depression,23.45,17
24047,depression,20.95,11
24510,depression,20.2,1
25001,depression,23.53,38
25003,depression,23.02,9
25005,depression,22.78,14
25007,depression,23.4,1
25009,depression,23.14,24
25011,depression,24.74,8
25013,depression,26.2,14
25015,depression,24.1,10
25017,depression,20.99,35
25019,depression,22.13,3
25021,depression,21.08,18
25023,depression,22.39,27
25025,depression,21.92,4
25027,depression,23.44,33
26001,depression,26.38,4
26003,depression,25.9,2
26005,depression,23.98,9
26007,depression,26.25,2
26009,depression,25.32,8
26011,depression,27.05,6
26013,depression,24.13,3
26015,depression,24.94,8
26017,depression,26.9,4
26019,depression,25.63,10
26021,depression,24.67,21
26023,depression,25.65,4
26025,depression,25.96,10
26027,depression,24.08,5
26029,depression,24.85,10
26031,depression,26.73,3
26033,depression,26.15,2
26035,depression,28.5,2
26037,depression,25.11,10
26039,depression,26.4,1
26041,depression,25.53,3
26043,depression,25.92,4
26045,depression,26.13,10
26047,depression,25.58,12
26049,depression,26.31,16
26051,depression,28.3,2
26053,depression,26.14,5
26055,depression,25.24,5
26057,depression,25.97,6
26059,depression,26.79,9
26061,depression,25.7,9
26063,depression,25.76,12
26065,depression,26.2,10
26067,depression,24.24,9
26069,depression,27.42,6
26071,depression,27.08,6
26073,depression,26.51,7
26075,depression,25.77,12
26077,depression,25.49,13
26079,depression,26.98,5
26081,depression,26.31,18
26083,depression,24.0,3
26085,depression,26.5,2
26087,depression,24.97,10
26089,depression,23.41,10
26091,depression,25.42,13
26093,depression,25.7,4
26095,depression,26.9,1
26097,depression,25.2,2
26099,depression,26.05,13
26101,depression,24.72,13
26103,depression,26.22,12
26105,depression,27.4,5
26107,depression,26.4,6
26109,depression,26.56,5
26111,depression,27.4,2
26113,depression,27.3,3
26115,depression,24.58,15
26117,depression,26.93,9
26119,depression,26.37,3
26121,depression,24.79,12
26123,depression,25.85,4
26125,depression,20.56,39
26127,depression,25.38,6
26129,depression,28.76,5
26131,depression,26.4,2
26133,depression,27.52,6
26135,depression,28.1,1
26137,depression,27.25,2
26139,depression,24.91,9
26141,depression,26.0,5
26143,depression,26.75,4
26145,depression,23.88,15
26147,depression,26.46,9
26149,depression,25.81,8
26151,depression,26.32,13
26153,depression,27.9,1
26155,depression,26.48,12
26157,depression,25.78,11
26159,depression,25.89,10
26161,depression,27.33,7
26163,depression,23.8,31
26165,depression,26.08,8
27001,depression,25.18,6
27003,depression,21.61,18
27005,depression,24.01,7
27007,depression,27.58,11
27009,depression,24.74,5
27011,depression,23.48,5
27013,depression,23.95,11
27015,depression,22.5,6
27017,depression,24.06,12
27019,depression,21.07,10
27021,depression,23.05,12
27023,depression,22.96,5
27025,depression,23.08,10
27027,depression,25.53,10
27029,depression,24.64,5
27031,depression,22.5,2
27033,depression,23.95,6
27035,depression,23.41,17
27037,depression,22.35,19
27039,depression,22.37,6
27041,depression,23.46,10
27043,depression,24.19,10
27045,depression,23.21,13
27047,depression,23.38,13
27049,depression,22.96,7
27051,depression,24.31,7
27053,depression,23.55,40
27055,depression,23.38,6
27057,depression,23.0,5
27059,depression,22.9,2
27061,depression,24.02,18
27063,depression,22.96,5
27065,depression,24.6,4
27067,depression,22.47,11
27069,depression,23.54,5
27071,depression,25.23,6
27073,depression,23.88,5
27075,depression,21.75,4
27077,depression,24.3,2
27079,depression,22.32,6
27081,depression,23.98,5
27083,depression,22.61,10
27085,depression,23.37,9
27087,depression,25.26,5
27089,depression,23.43,10
27091,depression,24.56,9
27093,depression,23.93,7
27095,depression,23.19,7
27097,depression,23.96,11
27099,depression,22.38,13
27101,depression,22.91,8
27103,depression,24.62,4
27105,depression,22.87,10
27107,depression,23.99,7
27109,depression,23.52,6
27111,depression,24.19,18
27113,depression,24.77,3
27115,depression,24.12,12
27117,depression,22.46,7
27119,depression,24.18,13
27121,depression,23.82,6
27123,depression,24.96,14
27125,depression,24.08,4
27127,depression,23.24,11
27129,depression,23.22,10
27131,depression,20.88,6
27133,depression,23.4,7
27135,depression,23.28,4
27137,depression,23.91,27
27139,depression,21.53,6
27141,depression,21.12,5
27143,depression,22.9,7
27145,depression,24.27,26
27147,depression,24.37,3
27149,depression,23.82,4
27151,depression,23.47,6
27153,depression,24.55,8
27155,depression,23.05,4
27157,depression,23.19,8
27159,depression,24.2,4
27161,depression,22.45,4
27163,depression,22.81,25
27165,depression,22.6,7
27167,depression,22.32,4
27169,depression,22.79,12
27171,depression,22.51,14
27173,depression,24.0,7
28001,depression,21.33,3
28003,depression,24.68,5
28005,depression,22.05,2
28007,depression,23.18,4
28009,depression,25.57,3
28011,depression,19.95,14
28013,depression,23.35,6
28015,depression,22.33,3
28017,depression,22.2,4
28019,depression,22.25,2
28021,depression,18.75,2
28023,depression,22.5,5
28025,depression,21.0,1
28027,depression,20.94,7
28029,depression,21.4,4
28031,depression,23.23,3
28033,depression,22.63,7
28035,depression,21.03,3
28037,depression,21.43,3
28039,depression,21.3,1
28041,depression,23.85,2
28043,depression,21.63,3
28045,depression,24.28,5
28047,depression,23.09,9
28049,depression,20.46,8
28051,depression,21.86,7
28053,depression,22.45,4
28055,depression,17.8,1
28057,depression,24.97,3
28059,depression,23.13,14
28061,depression,22.1,4
28063,depression,19.9,1
28065,depression,23.35,2
28067,depression,24.54,5
28069,depression,22.25,2
28071,depression,23.27,3
28073,depression,23.0,4
28075,depression,21.1,7
28077,depression,23.53,3
28079,depression,22.2,5
28081,depression,21.49,7
28083,depression,19.68,6
28085,depression,21.05,2
28087,depression,19.65,6
28089,depression,18.86,5
28091,depression,24.85,2
28093,depression,21.5,3
28095,depression,23.91,7
28097,depression,20.73,3
28099,depression,25.4,3
28101,depression,22.64,5
28103,depression,20.7,3
28105,depression,20.6,3
28107,depression,21.08,5
28109,depression,24.95,4
28111,depression,23.67,3
28113,depression,23.5,4
28115,depression,24.12,5
28117,depression,26.37,3
28119,depression,21.56,5
28121,depression,22.98,9
28123,depression,21.47,3
28125,depression,21.67,3
28127,depression,24.78,4
28129,depression,25.64,5
28131,depression,23.5,1
28133,depression,19.83,7
28135,depression,21.2,5
28137,depression,21.3,2
28139,depression,24.96,5
28141,depression,26.02,6
28143,depression,19.75,4
28145,depression,24.6,3
28147,depression,22.0,1
28149,depression,21.2,2
28151,depression,20.06,5
28153,depression,22.83,3
28155,depression,24.53,3
28157,depression,21.1,1
28159,depression,21.1,2
28161,depression,21.0,4
28163,depression,22.6,3
29001,depression,27.1,4
29003,depression,24.01,7
29005,depression,25.18,4
29007,depression,25.26,7
29009,depression,26.36,12
29011,depression,26.18,6
29013,depression,26.41,8
29015,depression,24.97,3
29017,depression,27.45,4
29019,depression,25.81,8
29021,depression,27.82,6
29023,depression,26.88,5
29025,depression,24.5,7
29027,depression,24.5,6
29029,depression,25.38,4
29031,depression,25.8,8
29033,depression,25.24,7
29035,depression,25.28,5
29037,depression,24.38,16
29039,depression,26.17,3
29041,depression,23.62,5
29043,depression,25.41,8
29045,depression,25.93,7
29047,depression,23.97,17
29049,depression,23.35,4
29051,depression,24.31,7
29053,depression,25.47,7
29055,depression,25.9,4
29057,depression,27.34,5
29059,depression,27.5,3
29061,depression,26.66,8
29063,depression,24.96,5
29065,depression,28.6,1
29067,depression,26.2,1
29069,depression,27.71,9
29071,depression,25.81,11
29073,depression,24.96,5
29075,depression,23.86,5
29077,depression,26.72,6
29079,depression,26.19,8
29081,depression,26.21,7
29083,depression,26.61,8
29085,depression,26.46,5
29087,depression,25.25,6
29089,depression,25.33,3
29091,depression,27.37,6
29093,depression,27.48,6
29095,depression,23.04,11
29097,depression,26.18,21
29099,depression,25.53,22
29101,depression,24.16,7
29103,depression,25.95,6
29105,depression,24.83,3
29107,depression,24.14,14
29109,depression,25.92,8
29111,depression,25.9,6
29113,depression,25.71,9
29115,depression,25.63,6
29117,depression,25.66,7
29119,depression,25.33,6
29121,depression,24.79,7
29123,depression,26.52,6
29125,depression,25.2,1
29127,depression,25.0,1
29129,depression,24.77,3
29131,depression,24.82,6
29133,depression,25.87,6
29135,depression,24.15,4
29137,depression,27.1,3
29139,depression,26.06,9
29141,depression,27.24,5
29143,depression,26.35,11
29145,depression,26.03,18
29147,depression,22.79,13
29149,depression,28.6,4
29151,depression,24.74,5
29153,depression,28.74,5
29155,depression,25.46,11
29157,depression,25.43,6
29159,depression,27.05,6
29161,depression,25.06,5
29163,depression,24.01,10
29165,depression,23.64,14
29167,depression,26.41,7
29169,depression,25.25,4
29171,depression,26.55,2
29173,depression,25.1,4
29175,depression,26.47,6
29177,depression,24.66,10
29179,depression,26.95,2
29181,depression,29.17,3
29183,depression,24.23,16
29185,depression,26.6,6
29186,depression,25.5,6
29187,depression,27.13,11
29189,depression,22.02,95
29195,depression,25.46,9
29197,depression,25.68,4
29199,depression,27.8,2
29201,depression,24.7,10
29203,depression,28.02,4
29205,depression,25.86,5
29207,depression,26.19,10
29209,depression,26.08,8
29211,depression,25.28,5
29213,depression,26.84,8
29215,depression,25.7,5
29217,depression,25.64,9
29219,depression,24.24,5
29221,depression,26.3,4
29223,depression,29.68,4
29225,depression,27.84,5
29227,depression,25.63,3
29229,depression,27.2,3
29510,depression,25.7,1
30001,depression,23.77,3
30003,depression,23.07,7
30005,depression,24.15,6
30007,depression,23.18,5
30009,depression,23.48,8
30011,depression,24.2,1
30013,depression,23.96,12
30015,depression,23.84,5
30017,depression,24.7,1
30019,depression,23.05,2
30021,depression,22.87,3
30023,depression,24.1,1
30025,depression,22.2,2
30027,depression,23.14,7
30029,depression,22.91,18
30031,depression,22.56,14
30033,depression,24.1,1
30035,depression,22.82,8
30037,depression,23.9,2
30039,depression,22.87,3
30041,depression,24.18,12
30043,depression,22.65,8
30045,depression,23.4,2
30047,depression,23.66,19
30049,depression,23.97,10
30051,depression,25.85,2
30053,depression,25.95,11
30055,depression,24.2,1
30057,depression,20.84,7
30059,depression,24.0,1
30061,depression,24.95,4
30063,depression,25.06,15
30065,depression,23.6,4
30067,depression,22.97,9
30069,depression,21.9,1
30071,depression,22.85,4
30073,depression,23.62,4
30075,depression,24.2,1
30077,depression,24.08,4
30079,depression,24.85,2
30081,depression,23.72,8
30083,depression,21.75,4
30085,depression,23.55,6
30087,depression,24.24,5
30089,depression,25.87,12
30091,depression,23.6,4
30093,depression,24.85,2
30095,depression,21.82,4
30097,depression,22.8,1
30099,depression,24.82,4
30101,depression,23.67,3
30103,depression,23.7,1
30105,depression,23.8,7
30107,depression,25.1,2
30109,depression,23.2,1
30111,depression,28.12,9
31001,depression,19.84,5
31003,depression,16.61,7
31005,depression,18.3,1
31007,depression,18.0,1
31009,depression,17.2,1
31011,depression,17.66,5
31013,depression,17.15,2
31015,depression,16.64,5
31017,depression,17.8,3
31019,depression,18.23,11
31021,depression,17.86,5
31023,depression,15.88,10
31025,depression,17.94,14
31027,depression,16.35,11
31029,depression,16.93,3
31031,depression,17.2,3
31033,depression,18.41,7
31035,depression,18.74,7
31037,depression,16.25,4
31039,depression,16.3,4
31041,depression,16.36,9
31043,depression,15.52,5
31045,depression,18.53,3
31047,depression,18.2,6
31049,depression,18.1,2
31051,depression,17.07,7
31053,depression,17.59,9
31055,depression,19.72,6
31057,depression,17.9,2
31059,depression,17.21,7
31061,depression,18.14,7
31063,depression,17.17,3
31065,depression,17.88,5
31067,depression,18.17,12
31069,depression,16.8,3
31071,depression,17.8,1
31073,depression,16.9,1
31075,depression,17.6,1
31077,depression,17.23,4
31079,depression,17.0,5
31081,depression,16.59,7
31083,depression,16.77,4
31085,depression,17.8,1
31087,depression,18.43,3
31089,depression,16.54,7
31091,depression,17.7,1
31093,depression,16.55,6
31095,depression,17.93,7
31097,depression,18.32,4
31099,depression,16.73,3
31101,depression,16.53,6
31103,depression,19.1,1
31105,depression,17.7,3
31107,depression,17.58,9
31109,depression,18.67,15
31111,depression,17.12,6
31113,depression,17.9,1
31115,depression,17.9,1
31117,depression,18.3,1
31119,depression,18.23,4
31121,depression,18.13,6
31123,depression,17.23,3
31125,depression,18.47,3
31127,depression,17.58,6
31129,depression,18.04,5
31131,depression,18.93,9
31133,depression,18.18,5
31135,depression,16.9,4
31137,depression,18.02,5
31139,depression,16.52,5
31141,depression,15.01,8
31143,depression,17.18,4
31145,depression,19.4,5
31147,depression,16.25,8
31149,depression,17.05,2
31151,depression,18.2,7
31153,depression,17.67,6
31155,depression,17.01,16
31157,depression,17.69,10
31159,depression,16.59,10
31161,depression,18.07,3
31163,depression,18.28,5
31165,depression,17.9,1
31167,depression,16.6,3
31169,depression,17.84,8
31171,depression,17.1,1
31173,depression,18.35,6
31175,depression,17.0,3
31177,depression,15.73,6
31179,depression,16.62,4
31181,depression,17.42,5
31183,depression,18.5,1
31185,depression,17.16,7
32001,depression,21.9,1
32003,depression,20.37,24
32005,depression,21.08,20
32007,depression,22.48,10
32009,depression,22.97,3
32011,depression,21.55,2
32013,depression,21.92,6
32015,depression,21.73,3
32017,depression,21.62,6
32019,depression,23.17,6
32021,depression,23.93,3
32023,depression,24.28,4
32027,depression,22.53,3
32029,depression,22.1,1
32031,depression,20.41,16
32033,depression,22.58,4
32510,depression,21.5,1
33001,depression,24.3,5
33003,depression,25.08,10
33005,depression,24.49,9
33007,depression,27.23,7
33009,depression,25.46,14
33011,depression,24.23,15
33013,depression,23.85,13
33015,depression,24.12,11
33017,depression,26.24,7
33019,depression,27.05,4
34001,depression,21.76,22
34003,depression,16.66,60
34005,depression,21.35,21
34007,depression,22.67,38
34009,depression,23.23,21
34011,depression,22.13,10
34013,depression,17.82,11
34015,depression,22.28,19
34017,depression,18.02,10
34019,depression,22.63,14
34021,depression,20.47,14
34023,depression,19.14,38
34025,depression,20.44,59
34027,depression,19.32,25
34029,depression,22.64,45
34031,depression,17.53,14
34033,depression,23.29,11
34035,depression,17.82,35
34037,depression,22.39,14
34039,depression,17.83,13
34041,depression,22.13,38
35001,depression,23.43,18
35003,depression,22.56,9
35005,depression,22.56,5
35006,depression,20.8,21
35007,depression,22.48,6
35009,depression,21.15,4
35011,depression,23.15,2
35015,depression,19.96,11
35017,depression,21.39,16
35019,depression,17.94,5
35021,depression,19.4,1
35023,depression,21.48,6
35025,depression,21.42,8
35027,depression,22.88,5
35028,depression,18.55,2
35029,depression,21.82,8
35031,depression,21.38,16
35033,depression,18.67,3
35035,depression,23.17,12
35037,depression,21.72,5
35039,depression,17.94,28
35041,depression,22.7,5
35043,depression,21.56,22
35045,depression,21.02,24
35047,depression,20.27,12
35049,depression,22.14,30
35051,depression,22.98,6
35053,depression,21.04,11
35055,depression,19.32,15
35057,depression,21.15,8
35059,depression,22.3,3
35061,depression,22.02,21
36001,depression,24.93,11
36003,depression,25.36,16
36007,depression,26.01,10
36009,depression,27.34,20
36011,depression,22.96,11
36013,depression,26.6,23
36015,depression,27.54,13
36017,depression,24.75,10
36019,depression,26.69,15
