fips,indicator,value
21081,unemploy,4.85
21083,unemploy,5.22
21085,unemploy,3.52
21087,unemploy,5.4
21089,unemploy,5.47
21091,unemploy,5.05
21093,unemploy,6.67
21095,unemploy,12.53
21097,unemploy,3.92
21099,unemploy,4.02
21101,unemploy,3.85
21103,unemploy,4.72
21105,unemploy,6.44
21107,unemploy,6.44
21109,unemploy,6.3
21111,unemploy,5.31
21113,unemploy,4.87
21115,unemploy,8.9
21117,unemploy,3.92
21119,unemploy,9.98
21121,unemploy,6.32
21123,unemploy,2.39
21125,unemploy,4.97
21127,unemploy,5.83
21129,unemploy,10.14
21131,unemploy,5.66
21133,unemploy,9.08
21135,unemploy,6.44
21137,unemploy,7.36
21139,unemploy,5.84
21141,unemploy,4.71
21143,unemploy,3.2
21145,unemploy,3.53
21147,unemploy,7.72
21149,unemploy,5.65
21151,unemploy,6.53
21153,unemploy,12.18
21155,unemploy,7.89
21157,unemploy,3.6
21159,unemploy,6.33
21161,unemploy,4.22
21163,unemploy,5.19
21165,unemploy,4.59
21167,unemploy,6.03
21169,unemploy,3.09
21171,unemploy,3.51
21173,unemploy,5.32
21175,unemploy,5.44
21177,unemploy,4.97
21179,unemploy,3.33
21181,unemploy,4.98
21183,unemploy,5.47
21185,unemploy,3.63
21187,unemploy,3.95
21189,unemploy,11.0
21191,unemploy,3.98
21193,unemploy,9.32
21195,unemploy,7.97
21197,unemploy,5.94
21199,unemploy,6.05
21201,unemploy,7.71
21203,unemploy,8.88
21205,unemploy,3.91
21207,unemploy,6.41
21209,unemploy,3.28
21211,unemploy,3.8
21213,unemploy,5.86
21215,unemploy,4.76
21217,unemploy,4.87
21219,unemploy,5.58
21221,unemploy,7.92
21223,unemploy,9.91
21225,unemploy,5.1
21227,unemploy,4.82
21229,unemploy,4.54
21231,unemploy,5.71
21233,unemploy,4.38
21235,unemploy,6.57
21237,unemploy,25.43
21239,unemploy,3.29
22001,unemploy,9.65
22003,unemploy,8.74
22005,unemploy,6.02
22007,unemploy,5.12
22009,unemploy,6.35
22011,unemploy,7.85
22013,unemploy,5.31
22015,unemploy,5.37
22017,unemploy,6.88
22019,unemploy,5.85
22021,unemploy,9.4
22023,unemploy,1.91
22025,unemploy,7.74
22027,unemploy,4.02
22029,unemploy,9.18
22031,unemploy,9.12
22033,unemploy,6.58
22035,unemploy,6.39
22037,unemploy,6.73
22039,unemploy,13.32
22041,unemploy,8.25
22043,unemploy,4.1
22045,unemploy,8.71
22047,unemploy,9.61
22049,unemploy,4.39
22051,unemploy,5.38
22053,unemploy,7.42
22055,unemploy,5.07
22057,unemploy,7.01
22059,unemploy,4.43
22061,unemploy,4.68
22063,unemploy,5.15
22065,unemploy,9.81
22067,unemploy,5.77
22069,unemploy,13.09
22071,unemploy,8.54
22073,unemploy,5.44
22075,unemploy,3.24
22077,unemploy,5.44
22079,unemploy,5.83
22081,unemploy,4.21
22083,unemploy,6.57
22085,unemploy,8.63
22087,unemploy,8.97
22089,unemploy,6.07
22091,unemploy,17.33
22093,unemploy,4.89
22095,unemploy,8.53
22097,unemploy,5.2
22099,unemploy,7.3
22101,unemploy,6.72
22103,unemploy,5.34
22105,unemploy,7.1
22107,unemploy,14.34
22109,unemploy,6.33
22111,unemploy,4.04
22113,unemploy,7.36
22115,unemploy,7.53
22117,unemploy,9.45
22119,unemploy,4.88
22121,unemploy,7.92
22123,unemploy,7.28
22125,unemploy,8.26
22127,unemploy,5.65
23001,unemploy,4.52
23003,unemploy,4.89
23005,unemploy,3.22
23007,unemploy,4.76
23009,unemploy,3.58
23011,unemploy,3.72
23013,unemploy,3.5
23015,unemploy,3.85
23017,unemploy,6.1
23019,unemploy,4.64
23021,unemploy,5.5
23023,unemploy,3.88
23025,unemploy,4.74
23027,unemploy,4.78
23029,unemploy,7.11
23031,unemploy,3.49
24001,unemploy,7.46
24003,unemploy,4.25
24005,unemploy,5.04
24009,unemploy,3.8
24011,unemploy,4.86
24013,unemploy,3.44
24015,unemploy,5.21
24017,unemploy,4.37
24019,unemploy,7.25
24021,unemploy,4.08
24023,unemploy,4.15
24025,unemploy,4.15
24027,unemploy,3.87
24029,unemploy,3.31
24031,unemploy,4.64
24033,unemploy,6.38
24035,unemploy,3.12
24037,unemploy,3.49
24039,unemploy,9.23
24041,unemploy,2.92
24043,unemploy,5.49
24045,unemploy,7.9
24047,unemploy,5.89
24510,unemploy,7.56
25001,unemploy,4.05
25003,unemploy,5.14
25005,unemploy,5.43
25007,unemploy,5.06
25009,unemploy,5.2
25011,unemploy,5.42
25013,unemploy,6.2
25015,unemploy,5.62
25017,unemploy,4.18
25019,unemploy,5.84
25021,unemploy,4.46
25023,unemploy,5.09
25025,unemploy,6.83
25027,unemploy,4.84
26001,unemploy,6.07
26003,unemploy,4.7
26005,unemploy,3.4
26007,unemploy,7.48
26009,unemploy,4.24
26011,unemploy,6.76
26013,unemploy,4.11
26015,unemploy,5.31
26017,unemploy,5.92
26019,unemploy,4.89
26021,unemploy,6.17
26023,unemploy,5.16
26025,unemploy,6.39
26027,unemploy,5.79
26029,unemploy,4.82
26031,unemploy,7.42
26033,unemploy,8.99
26035,unemploy,10.03
26037,unemploy,3.42
26039,unemploy,7.42
26041,unemploy,5.11
26043,unemploy,3.82
26045,unemploy,4.6
26047,unemploy,3.98
26049,unemploy,8.94
26051,unemploy,6.22
26053,unemploy,4.49
26055,unemploy,3.8
26057,unemploy,4.81
26059,unemploy,4.07
26061,unemploy,5.86
26063,unemploy,5.06
26065,unemploy,6.75
26067,unemploy,5.1
26069,unemploy,7.44
26071,unemploy,5.16
26073,unemploy,7.28
26075,unemploy,6.28
26077,unemploy,6.23
26079,unemploy,5.92
26081,unemploy,4.6
26083,unemploy,5.61
26085,unemploy,5.8
26087,unemploy,5.88
26089,unemploy,4.15
26091,unemploy,4.84
26093,unemploy,3.85
26095,unemploy,6.64
26097,unemploy,9.22
26099,unemploy,5.59
26101,unemploy,7.3
26103,unemploy,5.83
26105,unemploy,4.52
26107,unemploy,6.2
26109,unemploy,5.37
26111,unemploy,4.47
26113,unemploy,7.85
26115,unemploy,4.95
26117,unemploy,4.05
26119,unemploy,7.16
26121,unemploy,7.21
26123,unemploy,5.21
26125,unemploy,4.66
26127,unemploy,5.97
26129,unemploy,8.02
26131,unemploy,5.93
26133,unemploy,7.61
26135,unemploy,9.33
26137,unemploy,5.66
26139,unemploy,4.03
26141,unemploy,6.38
26143,unemploy,8.36
26145,unemploy,6.52
26147,unemploy,6.63
26149,unemploy,4.21
26151,unemploy,6.08
26153,unemploy,7.43
26155,unemploy,3.95
26157,unemploy,6.63
26159,unemploy,5.16
26161,unemploy,4.54
26163,unemploy,8.9
26165,unemploy,6.07
27001,unemploy,5.08
27003,unemploy,3.63
27005,unemploy,3.8
27007,unemploy,6.06
27009,unemploy,3.33
27011,unemploy,2.76
27013,unemploy,3.94
27015,unemploy,2.31
27017,unemploy,4.77
27019,unemploy,2.49
27021,unemploy,6.23
27023,unemploy,5.35
27025,unemploy,3.68
27027,unemploy,3.15
27029,unemploy,7.0
27031,unemploy,1.71
27033,unemploy,4.64
27035,unemploy,3.93
27037,unemploy,3.46
27039,unemploy,2.54
27041,unemploy,2.39
27043,unemploy,3.48
27045,unemploy,2.52
27047,unemploy,3.86
27049,unemploy,3.57
27051,unemploy,4.92
27053,unemploy,3.99
27055,unemploy,1.83
27057,unemploy,4.0
27059,unemploy,4.53
27061,unemploy,5.82
27063,unemploy,2.7
27065,unemploy,4.05
27067,unemploy,3.73
27069,unemploy,4.11
27071,unemploy,5.84
27073,unemploy,2.81
27075,unemploy,2.8
27077,unemploy,4.23
27079,unemploy,3.31
27081,unemploy,2.88
27083,unemploy,3.1
27085,unemploy,2.66
27087,unemploy,9.05
27089,unemploy,2.06
27091,unemploy,4.55
27093,unemploy,2.38
27095,unemploy,5.76
27097,unemploy,4.15
27099,unemploy,3.06
27101,unemploy,2.81
27103,unemploy,2.32
27105,unemploy,2.43
27107,unemploy,4.94
27109,unemploy,3.39
27111,unemploy,3.9
27113,unemploy,3.49
27115,unemploy,6.08
27117,unemploy,3.69
27119,unemploy,3.1
27121,unemploy,1.38
27123,unemploy,4.64
27125,unemploy,2.11
27127,unemploy,1.61
27129,unemploy,2.9
27131,unemploy,5.1
27133,unemploy,1.78
27135,unemploy,4.22
27137,unemploy,4.89
27139,unemploy,3.04
27141,unemploy,2.38
27143,unemploy,2.91
27145,unemploy,4.92
27147,unemploy,3.71
27149,unemploy,2.42
27151,unemploy,3.34
27153,unemploy,4.24
27155,unemploy,4.47
27157,unemploy,3.69
27159,unemploy,6.7
27161,unemploy,3.6
27163,unemploy,3.08
27165,unemploy,3.37
27167,unemploy,4.45
27169,unemploy,3.28
27171,unemploy,2.67
27173,unemploy,1.85
28001,unemploy,9.25
28003,unemploy,6.24
28005,unemploy,7.09
28007,unemploy,7.32
28009,unemploy,2.58
28011,unemploy,7.39
28013,unemploy,3.62
28015,unemploy,7.67
28017,unemploy,3.77
28019,unemploy,9.37
28021,unemploy,10.88
28023,unemploy,6.38
28025,unemploy,8.74
28027,unemploy,12.04
28029,unemploy,7.42
28031,unemploy,5.47
28033,unemploy,4.6
28035,unemploy,7.27
28037,unemploy,2.06
28039,unemploy,12.62
28041,unemploy,16.5
28043,unemploy,5.31
28045,unemploy,6.06
28047,unemploy,8.77
28049,unemploy,9.34
28051,unemploy,15.36
28053,unemploy,14.39
28055,unemploy,9.35
28057,unemploy,1.64
28059,unemploy,9.29
28061,unemploy,3.98
28063,unemploy,9.66
28065,unemploy,6.95
28067,unemploy,4.81
28069,unemploy,15.37
28071,unemploy,4.14
28073,unemploy,9.17
28075,unemploy,4.94
28077,unemploy,12.6
28079,unemploy,8.3
28081,unemploy,5.6
28083,unemploy,11.45
28085,unemploy,5.25
28087,unemploy,7.77
28089,unemploy,4.44
28091,unemploy,9.37
28093,unemploy,6.13
28095,unemploy,7.65
28097,unemploy,8.1
28099,unemploy,9.22
28101,unemploy,3.87
28103,unemploy,10.82
28105,unemploy,8.47
28107,unemploy,8.14
28109,unemploy,5.92
28111,unemploy,7.23
28113,unemploy,7.1
28115,unemploy,3.52
28117,unemploy,4.54
28119,unemploy,15.65
28121,unemploy,4.68
28123,unemploy,7.2
28125,unemploy,10.4
28127,unemploy,7.02
28129,unemploy,4.47
28131,unemploy,6.67
28133,unemploy,10.95
28135,unemploy,10.51
28137,unemploy,5.38
28139,unemploy,6.15
28141,unemploy,4.5
28143,unemploy,8.09
28145,unemploy,5.41
28147,unemploy,4.75
28149,unemploy,6.72
28151,unemploy,10.09
28153,unemploy,10.65
28155,unemploy,5.85
28157,unemploy,7.69
28159,unemploy,8.28
28161,unemploy,6.67
28163,unemploy,12.14
29001,unemploy,5.72
29003,unemploy,4.0
29005,unemploy,3.46
29007,unemploy,4.99
29009,unemploy,3.33
29011,unemploy,6.68
29013,unemploy,5.0
29015,unemploy,7.25
29017,unemploy,5.52
29019,unemploy,3.51
29021,unemploy,4.94
29023,unemploy,6.91
29025,unemploy,3.23
29027,unemploy,5.68
29029,unemploy,4.57
29031,unemploy,4.41
29033,unemploy,6.18
29035,unemploy,3.79
29037,unemploy,4.26
29039,unemploy,4.78
29041,unemploy,3.04
29043,unemploy,3.6
29045,unemploy,2.98
29047,unemploy,4.12
29049,unemploy,3.5
29051,unemploy,3.87
29053,unemploy,5.66
29055,unemploy,7.74
29057,unemploy,8.75
29059,unemploy,4.15
29061,unemploy,2.33
29063,unemploy,2.02
29065,unemploy,5.17
29067,unemploy,4.17
29069,unemploy,7.53
29071,unemploy,4.39
29073,unemploy,1.93
29075,unemploy,2.79
29077,unemploy,4.06
29079,unemploy,4.69
29081,unemploy,3.26
29083,unemploy,5.51
29085,unemploy,9.12
29087,unemploy,2.66
29089,unemploy,2.9
29091,unemploy,4.45
29093,unemploy,5.4
29095,unemploy,4.94
29097,unemploy,4.87
29099,unemploy,4.76
29101,unemploy,4.6
29103,unemploy,4.43
29105,unemploy,6.37
29107,unemploy,2.87
29109,unemploy,7.76
29111,unemploy,5.29
29113,unemploy,4.05
29115,unemploy,1.99
29117,unemploy,2.49
29119,unemploy,4.35
29121,unemploy,4.62
29123,unemploy,4.39
29125,unemploy,6.53
29127,unemploy,3.94
29129,unemploy,3.55
29131,unemploy,5.89
29133,unemploy,8.28
29135,unemploy,4.13
29137,unemploy,2.03
29139,unemploy,2.64
29141,unemploy,4.1
29143,unemploy,6.65
29145,unemploy,4.88
29147,unemploy,2.59
29149,unemploy,4.12
29151,unemploy,1.75
29153,unemploy,4.32
29155,unemploy,11.26
29157,unemploy,4.36
29159,unemploy,4.79
29161,unemploy,4.51
29163,unemploy,4.65
29165,unemploy,3.39
29167,unemploy,2.49
29169,unemploy,4.84
29171,unemploy,5.49
29173,unemploy,5.24
29175,unemploy,4.42
29177,unemploy,3.36
29179,unemploy,7.92
29181,unemploy,4.99
29183,unemploy,3.0
29185,unemploy,3.46
29186,unemploy,4.48
29187,unemploy,4.26
29189,unemploy,4.53
29195,unemploy,2.89
29197,unemploy,1.66
29199,unemploy,2.24
29201,unemploy,3.9
29203,unemploy,4.24
29205,unemploy,1.85
29207,unemploy,5.33
29209,unemploy,7.72
29211,unemploy,2.15
29213,unemploy,4.54
29215,unemploy,6.38
29217,unemploy,3.86
29219,unemploy,4.02
29221,unemploy,7.17
29223,unemploy,7.91
29225,unemploy,5.09
29227,unemploy,2.07
29229,unemploy,6.27
29510,unemploy,5.85
30001,unemploy,3.32
30003,unemploy,13.37
30005,unemploy,12.78
30007,unemploy,10.13
30009,unemploy,4.55
30011,unemploy,2.28
30013,unemploy,3.69
30015,unemploy,4.05
30017,unemploy,3.38
30019,unemploy,1.36
30021,unemploy,2.64
30023,unemploy,3.68
30025,unemploy,0.13
30027,unemploy,3.01
30029,unemploy,4.04
30031,unemploy,2.36
30033,unemploy,0.0
30035,unemploy,6.27
30037,unemploy,2.18
30039,unemploy,3.59
30041,unemploy,6.4
30043,unemploy,3.43
30045,unemploy,2.35
30047,unemploy,5.83
30049,unemploy,3.48
30051,unemploy,0.0
30053,unemploy,8.22
30055,unemploy,1.71
30057,unemploy,2.92
30059,unemploy,0.57
30061,unemploy,6.51
30063,unemploy,4.88
30065,unemploy,6.99
30067,unemploy,1.94
30069,unemploy,3.49
30071,unemploy,5.66
30073,unemploy,8.66
30075,unemploy,0.68
30077,unemploy,1.2
30079,unemploy,2.33
30081,unemploy,5.66
30083,unemploy,2.47
30085,unemploy,10.74
30087,unemploy,5.84
30089,unemploy,4.95
30091,unemploy,2.31
30093,unemploy,5.32
30095,unemploy,4.26
30097,unemploy,1.17
30099,unemploy,1.34
30101,unemploy,2.9
30103,unemploy,1.24
30105,unemploy,6.05
30107,unemploy,1.57
30109,unemploy,0.39
30111,unemploy,3.43
31001,unemploy,2.37
31003,unemploy,1.85
31005,unemploy,0.44
31007,unemploy,1.52
31009,unemploy,0.0
31011,unemploy,1.4
31013,unemploy,4.81
31015,unemploy,1.75
31017,unemploy,0.77
31019,unemploy,2.77
31021,unemploy,4.37
31023,unemploy,1.52
31025,unemploy,2.71
31027,unemploy,1.71
31029,unemploy,3.52
31031,unemploy,0.09
31033,unemploy,2.71
31035,unemploy,3.3
31037,unemploy,1.74
31039,unemploy,2.89
31041,unemploy,1.89
31043,unemploy,4.09
31045,unemploy,1.81
31047,unemploy,3.66
31049,unemploy,4.1
31051,unemploy,1.89
31053,unemploy,4.53
31055,unemploy,4.08
31057,unemploy,1.06
31059,unemploy,0.84
31061,unemploy,0.34
31063,unemploy,4.87
31065,unemploy,1.27
31067,unemploy,2.1
31069,unemploy,2.0
31071,unemploy,0.27
31073,unemploy,1.39
31075,unemploy,0.87
31077,unemploy,1.31
31079,unemploy,4.04
31081,unemploy,3.19
31083,unemploy,1.23
31085,unemploy,0.44
31087,unemploy,1.8
31089,unemploy,1.09
31091,unemploy,2.68
31093,unemploy,3.35
31095,unemploy,1.73
31097,unemploy,2.47
31099,unemploy,2.23
31101,unemploy,3.71
31103,unemploy,0.0
31105,unemploy,6.55
31107,unemploy,3.47
31109,unemploy,3.36
31111,unemploy,3.36
31113,unemploy,0.23
31115,unemploy,0.0
31117,unemploy,0.0
31119,unemploy,3.22
31121,unemploy,1.76
31123,unemploy,5.34
31125,unemploy,4.23
31127,unemploy,5.5
31129,unemploy,1.77
31131,unemploy,2.71
31133,unemploy,4.42
31135,unemploy,0.75
31137,unemploy,0.6
31139,unemploy,3.32
31141,unemploy,2.31
31143,unemploy,5.65
31145,unemploy,4.76
31147,unemploy,3.63
31149,unemploy,1.17
31151,unemploy,2.38
31153,unemploy,3.17
31155,unemploy,1.97
31157,unemploy,4.51
31159,unemploy,2.41
31161,unemploy,1.59
31163,unemploy,3.34
31165,unemploy,2.6
31167,unemploy,2.25
31169,unemploy,1.71
31171,unemploy,1.98
31173,unemploy,11.81
31175,unemploy,0.76
31177,unemploy,2.54
31179,unemploy,3.11
31181,unemploy,1.9
31183,unemploy,0.0
31185,unemploy,3.04
32001,unemploy,5.93
32003,unemploy,6.99
32005,unemploy,4.08
32007,unemploy,4.27
32009,unemploy,2.96
32011,unemploy,0.0
32013,unemploy,3.79
32015,unemploy,9.21
32017,unemploy,5.06
32019,unemploy,7.97
32021,unemploy,12.14
32023,unemploy,8.66
32027,unemploy,8.76
32029,unemploy,3.66
32031,unemploy,5.23
32033,unemploy,2.5
32510,unemploy,4.61
33001,unemploy,3.79
33003,unemploy,5.54
33005,unemploy,3.87
33007,unemploy,4.99
33009,unemploy,2.87
33011,unemploy,4.03
33013,unemploy,3.45
33015,unemploy,3.39
33017,unemploy,4.07
33019,unemploy,2.53
34001,unemploy,8.66
34003,unemploy,4.57
34005,unemploy,5.42
34007,unemploy,6.65
34009,unemploy,6.68
34011,unemploy,7.99
34013,unemploy,7.97
34015,unemploy,5.3
34017,unemploy,5.43
34019,unemploy,3.91
34021,unemploy,6.01
34023,unemploy,5.82
34025,unemploy,5.07
34027,unemploy,4.88
34029,unemploy,5.34
34031,unemploy,6.25
34033,unemploy,7.1
34035,unemploy,4.43
34037,unemploy,5.25
34039,unemploy,5.79
34041,unemploy,5.8
35001,unemploy,5.59
35003,unemploy,5.26
35005,unemploy,5.21
35006,unemploy,11.6
35007,unemploy,4.66
35009,unemploy,7.88
35011,unemploy,9.76
35015,unemploy,4.3
35017,unemploy,8.04
35019,unemploy,6.67
35021,unemploy,3.29
35023,unemploy,7.34
35025,unemploy,6.89
35027,unemploy,5.07
35028,unemploy,3.53
35029,unemploy,9.47
35031,unemploy,12.42
35033,unemploy,9.34
35035,unemploy,9.14
35037,unemploy,2.53
35039,unemploy,7.02
35041,unemploy,8.61
35043,unemploy,6.55
35045,unemploy,8.23
35047,unemploy,5.68
35049,unemploy,4.89
35051,unemploy,7.83
35053,unemploy,4.71
35055,unemploy,8.22
35057,unemploy,9.08
35059,unemploy,3.42
35061,unemploy,7.71
36001,unemploy,4.59
36003,unemploy,5.2
36005,unemploy,10.06
36007,unemploy,7.63
36009,unemploy,5.59
36011,unemploy,4.8
36013,unemploy,5.48
36015,unemploy,5.86
36017,unemploy,6.52
36019,unemploy,4.49
36021,unemploy,5.65
36023,unemploy,5.61
36025,unemploy,4.27
36027,unemploy,4.96
36029,unemploy,4.79
36031,unemploy,4.73
36033,unemploy,6.95
36035,unemploy,3.98
36037,unemploy,3.95
36039,unemploy,3.72
36041,unemploy,2.11
36043,unemploy,6.12
36045,unemploy,5.75
36047,unemploy,6.52
36049,unemploy,4.91
36051,unemploy,4.02
36053,unemploy,3.88
36055,unemploy,5.29
36057,unemploy,5.99
36059,unemploy,4.15
36061,unemploy,5.71
36063,unemploy,5.24
36065,unemploy,4.41
36067,unemploy,5.74
36069,unemploy,3.55
36071,unemploy,4.81
36073,unemploy,6.0
36075,unemploy,6.58
36077,unemploy,5.75
36079,unemploy,4.58
36081,unemploy,5.96
36083,unemploy,5.08
36085,unemploy,4.93
36087,unemploy,5.42
36089,unemploy,6.84
36091,unemploy,3.25
36093,unemploy,6.96
36095,unemploy,5.29
36097,unemploy,5.7
36099,unemploy,3.8
36101,unemploy,5.7
36103,unemploy,4.55
36105,unemploy,7.27
36107,unemploy,5.65
36109,unemploy,4.06
36111,unemploy,5.37
36113,unemploy,4.06
36115,unemploy,5.58
36117,unemploy,3.67
36119,unemploy,5.74
36121,unemploy,4.67
36123,unemploy,3.83
37001,unemploy,5.25
37003,unemploy,5.78
37005,unemploy,3.41
37007,unemploy,7.44
37009,unemploy,4.42
37011,unemploy,5.68
37013,unemploy,6.86
37015,unemploy,9.99
37017,unemploy,4.95
37019,unemploy,5.95
37021,unemploy,3.16
37023,unemploy,6.64
37025,unemploy,4.97
37027,unemploy,6.45
37029,unemploy,8.68
37031,unemploy,5.31
37033,unemploy,5.79
37035,unemploy,6.03
37037,unemploy,4.38
37039,unemploy,4.88
37041,unemploy,5.3
37043,unemploy,3.49
37045,unemploy,7.41
37047,unemploy,5.73
37049,unemploy,6.14
37051,unemploy,7.82
37053,unemploy,3.29
37055,unemploy,5.62
37057,unemploy,5.47
37059,unemploy,4.03
37061,unemploy,5.94
37063,unemploy,4.69
37065,unemploy,8.85
37067,unemploy,4.96
37069,unemploy,6.8
37071,unemploy,6.01
37073,unemploy,9.59
37075,unemploy,3.37
37077,unemploy,4.71
37079,unemploy,5.63
37081,unemploy,5.86
37083,unemploy,6.49
37085,unemploy,6.59
37087,unemploy,4.05
37089,unemploy,3.02
37091,unemploy,8.34
37093,unemploy,7.87
37095,unemploy,4.54
37097,unemploy,4.78
37099,unemploy,5.8
37101,unemploy,4.26
37103,unemploy,8.41
37105,unemploy,5.62
37107,unemploy,8.94
37109,unemploy,5.22
37111,unemploy,5.68
37113,unemploy,4.82
37115,unemploy,3.39
37117,unemploy,9.87
37119,unemploy,4.73
37121,unemploy,4.54
37123,unemploy,3.5
37125,unemploy,4.61
37127,unemploy,7.24
37129,unemploy,5.19
37131,unemploy,7.85
37133,unemploy,7.96
37135,unemploy,4.03
37137,unemploy,4.63
37141,unemploy,7.54
37143,unemploy,5.31
37145,unemploy,6.05
37147,unemploy,8.1
37149,unemploy,3.66
37151,unemploy,4.54
37153,unemploy,8.22
37155,unemploy,7.35
37157,unemploy,6.35
37159,unemploy,6.97
37161,unemploy,6.75
37163,unemploy,6.77
37165,unemploy,11.73
37167,unemploy,4.91
37169,unemploy,4.8
37171,unemploy,4.61
37173,unemploy,6.05
37175,unemploy,5.4
37177,unemploy,3.98
37179,unemploy,4.68
37181,unemploy,7.98
37183,unemploy,4.19
37185,unemploy,9.03
37187,unemploy,7.3
37189,unemploy,8.73
37191,unemploy,5.4
37193,unemploy,5.29
37195,unemploy,8.61
37197,unemploy,5.1
37199,unemploy,7.36
38001,unemploy,0.35
38003,unemploy,1.75
38005,unemploy,3.98
38007,unemploy,4.08
38009,unemploy,3.65
38011,unemploy,4.06
38013,unemploy,2.19
38015,unemploy,2.49
38017,unemploy,3.09
38019,unemploy,1.73
38021,unemploy,3.03
38023,unemploy,4.16
38025,unemploy,1.76
38027,unemploy,1.39
38029,unemploy,1.88
38031,unemploy,0.23
38033,unemploy,3.07
38035,unemploy,3.91
38037,unemploy,1.2
38039,unemploy,1.45
38041,unemploy,4.79
38043,unemploy,0.97
38045,unemploy,0.79
38047,unemploy,0.56
38049,unemploy,4.5
38051,unemploy,0.8
38053,unemploy,3.32
38055,unemploy,1.55
38057,unemploy,1.88
38059,unemploy,2.02
38061,unemploy,4.34
38063,unemploy,0.35
38065,unemploy,2.74
38067,unemploy,4.48
38069,unemploy,1.36
38071,unemploy,0.6
38073,unemploy,3.24
38075,unemploy,1.78
38077,unemploy,2.98
38079,unemploy,6.82
38081,unemploy,1.36
38083,unemploy,1.72
38085,unemploy,16.79
38087,unemploy,2.09
38089,unemploy,2.71
38091,unemploy,0.55
38093,unemploy,4.48
38095,unemploy,2.05
38097,unemploy,2.76
38099,unemploy,2.28
38101,unemploy,3.97
38103,unemploy,3.37
38105,unemploy,3.43
39001,unemploy,6.6
39003,unemploy,5.64
39005,unemploy,3.78
39007,unemploy,7.16
39009,unemploy,5.84
39011,unemploy,3.29
39013,unemploy,5.61
39015,unemploy,4.35
39017,unemploy,4.93
39019,unemploy,3.7
39021,unemploy,5.81
39023,unemploy,6.81
39025,unemploy,4.23
39027,unemploy,5.6
39029,unemploy,5.97
39031,unemploy,6.12
39033,unemploy,5.47
39035,unemploy,7.45
39037,unemploy,2.73
39039,unemploy,4.41
39041,unemploy,2.54
39043,unemploy,5.69
39045,unemploy,3.89
39047,unemploy,4.94
39049,unemploy,4.85
39051,unemploy,4.42
39053,unemploy,4.49
39055,unemploy,2.78
39057,unemploy,5.1
39059,unemploy,5.01
39061,unemploy,5.38
39063,unemploy,3.68
39065,unemploy,5.07
39067,unemploy,5.94
39069,unemploy,4.51
39071,unemploy,4.81
39073,unemploy,3.81
39075,unemploy,2.33
39077,unemploy,4.66
39079,unemploy,6.9
39081,unemploy,5.61
39083,unemploy,4.21
39085,unemploy,4.79
39087,unemploy,4.98
39089,unemploy,3.73
39091,unemploy,4.47
39093,unemploy,4.89
39095,unemploy,7.17
39097,unemploy,3.84
39099,unemploy,7.92
39101,unemploy,6.07
39103,unemploy,2.86
39105,unemploy,8.33
39107,unemploy,2.5
39109,unemploy,4.17
39111,unemploy,4.74
39113,unemploy,6.26
39115,unemploy,3.99
39117,unemploy,2.66
39119,unemploy,5.3
39121,unemploy,4.77
39123,unemploy,3.7
39125,unemploy,4.5
39127,unemploy,6.12
39129,unemploy,4.44
39131,unemploy,5.05
39133,unemploy,5.8
39135,unemploy,3.24
39137,unemploy,3.16
39139,unemploy,5.71
39141,unemploy,6.03
39143,unemploy,4.52
39145,unemploy,6.94
39147,unemploy,4.16
39149,unemploy,5.21
39151,unemploy,5.15
39153,unemploy,5.82
39155,unemploy,4.81
39157,unemploy,5.52
39159,unemploy,2.79
39161,unemploy,5.09
39163,unemploy,5.76
39165,unemploy,3.42
39167,unemploy,4.56
39169,unemploy,3.34
39171,unemploy,3.83
39173,unemploy,4.88
39175,unemploy,3.28
40001,unemploy,5.32
40003,unemploy,3.48
40005,unemploy,4.29
40007,unemploy,4.01
40009,unemploy,4.37
40011,unemploy,5.93
40013,unemploy,5.65
40015,unemploy,6.89
40017,unemploy,4.16
40019,unemploy,4.64
40021,unemploy,7.68
40023,unemploy,7.14
40025,unemploy,0.41
40027,unemploy,4.62
40029,unemploy,6.08
40031,unemploy,6.79
40033,unemploy,4.56
40035,unemploy,4.64
40037,unemploy,4.09
40039,unemploy,2.78
40041,unemploy,6.02
40043,unemploy,2.4
40045,unemploy,6.11
40047,unemploy,5.08
40049,unemploy,3.18
40051,unemploy,4.43
40053,unemploy,3.52
40055,unemploy,5.2
40057,unemploy,6.86
40059,unemploy,3.51
40061,unemploy,7.96
40063,unemploy,8.15
40065,unemploy,3.89
40067,unemploy,5.8
40069,unemploy,6.46
40071,unemploy,6.56
40073,unemploy,3.75
40075,unemploy,3.23
40077,unemploy,9.95
40079,unemploy,5.29
40081,unemploy,4.0
40083,unemploy,4.0
40085,unemploy,5.82
40087,unemploy,3.38
40089,unemploy,5.42
40091,unemploy,5.34
40093,unemploy,2.81
40095,unemploy,3.36
40097,unemploy,5.45
40099,unemploy,3.61
40101,unemploy,6.41
40103,unemploy,5.37
40105,unemploy,6.16
40107,unemploy,5.65
40109,unemploy,4.69
40111,unemploy,7.98
40113,unemploy,6.05
40115,unemploy,4.9
40117,unemploy,3.93
40119,unemploy,3.86
40121,unemploy,6.63
40123,unemploy,4.91
40125,unemploy,6.32
40127,unemploy,8.08
40129,unemploy,5.68
40131,unemploy,4.48
40133,unemploy,8.58
40135,unemploy,5.85
40137,unemploy,6.49
