DTXSID,abbr,chemLabel,assayName,entrez,ac50_uM
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_network_spike_duration_std_dn,None,13.9072040571115
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_network_spike_number_dn,None,18.2859483442296
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_network_spike_peak_dn,None,17.3592175829186
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_per_burst_spike_percent_dn,None,15.7552847421733
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_per_network_spike_interspike_interval_mean_dn,None,7.7609458166018
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_dn,None,11.5497698629416
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_per_network_spike_spike_percent_dn,None,18.64762580614
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Shafer_MEA_dev_spike_duration_mean_dn,None,14.956694558375
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Simmons_AUR_TPO_dn,54314,29.2312088649131
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Simmons_CellTiterGLO_HEK293T,None,8.74785768138242
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Simmons_MITO_basal_resp_rate_OCR_dn,None,10.7267225276117
DTXSID7037717,BPAF,Bisphenol AF,CCTE_Simmons_MITO_max_resp_rate_OCR_dn,None,20.3853554572332
DTXSID7037717,BPAF,Bisphenol AF,CPHEA_Stoker_NIS_Cytotoxicity,None,41.7053792761186
DTXSID7037717,BPAF,Bisphenol AF,CPHEA_Stoker_NIS_Inhibition_RAIU,6528,41.3153489628368
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_ABCB11_dn,8647,81.8126601808511
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_ALPP_up,250,81.8202589222031
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_BCL2L11_up,10018,58.7205907923559
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CAT_dn,847,86.9956137527008
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP1A1_up,1543,64.6967416859734
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP2B6_dn,1555,88.7448056408537
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP2B6_up,1555,8.89937902524163
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP2C19_dn,1557,81.807500560925
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP2C19_up,1557,10.5463098055427
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP3A4_dn,1576,87.6365306290784
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP4A11_up,1579,40.4455504042996
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_CYP7A1_dn,1581,78.2041890313636
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_DDIT3_up,1649,87.7715933023984
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_EGF_up,1950,81.7990986356176
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_EGR1_up,1958,89.3148967480123
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_FABP1_dn,2168,84.1940151898726
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_FMO3_dn,2328,93.8466055228902
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_FOXO1_dn,2308,87.7237566759722
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_GSTA2_dn,2939,86.3511828365071
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_HMGCS2_dn,3158,81.7902083120682
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_HSPA1A_up,3303,39.4001428122792
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_IGFBP1_up,3484,68.7871309355701
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_IL6R_dn,3570,76.9931365857666
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_IL6_up,3569,94.4136402310648
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_JUN_up,3725,81.7786410641972
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_LDH_cytotoxicity,None,82.80953027939
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_LPL_dn,4023,86.1175662852923
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_MMP10_up,4319,81.8020192709928
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_MMP3_up,4314,81.7483180819497
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_MYC_up,4609,45.5385989090673
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_NQO1_up,1728,65.0849358156512
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_SULT2A1_dn,6822,87.9412754118651
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_TGFA_up,7039,68.317171565024
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_TGFB1_up,7040,40.1848123449398
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_THRSP_dn,7069,3.91300827209782
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_TNFRSF1A_dn,7132,59.4213630990703
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_TP53_dn,7157,81.7972963402067
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_UGT1A1_dn,54658,81.8147776440047
DTXSID7037717,BPAF,Bisphenol AF,LTEA_HepaRG_UGT1A1_up,54658,10.2082210466651
DTXSID7037717,BPAF,Bisphenol AF,NVS_ADME_hCYP19A1,1588,7.45812011999249
DTXSID7037717,BPAF,Bisphenol AF,NVS_ADME_hCYP2B6,1555,5.41699057050162
DTXSID7037717,BPAF,Bisphenol AF,NVS_ADME_hCYP2C19,1557,0.128283593396184
DTXSID7037717,BPAF,Bisphenol AF,NVS_ADME_hCYP2C9,1559,0.381647640990481
DTXSID7037717,BPAF,Bisphenol AF,NVS_ADME_hCYP3A4,1576,8.23452103146441
DTXSID7037717,BPAF,Bisphenol AF,NVS_ADME_hCYP4F12,66002,3.41989267582122
DTXSID7037717,BPAF,Bisphenol AF,NVS_ENZ_hAMPKa1,5562,21.3873701693234
DTXSID7037717,BPAF,Bisphenol AF,NVS_ENZ_hSIRT3,23410,40.9889111921663
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_g5HT4,100135548,19.5653051474252
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_gLTB4,100379538,0.455557921186535
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_gMPeripheral_NonSelective,100379235,16.4328662324266
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_h5HT5A,3361,8.76515648114158
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_h5HT6,3362,0.338992791607789
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_h5HT7,3363,9.37995508268299
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hAdoRA1,134,22.2192985549346
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hAdoRA2a,135,28.8639786350697
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hAdra2C,152,14.5332650447352
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hAdrb1,153,20.0479401022898
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hAdrb2,154,21.7310035926445
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hDRD1,1812,3.12777725384829
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hDRD2s,1813,12.0386296734363
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hDRD4.4,1815,17.743645980899
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hM1,1128,26.3689743885742
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hM4,1132,23.594440962692
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hM5,1133,22.5820982346073
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hORL1,4987,23.2015037894413
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hOpiate_D1,4985,14.6089489342171
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_hOpiate_mu,4988,5.93344785634163
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_p5HT2C,3358,1.4788959346243
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_rAdra1B,24173,40.954375197924
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_rOXT,25342,14.9567566211373
DTXSID7037717,BPAF,Bisphenol AF,NVS_GPCR_rOpiate_NonSelectiveNa,25601,28.5033380972156
DTXSID7037717,BPAF,Bisphenol AF,NVS_LGIC_rGluNMDA_Agonist,24408,19.9163010663436
DTXSID7037717,BPAF,Bisphenol AF,NVS_LGIC_rGluNMDA_MK801_Agonist,24408,25.0999652663935
DTXSID7037717,BPAF,Bisphenol AF,NVS_MP_rPBR,24230,2.95085059145646
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_bER,407238,0.073795893257251
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_bPR,100848466,12.9414884985139
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hAR,367,3.40866182893239
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hCAR_Antagonist,9970,0.0020398207175211
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hER,2099,0.0348028788322721
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hFXR_Antagonist,9971,40.8951592765528
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hGR,2908,0.315358664527122
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hPPARa,5465,20.5550336742893
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_hPR,5241,3.01740354335866
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_mERa,13982,0.0685466911191333
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_rAR,24208,1.6754665459597
DTXSID7037717,BPAF,Bisphenol AF,NVS_NR_rMR,25672,18.4662317361329
DTXSID7037717,BPAF,Bisphenol AF,NVS_TR_gDAT,100714898,15.4214925890225
DTXSID7037717,BPAF,Bisphenol AF,NVS_TR_hDAT,6531,23.1743639279252
DTXSID7037717,BPAF,Bisphenol AF,NVS_TR_hNET,6530,19.1845844522825
DTXSID7037717,BPAF,Bisphenol AF,NVS_TR_rVMAT2,25549,8.11498754497527
DTXSID7037717,BPAF,Bisphenol AF,OT_AR_ARSRC1_0480,367,45.1629918802277
DTXSID7037717,BPAF,Bisphenol AF,OT_AR_ARSRC1_0960,367,33.6932024276831
DTXSID7037717,BPAF,Bisphenol AF,OT_ER_ERaERa_0480,2099,1.05449885935
DTXSID7037717,BPAF,Bisphenol AF,OT_ER_ERaERa_1440,2099,0.869826311372499
DTXSID7037717,BPAF,Bisphenol AF,OT_ER_ERaERb_0480,2099,0.185708436526346
DTXSID7037717,BPAF,Bisphenol AF,OT_ER_ERaERb_1440,2099,0.169783235021696
DTXSID7037717,BPAF,Bisphenol AF,OT_ER_ERbERb_0480,2100,0.0772576345463962
DTXSID7037717,BPAF,Bisphenol AF,OT_ER_ERbERb_1440,2100,0.10888562703018
DTXSID7037717,BPAF,Bisphenol AF,OT_ERa_EREGFP_0120,2099,0.0997112168256356
DTXSID7037717,BPAF,Bisphenol AF,OT_ERa_EREGFP_0480,2099,0.105247048203609
DTXSID7037717,BPAF,Bisphenol AF,OT_FXR_FXRSRC1_1440,6714,16.7095394849994
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AP1_BLA_Agonist_ratio,3725,21.1050735653066
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AP1_BLA_Agonist_viability,None,69.1012562418011
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ARE_BLA_agonist_ratio,4780,29.1074151944342
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ARE_BLA_agonist_viability,None,42.3542457136633
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AR_BLA_Antagonist_ratio,367,24.3645702128962
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AR_BLA_Antagonist_viability,None,49.1895556599843
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,16.9413333174355
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881,367,80.5248978004841
DTXSID7037717,BPAF,Bisphenol AF,TOX21_AhR_LUC_Agonist,196,13.8476333114266
DTXSID7037717,BPAF,Bisphenol AF,TOX21_Aromatase_Inhibition,1588,60.422960378886
DTXSID7037717,BPAF,Bisphenol AF,TOX21_Aromatase_Inhibition_viability,None,50.3728878458709
DTXSID7037717,BPAF,Bisphenol AF,TOX21_CAR_Agonist,9970,11.0476912625792
DTXSID7037717,BPAF,Bisphenol AF,TOX21_CAR_Agonist_viabillity,None,48.4801578934376
DTXSID7037717,BPAF,Bisphenol AF,TOX21_CAR_Antagonist,9970,0.694494240424248
DTXSID7037717,BPAF,Bisphenol AF,TOX21_CAR_Antagonist_viability,None,63.5802182688003
DTXSID7037717,BPAF,Bisphenol AF,TOX21_CASP3_CHO_viability,None,58.5155786030462
DTXSID7037717,BPAF,Bisphenol AF,TOX21_CASP3_HEPG2_viability,None,84.4113336647272
DTXSID7037717,BPAF,Bisphenol AF,TOX21_DT40,None,11.3433867395814
DTXSID7037717,BPAF,Bisphenol AF,TOX21_DT40_100,8438,46.9329212517352
DTXSID7037717,BPAF,Bisphenol AF,TOX21_DT40_657,5980,37.6844522839593
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERR_Antagonist,2101,52.247488264836
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERR_viability,None,44.9358486595037
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_BLA_Agonist_ratio,2099,0.403255496989768
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_BLA_Antagonist_ratio,2099,46.3459885071313
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_BLA_Antagonist_viability,None,62.0001833618186
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_LUC_VM7_Agonist,2099,0.0560890244188937
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780,2099,5.90615334468132
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2,2099,46.8631203353557
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2,2099,52.7509851131188
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERb_BLA_Agonist_viability,None,51.5096721759256
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERb_BLA_Antagonist_ratio,2100,0.301396678067432
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ERb_BLA_Antagonist_viability,None,45.0248676302408
DTXSID7037717,BPAF,Bisphenol AF,TOX21_ESRE_BLA_viability,None,42.8181706801216
DTXSID7037717,BPAF,Bisphenol AF,TOX21_FXR_BLA_agonist_viability,None,70.700711603825
DTXSID7037717,BPAF,Bisphenol AF,TOX21_FXR_BLA_antagonist_ratio,9971,36.2012851988925
DTXSID7037717,BPAF,Bisphenol AF,TOX21_FXR_BLA_antagonist_viability,None,60.8233285673023
DTXSID7037717,BPAF,Bisphenol AF,TOX21_GR_BLA_Agonist_ratio,2908,79.560525977805
DTXSID7037717,BPAF,Bisphenol AF,TOX21_GR_BLA_Antagonist_ratio,2908,27.5030096305396
DTXSID7037717,BPAF,Bisphenol AF,TOX21_GR_BLA_Antagonist_viability,None,68.0736056719675
DTXSID7037717,BPAF,Bisphenol AF,TOX21_H2AX_HTRF_CHO_Agonist_ratio,3014,72.9899001941798
DTXSID7037717,BPAF,Bisphenol AF,TOX21_H2AX_HTRF_CHO_viability,None,88.7089786644841
DTXSID7037717,BPAF,Bisphenol AF,TOX21_HRE_BLA_Agonist_ratio,3091,62.3704411566333
DTXSID7037717,BPAF,Bisphenol AF,TOX21_HRE_BLA_Agonist_viability,None,65.6997868228788
DTXSID7037717,BPAF,Bisphenol AF,TOX21_HSE_BLA_agonist_ratio,3297,40.6562367964593
DTXSID7037717,BPAF,Bisphenol AF,TOX21_HSE_BLA_agonist_viability,None,75.9028684752969
DTXSID7037717,BPAF,Bisphenol AF,TOX21_MMP_ratio_down,None,6.16574590416428
DTXSID7037717,BPAF,Bisphenol AF,TOX21_MMP_rhodamine,None,8.7241320175735
DTXSID7037717,BPAF,Bisphenol AF,TOX21_NFkB_BLA_agonist_viability,None,77.1952116548782
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PGC_ERR_Antagonist,2101,45.4680228209165
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PGC_ERR_viability,None,75.0310686587825
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PPARd_BLA_Agonist_viability,None,35.9078110481493
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PPARd_BLA_antagonist_ratio,5467,29.8372935803831
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PPARd_BLA_antagonist_viability,None,42.4235484823704
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PPARg_BLA_antagonist_ratio,5468,10.4590549835025
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PPARg_BLA_antagonist_viability,None,50.6687696515907
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PR_BLA_Agonist_viability,None,81.2760823336971
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PR_BLA_Antagonist_ratio,5241,11.4168199308671
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PR_BLA_Antagonist_viability,None,84.3684933385878
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PR_BLA_Followup_Antagonist_ratio,5241,50.8261365609739
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PR_LUC_Followup_Antagonist,5241,51.4756440968466
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PXR_Agonist,8856,25.7101236713577
DTXSID7037717,BPAF,Bisphenol AF,TOX21_PXR_viability,None,53.0464958961072
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RAR_LUC_Antagonist,5914,83.0732765482453
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RORg_LUC_CHO_Antagonist,6097,40.5847838027465
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RORg_LUC_CHO_Antagonist_viability,None,67.7390437877072
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_FLO_08hr_viability,None,35.4199304352133
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_FLO_16hr_viability,None,29.5512115074031
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_FLO_24hr_viability,None,31.7699461427266
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_FLO_32hr_viability,None,32.3566743551459
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_FLO_40hr_viability,None,33.8064243748716
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_GLO_08hr_viability,None,32.6455477950709
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_GLO_16hr_viability,None,31.5774141071431
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_GLO_24hr_viability,None,31.0877286913572
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_GLO_32hr_viability,None,30.2562938846944
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEK293_GLO_40hr_viability,None,30.6063286582262
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,None,50.5186897277578
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_FLO_24hr_viability,None,34.9568289133795
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,None,37.88540426934
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,None,39.9045435614836
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,None,58.044889384229
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_GLO_24hr_ctrl_viability,None,54.2543244856059
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,None,56.2174428284269
DTXSID7037717,BPAF,Bisphenol AF,TOX21_RXR_BLA_Agonist_viability,None,36.7246329279379
DTXSID7037717,BPAF,Bisphenol AF,TOX21_SBE_BLA_Antagonist_ratio,4086,46.7805784141043
DTXSID7037717,BPAF,Bisphenol AF,TOX21_SHH_3T3_GLI3_Agonist_viability,None,47.789033906542
DTXSID7037717,BPAF,Bisphenol AF,TOX21_SHH_3T3_GLI3_Antagonist,6469,28.177220872865
DTXSID7037717,BPAF,Bisphenol AF,TOX21_SHH_3T3_GLI3_Antagonist_viability,None,58.5357596635123
DTXSID7037717,BPAF,Bisphenol AF,TOX21_TRHR_HEK293_Agonist,7201,54.2598441865152
DTXSID7037717,BPAF,Bisphenol AF,TOX21_TRHR_HEK293_Antagonist,7201,49.4474141819651
DTXSID7037717,BPAF,Bisphenol AF,TOX21_TR_LUC_GH3_Antagonist,7067,24.107142202761
DTXSID7037717,BPAF,Bisphenol AF,TOX21_TR_LUC_GH3_Antagonist_viability,None,54.4268244738571
DTXSID7037717,BPAF,Bisphenol AF,TOX21_TSHR_HTRF_Agonist_ratio,7253,41.9684863907442
DTXSID7037717,BPAF,Bisphenol AF,TOX21_VDR_BLA_Agonist_viability,None,38.1385422841348
DTXSID7037717,BPAF,Bisphenol AF,TOX21_VDR_BLA_antagonist_ratio,1591,34.9035675445195
DTXSID7037717,BPAF,Bisphenol AF,TOX21_VDR_BLA_antagonist_viability,None,45.5669993362467
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p1_ratio,7157,57.1480368764953
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p1_viability,None,57.6679058838606
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p2_ratio,7157,58.7590322594389
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p2_viability,None,60.1379074944612
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p3_ratio,7157,54.3885058839211
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p3_viability,None,71.8942312413749
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p4_ratio,7157,63.2648488533589
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p4_viability,None,61.080719178773
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p5_ratio,7157,30.9164241315497
DTXSID7037717,BPAF,Bisphenol AF,TOX21_p53_BLA_p5_viability,None,75.0700181555942
DTXSID7037717,BPAF,Bisphenol AF,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Agonist,367,23.9865297842503
DTXSID7037717,BPAF,Bisphenol AF,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Antagonist,367,17.3540087903649
DTXSID7037717,BPAF,Bisphenol AF,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Cytoplasm_Ratio_Agonist,367,27.8483806602797
DTXSID7037717,BPAF,Bisphenol AF,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Cytoplasm_Ratio_Antagonist,367,6.86125488983533
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ACEA_ER_AUC_viability,None,25.1632140132967
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_AP_1_CIS_up,2353,54.5958638800799
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_BRE_CIS_up,4086,27.9797898449449
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_EGR_CIS_up,1958,48.6266844781533
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_GATA_CIS_up,2623,163.620836488361
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_HIF1a_CIS_up,3091,33.8455935796021
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_HSE_CIS_up,3297,46.9793901711906
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_MRE_CIS_up,4520,58.3612993074036
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_Myb_CIS_up,4602,163.393957660066
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_NRF2_ARE_CIS_up,4780,14.3617364998173
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_NURR1_TRANS_up,4929,23.1500879662757
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_Oct_MLP_CIS_up,5451,16.4715941996264
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_PPARg_TRANS_up,5468,8.06507048545993
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_PPRE_CIS_up,5465,13.3187106793983
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_PXRE_CIS_up,8856,1.8657719598414
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_PXR_TRANS_up,8856,6.36552868875277
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_Pax6_CIS_up,5080,46.4040445432249
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_RORE_CIS_up,6095,12.1948031788707
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_SREBP_CIS_up,6720,57.1444413810311
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_Sox_CIS_up,6656,70.1870943039395
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_THRa1_TRANS_up,7067,21.9043611492028
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_VDRE_CIS_up,7421,8.78486052494272
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,ATG_Xbp1_CIS_up,7494,17.0306046142904
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_ARE_BLA_agonist_viability,None,44.7757941912916
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_AR_BLA_Antagonist_ratio,367,15.8310844674373
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_AR_BLA_Antagonist_viability,None,12.5429060184972
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability,None,29.7047182679097
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,14.7054726477039
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability,None,19.8810931024
DTXSID7044841,BisGMA,Bisphenol A glycidyl methacrylate,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881,367,10.8658384378234
